region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
South Dakota,2533 (597 -- 11474),2533,4227,8387,597,1523,2045,3054,4293,11474,New confirmed cases by infection date,Likely increasing
New York,2306 (234 -- 10464),2306,4424,16388,234,1195,1828,2825,4011,10464,New confirmed cases by infection date,Unsure
Virginia,2305 (417 -- 17398),2305,6911,44464,417,1283,1812,2934,4645,17398,New confirmed cases by infection date,Unsure
Louisiana,2184 (902 -- 6552),2184,2796,2606,902,1505,1887,2487,3185,6552,New confirmed cases by infection date,Unsure
Kansas,2082 (217 -- 9414),2082,4010,28551,217,1085,1672,2599,3730,9414,New confirmed cases by infection date,Unsure
New Mexico,1815 (512 -- 10156),1815,3406,8063,512,1010,1436,2277,3375,10156,New confirmed cases by infection date,Unsure
Colorado,1793 (319 -- 8124),1793,2822,4210,319,1002,1476,2192,3168,8124,New confirmed cases by infection date,Unsure
Nebraska,1639 (415 -- 8455),1639,2927,6997,415,993,1363,2024,2856,8455,New confirmed cases by infection date,Likely increasing
Washington,1632 (219 -- 14539),1632,6468,55695,219,767,1234,2184,3682,14539,New confirmed cases by infection date,Unsure
Connecticut,1529 (384 -- 11080),1529,4694,39794,384,853,1215,1893,3006,11080,New confirmed cases by infection date,Likely increasing
Mississippi,1438 (527 -- 5554),1438,2365,6522,527,963,1216,1685,2410,5554,New confirmed cases by infection date,Likely decreasing
Maryland,1363 (571 -- 4755),1363,1929,2480,571,915,1154,1618,2134,4755,New confirmed cases by infection date,Unsure
North Dakota,1245 (180 -- 6294),1245,2104,3322,180,606,962,1597,2387,6294,New confirmed cases by infection date,Unsure
Alabama,1224 (106 -- 7886),1224,3004,16103,106,619,970,1603,2400,7886,New confirmed cases by infection date,Unsure
Rhode Island,843 (130 -- 7730),843,2843,12652,130,445,667,1107,1815,7730,New confirmed cases by infection date,Unsure
Oregon,804 (219 -- 4086),804,1508,4241,219,503,657,1010,1447,4086,New confirmed cases by infection date,Unsure
Puerto Rico,728 (242 -- 2985),728,1256,3016,242,496,636,846,1102,2985,New confirmed cases by infection date,Unsure
Arizona,645 (173 -- 3431),645,1348,6115,173,421,547,773,1108,3431,New confirmed cases by infection date,Likely decreasing
Nevada,617 (208 -- 2269),617,906,1581,208,424,533,715,984,2269,New confirmed cases by infection date,Likely decreasing
Delaware,572 (147 -- 2727),572,1687,19343,147,349,467,681,948,2727,New confirmed cases by infection date,Likely increasing
Hawaii,536 (50 -- 2763),536,1000,2670,50,275,423,687,1027,2763,New confirmed cases by infection date,Unsure
West Virginia,391 (60 -- 1750),391,633,1267,60,200,308,469,662,1750,New confirmed cases by infection date,Unsure
New Hampshire,332 (2 -- 4262),332,1319,6113,2,79,220,490,914,4262,New confirmed cases by infection date,Unsure
Guam,292 (33 -- 5214),292,2386,22059,33,136,216,388,671,5214,New confirmed cases by infection date,Unsure
Utah,220 (2 -- 3507),220,1807,21888,2,47,132,357,714,3507,New confirmed cases by infection date,Unsure
Alaska,43 (0 -- 427),43,417,3785,0,7,24,65,117,427,New confirmed cases by infection date,Unsure
District of Columbia,26 (0 -- 253),26,73,206,0,4,15,41,75,253,New confirmed cases by infection date,Unsure
Maine,14 (0 -- 153),14,42,135,0,4,9,20,40,153,New confirmed cases by infection date,Unsure
Wyoming,1.8 (0.97 -- 4.6),1.8,2.1,1.3,0.97,1.4,1.6,2,2.5,4.6,Effective reproduction no.,Unsure
Idaho,1.3 (0.92 -- 2.2),1.3,1.4,0.48,0.92,1.1,1.2,1.4,1.5,2.2,Effective reproduction no.,Unsure
Connecticut,1.2 (0.87 -- 1.7),1.2,1.2,0.36,0.87,1.1,1.1,1.2,1.3,1.7,Effective reproduction no.,Likely increasing
Montana,1.2 (0.9 -- 1.8),1.2,1.2,0.34,0.9,1.1,1.1,1.2,1.3,1.8,Effective reproduction no.,Likely increasing
South Carolina,1.2 (0.89 -- 1.8),1.2,1.2,0.33,0.89,1,1.1,1.2,1.4,1.8,Effective reproduction no.,Unsure
Delaware,1.1 (0.8 -- 1.4),1.1,1.1,0.29,0.8,1,1.1,1.1,1.1,1.4,Effective reproduction no.,Likely increasing
Illinois,1.1 (0.95 -- 1.3),1.1,1.1,0.11,0.95,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing
Indiana,1.1 (0.79 -- 1.4),1.1,1.1,0.18,0.79,1,1.1,1.2,1.2,1.4,Effective reproduction no.,Unsure
Iowa,1.1 (0.77 -- 1.4),1.1,1.1,0.2,0.77,1,1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Kentucky,1.1 (0.73 -- 1.4),1.1,1.1,0.2,0.73,0.99,1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Maryland,1.1 (0.9 -- 1.4),1.1,1.1,0.18,0.9,1,1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Michigan,1.1 (0.78 -- 1.8),1.1,1.2,0.35,0.78,1,1.1,1.2,1.3,1.8,Effective reproduction no.,Unsure
Minnesota,1.1 (0.79 -- 1.5),1.1,1.1,0.22,0.79,1,1.1,1.1,1.2,1.5,Effective reproduction no.,Unsure
Nebraska,1.1 (0.8 -- 1.5),1.1,1.1,0.23,0.8,1,1.1,1.1,1.2,1.5,Effective reproduction no.,Likely increasing
New Jersey,1.1 (0.89 -- 1.7),1.1,1.2,0.3,0.89,1,1.1,1.2,1.3,1.7,Effective reproduction no.,Unsure
New Mexico,1.1 (0.89 -- 1.7),1.1,1.2,0.27,0.89,1,1.1,1.2,1.3,1.7,Effective reproduction no.,Unsure
North Carolina,1.1 (0.92 -- 1.6),1.1,1.1,0.27,0.92,1,1,1.1,1.2,1.6,Effective reproduction no.,Unsure
Oklahoma,1.1 (0.86 -- 1.3),1.1,1.1,0.15,0.86,1,1,1.1,1.2,1.3,Effective reproduction no.,Unsure
Rhode Island,1.1 (0.68 -- 1.6),1.1,1.1,0.32,0.68,0.97,1,1.1,1.2,1.6,Effective reproduction no.,Unsure
South Dakota,1.1 (0.8 -- 1.5),1.1,1.2,0.25,0.8,1.1,1.1,1.2,1.2,1.5,Effective reproduction no.,Likely increasing
Tennessee,1.1 (0.96 -- 1.8),1.1,1.2,0.38,0.96,1,1.1,1.1,1.2,1.8,Effective reproduction no.,Unsure
Wisconsin,1.1 (0.73 -- 1.4),1.1,1.1,0.2,0.73,0.93,1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Arkansas,1 (0.56 -- 1.6),1,1,0.38,0.56,0.88,0.97,1,1.1,1.6,Effective reproduction no.,Unsure
Colorado,1 (0.66 -- 1.4),1,1,0.23,0.66,0.95,1,1.1,1.1,1.4,Effective reproduction no.,Unsure
Guam,1 (0.63 -- 2),1,1.1,0.6,0.63,0.91,0.99,1.1,1.2,2,Effective reproduction no.,Unsure
Hawaii,1 (0.56 -- 1.3),1,0.98,0.27,0.56,0.89,0.96,1,1.1,1.3,Effective reproduction no.,Unsure
Kansas,1 (0.59 -- 1.3),1,0.99,0.24,0.59,0.9,0.99,1,1.1,1.3,Effective reproduction no.,Unsure
Louisiana,1 (0.84 -- 1.3),1,1,0.15,0.84,0.95,0.98,1,1.1,1.3,Effective reproduction no.,Unsure
Massachusetts,1 (0.87 -- 1.3),1,1.1,0.2,0.87,1,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Missouri,1 (0.71 -- 1.3),1,1,0.2,0.71,0.97,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
New Hampshire,1 (0.21 -- 1.7),1,1,0.55,0.21,0.7,0.92,1.1,1.2,1.7,Effective reproduction no.,Unsure
New York,1 (0.57 -- 1.4),1,0.99,0.27,0.57,0.89,0.98,1,1.1,1.4,Effective reproduction no.,Unsure
Ohio,1 (0.83 -- 1.9),1,1.2,0.39,0.83,0.96,0.99,1.1,1.2,1.9,Effective reproduction no.,Unsure
Oregon,1 (0.74 -- 1.4),1,1,0.21,0.74,0.95,0.99,1,1.1,1.4,Effective reproduction no.,Unsure
Pennsylvania,1 (0.83 -- 1.3),1,1.1,0.18,0.83,1,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
US,1 (0.95 -- 1.2),1,1,0.076,0.95,1,1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Virgin Islands,1 (0 -- 98),1,112,1658,0,0,0,2,7,98,New confirmed cases by infection date,Likely decreasing
Virginia,1 (0.61 -- 1.6),1,1.1,0.38,0.61,0.88,0.96,1,1.1,1.6,Effective reproduction no.,Unsure
Washington,1 (0.61 -- 1.7),1,1.1,0.41,0.61,0.92,0.99,1.1,1.2,1.7,Effective reproduction no.,Unsure
Puerto Rico,0.98 (0.77 -- 1.3),0.98,1,0.21,0.77,0.93,0.96,0.99,1,1.3,Effective reproduction no.,Unsure
Mississippi,0.96 (0.8 -- 1.3),0.96,0.99,0.18,0.8,0.92,0.94,0.98,1,1.3,Effective reproduction no.,Likely decreasing
Georgia,0.95 (0.79 -- 1.1),0.95,0.95,0.11,0.79,0.92,0.94,0.96,0.98,1.1,Effective reproduction no.,Likely decreasing
Nevada,0.95 (0.75 -- 1.2),0.95,0.97,0.16,0.75,0.91,0.94,0.97,1,1.2,Effective reproduction no.,Likely decreasing
West Virginia,0.95 (0.63 -- 1.3),0.95,0.95,0.23,0.63,0.84,0.91,0.97,1,1.3,Effective reproduction no.,Unsure
Alabama,0.94 (0.44 -- 1.3),0.94,0.92,0.31,0.44,0.81,0.9,0.97,1,1.3,Effective reproduction no.,Unsure
California,0.94 (0.78 -- 1.2),0.94,0.96,0.16,0.78,0.9,0.93,0.96,0.99,1.2,Effective reproduction no.,Likely decreasing
North Dakota,0.94 (0.54 -- 1.4),0.94,0.96,0.29,0.54,0.8,0.89,1,1.1,1.4,Effective reproduction no.,Unsure
Texas,0.94 (0.63 -- 1.4),0.94,0.96,0.28,0.63,0.85,0.91,0.96,1,1.4,Effective reproduction no.,Likely decreasing
Maine,0.91 (0.34 -- 1.3),0.91,0.87,0.3,0.34,0.73,0.85,0.94,1,1.3,Effective reproduction no.,Unsure
Arizona,0.9 (0.68 -- 1.3),0.9,0.93,0.24,0.68,0.85,0.88,0.92,0.99,1.3,Effective reproduction no.,Likely decreasing
Alaska,0.89 (0.19 -- 1.4),0.89,0.9,0.79,0.19,0.62,0.81,0.96,1,1.4,Effective reproduction no.,Unsure
District of Columbia,0.84 (0.16 -- 1.2),0.84,0.78,0.35,0.16,0.57,0.76,0.9,0.97,1.2,Effective reproduction no.,Unsure
Florida,0.84 (0.28 -- 1.1),0.84,0.79,0.3,0.28,0.61,0.77,0.9,0.96,1.1,Effective reproduction no.,Unsure
Virgin Islands,0.79 (0.098 -- 1.7),0.79,0.81,0.58,0.098,0.47,0.69,0.86,0.98,1.7,Effective reproduction no.,Likely decreasing
Utah,0.75 (0.16 -- 1.6),0.75,0.81,0.58,0.16,0.48,0.64,0.86,1,1.6,Effective reproduction no.,Unsure
