region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
Mississippi,1.1 (0.84 -- 1.3),1.1,1.1,0.17,0.84,1,1.1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
New Hampshire,1.1 (0.76 -- 1.6),1.1,1.1,0.27,0.76,1,1.1,1.2,1.2,1.6,Effective reproduction no.,Likely increasing
New York,1.1 (0.76 -- 1.2),1.1,1.1,0.23,0.76,0.95,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Ohio,1.1 (0.85 -- 1.8),1.1,1.2,0.37,0.85,1,1.1,1.1,1.3,1.8,Effective reproduction no.,Likely increasing
South Carolina,1.1 (0.83 -- 1.6),1.1,1.2,0.29,0.83,1,1.1,1.1,1.2,1.6,Effective reproduction no.,Likely increasing
Alabama,1 (0.64 -- 1.3),1,1,0.22,0.64,0.9,0.99,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
California,1 (0.68 -- 1.5),1,1,0.25,0.68,0.9,0.99,1.1,1.2,1.5,Effective reproduction no.,Likely increasing
Delaware,1 (0.41 -- 1.3),1,0.96,0.29,0.41,0.85,0.97,1,1.1,1.3,Effective reproduction no.,Likely increasing
Illinois,1 (0.78 -- 1.5),1,1.1,0.22,0.78,0.94,0.98,1.1,1.1,1.5,Effective reproduction no.,Likely increasing
Indiana,1 (0.84 -- 1.3),1,1,0.16,0.84,0.96,0.99,1,1.1,1.3,Effective reproduction no.,Likely increasing
Kentucky,1 (0.78 -- 1.3),1,1.1,0.21,0.78,0.97,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
Louisiana,1 (0.63 -- 1.2),1,0.99,0.2,0.63,0.91,0.99,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Maine,1 (0.55 -- 1.6),1,1.1,0.34,0.55,0.89,0.98,1.1,1.2,1.6,Effective reproduction no.,Likely increasing
Missouri,1 (0.64 -- 1.3),1,0.99,0.25,0.64,0.9,0.97,1,1.1,1.3,Effective reproduction no.,
Nevada,1 (0.65 -- 1.4),1,1,0.26,0.65,0.88,0.95,1,1.1,1.4,Effective reproduction no.,Likely increasing
New Jersey,1 (0.75 -- 1.4),1,1,0.22,0.75,0.93,0.98,1,1.1,1.4,Effective reproduction no.,Likely increasing
Oklahoma,1 (0.79 -- 1.2),1,1,0.15,0.79,0.97,1,1,1.1,1.2,Effective reproduction no.,Likely increasing
Puerto Rico,1 (0.76 -- 1.4),1,1.1,0.29,0.76,0.93,0.98,1,1.1,1.4,Effective reproduction no.,Likely increasing
Tennessee,1 (0.66 -- 1.2),1,0.99,0.19,0.66,0.93,1,1,1.1,1.2,Effective reproduction no.,Likely increasing
Texas,1 (0.8 -- 1.2),1,1,0.15,0.8,0.94,0.99,1,1.1,1.2,Effective reproduction no.,Likely increasing
Virginia,1 (0.6 -- 1.5),1,1,0.27,0.6,0.9,0.99,1.1,1.2,1.5,Effective reproduction no.,Likely increasing
North Carolina,0.99 (0.57 -- 1.2),0.99,0.95,0.24,0.57,0.85,0.94,1,1,1.2,Effective reproduction no.,
US,0.98 (0.82 -- 1.3),0.98,1,0.17,0.82,0.92,0.96,1,1.1,1.3,Effective reproduction no.,Likely increasing
Utah,0.98 (0.7 -- 1.3),0.98,0.99,0.22,0.7,0.89,0.95,1,1.1,1.3,Effective reproduction no.,Likely increasing
Colorado,0.97 (0.6 -- 1.6),0.97,1,0.41,0.6,0.84,0.93,1,1.1,1.6,Effective reproduction no.,Likely increasing
Michigan,0.97 (0.63 -- 1.6),0.97,1,0.38,0.63,0.85,0.93,1,1.1,1.6,Effective reproduction no.,Likely increasing
New Mexico,0.97 (0.71 -- 1.3),0.97,0.99,0.19,0.71,0.88,0.94,1,1.1,1.3,Effective reproduction no.,Likely increasing
Alaska,0.95 (0.41 -- 1.7),0.95,1,0.6,0.41,0.76,0.89,1,1.1,1.7,Effective reproduction no.,
West Virginia,0.95 (0.55 -- 1.2),0.95,0.93,0.25,0.55,0.82,0.9,0.99,1,1.2,Effective reproduction no.,Likely increasing
Georgia,0.94 (0.6 -- 1.1),0.94,0.92,0.18,0.6,0.83,0.9,0.97,1,1.1,Effective reproduction no.,
Montana,0.94 (0.63 -- 1.2),0.94,0.93,0.21,0.63,0.85,0.91,0.96,1,1.2,Effective reproduction no.,Likely decreasing
Wyoming,0.94 (0.38 -- 1.5),0.94,0.95,0.44,0.38,0.75,0.88,1,1.1,1.5,Effective reproduction no.,
Idaho,0.91 (0.49 -- 1.2),0.91,0.89,0.25,0.49,0.77,0.86,0.95,1,1.2,Effective reproduction no.,
Maryland,0.91 (0.66 -- 1.2),0.91,0.92,0.18,0.66,0.82,0.88,0.94,1,1.2,Effective reproduction no.,
Washington,0.89 (0.49 -- 1.3),0.89,0.89,0.28,0.49,0.75,0.84,0.94,1,1.3,Effective reproduction no.,Likely decreasing
Vermont,0.88 (0.2 -- 1.9),0.88,0.95,0.67,0.2,0.6,0.78,0.99,1.1,1.9,Effective reproduction no.,
Minnesota,0.87 (0.6 -- 1.2),0.87,0.88,0.21,0.6,0.77,0.83,0.91,0.97,1.2,Effective reproduction no.,
Iowa,0.86 (0.31 -- 1.3),0.86,0.84,0.35,0.31,0.64,0.78,0.93,1,1.3,Effective reproduction no.,
South Dakota,0.86 (0.41 -- 1.2),0.86,0.85,0.28,0.41,0.7,0.8,0.91,0.98,1.2,Effective reproduction no.,
Arkansas,0.84 (0.43 -- 1.2),0.84,0.83,0.25,0.43,0.68,0.79,0.9,0.99,1.2,Effective reproduction no.,
Guam,0.83 (0.31 -- 1.4),0.83,0.85,0.48,0.31,0.65,0.76,0.87,0.94,1.4,Effective reproduction no.,Likely decreasing
Nebraska,0.81 (0.37 -- 1.5),0.81,0.85,0.38,0.37,0.64,0.75,0.87,0.98,1.5,Effective reproduction no.,
Pennsylvania,0.81 (0.42 -- 1.2),0.81,0.82,0.26,0.42,0.66,0.77,0.87,0.95,1.2,Effective reproduction no.,
North Dakota,0.8 (0.43 -- 1.2),0.8,0.82,0.31,0.43,0.67,0.76,0.85,0.93,1.2,Effective reproduction no.,Likely decreasing
Wisconsin,0.8 (0.28 -- 1.1),0.8,0.77,0.3,0.28,0.6,0.73,0.86,0.95,1.1,Effective reproduction no.,Likely decreasing
Oregon,0.79 (0.38 -- 1.6),0.79,0.87,0.5,0.38,0.62,0.73,0.86,0.99,1.6,Effective reproduction no.,
Rhode Island,0.64 (0.18 -- 1.2),0.64,0.67,0.35,0.18,0.44,0.56,0.73,0.87,1.2,Effective reproduction no.,
Hawaii,0.56 (0.025 -- 2.4),0.56,0.76,0.9,0.025,0.22,0.43,0.7,0.92,2.4,Effective reproduction no.,Likely decreasing
Virgin Islands,0.18 (6.9e-05 -- 2.8),0.18,0.63,1.2,6.9e-05,0.021,0.09,0.37,0.73,2.8,Effective reproduction no.,Likely decreasing
Virgin Islands,0 (0 -- 2),0,53,1388,0,0,0,0,0,2,New confirmed cases by infection date,Likely decreasing
