Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Pennsylvania,10188 (1243 -- 50819),,0.81 (0.42 -- 1.2),-0.052 (-0.18 -- 0.063),-13 (11 -- -3.9)
Puerto Rico,2412 (675 -- 9958),Likely increasing,1 (0.76 -- 1.4),0.0031 (-0.069 -- 0.11),220 (6.2 -- -10)
Rhode Island,171 (3 -- 2377),,0.64 (0.18 -- 1.2),-0.1 (-0.27 -- 0.058),-6.7 (12 -- -2.6)
South Carolina,12313 (3419 -- 82149),Likely increasing,1.1 (0.83 -- 1.6),0.027 (-0.047 -- 0.16),25 (4.3 -- -15)
South Dakota,1138 (55 -- 7836),,0.86 (0.41 -- 1.2),-0.039 (-0.18 -- 0.058),-18 (12 -- -3.8)
Tennessee,19909 (3514 -- 60513),Likely increasing,1 (0.66 -- 1.2),0.0079 (-0.1 -- 0.049),88 (14 -- -6.9)
Texas,32625 (11387 -- 82889),Likely increasing,1 (0.8 -- 1.2),0.0033 (-0.056 -- 0.055),210 (13 -- -12)
US,332807 (165766 -- 842528),Likely increasing,0.98 (0.82 -- 1.3),-0.0055 (-0.051 -- 0.07),-130 (9.9 -- -13)
Utah,1902 (421 -- 7867),Likely increasing,0.98 (0.7 -- 1.3),-0.005 (-0.087 -- 0.092),-140 (7.6 -- -8)
Vermont,269 (3 -- 5467),,0.88 (0.2 -- 1.9),-0.033 (-0.26 -- 0.22),-21 (3.2 -- -2.6)
Virgin Islands,0 (0 -- 2),Likely decreasing,0.18 (6.9e-05 -- 2.8),-0.27 (-0.4 -- 0.42),-2.6 (1.6 -- -1.7)
Virginia,7890 (1457 -- 40305),Likely increasing,1 (0.6 -- 1.5),0.012 (-0.12 -- 0.12),60 (5.6 -- -5.9)
Washington,1035 (80 -- 7089),Likely decreasing,0.89 (0.49 -- 1.3),-0.032 (-0.15 -- 0.08),-22 (8.7 -- -4.5)
West Virginia,2701 (346 -- 12723),Likely increasing,0.95 (0.55 -- 1.2),-0.015 (-0.13 -- 0.062),-46 (11 -- -5.2)
Wisconsin,1744 (53 -- 11423),Likely decreasing,0.8 (0.28 -- 1.1),-0.057 (-0.23 -- 0.038),-12 (18 -- -3)
Wyoming,762 (14 -- 8534),,0.94 (0.38 -- 1.5),-0.016 (-0.19 -- 0.13),-42 (5.2 -- -3.6)
