region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
Utah,893 (138 -- 3086),893,1284,2703,138,528,751,1068,1426,3086,New confirmed cases by infection date,Unsure
Wisconsin,879 (89 -- 4042),879,1426,1995,89,397,656,1125,1779,4042,New confirmed cases by infection date,Unsure
Idaho,826 (39 -- 8148),826,2921,19766,39,278,567,1235,2192,8148,New confirmed cases by infection date,Unsure
New Mexico,819 (175 -- 3072),819,1207,2780,175,494,687,997,1367,3072,New confirmed cases by infection date,Unsure
Oklahoma,780 (80 -- 3779),780,1288,1949,80,328,561,1024,1523,3779,New confirmed cases by infection date,Unsure
Kansas,709 (139 -- 2651),709,1018,1704,139,440,586,852,1128,2651,New confirmed cases by infection date,Unsure
Hawaii,645 (19 -- 95061),645,53821,466861,19,157,381,1127,3753,95061,New confirmed cases by infection date,Unsure
Kentucky,630 (98 -- 1910),630,939,3968,98,358,520,741,965,1910,New confirmed cases by infection date,Unsure
Montana,532 (13 -- 4320),532,1737,11310,13,183,382,730,1235,4320,New confirmed cases by infection date,Unsure
New York,532 (104 -- 1551),532,1095,6002,104,335,460,614,791,1551,New confirmed cases by infection date,Decreasing
Virginia,432 (0 -- 8341),432,2554,15577,0,34,158,983,2000,8341,New confirmed cases by infection date,Unsure
Nebraska,427 (62 -- 3781),427,1322,7193,62,212,324,551,893,3781,New confirmed cases by infection date,Unsure
New Jersey,404 (45 -- 1896),404,811,3145,45,190,310,505,738,1896,New confirmed cases by infection date,Likely decreasing
South Dakota,319 (58 -- 2008),319,796,5446,58,184,261,406,601,2008,New confirmed cases by infection date,Unsure
Colorado,295 (3 -- 2356),295,885,5465,3,75,182,406,685,2356,New confirmed cases by infection date,Unsure
North Dakota,211 (8 -- 4070),211,2412,30789,8,87,155,301,584,4070,New confirmed cases by infection date,Unsure
Connecticut,73 (1 -- 631),73,301,3160,1,32,53,94,146,631,New confirmed cases by infection date,Likely decreasing
Delaware,70 (0 -- 1161),70,612,7106,0,6,35,111,210,1161,New confirmed cases by infection date,Unsure
Rhode Island,70 (0 -- 1723),70,4379,25648,0,28,50,95,173,1723,New confirmed cases by infection date,Likely decreasing
Alaska,49 (0 -- 758),49,409,4148,0,11,29,76,153,758,New confirmed cases by infection date,Unsure
District of Columbia,39 (6 -- 221),39,73,148,6,22,31,47,68,221,New confirmed cases by infection date,Likely decreasing
New Hampshire,35 (0 -- 165),35,56,111,0,12,26,44,65,165,New confirmed cases by infection date,Likely decreasing
Maine,33 (0 -- 569),33,197,1086,0,7,22,49,88,569,New confirmed cases by infection date,Unsure
Vermont,29 (0 -- 3662),29,3361,58967,0,4,15,58,174,3662,New confirmed cases by infection date,Unsure
Wyoming,18 (0 -- 358),18,153,1661,0,3,11,28,54,358,New confirmed cases by infection date,Unsure
Virgin Islands,14 (0 -- 3102),14,3022,26203,0,1,6,27,92,3102,New confirmed cases by infection date,Unsure
West Virginia,1.5 (0.81 -- 2.8),1.5,1.6,0.74,0.81,1.2,1.4,1.6,1.8,2.8,Effective reproduction no.,Unsure
Hawaii,1.3 (0.52 -- 4.7),1.3,1.8,1.4,0.52,1,1.2,1.5,2,4.7,Effective reproduction no.,Unsure
Arkansas,1.2 (0.85 -- 1.7),1.2,1.2,0.32,0.85,1.1,1.1,1.2,1.3,1.7,Effective reproduction no.,Likely increasing
Alabama,1.1 (0.72 -- 1.5),1.1,1.1,0.27,0.72,0.96,1,1.1,1.2,1.5,Effective reproduction no.,Unsure
California,1.1 (0.96 -- 1.3),1.1,1.1,0.11,0.96,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing
Louisiana,1.1 (0.68 -- 1.4),1.1,1.1,0.25,0.68,0.96,1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Minnesota,1.1 (0.75 -- 1.6),1.1,1.1,0.3,0.75,0.98,1.1,1.2,1.2,1.6,Effective reproduction no.,Unsure
Mississippi,1.1 (0.7 -- 1.4),1.1,1.1,0.23,0.7,0.97,1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Montana,1.1 (0.4 -- 1.6),1.1,1,0.44,0.4,0.83,1,1.1,1.2,1.6,Effective reproduction no.,Unsure
Nevada,1.1 (0.7 -- 1.7),1.1,1.2,0.37,0.7,1,1.1,1.2,1.2,1.7,Effective reproduction no.,Unsure
Oregon,1.1 (0.68 -- 1.2),1.1,1,0.19,0.68,0.96,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Puerto Rico,1.1 (0.5 -- 1.9),1.1,1.2,0.46,0.5,0.93,1.1,1.2,1.4,1.9,Effective reproduction no.,Unsure
Tennessee,1.1 (0.82 -- 1.2),1.1,1,0.13,0.82,1,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Vermont,1.1 (0.33 -- 3),1.1,1.3,0.95,0.33,0.88,1,1.2,1.5,3,Effective reproduction no.,Unsure
Georgia,1 (0.5 -- 1.6),1,1.1,0.46,0.5,0.83,0.97,1.1,1.2,1.6,Effective reproduction no.,Unsure
Iowa,1 (0.48 -- 1.7),1,1,0.42,0.48,0.8,0.93,1.1,1.2,1.7,Effective reproduction no.,Unsure
Kansas,1 (0.65 -- 1.3),1,1,0.21,0.65,0.95,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Maryland,1 (0.76 -- 1.3),1,1,0.2,0.76,0.95,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Michigan,1 (0.64 -- 1.8),1,1.1,0.39,0.64,0.9,0.98,1.1,1.2,1.8,Effective reproduction no.,Unsure
Missouri,1 (0.67 -- 1.3),1,1,0.27,0.67,0.96,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Nebraska,1 (0.65 -- 1.6),1,1,0.31,0.65,0.91,0.96,1,1.1,1.6,Effective reproduction no.,Unsure
North Carolina,1 (0.52 -- 1.3),1,0.99,0.25,0.52,0.88,0.98,1.1,1.1,1.3,Effective reproduction no.,Unsure
North Dakota,1 (0.4 -- 2),1,1.1,0.62,0.4,0.86,0.99,1.1,1.2,2,Effective reproduction no.,Unsure
South Dakota,1 (0.71 -- 1.4),1,1,0.25,0.71,0.95,1,1.1,1.1,1.4,Effective reproduction no.,Unsure
Utah,1 (0.64 -- 1.3),1,1,0.23,0.64,0.93,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Washington,1 (0.8 -- 1.4),1,1.1,0.19,0.8,0.98,1,1.1,1.1,1.4,Effective reproduction no.,Unsure
New Mexico,0.99 (0.64 -- 1.3),0.99,0.98,0.23,0.64,0.87,0.95,1,1.1,1.3,Effective reproduction no.,Unsure
Kentucky,0.98 (0.61 -- 1.2),0.98,0.95,0.22,0.61,0.88,0.95,1,1,1.2,Effective reproduction no.,Unsure
Alaska,0.97 (0.21 -- 1.6),0.97,0.97,0.57,0.21,0.7,0.89,1,1.1,1.6,Effective reproduction no.,Unsure
Indiana,0.97 (0.66 -- 1.2),0.97,0.96,0.17,0.66,0.9,0.95,1,1,1.2,Effective reproduction no.,Unsure
Florida,0.96 (0.64 -- 1.3),0.96,0.97,0.23,0.64,0.84,0.91,1,1.1,1.3,Effective reproduction no.,Unsure
Illinois,0.96 (0.56 -- 1.3),0.96,0.95,0.23,0.56,0.82,0.91,1,1.1,1.3,Effective reproduction no.,Unsure
Massachusetts,0.96 (0.79 -- 1.2),0.96,0.98,0.13,0.79,0.92,0.94,0.98,1,1.2,Effective reproduction no.,Likely decreasing
Wyoming,0.94 (0.12 -- 1.7),0.94,0.91,0.53,0.12,0.66,0.85,0.98,1.1,1.7,Effective reproduction no.,Unsure
Pennsylvania,0.93 (0.73 -- 1.2),0.93,0.94,0.15,0.73,0.88,0.92,0.95,0.99,1.2,Effective reproduction no.,Likely decreasing
Maine,0.91 (0.17 -- 1.6),0.91,0.9,0.53,0.17,0.64,0.83,0.95,1,1.6,Effective reproduction no.,Unsure
Idaho,0.9 (0.31 -- 1.5),0.9,0.93,0.46,0.31,0.65,0.8,1,1.1,1.5,Effective reproduction no.,Unsure
Wisconsin,0.9 (0.43 -- 1.4),0.9,0.9,0.3,0.43,0.71,0.83,0.96,1.1,1.4,Effective reproduction no.,Unsure
District of Columbia,0.89 (0.62 -- 1.2),0.89,0.9,0.21,0.62,0.82,0.87,0.91,0.96,1.2,Effective reproduction no.,Likely decreasing
Oklahoma,0.89 (0.43 -- 1.4),0.89,0.9,0.3,0.43,0.7,0.82,0.97,1.1,1.4,Effective reproduction no.,Unsure
US,0.89 (0.64 -- 1.1),0.89,0.89,0.16,0.64,0.8,0.85,0.92,0.98,1.1,Effective reproduction no.,Unsure
New York,0.88 (0.6 -- 1.1),0.88,0.88,0.24,0.6,0.81,0.86,0.89,0.92,1.1,Effective reproduction no.,Decreasing
Virgin Islands,0.88 (0.071 -- 3.8),0.88,1.2,1.4,0.071,0.48,0.73,1,1.4,3.8,Effective reproduction no.,Unsure
Rhode Island,0.85 (0.24 -- 1.8),0.85,1.1,1.5,0.24,0.72,0.82,0.89,0.97,1.8,Effective reproduction no.,Likely decreasing
Colorado,0.84 (0.22 -- 1.4),0.84,0.83,0.44,0.22,0.58,0.75,0.92,1,1.4,Effective reproduction no.,Unsure
New Hampshire,0.84 (0.31 -- 1.1),0.84,0.79,0.24,0.31,0.7,0.8,0.86,0.9,1.1,Effective reproduction no.,Likely decreasing
Ohio,0.84 (0.31 -- 1.2),0.84,0.81,0.28,0.31,0.63,0.76,0.92,1,1.2,Effective reproduction no.,Unsure
Connecticut,0.82 (0.27 -- 1.3),0.82,0.83,0.4,0.27,0.69,0.79,0.85,0.92,1.3,Effective reproduction no.,Likely decreasing
South Carolina,0.82 (0.38 -- 1.3),0.82,0.82,0.28,0.38,0.64,0.76,0.88,0.98,1.3,Effective reproduction no.,Unsure
Texas,0.82 (0.42 -- 1.3),0.82,0.84,0.29,0.42,0.67,0.77,0.89,0.99,1.3,Effective reproduction no.,Unsure
Delaware,0.81 (0.029 -- 1.4),0.81,0.75,0.54,0.029,0.41,0.68,0.88,0.97,1.4,Effective reproduction no.,Unsure
New Jersey,0.81 (0.47 -- 1.2),0.81,0.81,0.26,0.47,0.69,0.77,0.84,0.89,1.2,Effective reproduction no.,Likely decreasing
Arizona,0.62 (0.19 -- 1.1),0.62,0.64,0.31,0.19,0.44,0.55,0.68,0.81,1.1,Effective reproduction no.,Unsure
Virginia,0.58 (0.017 -- 1.4),0.58,0.66,0.6,0.017,0.17,0.39,0.82,1,1.4,Effective reproduction no.,Unsure
