region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
Nebraska,15012 (2793 -- 115571),15012,49666,428068,2793,8060,11897,18912,29466,115571,New confirmed cases by infection date,Likely increasing
Tennessee,14334 (2536 -- 62223),14334,25008,78349,2536,9114,12123,16837,22902,62223,New confirmed cases by infection date,Unsure
North Carolina,13039 (3459 -- 81131),13039,28262,113094,3459,7978,10841,16102,23302,81131,New confirmed cases by infection date,Unsure
Massachusetts,12870 (4829 -- 48809),12870,20050,43570,4829,8942,11043,14927,19804,48809,New confirmed cases by infection date,Likely increasing
Washington,12834 (2383 -- 185699),12834,101212,1209266,2383,6667,9836,17153,30259,185699,New confirmed cases by infection date,Likely increasing
Nevada,12527 (2529 -- 66375),12527,24086,79587,2529,7571,10168,15101,23116,66375,New confirmed cases by infection date,Likely increasing
Georgia,12126 (3209 -- 69091),12126,23825,63033,3209,7638,10188,14854,20860,69091,New confirmed cases by infection date,Unsure
Connecticut,10854 (2351 -- 41492),10854,18481,53327,2351,6939,9374,12604,16549,41492,New confirmed cases by infection date,Likely increasing
Wisconsin,10591 (2107 -- 67268),10591,23457,69074,2107,6161,8434,12962,19785,67268,New confirmed cases by infection date,Unsure
Arkansas,10042 (3087 -- 113868),10042,39479,186080,3087,5744,7726,13153,22769,113868,New confirmed cases by infection date,Unsure
Maryland,9225 (1510 -- 21920),9225,10447,9057,1510,5440,7751,10641,13371,21920,New confirmed cases by infection date,Unsure
Oregon,9192 (1964 -- 55089),9192,18702,48561,1964,5408,7483,11943,18098,55089,New confirmed cases by infection date,Likely increasing
Kentucky,7660 (1528 -- 41228),7660,14206,33211,1528,4464,6333,9611,13797,41228,New confirmed cases by infection date,Unsure
New Mexico,7381 (1287 -- 22594),7381,9541,14668,1287,4195,6093,8890,11475,22594,New confirmed cases by infection date,Unsure
Mississippi,7359 (2038 -- 36060),7359,13420,48477,2038,4754,6313,8857,12539,36060,New confirmed cases by infection date,Unsure
Oklahoma,6493 (2031 -- 34400),6493,12861,42375,2031,4298,5624,7857,11488,34400,New confirmed cases by infection date,Unsure
Louisiana,6439 (963 -- 31733),6439,12501,74774,963,3829,5327,7757,10750,31733,New confirmed cases by infection date,Unsure
South Dakota,6397 (656 -- 35857),6397,13135,53746,656,3273,4945,8002,11589,35857,New confirmed cases by infection date,Unsure
West Virginia,5446 (773 -- 61347),5446,16936,71746,773,3053,4427,6754,9935,61347,New confirmed cases by infection date,Likely increasing
New Hampshire,5322 (820 -- 52509),5322,14583,37613,820,2402,3852,7400,12577,52509,New confirmed cases by infection date,Unsure
Kansas,4808 (1 -- 71774),4808,40813,718037,1,1341,3400,6727,12241,71774,New confirmed cases by infection date,Unsure
Idaho,3733 (576 -- 17657),3733,6198,12666,576,2156,3127,4522,6136,17657,New confirmed cases by infection date,Unsure
Virginia,3543 (60 -- 31345),3543,11714,58318,60,1088,2373,4747,8074,31345,New confirmed cases by infection date,Unsure
Rhode Island,2929 (331 -- 15592),2929,6224,25661,331,1732,2415,3524,5038,15592,New confirmed cases by infection date,Unsure
Puerto Rico,2447 (187 -- 10444),2447,3952,12537,187,729,1628,3286,4581,10444,New confirmed cases by infection date,Unsure
North Dakota,2059 (355 -- 11191),2059,4083,17890,355,1119,1651,2460,3453,11191,New confirmed cases by infection date,Unsure
Utah,1514 (38 -- 6623),1514,2591,10586,38,514,1080,1997,2945,6623,New confirmed cases by infection date,Unsure
Montana,1438 (69 -- 6888),1438,2533,8246,69,630,1129,1797,2608,6888,New confirmed cases by infection date,Unsure
Maine,1155 (14 -- 12099),1155,4718,46377,14,331,756,1671,2845,12099,New confirmed cases by infection date,Unsure
Alaska,1097 (84 -- 27592),1097,8516,51653,84,487,821,1603,3153,27592,New confirmed cases by infection date,Unsure
Wyoming,896 (2 -- 10796),896,4678,32239,2,166,523,1364,2479,10796,New confirmed cases by infection date,Unsure
District of Columbia,823 (51 -- 8707),823,4048,30689,51,400,643,1066,1643,8707,New confirmed cases by infection date,Unsure
Delaware,822 (92 -- 10272),822,3115,13186,92,414,650,1078,1769,10272,New confirmed cases by infection date,Unsure
Hawaii,643 (1 -- 36834),643,9252,39984,1,87,327,1344,4253,36834,New confirmed cases by infection date,Unsure
Guam,7 (0 -- 238),7,149,3326,0,0,3,16,46,238,New confirmed cases by infection date,Unsure
New Hampshire,1.4 (0.8 -- 2.6),1.4,1.5,0.6,0.8,1.2,1.3,1.5,1.7,2.6,Effective reproduction no.,Unsure
California,1.3 (0.9 -- 2.3),1.3,1.4,0.6,0.9,1.1,1.2,1.4,1.6,2.3,Effective reproduction no.,Unsure
South Carolina,1.3 (0.8 -- 2.7),1.3,1.5,0.6,0.8,1.1,1.2,1.4,1.7,2.7,Effective reproduction no.,Unsure
Alabama,1.2 (0.8 -- 2.5),1.2,1.3,0.7,0.8,1,1.1,1.2,1.4,2.5,Effective reproduction no.,Likely increasing
Alaska,1.2 (0.5 -- 2.3),1.2,1.3,0.6,0.5,1,1.1,1.2,1.4,2.3,Effective reproduction no.,Unsure
Arizona,1.2 (0.8 -- 2.3),1.2,1.3,0.5,0.8,1.1,1.1,1.3,1.5,2.3,Effective reproduction no.,Likely increasing
Arkansas,1.2 (0.9 -- 2.3),1.2,1.3,0.5,0.9,1,1.1,1.3,1.5,2.3,Effective reproduction no.,Unsure
Colorado,1.2 (0.8 -- 1.8),1.2,1.2,0.4,0.8,1,1.1,1.2,1.3,1.8,Effective reproduction no.,Likely increasing
Connecticut,1.2 (0.7 -- 1.6),1.2,1.2,0.3,0.7,1.1,1.1,1.2,1.3,1.6,Effective reproduction no.,Likely increasing
Iowa,1.2 (0.9 -- 1.9),1.2,1.3,0.4,0.9,1.1,1.1,1.2,1.3,1.9,Effective reproduction no.,Likely increasing
Michigan,1.2 (0.6 -- 1.9),1.2,1.2,0.5,0.6,1,1.1,1.2,1.3,1.9,Effective reproduction no.,Likely increasing
Missouri,1.2 (0.6 -- 2.7),1.2,1.4,0.7,0.6,1,1.1,1.3,1.6,2.7,Effective reproduction no.,Unsure
Nebraska,1.2 (0.8 -- 2.1),1.2,1.3,0.4,0.8,1.1,1.1,1.3,1.4,2.1,Effective reproduction no.,Likely increasing
Nevada,1.2 (0.7 -- 1.8),1.2,1.2,0.3,0.7,1.1,1.1,1.2,1.4,1.8,Effective reproduction no.,Likely increasing
New York,1.2 (0.9 -- 1.7),1.2,1.2,0.3,0.9,1.1,1.1,1.2,1.3,1.7,Effective reproduction no.,Likely increasing
Ohio,1.2 (0.8 -- 1.5),1.2,1.2,0.3,0.8,1.1,1.1,1.2,1.2,1.5,Effective reproduction no.,Likely increasing
Oregon,1.2 (0.7 -- 1.9),1.2,1.3,0.4,0.7,1.1,1.2,1.3,1.4,1.9,Effective reproduction no.,Likely increasing
Pennsylvania,1.2 (0.6 -- 1.8),1.2,1.2,0.4,0.6,1,1.1,1.2,1.3,1.8,Effective reproduction no.,Unsure
US,1.2 (1 -- 1.8),1.2,1.2,0.3,1,1.1,1.1,1.2,1.3,1.8,Effective reproduction no.,Likely increasing
Washington,1.2 (0.8 -- 2.3),1.2,1.3,0.6,0.8,1.1,1.1,1.3,1.5,2.3,Effective reproduction no.,Likely increasing
District of Columbia,1.1 (0.5 -- 1.9),1.1,1.2,0.5,0.5,1,1.1,1.2,1.3,1.9,Effective reproduction no.,Unsure
Florida,1.1 (0.6 -- 1.6),1.1,1.1,0.3,0.6,0.9,1,1.1,1.2,1.6,Effective reproduction no.,Unsure
Georgia,1.1 (0.7 -- 1.7),1.1,1.1,0.3,0.7,1,1,1.1,1.2,1.7,Effective reproduction no.,Unsure
Idaho,1.1 (0.6 -- 1.5),1.1,1.1,0.3,0.6,0.9,1,1.1,1.1,1.5,Effective reproduction no.,Unsure
Illinois,1.1 (0.7 -- 1.6),1.1,1.1,0.3,0.7,1,1.1,1.1,1.2,1.6,Effective reproduction no.,Unsure
Indiana,1.1 (0.9 -- 1.4),1.1,1.1,0.2,0.9,1,1.1,1.1,1.1,1.4,Effective reproduction no.,Likely increasing
Kentucky,1.1 (0.7 -- 1.7),1.1,1.1,0.3,0.7,1,1.1,1.1,1.3,1.7,Effective reproduction no.,Unsure
Louisiana,1.1 (0.6 -- 1.6),1.1,1.1,0.3,0.6,1,1,1.1,1.2,1.6,Effective reproduction no.,Unsure
Maine,1.1 (0.3 -- 2),1.1,1.1,0.6,0.3,0.8,1,1.2,1.3,2,Effective reproduction no.,Unsure
Maryland,1.1 (0.6 -- 1.4),1.1,1,0.3,0.6,0.9,1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Massachusetts,1.1 (0.8 -- 1.6),1.1,1.2,0.3,0.8,1,1.1,1.2,1.2,1.6,Effective reproduction no.,Likely increasing
Minnesota,1.1 (0.7 -- 1.5),1.1,1.1,0.3,0.7,0.9,1,1.1,1.1,1.5,Effective reproduction no.,Unsure
Mississippi,1.1 (0.7 -- 1.6),1.1,1.1,0.3,0.7,1,1.1,1.1,1.2,1.6,Effective reproduction no.,Unsure
New Jersey,1.1 (0.7 -- 1.6),1.1,1.1,0.3,0.7,1,1.1,1.2,1.2,1.6,Effective reproduction no.,Likely increasing
North Carolina,1.1 (0.7 -- 1.7),1.1,1.1,0.3,0.7,1,1,1.1,1.2,1.7,Effective reproduction no.,Unsure
Oklahoma,1.1 (0.8 -- 1.7),1.1,1.2,0.3,0.8,1,1.1,1.1,1.2,1.7,Effective reproduction no.,Unsure
Rhode Island,1.1 (0.5 -- 1.7),1.1,1.1,0.4,0.5,1,1.1,1.2,1.2,1.7,Effective reproduction no.,Unsure
South Dakota,1.1 (0.6 -- 1.6),1.1,1.1,0.3,0.6,0.9,1,1.1,1.2,1.6,Effective reproduction no.,Unsure
Texas,1.1 (0.7 -- 1.7),1.1,1.1,0.3,0.7,1,1.1,1.1,1.2,1.7,Effective reproduction no.,Likely increasing
West Virginia,1.1 (0.6 -- 2.2),1.1,1.2,0.5,0.6,1,1.1,1.2,1.3,2.2,Effective reproduction no.,Likely increasing
Delaware,1 (0.6 -- 1.9),1,1.1,0.4,0.6,0.9,1,1.1,1.3,1.9,Effective reproduction no.,Unsure
Hawaii,1 (0.1 -- 2.6),1,1.1,0.8,0.1,0.4,0.8,1.2,1.5,2.6,Effective reproduction no.,Unsure
Kansas,1 (0 -- 1.9),1,1,0.6,0,0.7,1,1.1,1.2,1.9,Effective reproduction no.,Unsure
New Mexico,1 (0.6 -- 1.4),1,1,0.3,0.6,0.9,1,1.1,1.1,1.4,Effective reproduction no.,Unsure
North Dakota,1 (0.6 -- 1.6),1,1,0.3,0.6,0.8,0.9,1,1.1,1.6,Effective reproduction no.,Unsure
Puerto Rico,1 (0.3 -- 1.4),1,0.9,0.4,0.3,0.6,0.9,1,1.1,1.4,Effective reproduction no.,Unsure
Tennessee,1 (0.6 -- 1.5),1,1.1,0.3,0.6,1,1,1.1,1.1,1.5,Effective reproduction no.,Unsure
Virginia,1 (0.2 -- 1.9),1,1,0.5,0.2,0.7,0.9,1.1,1.2,1.9,Effective reproduction no.,Unsure
Wisconsin,1 (0.6 -- 1.6),1,1.1,0.3,0.6,0.9,1,1.1,1.2,1.6,Effective reproduction no.,Unsure
Wyoming,1 (0.1 -- 1.6),1,0.9,0.5,0.1,0.6,0.8,1,1.1,1.6,Effective reproduction no.,Unsure
Montana,0.9 (0.4 -- 1.4),0.9,0.9,0.3,0.4,0.8,0.9,1,1,1.4,Effective reproduction no.,Unsure
Utah,0.9 (0.3 -- 1.4),0.9,0.9,0.4,0.3,0.7,0.9,1,1.1,1.4,Effective reproduction no.,Unsure
Guam,0.6 (0 -- 1.3),0.6,0.6,0.5,0,0.3,0.5,0.7,0.9,1.3,Effective reproduction no.,Unsure
