Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
New Mexico,631 (116 -- 3300),Unsure,0.96 (0.59 -- 1.4),-0.011 (-0.12 -- 0.12),-61 (5.9 -- -5.8)
New York,661 (241 -- 2358),Likely decreasing,0.9 (0.71 -- 1.2),-0.028 (-0.084 -- 0.048),-25 (15 -- -8.3)
North Carolina,1316 (39 -- 7773),Unsure,0.8 (0.28 -- 1.1),-0.058 (-0.23 -- 0.039),-12 (18 -- -3)
North Dakota,459 (67 -- 3983),Unsure,1.1 (0.72 -- 1.8),0.033 (-0.082 -- 0.2),21 (3.4 -- -8.4)
Ohio,2058 (176 -- 9452),Unsure,0.92 (0.47 -- 1.3),-0.023 (-0.16 -- 0.087),-31 (8 -- -4.3)
Oklahoma,1941 (454 -- 9472),Likely increasing,1.1 (0.77 -- 1.7),0.026 (-0.065 -- 0.18),27 (3.8 -- -11)
Oregon,568 (35 -- 2614),Unsure,0.93 (0.42 -- 1.2),-0.019 (-0.18 -- 0.064),-37 (11 -- -3.9)
Pennsylvania,2801 (883 -- 13560),Unsure,1 (0.77 -- 1.5),0.008 (-0.067 -- 0.12),86 (5.6 -- -10)
Puerto Rico,2029 (218 -- 11574),Unsure,1.1 (0.57 -- 1.6),0.027 (-0.13 -- 0.15),26 (4.6 -- -5.5)
Rhode Island,19 (0 -- 222),Likely decreasing,0.78 (0.018 -- 1.2),-0.063 (-0.37 -- 0.062),-11 (11 -- -1.9)
South Carolina,2295 (336 -- 13929),Unsure,0.84 (0.46 -- 1.4),-0.046 (-0.17 -- 0.11),-15 (6.6 -- -4.2)
South Dakota,226 (29 -- 1161),Unsure,1 (0.63 -- 1.4),0.00046 (-0.11 -- 0.095),1500 (7.3 -- -6.3)
Tennessee,6943 (3102 -- 28731),Likely increasing,1.1 (0.95 -- 1.4),0.022 (-0.015 -- 0.11),32 (6.6 -- -47)
Texas,20154 (3636 -- 112090),Unsure,0.89 (0.52 -- 1.4),-0.03 (-0.14 -- 0.1),-23 (6.9 -- -4.8)
US,96575 (38137 -- 261085),Unsure,0.93 (0.69 -- 1.2),-0.02 (-0.091 -- 0.064),-35 (11 -- -7.6)
Utah,326 (23 -- 2122),Unsure,0.88 (0.4 -- 1.2),-0.034 (-0.18 -- 0.062),-21 (11 -- -3.8)
Vermont,5 (0 -- 346),Unsure,0.97 (0.097 -- 1.9),-0.0095 (-0.31 -- 0.22),-73 (3.2 -- -2.2)
Virgin Islands,1 (0 -- 472),Unsure,0.68 (0.018 -- 2.5),-0.091 (-0.36 -- 0.35),-7.6 (2 -- -1.9)
Virginia,552 (0 -- 2389),Unsure,0.87 (0.041 -- 1.2),-0.038 (-0.35 -- 0.046),-18 (15 -- -2)
Washington,2525 (863 -- 9015),Unsure,1 (0.84 -- 1.3),0.011 (-0.045 -- 0.083),63 (8.3 -- -15)
West Virginia,880 (21 -- 9830),Unsure,1 (0.31 -- 1.9),0.014 (-0.22 -- 0.21),51 (3.3 -- -3.2)
Wisconsin,355 (34 -- 2118),Unsure,0.8 (0.37 -- 1.4),-0.057 (-0.19 -- 0.098),-12 (7.1 -- -3.6)
Wyoming,31 (0 -- 414),Unsure,0.98 (0.26 -- 1.6),-0.006 (-0.24 -- 0.15),-110 (4.6 -- -2.9)
