Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Maine,26 (0 -- 1486),Likely decreasing,0.86 (0.21 -- 2.3),-0.039 (-0.26 -- 0.32),-18 (2.1 -- -2.7)
Maryland,2111 (350 -- 8760),Likely decreasing,0.85 (0.56 -- 1.1),-0.041 (-0.13 -- 0.034),-17 (20 -- -5.3)
Massachusetts,11208 (3531 -- 43164),Likely decreasing,0.97 (0.79 -- 1.4),-0.0083 (-0.06 -- 0.098),-84 (7 -- -12)
Michigan,551 (173 -- 2415),Decreasing,0.84 (0.66 -- 1.2),-0.046 (-0.099 -- 0.046),-15 (15 -- -7)
Minnesota,1415 (137 -- 32425),Unsure,0.85 (0.47 -- 2.4),-0.044 (-0.16 -- 0.33),-16 (2.1 -- -4.3)
Mississippi,2599 (790 -- 17959),Unsure,1 (0.8 -- 1.7),0.0067 (-0.056 -- 0.17),100 (4.1 -- -12)
Missouri,315 (2 -- 2900),Unsure,0.71 (0.11 -- 1.2),-0.083 (-0.3 -- 0.06),-8.3 (12 -- -2.3)
Montana,26 (0 -- 1319),Unsure,0.99 (0.18 -- 2.3),-0.004 (-0.27 -- 0.32),-170 (2.2 -- -2.5)
Nebraska,660 (79 -- 5042),Unsure,0.99 (0.6 -- 1.4),-0.002 (-0.12 -- 0.11),-350 (6.4 -- -5.9)
Nevada,288 (54 -- 1268),Likely decreasing,0.93 (0.66 -- 1.2),-0.02 (-0.099 -- 0.063),-35 (11 -- -7)
New Hampshire,410 (26 -- 2525),Unsure,0.91 (0.5 -- 1.3),-0.024 (-0.15 -- 0.087),-29 (8 -- -4.6)
New Jersey,3032 (841 -- 7591),Decreasing,0.87 (0.62 -- 1),-0.037 (-0.11 -- 0.0015),-19 (480 -- -6.2)
New Mexico,448 (40 -- 3310),Unsure,0.84 (0.46 -- 1.1),-0.046 (-0.16 -- 0.028),-15 (25 -- -4.2)
New York,2227 (792 -- 10462),Likely decreasing,0.89 (0.67 -- 1.3),-0.032 (-0.095 -- 0.071),-22 (9.7 -- -7.3)
North Carolina,2697 (641 -- 8820),Unsure,0.98 (0.68 -- 1.1),-0.0065 (-0.094 -- 0.035),-110 (20 -- -7.4)
North Dakota,17 (0 -- 387),Unsure,0.79 (0.29 -- 1.5),-0.061 (-0.23 -- 0.14),-11 (4.9 -- -3.1)
Ohio,1648 (421 -- 5854),Likely decreasing,0.88 (0.65 -- 1.1),-0.034 (-0.1 -- 0.032),-20 (22 -- -6.9)
Oklahoma,268 (71 -- 6935),Unsure,0.99 (0.79 -- 2),-0.0017 (-0.058 -- 0.25),-400 (2.8 -- -12)
Oregon,327 (26 -- 2129),Unsure,1 (0.49 -- 1.5),0.0015 (-0.15 -- 0.12),470 (5.7 -- -4.5)
Pennsylvania,2952 (536 -- 12042),Likely decreasing,0.86 (0.6 -- 1.1),-0.038 (-0.12 -- 0.025),-18 (28 -- -5.9)
Puerto Rico,43 (5 -- 361),Likely decreasing,0.89 (0.59 -- 1.4),-0.03 (-0.12 -- 0.11),-23 (6.6 -- -5.7)
Rhode Island,71612 (493 -- 13827800),Unsure,2.1 (0.75 -- 7.9),0.27 (-0.07 -- 1.3),2.6 (0.52 -- -9.9)
South Carolina,2019 (635 -- 12632),Unsure,1 (0.79 -- 1.5),0.0019 (-0.061 -- 0.12),370 (5.6 -- -11)
South Dakota,241 (19 -- 3362),Unsure,1 (0.56 -- 1.8),0.0016 (-0.13 -- 0.19),440 (3.6 -- -5.4)
Tennessee,1383 (414 -- 4440),Unsure,1 (0.78 -- 1.3),0.0066 (-0.062 -- 0.075),100 (9.2 -- -11)
Texas,12863 (4901 -- 44153),Unsure,1.1 (0.9 -- 1.5),0.033 (-0.027 -- 0.13),21 (5.2 -- -25)
US,57339 (36781 -- 98561),Decreasing,0.93 (0.87 -- 1),-0.02 (-0.036 -- 0.011),-35 (61 -- -19)
Utah,273 (24 -- 994),Unsure,0.96 (0.56 -- 1.2),-0.0099 (-0.13 -- 0.05),-70 (14 -- -5.4)
Vermont,0 (0 -- 119),Likely decreasing,0.68 (0.054 -- 1.9),-0.092 (-0.33 -- 0.22),-7.5 (3.2 -- -2.1)
Virgin Islands,0 (0 -- 3),Likely decreasing,0.22 (1e-04 -- 2),-0.26 (-0.4 -- 0.24),-2.7 (2.8 -- -1.7)
Virginia,6476 (1171 -- 71641),Unsure,1.1 (0.77 -- 2.1),0.039 (-0.064 -- 0.28),18 (2.5 -- -11)
Washington,792 (253 -- 2691),Unsure,0.97 (0.72 -- 1.2),-0.0088 (-0.08 -- 0.067),-79 (10 -- -8.6)
West Virginia,41 (3 -- 387),Likely decreasing,0.89 (0.51 -- 1.3),-0.031 (-0.15 -- 0.071),-22 (9.8 -- -4.7)
Wisconsin,369 (97 -- 1457),Unsure,0.9 (0.64 -- 1.3),-0.027 (-0.1 -- 0.071),-26 (9.8 -- -6.7)
Wyoming,2 (0 -- 108),Unsure,0.73 (0.036 -- 1.4),-0.078 (-0.35 -- 0.12),-8.9 (6 -- -2)
