region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
New York,0.89 (0.67 -- 1.3),0.89,0.92,0.2,0.67,0.82,0.86,0.92,1,1.3,Effective reproduction no.,Likely decreasing
Puerto Rico,0.89 (0.59 -- 1.4),0.89,0.93,0.29,0.59,0.82,0.87,0.92,0.98,1.4,Effective reproduction no.,Likely decreasing
West Virginia,0.89 (0.51 -- 1.3),0.89,0.89,0.28,0.51,0.79,0.86,0.91,0.95,1.3,Effective reproduction no.,Likely decreasing
District of Columbia,0.88 (0.53 -- 1.3),0.88,0.89,0.24,0.53,0.78,0.85,0.92,0.98,1.3,Effective reproduction no.,Likely decreasing
Ohio,0.88 (0.65 -- 1.1),0.88,0.88,0.15,0.65,0.8,0.85,0.9,0.95,1.1,Effective reproduction no.,Likely decreasing
New Jersey,0.87 (0.62 -- 1),0.87,0.85,0.14,0.62,0.82,0.86,0.88,0.9,1,Effective reproduction no.,Decreasing
Indiana,0.86 (0.43 -- 1.2),0.86,0.84,0.27,0.43,0.72,0.82,0.89,0.94,1.2,Effective reproduction no.,Likely decreasing
Maine,0.86 (0.21 -- 2.3),0.86,0.98,0.79,0.21,0.65,0.8,0.91,0.99,2.3,Effective reproduction no.,Likely decreasing
Pennsylvania,0.86 (0.6 -- 1.1),0.86,0.86,0.17,0.6,0.79,0.84,0.89,0.92,1.1,Effective reproduction no.,Likely decreasing
Maryland,0.85 (0.56 -- 1.1),0.85,0.85,0.19,0.56,0.76,0.82,0.88,0.92,1.1,Effective reproduction no.,Likely decreasing
Minnesota,0.85 (0.47 -- 2.4),0.85,1.1,0.92,0.47,0.7,0.79,0.91,1.1,2.4,Effective reproduction no.,Unsure
Illinois,0.84 (0.6 -- 1.1),0.84,0.84,0.14,0.6,0.77,0.82,0.87,0.91,1.1,Effective reproduction no.,Likely decreasing
Michigan,0.84 (0.66 -- 1.2),0.84,0.87,0.2,0.66,0.8,0.83,0.85,0.89,1.2,Effective reproduction no.,Decreasing
New Mexico,0.84 (0.46 -- 1.1),0.84,0.82,0.21,0.46,0.72,0.8,0.88,0.93,1.1,Effective reproduction no.,Unsure
Iowa,0.83 (0.5 -- 1.7),0.83,0.94,0.49,0.5,0.7,0.78,0.89,1,1.7,Effective reproduction no.,Unsure
Colorado,0.81 (0.5 -- 1.1),0.81,0.82,0.22,0.5,0.72,0.78,0.85,0.9,1.1,Effective reproduction no.,Likely decreasing
Connecticut,0.81 (0.6 -- 1),0.81,0.81,0.15,0.6,0.73,0.78,0.83,0.86,1,Effective reproduction no.,Decreasing
Georgia,0.8 (0.34 -- 1.1),0.8,0.77,0.24,0.34,0.62,0.74,0.86,0.94,1.1,Effective reproduction no.,Unsure
North Dakota,0.79 (0.29 -- 1.5),0.79,0.83,0.48,0.29,0.58,0.71,0.85,0.96,1.5,Effective reproduction no.,Unsure
Wyoming,0.73 (0.036 -- 1.4),0.73,0.72,0.6,0.036,0.35,0.6,0.84,0.95,1.4,Effective reproduction no.,Unsure
Missouri,0.71 (0.11 -- 1.2),0.71,0.68,0.39,0.11,0.38,0.58,0.82,0.94,1.2,Effective reproduction no.,Unsure
Vermont,0.68 (0.054 -- 1.9),0.68,0.78,0.7,0.054,0.39,0.59,0.76,0.93,1.9,Effective reproduction no.,Likely decreasing
Virgin Islands,0.22 (1e-04 -- 2),0.22,0.56,1.1,1e-04,0.026,0.12,0.36,0.65,2,Effective reproduction no.,Likely decreasing
Vermont,0 (0 -- 119),0,4149,180342,0,0,0,0,2,119,New confirmed cases by infection date,Likely decreasing
Virgin Islands,0 (0 -- 3),0,127,3918,0,0,0,0,0,3,New confirmed cases by infection date,Likely decreasing
