Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Louisiana,12987 (5693 -- 26739),Stable,0.99 (0.78 -- 1.1),-0.0027 (-0.061 -- 0.036),-260 (19 -- -11)
Maine,1329 (720 -- 2346),Likely decreasing,0.9 (0.72 -- 1),-0.027 (-0.081 -- 0.011),-26 (65 -- -8.5)
Maryland,6301 (3432 -- 13318),Likely decreasing,0.93 (0.74 -- 1.3),-0.02 (-0.075 -- 0.077),-34 (9 -- -9.2)
Massachusetts,9444 (5132 -- 17689),Likely decreasing,0.85 (0.68 -- 1.1),-0.041 (-0.094 -- 0.023),-17 (30 -- -7.4)
Michigan,7047 (3641 -- 12972),Likely decreasing,0.91 (0.76 -- 1),-0.024 (-0.069 -- 0.0063),-28 (110 -- -10)
Minnesota,4057 (1860 -- 9092),Stable,0.98 (0.69 -- 1.4),-0.005 (-0.091 -- 0.11),-140 (6.5 -- -7.6)
Mississippi,5328 (3070 -- 10065),Likely decreasing,0.93 (0.78 -- 1.1),-0.02 (-0.061 -- 0.037),-35 (19 -- -11)
Missouri,4900 (2655 -- 8370),Likely decreasing,0.91 (0.76 -- 1),-0.024 (-0.069 -- 0.0016),-29 (420 -- -10)
Montana,1256 (803 -- 2301),Likely decreasing,0.94 (0.86 -- 1.1),-0.016 (-0.039 -- 0.018),-43 (39 -- -18)
Nebraska,2588 (1413 -- 4576),Likely decreasing,0.95 (0.79 -- 1.1),-0.015 (-0.061 -- 0.025),-47 (28 -- -11)
Nevada,3103 (1565 -- 6573),Likely decreasing,0.85 (0.67 -- 1.1),-0.042 (-0.096 -- 0.037),-17 (19 -- -7.2)
New Hampshire,1960 (927 -- 3523),Likely decreasing,0.89 (0.69 -- 1),-0.032 (-0.091 -- 0.0031),-22 (220 -- -7.6)
New Jersey,19325 (12260 -- 29445),Likely decreasing,0.98 (0.84 -- 1.1),-0.0052 (-0.044 -- 0.015),-130 (45 -- -16)
New Mexico,2624 (1230 -- 7700),Stable,0.99 (0.74 -- 1.7),-0.0029 (-0.073 -- 0.18),-240 (3.9 -- -9.5)
New York,43510 (26657 -- 76499),Likely decreasing,0.97 (0.79 -- 1.2),-0.0092 (-0.06 -- 0.057),-76 (12 -- -12)
North Carolina,18798 (9943 -- 33184),Likely decreasing,0.9 (0.72 -- 1),-0.029 (-0.08 -- 0.002),-24 (350 -- -8.7)
North Dakota,396 (202 -- 792),Likely decreasing,0.92 (0.73 -- 1.1),-0.023 (-0.079 -- 0.036),-30 (19 -- -8.8)
Northern Mariana Islands,0 (0 -- 4),Likely decreasing,0.93 (0.5 -- 1.4),-0.019 (-0.15 -- 0.11),-36 (6.3 -- -4.6)
Ohio,14382 (8271 -- 24964),Likely decreasing,0.89 (0.75 -- 1),-0.032 (-0.073 -- 0.0069),-22 (100 -- -9.5)
Oklahoma,7371 (4300 -- 12730),Likely decreasing,0.9 (0.77 -- 1),-0.028 (-0.066 -- 0.0096),-25 (72 -- -10)
Oregon,2151 (1208 -- 4546),Likely decreasing,0.92 (0.76 -- 1.3),-0.021 (-0.068 -- 0.07),-33 (10 -- -10)
Pennsylvania,29072 (14213 -- 72306),Likely increasing,1.1 (0.86 -- 1.8),0.039 (-0.04 -- 0.19),18 (3.7 -- -17)
Puerto Rico,1594 (851 -- 3037),Likely decreasing,0.94 (0.79 -- 1.1),-0.017 (-0.059 -- 0.019),-41 (37 -- -12)
Rhode Island,3528 (1414 -- 7416),Likely decreasing,0.94 (0.7 -- 1.1),-0.017 (-0.087 -- 0.022),-41 (31 -- -7.9)
South Carolina,12549 (7120 -- 21507),Likely decreasing,0.91 (0.77 -- 1),-0.024 (-0.067 -- 0.013),-29 (54 -- -10)
South Dakota,356 (180 -- 653),Decreasing,0.8 (0.63 -- 0.92),-0.056 (-0.11 -- -0.021),-12 (-32 -- -6.3)
Tennessee,7619 (3372 -- 18119),Likely decreasing,0.88 (0.65 -- 1.2),-0.035 (-0.1 -- 0.06),-20 (12 -- -6.8)
Texas,75755 (41146 -- 126265),Stable,0.99 (0.83 -- 1.1),-0.0022 (-0.048 -- 0.02),-320 (35 -- -14)
US,517595 (290811 -- 1023450),Likely decreasing,0.94 (0.74 -- 1.3),-0.018 (-0.073 -- 0.069),-39 (10 -- -9.5)
Utah,3699 (1912 -- 7126),Likely decreasing,0.83 (0.66 -- 1),-0.048 (-0.099 -- 0.011),-14 (62 -- -7)
Vermont,558 (243 -- 1063),Likely decreasing,0.97 (0.73 -- 1.1),-0.0083 (-0.079 -- 0.029),-84 (24 -- -8.8)
Virgin Islands,51 (11 -- 185),Stable,0.98 (0.61 -- 1.3),-0.0052 (-0.11 -- 0.081),-130 (8.6 -- -6)
Virginia,19017 (10403 -- 31979),Likely decreasing,0.97 (0.77 -- 1.1),-0.009 (-0.065 -- 0.016),-77 (42 -- -11)
Washington,6992 (3756 -- 12616),Likely decreasing,0.93 (0.77 -- 1),-0.02 (-0.066 -- 0.013),-35 (52 -- -10)
West Virginia,2689 (1635 -- 5012),Likely decreasing,0.89 (0.77 -- 1),-0.031 (-0.064 -- 0.0099),-22 (70 -- -11)
Wisconsin,4620 (2373 -- 9617),Likely decreasing,0.88 (0.69 -- 1.2),-0.033 (-0.09 -- 0.059),-21 (12 -- -7.7)
Wyoming,462 (112 -- 980),Decreasing,0.83 (0.48 -- 1),-0.046 (-0.16 -- -0.00093),-15 (-740 -- -4.4)
