Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Oregon,175 (3 -- 853),Likely decreasing,0.82 (0.27 -- 1.1),-0.05 (-0.23 -- 0.028),-14 (25 -- -3)
Pennsylvania,2577 (886 -- 8536),Likely decreasing,0.9 (0.67 -- 1.1),-0.029 (-0.094 -- 0.03),-24 (23 -- -7.3)
Puerto Rico,208 (32 -- 1327),Likely decreasing,0.89 (0.6 -- 1.5),-0.03 (-0.12 -- 0.12),-23 (5.7 -- -5.9)
Rhode Island,151 (3 -- 585),Likely decreasing,0.85 (0.28 -- 1.1),-0.043 (-0.23 -- 0.02),-16 (35 -- -3)
South Carolina,2428 (457 -- 13336),Likely decreasing,0.9 (0.63 -- 1.3),-0.027 (-0.11 -- 0.086),-25 (8.1 -- -6.4)
South Dakota,162 (33 -- 1732),Likely decreasing,0.91 (0.65 -- 1.5),-0.026 (-0.1 -- 0.14),-27 (5.1 -- -6.7)
Tennessee,1338 (245 -- 22535),Stable,0.93 (0.62 -- 1.9),-0.019 (-0.11 -- 0.23),-37 (3 -- -6.2)
Texas,12660 (2668 -- 42001),Likely decreasing,0.88 (0.57 -- 1.2),-0.034 (-0.13 -- 0.057),-20 (12 -- -5.4)
US,91800 (52001 -- 217345),Likely decreasing,0.92 (0.82 -- 1.2),-0.024 (-0.052 -- 0.057),-29 (12 -- -13)
Utah,731 (201 -- 2965),Likely decreasing,0.95 (0.72 -- 1.6),-0.014 (-0.08 -- 0.15),-50 (4.7 -- -8.7)
Vermont,94 (14 -- 557),Likely decreasing,0.98 (0.69 -- 1.4),-0.0063 (-0.09 -- 0.11),-110 (6.5 -- -7.7)
Virgin Islands,22 (0 -- 26101),Likely increasing,1.1 (0.38 -- 5.6),0.04 (-0.19 -- 0.93),17 (0.75 -- -3.6)
Virginia,0 (0 -- 11453),Likely decreasing,0.13 (0.00078 -- 3),-0.3 (-0.39 -- 0.47),-2.3 (1.5 -- -1.8)
Washington,598 (48 -- 3052),Likely decreasing,0.88 (0.5 -- 1.3),-0.035 (-0.15 -- 0.069),-20 (10 -- -4.6)
West Virginia,150 (0 -- 2916),Likely decreasing,0.58 (0.023 -- 1.2),-0.12 (-0.36 -- 0.06),-5.6 (12 -- -1.9)
Wisconsin,470 (73 -- 1479),Likely decreasing,0.87 (0.53 -- 1.1),-0.037 (-0.14 -- 0.018),-19 (38 -- -4.9)
Wyoming,8 (0 -- 205),Likely decreasing,0.78 (0.18 -- 1.3),-0.063 (-0.27 -- 0.089),-11 (7.8 -- -2.5)
