region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
North Carolina,0.99 (0.39 -- 2.7),0.99,1.2,0.85,0.39,0.77,0.91,1.1,1.3,2.7,Effective reproduction no.,Unsure
Wisconsin,0.97 (0.46 -- 1.8),0.97,1,0.52,0.46,0.83,0.93,1,1.1,1.8,Effective reproduction no.,Unsure
Puerto Rico,0.96 (0.4 -- 2.5),0.96,1.1,0.88,0.4,0.8,0.91,1,1.2,2.5,Effective reproduction no.,Unsure
Nevada,0.95 (0.3 -- 1.8),0.95,1,0.61,0.3,0.71,0.86,1,1.1,1.8,Effective reproduction no.,Unsure
California,0.93 (0.37 -- 2.1),0.93,1,0.62,0.37,0.71,0.85,1,1.2,2.1,Effective reproduction no.,Unsure
Missouri,0.93 (0.14 -- 2.8),0.93,1.1,0.95,0.14,0.58,0.8,1.1,1.3,2.8,Effective reproduction no.,Unsure
Tennessee,0.93 (0.29 -- 1.9),0.93,1,0.77,0.29,0.74,0.88,0.98,1.1,1.9,Effective reproduction no.,Unsure
Virgin Islands,0.89 (0.037 -- 5.8),0.89,1.4,1.8,0.037,0.45,0.75,1,1.4,5.8,Effective reproduction no.,Unsure
Idaho,0.88 (0.13 -- 3.7),0.88,1.2,1.4,0.13,0.59,0.79,0.96,1.2,3.7,Effective reproduction no.,Unsure
Oklahoma,0.88 (0.33 -- 1.9),0.88,0.97,0.62,0.33,0.68,0.8,0.96,1.1,1.9,Effective reproduction no.,Unsure
Kansas,0.86 (0.14 -- 3.7),0.86,1.2,1.3,0.14,0.48,0.69,1,1.5,3.7,Effective reproduction no.,Unsure
District of Columbia,0.81 (0.22 -- 1.8),0.81,0.87,0.54,0.22,0.53,0.7,0.9,1.1,1.8,Effective reproduction no.,Unsure
Minnesota,0.81 (0.3 -- 1.5),0.81,0.86,0.45,0.3,0.59,0.72,0.9,1.1,1.5,Effective reproduction no.,Unsure
Louisiana,0.8 (0.19 -- 2.1),0.8,0.95,0.68,0.19,0.55,0.71,0.93,1.2,2.1,Effective reproduction no.,Unsure
Kentucky,0.77 (0.11 -- 2.7),0.77,0.97,0.95,0.11,0.47,0.66,0.88,1.1,2.7,Effective reproduction no.,Unsure
Ohio,0.77 (0.28 -- 1.3),0.77,0.78,0.34,0.28,0.58,0.7,0.84,0.95,1.3,Effective reproduction no.,Unsure
Georgia,0.76 (0.22 -- 1.8),0.76,0.85,0.54,0.22,0.56,0.69,0.85,1,1.8,Effective reproduction no.,Unsure
Florida,0.74 (0.1 -- 2.2),0.74,0.89,0.74,0.1,0.41,0.61,0.88,1.2,2.2,Effective reproduction no.,Unsure
Illinois,0.74 (0.12 -- 2.1),0.74,0.91,0.86,0.12,0.4,0.61,0.89,1.1,2.1,Effective reproduction no.,Unsure
Virginia,0.74 (0.17 -- 1.6),0.74,0.81,0.54,0.17,0.48,0.64,0.84,1,1.6,Effective reproduction no.,Unsure
Maine,0.69 (0.048 -- 1.6),0.69,0.76,0.76,0.048,0.35,0.56,0.8,0.95,1.6,Effective reproduction no.,Unsure
Colorado,0.68 (0.079 -- 2.3),0.68,0.89,0.94,0.079,0.4,0.57,0.8,1,2.3,Effective reproduction no.,Unsure
Pennsylvania,0.63 (0.072 -- 2),0.63,0.77,0.67,0.072,0.35,0.51,0.75,1,2,Effective reproduction no.,Unsure
New Jersey,0.62 (0.086 -- 2.6),0.62,0.87,0.88,0.086,0.31,0.5,0.79,1.1,2.6,Effective reproduction no.,Unsure
Indiana,0.61 (0.027 -- 3),0.61,0.92,1.1,0.027,0.24,0.45,0.78,1.1,3,Effective reproduction no.,Unsure
Maryland,0.6 (0.067 -- 1.9),0.6,0.76,0.83,0.067,0.31,0.5,0.72,0.94,1.9,Effective reproduction no.,Unsure
Vermont,0.59 (0.031 -- 1.3),0.59,0.62,0.52,0.031,0.26,0.46,0.72,0.87,1.3,Effective reproduction no.,Likely decreasing
Delaware,0.58 (0.074 -- 1.6),0.58,0.68,0.57,0.074,0.29,0.47,0.7,0.9,1.6,Effective reproduction no.,Unsure
Alaska,0.55 (0.01 -- 2.3),0.55,0.77,1.1,0.01,0.17,0.41,0.68,0.89,2.3,Effective reproduction no.,Likely decreasing
Connecticut,0.54 (0.074 -- 2),0.54,0.71,0.62,0.074,0.3,0.44,0.66,0.93,2,Effective reproduction no.,Unsure
Hawaii,0.52 (0.016 -- 1.6),0.52,0.63,0.63,0.016,0.22,0.39,0.65,0.84,1.6,Effective reproduction no.,Likely decreasing
Northern Mariana Islands,0.46 (0.0017 -- 2.8),0.46,0.77,1.1,0.0017,0.11,0.27,0.66,0.93,2.8,Effective reproduction no.,Likely decreasing
West Virginia,0.44 (0.0076 -- 1.8),0.44,0.63,0.81,0.0076,0.13,0.3,0.61,0.88,1.8,Effective reproduction no.,Unsure
US,0.43 (0.09 -- 1.2),0.43,0.52,0.42,0.09,0.25,0.36,0.52,0.67,1.2,Effective reproduction no.,Unsure
Montana,0.42 (0.0049 -- 2.1),0.42,0.67,1,0.0049,0.13,0.28,0.58,0.81,2.1,Effective reproduction no.,Likely decreasing
Rhode Island,0.42 (0.015 -- 2.3),0.42,0.72,1,0.015,0.15,0.3,0.59,0.88,2.3,Effective reproduction no.,Unsure
Wyoming,0.42 (0.0027 -- 1.9),0.42,0.61,0.79,0.0027,0.096,0.24,0.58,0.85,1.9,Effective reproduction no.,Likely decreasing
New York,0.31 (0.029 -- 1.4),0.31,0.47,0.52,0.029,0.14,0.23,0.41,0.62,1.4,Effective reproduction no.,Unsure
Michigan,0.28 (0.0057 -- 2.6),0.28,0.67,1.1,0.0057,0.078,0.19,0.42,0.76,2.6,Effective reproduction no.,Unsure
Guam,0.17 (0.00019 -- 2.3),0.17,0.54,1,0.00019,0.022,0.088,0.33,0.64,2.3,Effective reproduction no.,Likely decreasing
Alaska,0 (0 -- 228),0,491,6157,0,0,0,0,3,228,New confirmed cases by infection date,Likely decreasing
Guam,0 (0 -- 9),0,359,13059,0,0,0,0,0,9,New confirmed cases by infection date,Likely decreasing
Montana,0 (0 -- 130),0,435,9611,0,0,0,0,5,130,New confirmed cases by infection date,Likely decreasing
Northern Mariana Islands,0 (0 -- 72),0,287,4505,0,0,0,0,0,72,New confirmed cases by infection date,Likely decreasing
Wyoming,0 (0 -- 181),0,202,3700,0,0,0,1,7,181,New confirmed cases by infection date,Likely decreasing
