Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Illinois,243 (109 -- 471),Decreasing,0.64 (0.45 -- 0.77),-0.11 (-0.17 -- -0.067),-6.6 (-10 -- -4.1)
Indiana,1040 (509 -- 2240),Likely decreasing,0.91 (0.77 -- 1.1),-0.024 (-0.067 -- 0.027),-28 (26 -- -10)
Iowa,231 (125 -- 429),Likely decreasing,0.95 (0.75 -- 1.2),-0.013 (-0.072 -- 0.043),-52 (16 -- -9.6)
Kansas,259 (94 -- 760),Likely decreasing,0.93 (0.66 -- 1.2),-0.02 (-0.099 -- 0.049),-35 (14 -- -7)
Kentucky,484 (175 -- 1139),Likely decreasing,0.86 (0.63 -- 1),-0.04 (-0.11 -- 0.0056),-17 (120 -- -6.5)
Louisiana,1210 (546 -- 2871),Likely decreasing,0.97 (0.81 -- 1.2),-0.0078 (-0.055 -- 0.049),-89 (14 -- -13)
Maine,85 (45 -- 177),Likely decreasing,0.81 (0.64 -- 1),-0.054 (-0.1 -- 0.0084),-13 (83 -- -6.6)
Maryland,168 (108 -- 272),Decreasing,0.84 (0.73 -- 0.98),-0.046 (-0.077 -- -0.0063),-15 (-110 -- -9)
Massachusetts,169 (82 -- 358),Decreasing,0.79 (0.64 -- 0.98),-0.06 (-0.11 -- -0.0056),-12 (-120 -- -6.6)
Michigan,244 (93 -- 559),Decreasing,0.69 (0.49 -- 0.86),-0.089 (-0.15 -- -0.038),-7.8 (-18 -- -4.5)
Minnesota,237 (104 -- 575),Likely decreasing,0.8 (0.62 -- 1),-0.057 (-0.11 -- 0.013),-12 (52 -- -6.2)
Mississippi,289 (105 -- 1087),Likely decreasing,0.93 (0.73 -- 1.3),-0.021 (-0.079 -- 0.071),-33 (9.8 -- -8.8)
Missouri,2945 (1542 -- 6541),Likely increasing,1.1 (0.9 -- 1.3),0.016 (-0.028 -- 0.082),43 (8.5 -- -25)
Montana,205 (92 -- 437),Likely decreasing,0.94 (0.76 -- 1.1),-0.018 (-0.067 -- 0.022),-39 (32 -- -10)
Nebraska,53 (20 -- 183),Likely decreasing,0.83 (0.63 -- 1.2),-0.047 (-0.11 -- 0.049),-15 (14 -- -6.4)
Nevada,728 (205 -- 3667),Stable,0.98 (0.65 -- 1.5),-0.0053 (-0.1 -- 0.13),-130 (5.4 -- -6.8)
New Hampshire,52 (21 -- 156),Likely decreasing,0.83 (0.64 -- 1.2),-0.049 (-0.11 -- 0.044),-14 (16 -- -6.5)
New Jersey,871 (342 -- 2878),Stable,0.96 (0.73 -- 1.4),-0.011 (-0.076 -- 0.092),-65 (7.6 -- -9.1)
New Mexico,299 (148 -- 624),Likely decreasing,0.93 (0.8 -- 1.2),-0.018 (-0.057 -- 0.041),-38 (17 -- -12)
New York,919 (626 -- 1340),Decreasing,0.88 (0.77 -- 1),-0.034 (-0.066 -- -0.00099),-20 (-700 -- -11)
North Carolina,913 (303 -- 2263),Likely decreasing,0.86 (0.6 -- 1.1),-0.04 (-0.12 -- 0.018),-17 (38 -- -6)
North Dakota,50 (27 -- 86),Decreasing,0.83 (0.66 -- 0.96),-0.049 (-0.097 -- -0.011),-14 (-60 -- -7.1)
Northern Mariana Islands,0 (0 -- 0),Likely decreasing,0.3 (0.011 -- 1.2),-0.22 (-0.37 -- 0.054),-3.1 (13 -- -1.9)
Ohio,750 (376 -- 1510),Likely decreasing,0.86 (0.72 -- 1),-0.038 (-0.082 -- 0.0057),-18 (120 -- -8.5)
Oklahoma,513 (244 -- 1429),Stable,0.98 (0.81 -- 1.3),-0.0051 (-0.054 -- 0.07),-140 (9.9 -- -13)
Oregon,974 (602 -- 1637),Stable,1 (0.87 -- 1.2),0.0033 (-0.037 -- 0.053),210 (13 -- -19)
Pennsylvania,538 (335 -- 855),Decreasing,0.79 (0.67 -- 0.89),-0.061 (-0.095 -- -0.031),-11 (-23 -- -7.3)
Puerto Rico,144 (22 -- 676),Stable,0.92 (0.29 -- 1.6),-0.021 (-0.23 -- 0.16),-33 (4.4 -- -3.1)
Rhode Island,56 (18 -- 154),Likely decreasing,0.83 (0.61 -- 1.1),-0.049 (-0.12 -- 0.015),-14 (47 -- -6)
South Carolina,158 (56 -- 425),Decreasing,0.76 (0.54 -- 0.95),-0.068 (-0.14 -- -0.014),-10 (-49 -- -5.1)
South Dakota,30 (9 -- 129),Likely decreasing,0.84 (0.6 -- 1.2),-0.044 (-0.12 -- 0.042),-16 (17 -- -5.9)
Tennessee,477 (168 -- 1480),Likely decreasing,0.88 (0.67 -- 1.2),-0.033 (-0.098 -- 0.047),-21 (15 -- -7.1)
Texas,5321 (3161 -- 10567),Likely decreasing,0.97 (0.84 -- 1.2),-0.0094 (-0.045 -- 0.041),-74 (17 -- -16)
US,38349 (25022 -- 63142),Likely decreasing,0.94 (0.84 -- 1.1),-0.016 (-0.045 -- 0.022),-44 (32 -- -15)
Utah,1257 (790 -- 1920),Likely increasing,1 (0.87 -- 1.2),0.011 (-0.037 -- 0.047),61 (15 -- -19)
Vermont,11 (4 -- 31),Likely decreasing,0.79 (0.59 -- 1.1),-0.061 (-0.12 -- 0.019),-11 (36 -- -5.7)
Virgin Islands,57 (9 -- 249),Stable,0.99 (0.57 -- 1.3),-0.002 (-0.13 -- 0.079),-340 (8.8 -- -5.5)
Virginia,330 (194 -- 568),Likely decreasing,0.86 (0.76 -- 1),-0.039 (-0.069 -- 0.0027),-18 (260 -- -10)
Washington,1486 (657 -- 3142),Likely decreasing,0.9 (0.72 -- 1.1),-0.029 (-0.08 -- 0.016),-24 (43 -- -8.6)
West Virginia,121 (27 -- 415),Likely decreasing,0.78 (0.5 -- 1),-0.063 (-0.15 -- 0.0094),-11 (74 -- -4.6)
Wisconsin,169 (54 -- 496),Likely decreasing,0.78 (0.57 -- 1),-0.062 (-0.13 -- 0.012),-11 (60 -- -5.4)
Wyoming,222 (105 -- 391),Likely decreasing,0.97 (0.79 -- 1.1),-0.0074 (-0.06 -- 0.017),-94 (40 -- -11)
