region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
Ohio,846 (150 -- 2859),846,1216,2155,150,463,671,1054,1430,2859,New confirmed cases by infection date,Unsure
Nevada,827 (326 -- 3325),827,1260,1881,326,560,701,976,1303,3325,New confirmed cases by infection date,Likely decreasing
Oregon,778 (237 -- 5164),778,1893,6214,237,471,635,969,1381,5164,New confirmed cases by infection date,Unsure
Montana,776 (223 -- 3041),776,1190,2180,223,507,664,899,1207,3041,New confirmed cases by infection date,Likely increasing
Arizona,768 (256 -- 5313),768,3153,25266,256,514,652,926,1303,5313,New confirmed cases by infection date,Likely decreasing
Rhode Island,752 (127 -- 6269),752,2297,10128,127,410,607,969,1525,6269,New confirmed cases by infection date,Unsure
Connecticut,700 (176 -- 7188),700,3188,35205,176,398,561,931,1502,7188,New confirmed cases by infection date,Unsure
New Jersey,696 (221 -- 2509),696,1088,2347,221,471,603,799,1041,2509,New confirmed cases by infection date,Unsure
Maryland,625 (269 -- 1596),625,759,630,269,470,561,698,877,1596,New confirmed cases by infection date,Likely decreasing
Utah,525 (12 -- 4681),525,1538,8772,12,139,354,779,1387,4681,New confirmed cases by infection date,Unsure
Idaho,472 (162 -- 1952),472,736,1161,162,314,405,566,767,1952,New confirmed cases by infection date,Unsure
New Mexico,407 (160 -- 1227),407,527,521,160,292,360,468,601,1227,New confirmed cases by infection date,Unsure
Hawaii,373 (12 -- 2037),373,646,1338,12,146,273,485,746,2037,New confirmed cases by infection date,Unsure
Delaware,328 (23 -- 1485),328,571,1468,23,169,257,410,585,1485,New confirmed cases by infection date,Unsure
West Virginia,200 (12 -- 1211),200,413,1285,12,82,150,265,414,1211,New confirmed cases by infection date,Unsure
Guam,155 (1 -- 2353),155,1642,30254,1,48,103,215,372,2353,New confirmed cases by infection date,Unsure
Alaska,149 (11 -- 1124),149,481,3044,11,69,113,195,310,1124,New confirmed cases by infection date,Unsure
District of Columbia,118 (11 -- 745),118,226,460,11,60,93,150,224,745,New confirmed cases by infection date,Unsure
Wyoming,54 (2 -- 921),54,462,5019,2,20,37,77,144,921,New confirmed cases by infection date,Unsure
Maine,44 (3 -- 783),44,548,6733,3,19,33,62,109,783,New confirmed cases by infection date,Unsure
Virgin Islands,4 (0 -- 613),4,1013,13228,0,0,1,7,19,613,New confirmed cases by infection date,Unsure
Indiana,1.4 (1.1 -- 2.6),1.4,1.5,0.54,1.1,1.2,1.3,1.5,1.7,2.6,Effective reproduction no.,Unsure
Virginia,1.4 (0.76 -- 6.6),1.4,2.2,1.9,0.76,0.99,1.1,1.8,2.9,6.6,Effective reproduction no.,Unsure
New Hampshire,1.3 (0.55 -- 2.2),1.3,1.3,0.58,0.55,1,1.2,1.4,1.5,2.2,Effective reproduction no.,Unsure
Wisconsin,1.3 (0.98 -- 1.7),1.3,1.3,0.22,0.98,1.2,1.2,1.3,1.4,1.7,Effective reproduction no.,Unsure
Colorado,1.1 (0.69 -- 1.4),1.1,1.1,0.24,0.69,0.98,1,1.1,1.1,1.4,Effective reproduction no.,Unsure
Connecticut,1.1 (0.81 -- 2),1.1,1.2,0.42,0.81,1,1.1,1.2,1.3,2,Effective reproduction no.,Unsure
Florida,1.1 (0.75 -- 1.4),1.1,1.1,0.19,0.75,0.96,1,1.1,1.1,1.4,Effective reproduction no.,Unsure
Illinois,1.1 (0.97 -- 1.3),1.1,1.1,0.12,0.97,1,1.1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
Kansas,1.1 (0.69 -- 1.5),1.1,1.1,0.27,0.69,0.96,1,1.1,1.1,1.5,Effective reproduction no.,Unsure
Kentucky,1.1 (0.86 -- 1.8),1.1,1.2,0.35,0.86,1,1.1,1.2,1.3,1.8,Effective reproduction no.,Unsure
Minnesota,1.1 (0.8 -- 1.4),1.1,1.1,0.21,0.8,0.99,1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Missouri,1.1 (0.79 -- 1.4),1.1,1.1,0.18,0.79,1,1,1.1,1.1,1.4,Effective reproduction no.,Likely increasing
Montana,1.1 (0.8 -- 1.4),1.1,1.1,0.2,0.8,0.99,1,1.1,1.1,1.4,Effective reproduction no.,Likely increasing
North Dakota,1.1 (0.64 -- 1.4),1.1,1,0.26,0.64,0.91,1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Oklahoma,1.1 (0.91 -- 1.5),1.1,1.1,0.22,0.91,1,1,1.1,1.2,1.5,Effective reproduction no.,Unsure
Rhode Island,1.1 (0.71 -- 1.6),1.1,1.1,0.28,0.71,0.97,1,1.1,1.2,1.6,Effective reproduction no.,Unsure
South Dakota,1.1 (0.66 -- 1.6),1.1,1.1,0.36,0.66,0.98,1.1,1.2,1.2,1.6,Effective reproduction no.,Unsure
Alaska,1 (0.55 -- 1.4),1,1,0.35,0.55,0.91,0.98,1,1.1,1.4,Effective reproduction no.,Unsure
Arkansas,1 (0.55 -- 1.2),1,0.98,0.23,0.55,0.91,1,1,1.1,1.2,Effective reproduction no.,Unsure
Delaware,1 (0.56 -- 1.3),1,1,0.25,0.56,0.92,0.99,1.1,1.1,1.3,Effective reproduction no.,Unsure
Iowa,1 (0.7 -- 1.3),1,1,0.2,0.7,0.96,1,1,1.1,1.3,Effective reproduction no.,Unsure
Massachusetts,1 (0.87 -- 1.4),1,1.1,0.16,0.87,0.99,1,1.1,1.1,1.4,Effective reproduction no.,Unsure
Michigan,1 (0.83 -- 1.7),1,1.1,0.35,0.83,0.99,1,1.1,1.2,1.7,Effective reproduction no.,Unsure
Nebraska,1 (0.7 -- 1.4),1,1.1,0.24,0.7,0.97,1,1.1,1.1,1.4,Effective reproduction no.,Unsure
New York,1 (0.62 -- 1.4),1,1,0.31,0.62,0.91,0.99,1.1,1.1,1.4,Effective reproduction no.,Unsure
Oregon,1 (0.82 -- 1.5),1,1.1,0.29,0.82,0.98,1,1.1,1.2,1.5,Effective reproduction no.,Unsure
Pennsylvania,1 (0.84 -- 1.3),1,1.1,0.16,0.84,0.99,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
US,1 (0.92 -- 1.2),1,1,0.11,0.92,0.99,1,1,1.1,1.2,Effective reproduction no.,Unsure
Washington,1 (0.62 -- 1.7),1,1.1,0.42,0.62,0.91,0.98,1.1,1.2,1.7,Effective reproduction no.,Unsure
District of Columbia,0.99 (0.58 -- 1.3),0.99,0.98,0.23,0.58,0.9,0.96,1,1.1,1.3,Effective reproduction no.,Unsure
Louisiana,0.99 (0.87 -- 1.5),0.99,1.1,0.26,0.87,0.94,0.97,1,1.1,1.5,Effective reproduction no.,Unsure
Maine,0.99 (0.6 -- 1.7),0.99,1.1,0.46,0.6,0.89,0.96,1,1.1,1.7,Effective reproduction no.,Unsure
New Jersey,0.99 (0.73 -- 1.3),0.99,1,0.22,0.73,0.93,0.98,1,1.1,1.3,Effective reproduction no.,Unsure
Tennessee,0.99 (0.74 -- 1.1),0.99,0.96,0.12,0.74,0.93,0.97,1,1,1.1,Effective reproduction no.,Unsure
Alabama,0.98 (0.66 -- 1.5),0.98,1,0.27,0.66,0.91,0.95,1,1.1,1.5,Effective reproduction no.,Unsure
Georgia,0.98 (0.85 -- 1.3),0.98,1,0.21,0.85,0.95,0.96,1,1.1,1.3,Effective reproduction no.,Unsure
Idaho,0.98 (0.78 -- 1.3),0.98,1,0.19,0.78,0.93,0.96,1,1.1,1.3,Effective reproduction no.,Unsure
New Mexico,0.98 (0.79 -- 1.2),0.98,0.99,0.14,0.79,0.95,0.97,0.99,1,1.2,Effective reproduction no.,Unsure
North Carolina,0.98 (0.75 -- 1.2),0.98,0.97,0.16,0.75,0.92,0.96,0.99,1,1.2,Effective reproduction no.,Unsure
Maryland,0.97 (0.81 -- 1.1),0.97,0.98,0.12,0.81,0.94,0.96,0.99,1,1.1,Effective reproduction no.,Likely decreasing
Puerto Rico,0.96 (0.71 -- 1.2),0.96,0.96,0.17,0.71,0.89,0.94,0.98,1,1.2,Effective reproduction no.,Unsure
South Carolina,0.96 (0.85 -- 1.2),0.96,0.99,0.2,0.85,0.93,0.95,0.97,1,1.2,Effective reproduction no.,Likely decreasing
Wyoming,0.96 (0.5 -- 1.5),0.96,0.99,0.37,0.5,0.84,0.93,1,1.1,1.5,Effective reproduction no.,Unsure
Hawaii,0.95 (0.39 -- 1.3),0.95,0.91,0.29,0.39,0.78,0.9,0.99,1,1.3,Effective reproduction no.,Unsure
Nevada,0.95 (0.8 -- 1.2),0.95,0.98,0.16,0.8,0.91,0.93,0.96,1,1.2,Effective reproduction no.,Likely decreasing
Guam,0.94 (0.29 -- 1.7),0.94,0.97,0.54,0.29,0.73,0.88,1,1.1,1.7,Effective reproduction no.,Unsure
Texas,0.94 (0.6 -- 1.1),0.94,0.91,0.16,0.6,0.86,0.92,0.95,0.98,1.1,Effective reproduction no.,Likely decreasing
Arizona,0.91 (0.74 -- 1.4),0.91,0.98,0.31,0.74,0.86,0.89,0.93,1,1.4,Effective reproduction no.,Likely decreasing
Mississippi,0.91 (0.62 -- 1.1),0.91,0.89,0.15,0.62,0.85,0.89,0.92,0.95,1.1,Effective reproduction no.,Likely decreasing
Ohio,0.9 (0.6 -- 1.2),0.9,0.9,0.21,0.6,0.8,0.87,0.93,0.97,1.2,Effective reproduction no.,Unsure
California,0.89 (0.66 -- 1.1),0.89,0.88,0.14,0.66,0.82,0.87,0.92,0.94,1.1,Effective reproduction no.,Likely decreasing
Utah,0.89 (0.22 -- 1.5),0.89,0.88,0.44,0.22,0.59,0.79,0.98,1.1,1.5,Effective reproduction no.,Unsure
Virgin Islands,0.86 (0.2 -- 2.3),0.86,0.99,0.8,0.2,0.6,0.77,0.93,1.1,2.3,Effective reproduction no.,Unsure
West Virginia,0.85 (0.44 -- 1.2),0.85,0.84,0.25,0.44,0.71,0.8,0.9,0.96,1.2,Effective reproduction no.,Unsure
Vermont,0.24 (3.7e-05 -- 2.5),0.24,0.62,1.1,3.7e-05,0.018,0.11,0.42,0.76,2.5,Effective reproduction no.,Likely decreasing
Vermont,0 (0 -- 2),0,57,1031,0,0,0,0,0,2,New confirmed cases by infection date,Likely decreasing
