date,confirm,region
2020-12-13,0,Alaska
2020-12-14,0,Alaska
2020-12-15,3,Alaska
2020-12-16,2,Alaska
2020-12-17,2,Alaska
2020-12-18,0,Alaska
2020-12-19,1,Alaska
2020-12-20,0,Alaska
2020-12-21,0,Alaska
2020-12-22,10,Alaska
2020-12-23,3,Alaska
2020-12-24,2,Alaska
2020-12-25,0,Alaska
2020-12-26,1,Alaska
2020-12-27,0,Alaska
2020-12-28,0,Alaska
2020-12-29,1,Alaska
2020-12-30,2,Alaska
2020-12-31,3,Alaska
2021-01-01,0,Alaska
2021-01-02,9,Alaska
2021-01-03,0,Alaska
2021-01-04,3,Alaska
2021-01-05,0,Alaska
2021-01-06,2,Alaska
2021-01-07,3,Alaska
2021-01-08,0,Alaska
2021-01-09,1,Alaska
2021-01-10,0,Alaska
2021-01-11,0,Alaska
2021-01-12,1,Alaska
2021-01-13,1,Alaska
2021-01-14,2,Alaska
2021-01-15,1,Alaska
2021-01-16,0,Alaska
2021-01-17,0,Alaska
2021-01-18,0,Alaska
2021-01-19,1,Alaska
2021-01-20,23,Alaska
2021-01-21,1,Alaska
2021-01-22,0,Alaska
2021-01-23,5,Alaska
2021-01-24,0,Alaska
2021-01-25,0,Alaska
2021-01-26,1,Alaska
2021-01-27,1,Alaska
2021-01-28,1,Alaska
2021-01-29,0,Alaska
2021-01-30,0,Alaska
2021-01-31,0,Alaska
2021-02-01,0,Alaska
2021-02-02,17,Alaska
2021-02-03,0,Alaska
2021-02-04,0,Alaska
2021-02-05,0,Alaska
2021-02-06,0,Alaska
2020-11-16,0,Arizona
2020-11-17,10,Arizona
2020-11-18,53,Arizona
2020-11-19,19,Arizona
2020-11-20,43,Arizona
2020-11-21,30,Arizona
2020-11-22,7,Arizona
2020-11-23,0,Arizona
2020-11-24,51,Arizona
2020-11-25,9,Arizona
2020-11-26,44,Arizona
2020-11-27,20,Arizona
2020-11-28,36,Arizona
2020-11-29,10,Arizona
2020-11-30,5,Arizona
2020-12-01,48,Arizona
2020-12-02,52,Arizona
2020-12-03,82,Arizona
2020-12-04,64,Arizona
2020-12-05,40,Arizona
2020-12-06,25,Arizona
2020-12-07,0,Arizona
2020-12-08,23,Arizona
2020-12-09,108,Arizona
2020-12-10,73,Arizona
2020-12-11,91,Arizona
2020-12-12,77,Arizona
2020-12-13,35,Arizona
2020-12-14,1,Arizona
2020-12-15,64,Arizona
2020-12-16,108,Arizona
2020-12-17,147,Arizona
2020-12-18,142,Arizona
2020-12-19,118,Arizona
2020-12-20,34,Arizona
2020-12-21,1,Arizona
2020-12-22,153,Arizona
2020-12-23,54,Arizona
2020-12-24,115,Arizona
2020-12-25,115,Arizona
2020-12-26,15,Arizona
2020-12-27,3,Arizona
2020-12-28,42,Arizona
2020-12-29,171,Arizona
2020-12-30,78,Arizona
2020-12-31,146,Arizona
2021-01-01,151,Arizona
2021-01-02,46,Arizona
2021-01-03,0,Arizona
2021-01-04,3,Arizona
2021-01-05,253,Arizona
2021-01-06,127,Arizona
2021-01-07,297,Arizona
2021-01-08,197,Arizona
2021-01-09,98,Arizona
2021-01-10,105,Arizona
2021-01-11,6,Arizona
2021-01-12,335,Arizona
2021-01-13,191,Arizona
2021-01-14,182,Arizona
2021-01-15,185,Arizona
2021-01-16,208,Arizona
2021-01-17,18,Arizona
2021-01-18,0,Arizona
2021-01-19,1,Arizona
2021-01-20,262,Arizona
2021-01-21,244,Arizona
2021-01-22,229,Arizona
2021-01-23,169,Arizona
2021-01-24,68,Arizona
2021-01-25,1,Arizona
2021-01-26,209,Arizona
2021-01-27,195,Arizona
2021-01-28,176,Arizona
2021-01-29,203,Arizona
2021-01-30,76,Arizona
2021-01-31,22,Arizona
2021-02-01,4,Arizona
2021-02-02,238,Arizona
2021-02-03,214,Arizona
2021-02-04,176,Arizona
2021-02-05,196,Arizona
2021-02-06,63,Arizona
2020-11-16,42,Arkansas
2020-11-17,20,Arkansas
2020-11-18,30,Arkansas
2020-11-19,22,Arkansas
2020-11-20,24,Arkansas
2020-11-21,16,Arkansas
2020-11-22,20,Arkansas
2020-11-23,30,Arkansas
2020-11-24,18,Arkansas
2020-11-25,20,Arkansas
2020-11-26,11,Arkansas
2020-11-27,0,Arkansas
2020-11-28,13,Arkansas
2020-11-29,21,Arkansas
2020-11-30,32,Arkansas
2020-12-01,10,Arkansas
2020-12-02,10,Arkansas
2020-12-03,33,Arkansas
2020-12-04,31,Arkansas
2020-12-05,34,Arkansas
2020-12-06,40,Arkansas
2020-12-07,53,Arkansas
2020-12-08,39,Arkansas
2020-12-09,34,Arkansas
2020-12-10,34,Arkansas
2020-12-11,55,Arkansas
2020-12-12,36,Arkansas
2020-12-13,34,Arkansas
2020-12-14,45,Arkansas
2020-12-15,26,Arkansas
2020-12-16,58,Arkansas
2020-12-17,38,Arkansas
2020-12-18,27,Arkansas
2020-12-19,52,Arkansas
2020-12-20,46,Arkansas
2020-12-21,58,Arkansas
2020-12-22,43,Arkansas
2020-12-23,38,Arkansas
2020-12-24,30,Arkansas
2020-12-25,32,Arkansas
2020-12-26,3,Arkansas
2020-12-27,41,Arkansas
2020-12-28,55,Arkansas
2020-12-29,66,Arkansas
2020-12-30,34,Arkansas
2020-12-31,39,Arkansas
2021-01-01,35,Arkansas
2021-01-02,18,Arkansas
2021-01-03,20,Arkansas
2021-01-04,51,Arkansas
2021-01-05,36,Arkansas
2021-01-06,65,Arkansas
2021-01-07,25,Arkansas
2021-01-08,40,Arkansas
2021-01-09,44,Arkansas
2021-01-10,33,Arkansas
2021-01-11,38,Arkansas
2021-01-12,40,Arkansas
2021-01-13,65,Arkansas
2021-01-14,42,Arkansas
2021-01-15,35,Arkansas
2021-01-16,30,Arkansas
2021-01-17,18,Arkansas
2021-01-18,32,Arkansas
2021-01-19,43,Arkansas
2021-01-20,55,Arkansas
2021-01-21,55,Arkansas
2021-01-22,53,Arkansas
2021-01-23,14,Arkansas
2021-01-24,43,Arkansas
2021-01-25,44,Arkansas
2021-01-26,40,Arkansas
2021-01-27,52,Arkansas
2021-01-28,42,Arkansas
2021-01-29,47,Arkansas
2021-01-30,7,Arkansas
2021-01-31,30,Arkansas
2021-02-01,27,Arkansas
2021-02-02,44,Arkansas
2021-02-03,46,Arkansas
2021-02-04,24,Arkansas
2021-02-05,41,Arkansas
2021-02-06,11,Arkansas
2020-11-16,41,California
2020-11-17,56,California
2020-11-18,108,California
2020-11-19,92,California
2020-11-20,89,California
2020-11-21,59,California
2020-11-22,17,California
2020-11-23,56,California
2020-11-24,100,California
2020-11-25,101,California
2020-11-26,42,California
2020-11-27,64,California
2020-11-28,42,California
2020-11-29,20,California
2020-11-30,62,California
2020-12-01,117,California
2020-12-02,115,California
2020-12-03,148,California
2020-12-04,204,California
2020-12-05,85,California
2020-12-06,56,California
2020-12-07,116,California
2020-12-08,220,California
2020-12-09,194,California
2020-12-10,172,California
2020-12-11,218,California
2020-12-12,118,California
2020-12-13,69,California
2020-12-14,98,California
2020-12-15,352,California
2020-12-16,393,California
2020-12-17,288,California
2020-12-18,265,California
2020-12-19,157,California
2020-12-20,78,California
2020-12-21,252,California
2020-12-22,377,California
2020-12-23,345,California
2020-12-24,304,California
2020-12-25,36,California
2020-12-26,234,California
2020-12-27,64,California
2020-12-28,257,California
2020-12-29,442,California
2020-12-30,429,California
2020-12-31,569,California
2021-01-01,377,California
2021-01-02,188,California
2021-01-03,87,California
2021-01-04,379,California
2021-01-05,502,California
2021-01-06,560,California
2021-01-07,487,California
2021-01-08,544,California
2021-01-09,597,California
2021-01-10,297,California
2021-01-11,476,California
2021-01-12,677,California
2021-01-13,527,California
2021-01-14,634,California
2021-01-15,684,California
2021-01-16,406,California
2021-01-17,207,California
2021-01-18,131,California
2021-01-19,695,California
2021-01-20,619,California
2021-01-21,736,California
2021-01-22,566,California
2021-01-23,484,California
2021-01-24,275,California
2021-01-25,422,California
2021-01-26,725,California
2021-01-27,549,California
2021-01-28,757,California
2021-01-29,664,California
2021-01-30,464,California
2021-01-31,226,California
2021-02-01,474,California
2021-02-02,500,California
2021-02-03,582,California
2021-02-04,636,California
2021-02-05,570,California
2021-02-06,301,California
2020-11-16,32,Colorado
2020-11-17,30,Colorado
2020-11-18,43,Colorado
2020-11-19,79,Colorado
2020-11-20,15,Colorado
2020-11-21,42,Colorado
2020-11-22,19,Colorado
2020-11-23,4,Colorado
2020-11-24,50,Colorado
2020-11-25,46,Colorado
2020-11-26,51,Colorado
2020-11-27,20,Colorado
2020-11-28,6,Colorado
2020-11-29,20,Colorado
2020-11-30,34,Colorado
2020-12-01,72,Colorado
2020-12-02,84,Colorado
2020-12-03,127,Colorado
2020-12-04,18,Colorado
2020-12-05,19,Colorado
2020-12-06,0,Colorado
2020-12-07,2,Colorado
2020-12-08,14,Colorado
2020-12-09,267,Colorado
2020-12-10,120,Colorado
2020-12-11,87,Colorado
2020-12-12,25,Colorado
2020-12-13,87,Colorado
2020-12-14,11,Colorado
2020-12-15,116,Colorado
2020-12-16,71,Colorado
2020-12-17,70,Colorado
2020-12-18,33,Colorado
2020-12-19,80,Colorado
2020-12-20,29,Colorado
2020-12-21,10,Colorado
2020-12-22,0,Colorado
2020-12-23,93,Colorado
2020-12-24,88,Colorado
2020-12-25,36,Colorado
2020-12-26,6,Colorado
2020-12-27,18,Colorado
2020-12-28,21,Colorado
2020-12-29,56,Colorado
2020-12-30,63,Colorado
2020-12-31,64,Colorado
2021-01-01,59,Colorado
2021-01-02,39,Colorado
2021-01-03,22,Colorado
2021-01-04,10,Colorado
2021-01-05,47,Colorado
2021-01-06,59,Colorado
2021-01-07,52,Colorado
2021-01-08,36,Colorado
2021-01-09,52,Colorado
2021-01-10,18,Colorado
2021-01-11,5,Colorado
2021-01-12,29,Colorado
2021-01-13,43,Colorado
2021-01-14,31,Colorado
2021-01-15,27,Colorado
2021-01-16,20,Colorado
2021-01-17,16,Colorado
2021-01-18,7,Colorado
2021-01-19,2,Colorado
2021-01-20,34,Colorado
2021-01-21,18,Colorado
2021-01-22,22,Colorado
2021-01-23,20,Colorado
2021-01-24,23,Colorado
2021-01-25,7,Colorado
2021-01-26,5,Colorado
2021-01-27,35,Colorado
2021-01-28,17,Colorado
2021-01-29,25,Colorado
2021-01-30,26,Colorado
2021-01-31,20,Colorado
2021-02-01,1,Colorado
2021-02-02,9,Colorado
2021-02-03,14,Colorado
2021-02-04,18,Colorado
2021-02-05,23,Colorado
2021-02-06,17,Colorado
2020-11-16,22,Connecticut
2020-11-17,12,Connecticut
2020-11-18,13,Connecticut
2020-11-19,21,Connecticut
2020-11-20,23,Connecticut
2020-11-21,0,Connecticut
2020-11-22,0,Connecticut
2020-11-23,43,Connecticut
2020-11-24,10,Connecticut
2020-11-25,45,Connecticut
2020-11-26,0,Connecticut
2020-11-27,35,Connecticut
2020-11-28,0,Connecticut
2020-11-29,0,Connecticut
2020-11-30,59,Connecticut
2020-12-01,20,Connecticut
2020-12-02,51,Connecticut
2020-12-03,20,Connecticut
2020-12-04,35,Connecticut
2020-12-05,0,Connecticut
2020-12-06,0,Connecticut
2020-12-07,78,Connecticut
2020-12-08,18,Connecticut
2020-12-09,43,Connecticut
2020-12-10,42,Connecticut
2020-12-11,36,Connecticut
2020-12-12,0,Connecticut
2020-12-13,0,Connecticut
2020-12-14,81,Connecticut
2020-12-15,22,Connecticut
2020-12-16,40,Connecticut
2020-12-17,46,Connecticut
2020-12-18,29,Connecticut
2020-12-19,0,Connecticut
2020-12-20,0,Connecticut
2020-12-21,95,Connecticut
2020-12-22,27,Connecticut
2020-12-23,33,Connecticut
2020-12-24,55,Connecticut
2020-12-25,0,Connecticut
2020-12-26,0,Connecticut
2020-12-27,0,Connecticut
2020-12-28,113,Connecticut
2020-12-29,20,Connecticut
2020-12-30,40,Connecticut
2020-12-31,31,Connecticut
2021-01-01,0,Connecticut
2021-01-02,104,Connecticut
2021-01-03,0,Connecticut
2021-01-04,69,Connecticut
2021-01-05,24,Connecticut
2021-01-06,38,Connecticut
2021-01-07,57,Connecticut
2021-01-08,37,Connecticut
2021-01-09,0,Connecticut
2021-01-10,0,Connecticut
2021-01-11,92,Connecticut
2021-01-12,33,Connecticut
2021-01-13,87,Connecticut
2021-01-14,17,Connecticut
2021-01-15,41,Connecticut
2021-01-16,0,Connecticut
2021-01-17,0,Connecticut
2021-01-18,76,Connecticut
2021-01-19,12,Connecticut
2021-01-20,44,Connecticut
2021-01-21,48,Connecticut
2021-01-22,45,Connecticut
2021-01-23,0,Connecticut
2021-01-24,0,Connecticut
2021-01-25,92,Connecticut
2021-01-26,23,Connecticut
2021-01-27,42,Connecticut
2021-01-28,44,Connecticut
2021-01-29,26,Connecticut
2021-01-30,0,Connecticut
2021-01-31,0,Connecticut
2021-02-01,73,Connecticut
2021-02-02,14,Connecticut
2021-02-03,24,Connecticut
2021-02-04,28,Connecticut
2021-02-05,29,Connecticut
2021-02-06,0,Connecticut
2020-11-16,0,Delaware
2020-11-17,3,Delaware
2020-11-18,3,Delaware
2020-11-19,0,Delaware
2020-11-20,4,Delaware
2020-11-21,0,Delaware
2020-11-22,2,Delaware
2020-11-23,4,Delaware
2020-11-24,5,Delaware
2020-11-25,3,Delaware
2020-11-26,1,Delaware
2020-11-27,2,Delaware
2020-11-28,0,Delaware
2020-11-29,7,Delaware
2020-11-30,2,Delaware
2020-12-01,5,Delaware
2020-12-02,2,Delaware
2020-12-03,0,Delaware
2020-12-04,3,Delaware
2020-12-05,0,Delaware
2020-12-06,11,Delaware
2020-12-07,0,Delaware
2020-12-08,10,Delaware
2020-12-09,0,Delaware
2020-12-10,3,Delaware
2020-12-11,1,Delaware
2020-12-12,8,Delaware
2020-12-13,1,Delaware
2020-12-14,0,Delaware
2020-12-15,10,Delaware
2020-12-16,7,Delaware
2020-12-17,12,Delaware
2020-12-18,9,Delaware
2020-12-19,4,Delaware
2020-12-20,4,Delaware
2020-12-21,9,Delaware
2020-12-22,1,Delaware
2020-12-23,0,Delaware
2020-12-24,16,Delaware
2020-12-25,3,Delaware
2020-12-26,4,Delaware
2020-12-27,2,Delaware
2020-12-28,1,Delaware
2020-12-29,0,Delaware
2020-12-30,23,Delaware
2020-12-31,5,Delaware
2021-01-01,4,Delaware
2021-01-02,0,Delaware
2021-01-03,0,Delaware
2021-01-04,7,Delaware
2021-01-05,10,Delaware
2021-01-06,0,Delaware
2021-01-07,2,Delaware
2021-01-08,8,Delaware
2021-01-09,12,Delaware
2021-01-10,3,Delaware
2021-01-11,14,Delaware
2021-01-12,5,Delaware
2021-01-13,3,Delaware
2021-01-14,1,Delaware
2021-01-15,7,Delaware
2021-01-16,14,Delaware
2021-01-17,0,Delaware
2021-01-18,0,Delaware
2021-01-19,5,Delaware
2021-01-20,5,Delaware
2021-01-21,1,Delaware
2021-01-22,0,Delaware
2021-01-23,9,Delaware
2021-01-24,5,Delaware
2021-01-25,8,Delaware
2021-01-26,16,Delaware
2021-01-27,7,Delaware
2021-01-28,3,Delaware
2021-01-29,3,Delaware
2021-01-30,3,Delaware
2021-01-31,9,Delaware
2021-02-01,11,Delaware
2021-02-02,7,Delaware
2021-02-03,22,Delaware
2021-02-04,5,Delaware
2021-02-05,56,Delaware
2021-02-06,11,Delaware
2020-11-16,0,District of Columbia
2020-11-17,0,District of Columbia
2020-11-18,5,District of Columbia
2020-11-19,2,District of Columbia
2020-11-20,2,District of Columbia
2020-11-21,1,District of Columbia
2020-11-22,0,District of Columbia
2020-11-23,2,District of Columbia
2020-11-24,1,District of Columbia
2020-11-25,4,District of Columbia
2020-11-26,0,District of Columbia
2020-11-27,0,District of Columbia
2020-11-28,1,District of Columbia
2020-11-29,2,District of Columbia
2020-11-30,0,District of Columbia
2020-12-01,5,District of Columbia
2020-12-02,5,District of Columbia
2020-12-03,2,District of Columbia
2020-12-04,1,District of Columbia
2020-12-05,2,District of Columbia
2020-12-06,2,District of Columbia
2020-12-07,4,District of Columbia
2020-12-08,0,District of Columbia
2020-12-09,3,District of Columbia
2020-12-10,4,District of Columbia
2020-12-11,1,District of Columbia
2020-12-12,4,District of Columbia
2020-12-13,2,District of Columbia
2020-12-14,1,District of Columbia
2020-12-15,4,District of Columbia
2020-12-16,0,District of Columbia
2020-12-17,5,District of Columbia
2020-12-18,3,District of Columbia
2020-12-19,2,District of Columbia
2020-12-20,7,District of Columbia
2020-12-21,5,District of Columbia
2020-12-22,2,District of Columbia
2020-12-23,7,District of Columbia
2020-12-24,5,District of Columbia
2020-12-25,0,District of Columbia
2020-12-26,6,District of Columbia
2020-12-27,6,District of Columbia
2020-12-28,3,District of Columbia
2020-12-29,4,District of Columbia
2020-12-30,5,District of Columbia
2020-12-31,6,District of Columbia
2021-01-01,2,District of Columbia
2021-01-02,4,District of Columbia
2021-01-03,2,District of Columbia
2021-01-04,3,District of Columbia
2021-01-05,4,District of Columbia
2021-01-06,5,District of Columbia
2021-01-07,2,District of Columbia
2021-01-08,1,District of Columbia
2021-01-09,4,District of Columbia
2021-01-10,4,District of Columbia
2021-01-11,4,District of Columbia
2021-01-12,4,District of Columbia
2021-01-13,6,District of Columbia
2021-01-14,11,District of Columbia
2021-01-15,0,District of Columbia
2021-01-16,5,District of Columbia
2021-01-17,3,District of Columbia
2021-01-18,7,District of Columbia
2021-01-19,4,District of Columbia
2021-01-20,2,District of Columbia
2021-01-21,1,District of Columbia
2021-01-22,3,District of Columbia
2021-01-23,3,District of Columbia
2021-01-24,2,District of Columbia
2021-01-25,7,District of Columbia
2021-01-26,9,District of Columbia
2021-01-27,7,District of Columbia
2021-01-28,7,District of Columbia
2021-01-29,5,District of Columbia
2021-01-30,2,District of Columbia
2021-01-31,4,District of Columbia
2021-02-01,3,District of Columbia
2021-02-02,0,District of Columbia
2021-02-03,10,District of Columbia
2021-02-04,6,District of Columbia
2021-02-05,8,District of Columbia
2021-02-06,7,District of Columbia
2020-11-16,41,Florida
2020-11-17,85,Florida
2020-11-18,87,Florida
2020-11-19,79,Florida
2020-11-20,79,Florida
2020-11-21,41,Florida
2020-11-22,61,Florida
2020-11-23,94,Florida
2020-11-24,72,Florida
2020-11-25,97,Florida
2020-11-26,0,Florida
2020-11-27,109,Florida
2020-11-28,79,Florida
2020-11-29,58,Florida
2020-11-30,97,Florida
2020-12-01,82,Florida
2020-12-02,97,Florida
2020-12-03,98,Florida
2020-12-04,120,Florida
2020-12-05,90,Florida
2020-12-06,93,Florida
2020-12-07,105,Florida
2020-12-08,96,Florida
2020-12-09,84,Florida
2020-12-10,129,Florida
2020-12-11,123,Florida
2020-12-12,71,Florida
2020-12-13,81,Florida
2020-12-14,137,Florida
2020-12-15,79,Florida
2020-12-16,122,Florida
2020-12-17,101,Florida
2020-12-18,96,Florida
2020-12-19,72,Florida
2020-12-20,95,Florida
2020-12-21,112,Florida
2020-12-22,74,Florida
2020-12-23,120,Florida
2020-12-24,121,Florida
2020-12-25,0,Florida
2020-12-26,140,Florida
2020-12-27,77,Florida
2020-12-28,96,Florida
2020-12-29,101,Florida
2020-12-30,137,Florida
2020-12-31,127,Florida
2021-01-01,0,Florida
2021-01-02,217,Florida
2021-01-03,97,Florida
2021-01-04,103,Florida
2021-01-05,98,Florida
2021-01-06,129,Florida
2021-01-07,164,Florida
2021-01-08,185,Florida
2021-01-09,138,Florida
2021-01-10,108,Florida
2021-01-11,159,Florida
2021-01-12,156,Florida
2021-01-13,169,Florida
2021-01-14,217,Florida
2021-01-15,186,Florida
2021-01-16,205,Florida
2021-01-17,133,Florida
2021-01-18,137,Florida
2021-01-19,162,Florida
2021-01-20,142,Florida
2021-01-21,161,Florida
2021-01-22,272,Florida
2021-01-23,153,Florida
2021-01-24,129,Florida
2021-01-25,153,Florida
2021-01-26,227,Florida
2021-01-27,160,Florida
2021-01-28,202,Florida
2021-01-29,219,Florida
2021-01-30,106,Florida
2021-01-31,119,Florida
2021-02-01,206,Florida
2021-02-02,137,Florida
2021-02-03,197,Florida
2021-02-04,228,Florida
2021-02-05,210,Florida
2021-02-06,142,Florida
2020-11-16,10,Georgia
2020-11-17,41,Georgia
2020-11-18,57,Georgia
2020-11-19,37,Georgia
2020-11-20,40,Georgia
2020-11-21,37,Georgia
2020-11-22,19,Georgia
2020-11-23,17,Georgia
2020-11-24,6,Georgia
2020-11-25,76,Georgia
2020-11-26,39,Georgia
2020-11-27,44,Georgia
2020-11-28,44,Georgia
2020-11-29,18,Georgia
2020-11-30,10,Georgia
2020-12-01,63,Georgia
2020-12-02,52,Georgia
2020-12-03,81,Georgia
2020-12-04,77,Georgia
2020-12-05,68,Georgia
2020-12-06,13,Georgia
2020-12-07,45,Georgia
2020-12-08,22,Georgia
2020-12-09,48,Georgia
2020-12-10,54,Georgia
2020-12-11,56,Georgia
2020-12-12,44,Georgia
2020-12-13,1,Georgia
2020-12-14,28,Georgia
2020-12-15,56,Georgia
2020-12-16,68,Georgia
2020-12-17,66,Georgia
2020-12-18,38,Georgia
2020-12-19,49,Georgia
2020-12-20,2,Georgia
2020-12-21,16,Georgia
2020-12-22,64,Georgia
2020-12-23,56,Georgia
2020-12-24,63,Georgia
2020-12-25,49,Georgia
2020-12-26,54,Georgia
2020-12-27,4,Georgia
2020-12-28,7,Georgia
2020-12-29,83,Georgia
2020-12-30,67,Georgia
2020-12-31,88,Georgia
2021-01-01,24,Georgia
2021-01-02,2,Georgia
2021-01-03,4,Georgia
2021-01-04,7,Georgia
2021-01-05,101,Georgia
2021-01-06,93,Georgia
2021-01-07,65,Georgia
2021-01-08,84,Georgia
2021-01-09,143,Georgia
2021-01-10,1,Georgia
2021-01-11,17,Georgia
2021-01-12,187,Georgia
2021-01-13,141,Georgia
2021-01-14,172,Georgia
2021-01-15,163,Georgia
2021-01-16,153,Georgia
2021-01-17,5,Georgia
2021-01-18,64,Georgia
2021-01-19,212,Georgia
2021-01-20,206,Georgia
2021-01-21,111,Georgia
2021-01-22,171,Georgia
2021-01-23,186,Georgia
2021-01-24,4,Georgia
2021-01-25,53,Georgia
2021-01-26,179,Georgia
2021-01-27,161,Georgia
2021-01-28,184,Georgia
2021-01-29,159,Georgia
2021-01-30,210,Georgia
2021-01-31,2,Georgia
2021-02-01,44,Georgia
2021-02-02,208,Georgia
2021-02-03,137,Georgia
2021-02-04,169,Georgia
2021-02-05,102,Georgia
2021-02-06,232,Georgia
2020-11-16,4,Guam
2020-11-17,2,Guam
2020-11-18,0,Guam
2020-11-19,1,Guam
2020-11-20,2,Guam
2020-11-21,1,Guam
2020-11-22,2,Guam
2020-11-23,0,Guam
2020-11-24,1,Guam
2020-11-25,2,Guam
2020-11-26,2,Guam
2020-11-27,1,Guam
2020-11-28,0,Guam
2020-11-29,0,Guam
2020-11-30,0,Guam
2020-12-01,0,Guam
2020-12-02,0,Guam
2020-12-03,0,Guam
2020-12-04,1,Guam
2020-12-05,0,Guam
2020-12-06,0,Guam
2020-12-07,0,Guam
2020-12-08,0,Guam
2020-12-09,0,Guam
2020-12-10,2,Guam
2020-12-11,0,Guam
2020-12-12,0,Guam
2020-12-13,0,Guam
2020-12-14,4,Guam
2020-12-15,0,Guam
2020-12-16,0,Guam
2020-12-17,0,Guam
2020-12-18,0,Guam
2020-12-19,0,Guam
2020-12-20,0,Guam
2020-12-21,1,Guam
2020-12-22,1,Guam
2020-12-23,0,Guam
2020-12-24,0,Guam
2020-12-25,0,Guam
2020-12-26,0,Guam
2020-12-27,0,Guam
2020-12-28,0,Guam
2020-12-29,0,Guam
2020-12-30,0,Guam
2020-12-31,0,Guam
2021-01-01,1,Guam
2021-01-02,0,Guam
2021-01-03,0,Guam
2021-01-04,0,Guam
2021-01-05,1,Guam
2021-01-06,0,Guam
2021-01-07,1,Guam
2021-01-08,0,Guam
2021-01-09,0,Guam
2021-01-10,0,Guam
2021-01-11,0,Guam
2021-01-12,0,Guam
2021-01-13,0,Guam
2021-01-14,0,Guam
2021-01-15,1,Guam
2021-01-16,0,Guam
2021-01-17,0,Guam
2021-01-18,0,Guam
2021-01-19,3,Guam
2021-01-20,0,Guam
2021-01-21,0,Guam
2021-01-22,0,Guam
2021-01-23,0,Guam
2021-01-24,0,Guam
2021-01-25,1,Guam
2021-01-26,0,Guam
2021-01-27,0,Guam
2021-01-28,0,Guam
2021-01-29,0,Guam
2021-01-30,0,Guam
2021-01-31,0,Guam
2021-02-01,0,Guam
2021-02-02,0,Guam
2021-02-03,0,Guam
2021-02-04,0,Guam
2021-02-05,0,Guam
2021-02-06,0,Guam
2020-11-16,0,Hawaii
2020-11-17,0,Hawaii
2020-11-18,1,Hawaii
2020-11-19,0,Hawaii
2020-11-20,1,Hawaii
2020-11-21,7,Hawaii
2020-11-22,2,Hawaii
2020-11-23,0,Hawaii
