region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
Massachusetts,0.99 (0.73 -- 1.1),0.99,0.97,0.13,0.73,0.9,0.96,1,1.1,1.1,Effective reproduction no.,Unsure
Northern Mariana Islands,0.98 (0.65 -- 1.5),0.98,1,0.27,0.65,0.9,0.95,1,1.1,1.5,Effective reproduction no.,Unsure
Rhode Island,0.98 (0.77 -- 1.1),0.98,0.97,0.12,0.77,0.91,0.95,1,1,1.1,Effective reproduction no.,Unsure
Kansas,0.97 (0.65 -- 1.2),0.97,0.95,0.17,0.65,0.86,0.93,1,1.1,1.2,Effective reproduction no.,Unsure
New Jersey,0.97 (0.83 -- 1.1),0.97,0.97,0.089,0.83,0.92,0.95,0.99,1,1.1,Effective reproduction no.,Unsure
New York,0.96 (0.79 -- 1.1),0.96,0.96,0.099,0.79,0.9,0.94,0.98,1,1.1,Effective reproduction no.,Unsure
US,0.96 (0.82 -- 1.1),0.96,0.96,0.086,0.82,0.91,0.94,0.99,1,1.1,Effective reproduction no.,Unsure
Maine,0.95 (0.57 -- 1.3),0.95,0.94,0.22,0.57,0.8,0.89,1,1.1,1.3,Effective reproduction no.,Unsure
Nevada,0.95 (0.8 -- 1.1),0.95,0.94,0.084,0.8,0.89,0.93,0.97,1,1.1,Effective reproduction no.,Unsure
Indiana,0.94 (0.76 -- 1.1),0.94,0.94,0.12,0.76,0.87,0.91,0.96,1,1.1,Effective reproduction no.,Unsure
Iowa,0.94 (0.62 -- 1.3),0.94,0.96,0.23,0.62,0.81,0.89,0.99,1.1,1.3,Effective reproduction no.,Unsure
Missouri,0.94 (0.74 -- 1.2),0.94,0.94,0.14,0.74,0.86,0.91,0.96,1,1.2,Effective reproduction no.,Unsure
Idaho,0.93 (0.83 -- 1),0.93,0.93,0.061,0.83,0.9,0.92,0.95,0.97,1,Effective reproduction no.,Unsure
Oregon,0.93 (0.79 -- 1.1),0.93,0.93,0.093,0.79,0.88,0.91,0.95,0.99,1.1,Effective reproduction no.,Unsure
Utah,0.93 (0.78 -- 1.1),0.93,0.93,0.099,0.78,0.87,0.91,0.95,0.98,1.1,Effective reproduction no.,Unsure
Vermont,0.93 (0.7 -- 1.2),0.93,0.94,0.17,0.7,0.84,0.9,0.96,1,1.2,Effective reproduction no.,Unsure
Wisconsin,0.93 (0.77 -- 1.1),0.93,0.94,0.12,0.77,0.87,0.91,0.95,0.99,1.1,Effective reproduction no.,Unsure
Kentucky,0.91 (0.79 -- 1),0.91,0.91,0.077,0.79,0.86,0.89,0.93,0.96,1,Effective reproduction no.,Unsure
Montana,0.91 (0.77 -- 1),0.91,0.9,0.085,0.77,0.86,0.89,0.92,0.95,1,Effective reproduction no.,Unsure
Ohio,0.91 (0.76 -- 1),0.91,0.91,0.089,0.76,0.85,0.89,0.93,0.96,1,Effective reproduction no.,Unsure
Washington,0.9 (0.73 -- 1.1),0.9,0.9,0.11,0.73,0.84,0.87,0.92,0.97,1.1,Effective reproduction no.,Unsure
Delaware,0.89 (0.64 -- 1.1),0.89,0.88,0.14,0.64,0.8,0.86,0.92,0.97,1.1,Effective reproduction no.,Unsure
Nebraska,0.89 (0.72 -- 1.1),0.89,0.91,0.14,0.72,0.82,0.86,0.92,0.97,1.1,Effective reproduction no.,Unsure
New Mexico,0.88 (0.67 -- 1.1),0.88,0.89,0.14,0.67,0.81,0.86,0.91,0.96,1.1,Effective reproduction no.,Unsure
Illinois,0.86 (0.64 -- 1.1),0.86,0.87,0.14,0.64,0.78,0.83,0.89,0.94,1.1,Effective reproduction no.,Unsure
Michigan,0.86 (0.68 -- 1.1),0.86,0.87,0.13,0.68,0.79,0.84,0.89,0.93,1.1,Effective reproduction no.,Unsure
South Dakota,0.85 (0.71 -- 0.98),0.85,0.85,0.083,0.71,0.8,0.83,0.87,0.9,0.98,Effective reproduction no.,Unsure
Maryland,0.84 (0.59 -- 1),0.84,0.83,0.13,0.59,0.75,0.81,0.87,0.91,1,Effective reproduction no.,Unsure
Colorado,0.83 (0.68 -- 0.98),0.83,0.83,0.094,0.68,0.77,0.81,0.85,0.89,0.98,Effective reproduction no.,Unsure
Wyoming,0.83 (0.65 -- 1.1),0.83,0.85,0.13,0.65,0.76,0.81,0.86,0.91,1.1,Effective reproduction no.,Unsure
Minnesota,0.79 (0.63 -- 0.99),0.79,0.8,0.12,0.63,0.72,0.76,0.82,0.86,0.99,Effective reproduction no.,Unsure
North Dakota,0.74 (0.53 -- 0.92),0.74,0.74,0.12,0.53,0.67,0.72,0.77,0.81,0.92,Effective reproduction no.,Unsure
Guam,0.73 (0.44 -- 1.3),0.73,0.77,0.24,0.44,0.63,0.69,0.78,0.86,1.3,Effective reproduction no.,Unsure
Alaska,0.61 (0.38 -- 0.84),0.61,0.61,0.14,0.38,0.52,0.58,0.65,0.7,0.84,Effective reproduction no.,Unsure
