region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
District of Columbia,434 (35 -- 3143),434,983,2669,35,171,306,588,1005,3143,New confirmed cases by infection date,Unsure
Kansas,324 (62 -- 2839),324,882,3521,62,165,250,441,740,2839,New confirmed cases by infection date,Likely decreasing
New Hampshire,288 (7 -- 2953),288,1020,9897,7,85,190,413,733,2953,New confirmed cases by infection date,Unsure
Oklahoma,141 (17 -- 540),141,216,565,17,80,119,171,235,540,New confirmed cases by infection date,Likely decreasing
Iowa,115 (6 -- 907),115,285,1207,6,43,82,157,267,907,New confirmed cases by infection date,Unsure
South Dakota,106 (2 -- 1986),106,1601,24337,2,30,70,164,312,1986,New confirmed cases by infection date,Unsure
Delaware,96 (3 -- 853),96,239,563,3,34,66,134,231,853,New confirmed cases by infection date,Unsure
Montana,58 (0 -- 4038),58,3682,37352,0,12,31,107,310,4038,New confirmed cases by infection date,Unsure
Rhode Island,42 (0 -- 2105),42,2325,36166,0,1,16,97,267,2105,New confirmed cases by infection date,Unsure
Puerto Rico,38 (2 -- 212),38,346,12281,2,17,29,48,72,212,New confirmed cases by infection date,Likely decreasing
Idaho,22 (1 -- 354),22,194,2915,1,8,15,31,53,354,New confirmed cases by infection date,Likely decreasing
North Dakota,22 (0 -- 457),22,207,1859,0,5,14,37,80,457,New confirmed cases by infection date,Unsure
West Virginia,21 (0 -- 296),21,142,2327,0,5,14,33,65,296,New confirmed cases by infection date,Likely decreasing
Wyoming,20 (0 -- 534),20,5444,156270,0,4,12,32,68,534,New confirmed cases by infection date,Unsure
Alaska,4 (0 -- 287),4,154,1567,0,0,2,9,25,287,New confirmed cases by infection date,Unsure
Maine,3 (0 -- 177),3,99,1246,0,0,0,7,27,177,New confirmed cases by infection date,Likely decreasing
Missouri,1.2 (0.7 -- 2.1),1.2,1.3,0.44,0.7,1,1.2,1.4,1.5,2.1,Effective reproduction no.,Unsure
North Carolina,1.2 (0.93 -- 3.2),1.2,1.5,0.94,0.93,1,1.1,1.3,1.6,3.2,Effective reproduction no.,Unsure
Arkansas,1.1 (0.83 -- 1.6),1.1,1.2,0.26,0.83,1,1.1,1.2,1.3,1.6,Effective reproduction no.,Likely increasing
Montana,1.1 (0.31 -- 2.8),1.1,1.3,0.92,0.31,0.87,0.99,1.2,1.5,2.8,Effective reproduction no.,Unsure
Arizona,1 (0.73 -- 1.3),1,1,0.19,0.73,0.94,0.99,1,1.1,1.3,Effective reproduction no.,Unsure
Mississippi,1 (0.8 -- 2.3),1,1.3,0.8,0.8,0.94,1,1.1,1.2,2.3,Effective reproduction no.,Unsure
Nebraska,1 (0.71 -- 1.6),1,1.1,0.33,0.71,0.95,1,1,1.1,1.6,Effective reproduction no.,Unsure
Oregon,1 (0.64 -- 1.6),1,1.1,0.34,0.64,0.94,0.99,1.1,1.2,1.6,Effective reproduction no.,Unsure
South Carolina,1 (0.76 -- 1.4),1,1,0.27,0.76,0.95,0.99,1,1.1,1.4,Effective reproduction no.,Unsure
Tennessee,1 (0.71 -- 1.3),1,1,0.19,0.71,0.95,1,1,1.1,1.3,Effective reproduction no.,Unsure
Texas,1 (0.91 -- 1.2),1,1,0.097,0.91,0.98,0.99,1,1,1.2,Effective reproduction no.,Unsure
Utah,1 (0.73 -- 1.4),1,1,0.27,0.73,0.95,0.99,1,1.1,1.4,Effective reproduction no.,Unsure
Vermont,1 (0 -- 776),1,729,7393,0,0,0,3,15,776,New confirmed cases by infection date,Likely decreasing
Washington,1 (0.8 -- 1.5),1,1.1,0.22,0.8,0.96,1,1.1,1.2,1.5,Effective reproduction no.,Unsure
California,0.99 (0.87 -- 1.2),0.99,1,0.1,0.87,0.96,0.98,1,1,1.2,Effective reproduction no.,Unsure
Florida,0.98 (0.85 -- 1.2),0.98,0.99,0.11,0.85,0.95,0.97,0.99,1,1.2,Effective reproduction no.,Unsure
Alabama,0.97 (0.67 -- 1.2),0.97,0.96,0.21,0.67,0.88,0.94,0.99,1,1.2,Effective reproduction no.,Unsure
Indiana,0.96 (0.66 -- 1.4),0.96,0.99,0.24,0.66,0.87,0.93,1,1.1,1.4,Effective reproduction no.,Unsure
Kansas,0.95 (0.69 -- 1.3),0.95,0.99,0.26,0.69,0.88,0.92,0.98,1.1,1.3,Effective reproduction no.,Likely decreasing
Nevada,0.94 (0.71 -- 1.3),0.94,0.97,0.24,0.71,0.88,0.92,0.96,1,1.3,Effective reproduction no.,Likely decreasing
Alaska,0.93 (0.14 -- 1.9),0.93,0.98,0.6,0.14,0.7,0.86,1,1.2,1.9,Effective reproduction no.,Unsure
Kentucky,0.93 (0.53 -- 1.2),0.93,0.9,0.21,0.53,0.82,0.9,0.94,0.98,1.2,Effective reproduction no.,Likely decreasing
Georgia,0.92 (0.44 -- 1.1),0.92,0.87,0.24,0.44,0.76,0.87,0.96,0.99,1.1,Effective reproduction no.,Unsure
Louisiana,0.91 (0.78 -- 1.2),0.91,0.94,0.14,0.78,0.88,0.9,0.93,0.96,1.2,Effective reproduction no.,Likely decreasing
South Dakota,0.91 (0.3 -- 1.6),0.91,0.94,0.51,0.3,0.7,0.83,0.97,1.1,1.6,Effective reproduction no.,Unsure
US,0.91 (0.86 -- 0.97),0.91,0.91,0.039,0.86,0.9,0.91,0.92,0.92,0.97,Effective reproduction no.,Decreasing
Wyoming,0.9 (0.15 -- 1.8),0.9,0.97,0.78,0.15,0.67,0.84,0.97,1.1,1.8,Effective reproduction no.,Unsure
District of Columbia,0.89 (0.44 -- 1.4),0.89,0.91,0.31,0.44,0.72,0.82,0.95,1.1,1.4,Effective reproduction no.,Unsure
Illinois,0.89 (0.7 -- 1.1),0.89,0.9,0.14,0.7,0.83,0.86,0.91,0.95,1.1,Effective reproduction no.,Unsure
Oklahoma,0.89 (0.54 -- 1.1),0.89,0.87,0.19,0.54,0.81,0.87,0.9,0.93,1.1,Effective reproduction no.,Likely decreasing
Wisconsin,0.89 (0.57 -- 1.2),0.89,0.9,0.25,0.57,0.78,0.85,0.93,0.97,1.2,Effective reproduction no.,Unsure
New Jersey,0.88 (0.56 -- 1),0.88,0.85,0.16,0.56,0.8,0.86,0.88,0.91,1,Effective reproduction no.,Decreasing
Ohio,0.87 (0.61 -- 1.2),0.87,0.88,0.2,0.61,0.78,0.84,0.9,0.95,1.2,Effective reproduction no.,Unsure
Puerto Rico,0.87 (0.48 -- 1.2),0.87,0.86,0.25,0.48,0.77,0.84,0.9,0.93,1.2,Effective reproduction no.,Likely decreasing
Idaho,0.86 (0.44 -- 1.4),0.86,0.88,0.31,0.44,0.75,0.83,0.89,0.96,1.4,Effective reproduction no.,Likely decreasing
New Mexico,0.85 (0.41 -- 1.2),0.85,0.84,0.26,0.41,0.71,0.8,0.9,0.97,1.2,Effective reproduction no.,Unsure
New Hampshire,0.84 (0.33 -- 1.4),0.84,0.83,0.31,0.33,0.65,0.77,0.9,0.98,1.4,Effective reproduction no.,Unsure
New York,0.84 (0.72 -- 1.4),0.84,0.93,0.31,0.72,0.81,0.83,0.87,0.94,1.4,Effective reproduction no.,Likely decreasing
Virginia,0.84 (0.53 -- 1.4),0.84,0.89,0.34,0.53,0.73,0.81,0.89,0.97,1.4,Effective reproduction no.,Unsure
Colorado,0.83 (0.49 -- 1.1),0.83,0.82,0.19,0.49,0.72,0.8,0.86,0.91,1.1,Effective reproduction no.,Likely decreasing
Massachusetts,0.83 (0.38 -- 1.4),0.83,0.86,0.36,0.38,0.64,0.76,0.89,1,1.4,Effective reproduction no.,Unsure
Michigan,0.82 (0.54 -- 1.1),0.82,0.87,0.67,0.54,0.74,0.79,0.84,0.87,1.1,Effective reproduction no.,Decreasing
Vermont,0.8 (0.21 -- 2.5),0.8,1,0.83,0.21,0.6,0.73,0.88,1.2,2.5,Effective reproduction no.,Likely decreasing
West Virginia,0.79 (0.24 -- 1.2),0.79,0.78,0.35,0.24,0.61,0.72,0.85,0.92,1.2,Effective reproduction no.,Likely decreasing
Maryland,0.78 (0.35 -- 1.2),0.78,0.79,0.28,0.35,0.63,0.73,0.84,0.92,1.2,Effective reproduction no.,Unsure
North Dakota,0.77 (0.24 -- 1.4),0.77,0.81,0.48,0.24,0.57,0.7,0.84,0.95,1.4,Effective reproduction no.,Unsure
Pennsylvania,0.76 (0.32 -- 1.2),0.76,0.75,0.28,0.32,0.61,0.71,0.81,0.88,1.2,Effective reproduction no.,Unsure
Connecticut,0.75 (0.38 -- 1.1),0.75,0.75,0.24,0.38,0.63,0.7,0.79,0.86,1.1,Effective reproduction no.,Likely decreasing
Delaware,0.73 (0.3 -- 1.1),0.73,0.73,0.28,0.3,0.57,0.68,0.78,0.87,1.1,Effective reproduction no.,Unsure
Minnesota,0.68 (0.25 -- 1.3),0.68,0.72,0.42,0.25,0.49,0.61,0.75,0.86,1.3,Effective reproduction no.,Unsure
Iowa,0.64 (0.28 -- 1),0.64,0.66,0.26,0.28,0.5,0.59,0.7,0.78,1,Effective reproduction no.,Unsure
Rhode Island,0.62 (0.013 -- 1.6),0.62,0.67,0.67,0.013,0.25,0.49,0.72,0.87,1.6,Effective reproduction no.,Unsure
Maine,0.57 (0.025 -- 1.3),0.57,0.61,0.56,0.025,0.23,0.44,0.69,0.85,1.3,Effective reproduction no.,Likely decreasing
Virgin Islands,0.37 (0.001 -- 2.1),0.37,0.63,1,0.001,0.08,0.22,0.54,0.78,2.1,Effective reproduction no.,Likely decreasing
Northern Mariana Islands,0.22 (1.9e-05 -- 2.5),0.22,0.6,1.1,1.9e-05,0.015,0.11,0.4,0.74,2.5,Effective reproduction no.,Likely decreasing
Guam,0.15 (1.3e-05 -- 2.3),0.15,0.53,1,1.3e-05,0.01,0.07,0.28,0.6,2.3,Effective reproduction no.,Likely decreasing
Hawaii,0.12 (1.7e-05 -- 2.2),0.12,0.48,0.98,1.7e-05,0.0095,0.052,0.23,0.52,2.2,Effective reproduction no.,Likely decreasing
Guam,0 (0 -- 1),0,30,655,0,0,0,0,0,1,New confirmed cases by infection date,Likely decreasing
Hawaii,0 (0 -- 0),0,88,3478,0,0,0,0,0,0,New confirmed cases by infection date,Likely decreasing
Northern Mariana Islands,0 (0 -- 2),0,149,3027,0,0,0,0,0,2,New confirmed cases by infection date,Likely decreasing
Virgin Islands,0 (0 -- 10),0,86,1970,0,0,0,0,0,10,New confirmed cases by infection date,Likely decreasing
