Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Kansas,398 (60 -- 2238),Unsure,0.63 (0.21 -- 1.5),-0.11 (-0.26 -- 0.12),-6.4 (5.8 -- -2.7)
Kentucky,1386 (299 -- 6855),Unsure,1.1 (0.57 -- 2.1),0.039 (-0.13 -- 0.28),18 (2.5 -- -5.5)
Louisiana,734 (106 -- 4289),Unsure,0.7 (0.23 -- 1.6),-0.087 (-0.25 -- 0.17),-8 (4.2 -- -2.8)
Maine,195 (57 -- 886),Unsure,1.1 (0.69 -- 1.9),0.028 (-0.088 -- 0.22),24 (3.2 -- -7.9)
Maryland,3311 (1086 -- 8525),Unsure,0.86 (0.48 -- 1.3),-0.039 (-0.15 -- 0.089),-18 (7.8 -- -4.5)
Massachusetts,2608 (779 -- 7793),Unsure,0.73 (0.39 -- 1.2),-0.078 (-0.19 -- 0.06),-8.9 (12 -- -3.7)
Michigan,1810 (181 -- 17447),Unsure,0.83 (0.21 -- 2.6),-0.049 (-0.26 -- 0.38),-14 (1.8 -- -2.7)
Minnesota,1549 (221 -- 6314),Unsure,0.72 (0.22 -- 1.4),-0.08 (-0.26 -- 0.098),-8.6 (7 -- -2.7)
Mississippi,610 (69 -- 2543),Unsure,0.75 (0.21 -- 1.5),-0.07 (-0.26 -- 0.13),-9.9 (5.5 -- -2.7)
Missouri,96 (9 -- 755),Unsure,0.34 (0.069 -- 1.1),-0.21 (-0.33 -- 0.032),-3.4 (22 -- -2.1)
Montana,0 (0 -- 24),Unsure,0.7 (0.088 -- 2.9),-0.086 (-0.32 -- 0.42),-8.1 (1.6 -- -2.2)
Nebraska,1104 (136 -- 4702),Unsure,0.85 (0.32 -- 1.3),-0.044 (-0.22 -- 0.084),-16 (8.3 -- -3.2)
Nevada,251 (21 -- 2534),Unsure,0.77 (0.21 -- 2.1),-0.067 (-0.26 -- 0.26),-10 (2.6 -- -2.7)
New Hampshire,288 (38 -- 1827),Unsure,0.9 (0.33 -- 1.8),-0.027 (-0.21 -- 0.2),-26 (3.5 -- -3.3)
New Jersey,3171 (504 -- 18308),Unsure,0.72 (0.24 -- 1.8),-0.082 (-0.24 -- 0.21),-8.5 (3.3 -- -2.8)
New Mexico,646 (140 -- 3202),Unsure,0.97 (0.47 -- 1.7),-0.0078 (-0.16 -- 0.18),-89 (3.8 -- -4.4)
New York,5511 (847 -- 39812),Unsure,0.7 (0.22 -- 1.9),-0.084 (-0.25 -- 0.22),-8.2 (3.2 -- -2.7)
North Carolina,1285 (353 -- 4096),Unsure,0.89 (0.42 -- 1.6),-0.029 (-0.18 -- 0.15),-24 (4.6 -- -3.9)
North Dakota,142 (27 -- 472),Unsure,0.89 (0.46 -- 1.3),-0.029 (-0.17 -- 0.072),-24 (9.6 -- -4.2)
Northern Mariana Islands,126 (2 -- 1950),Unsure,4 (1.1 -- 9),0.66 (0.015 -- 1.5),1 (0.46 -- 46)
Ohio,1868 (234 -- 13038),Unsure,0.78 (0.2 -- 2.2),-0.062 (-0.27 -- 0.3),-11 (2.3 -- -2.6)
Oklahoma,126 (20 -- 697),Unsure,0.62 (0.19 -- 1.4),-0.11 (-0.27 -- 0.11),-6.3 (6.3 -- -2.6)
Oregon,345 (75 -- 1495),Unsure,1 (0.49 -- 1.9),0.0075 (-0.15 -- 0.22),93 (3.2 -- -4.5)
Pennsylvania,3079 (813 -- 11666),Unsure,0.84 (0.39 -- 1.5),-0.046 (-0.19 -- 0.14),-15 (4.9 -- -3.7)
Puerto Rico,20 (1 -- 396),Unsure,0.84 (0.25 -- 2.9),-0.046 (-0.24 -- 0.45),-15 (1.5 -- -2.9)
Rhode Island,742 (251 -- 2556),Unsure,0.91 (0.55 -- 1.5),-0.025 (-0.13 -- 0.14),-27 (5 -- -5.2)
South Carolina,628 (126 -- 3147),Unsure,1 (0.43 -- 2.2),-0.0011 (-0.17 -- 0.29),-620 (2.4 -- -4)
South Dakota,2970 (554 -- 16678),Likely increasing,2 (0.83 -- 4),0.24 (-0.048 -- 0.66),2.9 (1 -- -15)
Tennessee,952 (85 -- 11640),Unsure,0.83 (0.2 -- 2.7),-0.048 (-0.26 -- 0.4),-15 (1.7 -- -2.7)
Texas,8740 (2507 -- 39863),Unsure,1.3 (0.66 -- 2.7),0.068 (-0.099 -- 0.41),10 (1.7 -- -7)
US,55469 (9462 -- 276145),Unsure,0.78 (0.23 -- 2),-0.064 (-0.25 -- 0.24),-11 (2.9 -- -2.8)
Utah,369 (55 -- 2172),Unsure,0.79 (0.26 -- 1.9),-0.059 (-0.24 -- 0.22),-12 (3.1 -- -2.9)
Vermont,2 (0 -- 30),Unsure,0.38 (0.052 -- 1.4),-0.19 (-0.34 -- 0.095),-3.6 (7.3 -- -2.1)
Virgin Islands,1 (0 -- 10),Likely decreasing,0.86 (0.39 -- 1.4),-0.039 (-0.19 -- 0.1),-18 (6.6 -- -3.7)
Virginia,4465 (1616 -- 14191),Likely increasing,1.1 (0.66 -- 1.9),0.021 (-0.1 -- 0.22),32 (3.1 -- -6.9)
Washington,1183 (255 -- 5649),Unsure,1 (0.47 -- 1.8),0.0024 (-0.16 -- 0.21),290 (3.3 -- -4.3)
West Virginia,60 (8 -- 366),Unsure,0.86 (0.33 -- 1.7),-0.038 (-0.21 -- 0.17),-18 (4.2 -- -3.3)
Wisconsin,897 (180 -- 3665),Unsure,0.78 (0.31 -- 1.5),-0.062 (-0.22 -- 0.14),-11 (4.9 -- -3.2)
Wyoming,36 (6 -- 188),Unsure,0.88 (0.41 -- 1.6),-0.033 (-0.18 -- 0.16),-21 (4.3 -- -3.8)
