Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
New Jersey,2115 (1251 -- 4546),Unsure,1.1 (0.93 -- 1.3),0.014 (-0.019 -- 0.081),48 (8.6 -- -37)
New Mexico,584 (324 -- 1113),Unsure,1.1 (0.91 -- 1.4),0.023 (-0.025 -- 0.097),30 (7.2 -- -27)
New York,3888 (2781 -- 5870),Unsure,1 (0.98 -- 1.1),0.01 (-0.0048 -- 0.028),68 (25 -- -140)
North Carolina,5142 (2997 -- 9107),Unsure,1 (0.79 -- 1.3),0.0074 (-0.059 -- 0.067),93 (10 -- -12)
North Dakota,1790 (1112 -- 3081),Likely increasing,1.1 (0.95 -- 1.3),0.022 (-0.013 -- 0.072),32 (9.6 -- -54)
Northern Mariana Islands,3 (0 -- 29),Unsure,1.1 (0.87 -- 2.1),0.028 (-0.038 -- 0.26),24 (2.7 -- -18)
Ohio,3500 (2223 -- 5723),Unsure,0.95 (0.81 -- 1.1),-0.014 (-0.053 -- 0.024),-48 (29 -- -13)
Oklahoma,7120 (3922 -- 14643),Unsure,1.2 (0.97 -- 1.5),0.043 (-0.0084 -- 0.13),16 (5.4 -- -82)
Oregon,1137 (728 -- 2011),Unsure,1.1 (0.95 -- 1.2),0.015 (-0.013 -- 0.052),47 (13 -- -52)
Pennsylvania,3191 (2081 -- 5061),Unsure,1 (0.87 -- 1.1),-0.00033 (-0.038 -- 0.03),-2100 (23 -- -18)
Puerto Rico,1902 (645 -- 7419),Unsure,1.2 (0.87 -- 1.9),0.054 (-0.037 -- 0.22),13 (3.2 -- -19)
Rhode Island,643 (318 -- 1666),Unsure,1 (0.87 -- 1.4),0.0099 (-0.036 -- 0.093),70 (7.5 -- -19)
South Carolina,2482 (1069 -- 4931),Unsure,0.89 (0.62 -- 1.1),-0.03 (-0.11 -- 0.024),-23 (29 -- -6.3)
South Dakota,1185 (573 -- 2812),Unsure,1 (0.8 -- 1.4),0.0079 (-0.055 -- 0.11),88 (6.1 -- -13)
Tennessee,5618 (3357 -- 10246),Unsure,1 (0.87 -- 1.2),0.0043 (-0.038 -- 0.056),160 (12 -- -18)
Texas,169660 (58754 -- 583980),Unsure,2 (1.4 -- 3.5),0.25 (0.1 -- 0.56),2.8 (1.2 -- 6.9)
US,293271 (195530 -- 465761),Unsure,1.3 (1.1 -- 1.5),0.072 (0.03 -- 0.14),9.6 (5.1 -- 23)
Utah,6049 (3750 -- 10418),Unsure,1.3 (1.1 -- 1.6),0.081 (0.032 -- 0.14),8.5 (4.9 -- 22)
Vermont,15 (5 -- 32),Unsure,0.95 (0.7 -- 1.1),-0.015 (-0.086 -- 0.027),-47 (25 -- -8.1)
Virgin Islands,18 (4 -- 124),Unsure,0.86 (0.55 -- 1.7),-0.038 (-0.14 -- 0.18),-18 (3.9 -- -5.1)
Virginia,3114 (1791 -- 5147),Unsure,0.94 (0.78 -- 1.1),-0.018 (-0.062 -- 0.018),-39 (39 -- -11)
Washington,1214 (690 -- 2114),Unsure,0.93 (0.78 -- 1.1),-0.018 (-0.063 -- 0.018),-38 (38 -- -11)
West Virginia,948 (496 -- 1909),Unsure,1 (0.82 -- 1.2),0.0091 (-0.051 -- 0.049),76 (14 -- -14)
Wisconsin,14191 (8480 -- 24425),Unsure,1.3 (1.1 -- 1.5),0.076 (0.021 -- 0.13),9.1 (5.5 -- 34)
Wyoming,491 (217 -- 1505),Unsure,1.2 (1 -- 1.7),0.061 (0.00075 -- 0.18),11 (3.8 -- 930)
