region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
Wyoming,491 (217 -- 1505),491,622,464,217,341,428,564,731,1505,New confirmed cases by infection date,Unsure
Delaware,470 (214 -- 1021),470,526,270,214,352,421,521,629,1021,New confirmed cases by infection date,Unsure
Alaska,398 (191 -- 849),398,440,224,191,290,356,442,525,849,New confirmed cases by infection date,Unsure
Hawaii,276 (100 -- 846),276,348,290,100,184,235,322,411,846,New confirmed cases by infection date,Unsure
District of Columbia,172 (97 -- 333),172,190,84,97,137,159,189,221,333,New confirmed cases by infection date,Unsure
New Hampshire,154 (74 -- 368),154,178,98,74,115,138,172,211,368,New confirmed cases by infection date,Unsure
Maine,130 (66 -- 279),130,146,74,66,99,117,144,172,279,New confirmed cases by infection date,Unsure
Guam,57 (7 -- 475),57,146,483,7,25,42,77,129,475,New confirmed cases by infection date,Unsure
Virgin Islands,18 (4 -- 124),18,44,179,4,10,14,23,36,124,New confirmed cases by infection date,Unsure
Vermont,15 (5 -- 32),15,17,14,5,11,13,17,21,32,New confirmed cases by infection date,Unsure
Northern Mariana Islands,3 (0 -- 29),3,10,57,0,2,2,4,7,29,New confirmed cases by infection date,Unsure
Texas,2 (1.4 -- 3.5),2,2.2,0.7,1.4,1.7,1.9,2.2,2.5,3.5,Effective reproduction no.,Unsure
Colorado,1.3 (1.1 -- 1.7),1.3,1.3,0.18,1.1,1.2,1.3,1.4,1.4,1.7,Effective reproduction no.,Unsure
Kansas,1.3 (1 -- 2.8),1.3,1.6,0.63,1,1.1,1.2,1.5,1.9,2.8,Effective reproduction no.,Likely increasing
US,1.3 (1.1 -- 1.5),1.3,1.3,0.13,1.1,1.2,1.2,1.3,1.4,1.5,Effective reproduction no.,Unsure
Utah,1.3 (1.1 -- 1.6),1.3,1.3,0.14,1.1,1.2,1.3,1.3,1.4,1.6,Effective reproduction no.,Unsure
Wisconsin,1.3 (1.1 -- 1.5),1.3,1.3,0.13,1.1,1.2,1.3,1.3,1.4,1.5,Effective reproduction no.,Unsure
Arizona,1.2 (0.92 -- 1.5),1.2,1.2,0.19,0.92,1.1,1.1,1.2,1.3,1.5,Effective reproduction no.,Unsure
Idaho,1.2 (1 -- 1.6),1.2,1.3,0.18,1,1.1,1.2,1.3,1.4,1.6,Effective reproduction no.,Unsure
Montana,1.2 (1 -- 1.7),1.2,1.3,0.2,1,1.1,1.2,1.3,1.3,1.7,Effective reproduction no.,Likely increasing
Oklahoma,1.2 (0.97 -- 1.5),1.2,1.2,0.17,0.97,1.1,1.1,1.2,1.3,1.5,Effective reproduction no.,Unsure
Puerto Rico,1.2 (0.87 -- 1.9),1.2,1.3,0.36,0.87,1,1.1,1.3,1.4,1.9,Effective reproduction no.,Unsure
Wyoming,1.2 (1 -- 1.7),1.2,1.3,0.24,1,1.1,1.2,1.3,1.4,1.7,Effective reproduction no.,Unsure
Alaska,1.1 (0.81 -- 1.4),1.1,1.1,0.18,0.81,0.96,1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Arkansas,1.1 (0.92 -- 1.3),1.1,1.1,0.11,0.92,1,1.1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Iowa,1.1 (0.88 -- 1.8),1.1,1.2,0.28,0.88,1,1.1,1.2,1.3,1.8,Effective reproduction no.,Unsure
Nebraska,1.1 (0.95 -- 1.3),1.1,1.1,0.11,0.95,1,1.1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
New Jersey,1.1 (0.93 -- 1.3),1.1,1.1,0.12,0.93,1,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
New Mexico,1.1 (0.91 -- 1.4),1.1,1.1,0.15,0.91,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Unsure
North Dakota,1.1 (0.95 -- 1.3),1.1,1.1,0.11,0.95,1,1.1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
Northern Mariana Islands,1.1 (0.87 -- 2.1),1.1,1.3,0.46,0.87,1,1.1,1.2,1.4,2.1,Effective reproduction no.,Unsure
Oregon,1.1 (0.95 -- 1.2),1.1,1.1,0.078,0.95,1,1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Alabama,1 (0.85 -- 1.3),1,1,0.15,0.85,0.95,0.99,1.1,1.1,1.3,Effective reproduction no.,Unsure
Connecticut,1 (0.8 -- 1.3),1,1.1,0.17,0.8,1,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Delaware,1 (0.77 -- 1.2),1,1,0.13,0.77,0.96,1,1,1.1,1.2,Effective reproduction no.,Unsure
Florida,1 (0.84 -- 1.2),1,1,0.12,0.84,0.94,0.98,1,1.1,1.2,Effective reproduction no.,Unsure
Maine,1 (0.87 -- 1.3),1,1.1,0.13,0.87,0.99,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Massachusetts,1 (0.99 -- 1.2),1,1.1,0.058,0.99,1,1,1.1,1.1,1.2,Effective reproduction no.,Increasing
Michigan,1 (0.94 -- 1.1),1,1,0.064,0.94,1,1,1,1,1.1,Effective reproduction no.,Likely increasing
Minnesota,1 (0.96 -- 1.2),1,1,0.1,0.96,1,1,1,1.1,1.2,Effective reproduction no.,Unsure
Missouri,1 (0.8 -- 1.3),1,1,0.16,0.8,0.95,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Nevada,1 (0.88 -- 1.3),1,1.1,0.13,0.88,0.97,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
New Hampshire,1 (0.83 -- 1.3),1,1.1,0.14,0.83,0.99,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
New York,1 (0.98 -- 1.1),1,1,0.04,0.98,1,1,1,1.1,1.1,Effective reproduction no.,Unsure
North Carolina,1 (0.79 -- 1.3),1,1,0.14,0.79,0.95,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Pennsylvania,1 (0.87 -- 1.1),1,0.99,0.076,0.87,0.95,0.98,1,1,1.1,Effective reproduction no.,Unsure
Rhode Island,1 (0.87 -- 1.4),1,1.1,0.15,0.87,0.98,1,1.1,1.1,1.4,Effective reproduction no.,Unsure
South Dakota,1 (0.8 -- 1.4),1,1.1,0.22,0.8,0.94,0.99,1.1,1.1,1.4,Effective reproduction no.,Unsure
Tennessee,1 (0.87 -- 1.2),1,1,0.11,0.87,0.96,0.99,1,1.1,1.2,Effective reproduction no.,Unsure
West Virginia,1 (0.82 -- 1.2),1,1,0.11,0.82,0.97,1,1,1.1,1.2,Effective reproduction no.,Unsure
Georgia,0.99 (0.89 -- 1.1),0.99,1,0.074,0.89,0.95,0.98,1,1,1.1,Effective reproduction no.,Unsure
Kentucky,0.99 (0.84 -- 1.2),0.99,1,0.12,0.84,0.94,0.97,1,1,1.2,Effective reproduction no.,Unsure
District of Columbia,0.98 (0.83 -- 1.2),0.98,0.99,0.11,0.83,0.93,0.96,1,1,1.2,Effective reproduction no.,Unsure
Illinois,0.98 (0.9 -- 1.1),0.98,0.98,0.053,0.9,0.95,0.97,0.99,1,1.1,Effective reproduction no.,Unsure
Mississippi,0.98 (0.74 -- 1.3),0.98,1,0.2,0.74,0.89,0.94,1,1.1,1.3,Effective reproduction no.,Unsure
California,0.97 (0.86 -- 1.2),0.97,1,0.12,0.86,0.93,0.95,0.99,1,1.2,Effective reproduction no.,Unsure
Indiana,0.96 (0.85 -- 1.1),0.96,0.96,0.068,0.85,0.92,0.95,0.97,1,1.1,Effective reproduction no.,Unsure
Ohio,0.95 (0.81 -- 1.1),0.95,0.95,0.084,0.81,0.9,0.93,0.97,1,1.1,Effective reproduction no.,Unsure
Vermont,0.95 (0.7 -- 1.1),0.95,0.93,0.13,0.7,0.87,0.92,0.97,0.99,1.1,Effective reproduction no.,Unsure
Virginia,0.94 (0.78 -- 1.1),0.94,0.93,0.09,0.78,0.88,0.91,0.95,0.99,1.1,Effective reproduction no.,Unsure
Louisiana,0.93 (0.65 -- 1.2),0.93,0.94,0.19,0.65,0.84,0.9,0.97,1,1.2,Effective reproduction no.,Unsure
Washington,0.93 (0.78 -- 1.1),0.93,0.93,0.088,0.78,0.88,0.92,0.95,0.98,1.1,Effective reproduction no.,Unsure
South Carolina,0.89 (0.62 -- 1.1),0.89,0.88,0.15,0.62,0.79,0.86,0.93,0.98,1.1,Effective reproduction no.,Unsure
Maryland,0.88 (0.65 -- 1.1),0.88,0.88,0.13,0.65,0.8,0.85,0.92,0.97,1.1,Effective reproduction no.,Unsure
Virgin Islands,0.86 (0.55 -- 1.7),0.86,0.96,0.4,0.55,0.74,0.82,0.92,1,1.7,Effective reproduction no.,Unsure
Hawaii,0.82 (0.53 -- 1.3),0.82,0.85,0.24,0.53,0.7,0.78,0.87,0.97,1.3,Effective reproduction no.,Unsure
Guam,0.74 (0.33 -- 1.6),0.74,0.83,0.44,0.33,0.56,0.68,0.82,0.99,1.6,Effective reproduction no.,Unsure
