Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Kansas,337 (104 -- 1370),Unsure,0.96 (0.59 -- 1.7),-0.012 (-0.12 -- 0.17),-56 (4.2 -- -5.8)
Kentucky,1561 (619 -- 4245),Unsure,1.1 (0.82 -- 1.6),0.029 (-0.05 -- 0.14),24 (4.9 -- -14)
Louisiana,1215 (239 -- 6663),Unsure,0.84 (0.34 -- 1.8),-0.045 (-0.21 -- 0.21),-16 (3.3 -- -3.3)
Maine,135 (44 -- 290),Unsure,0.96 (0.63 -- 1.2),-0.011 (-0.11 -- 0.045),-64 (15 -- -6.5)
Maryland,1444 (532 -- 3563),Unsure,0.72 (0.43 -- 1.1),-0.08 (-0.18 -- 0.018),-8.7 (38 -- -3.9)
Massachusetts,1062 (538 -- 2777),Unsure,0.81 (0.65 -- 1),-0.055 (-0.1 -- 0.011),-13 (64 -- -6.9)
Michigan,404 (74 -- 1931),Unsure,0.57 (0.23 -- 1.1),-0.13 (-0.25 -- 0.017),-5.5 (41 -- -2.8)
Minnesota,1123 (516 -- 2427),Unsure,0.83 (0.61 -- 1.1),-0.047 (-0.11 -- 0.036),-15 (19 -- -6)
Mississippi,2084 (1009 -- 5642),Likely increasing,1.1 (0.86 -- 1.3),0.014 (-0.039 -- 0.081),49 (8.6 -- -18)
Missouri,845 (195 -- 3058),Unsure,0.87 (0.41 -- 1.5),-0.038 (-0.18 -- 0.13),-18 (5.3 -- -3.8)
Montana,16 (1 -- 117),Unsure,0.85 (0.29 -- 1.8),-0.043 (-0.23 -- 0.19),-16 (3.6 -- -3.1)
Nebraska,490 (128 -- 1556),Unsure,0.81 (0.44 -- 1.2),-0.054 (-0.17 -- 0.044),-13 (16 -- -4.1)
Nevada,773 (275 -- 2317),Unsure,1.1 (0.79 -- 1.5),0.021 (-0.061 -- 0.14),33 (5.1 -- -11)
New Hampshire,198 (66 -- 535),Unsure,0.9 (0.63 -- 1.2),-0.027 (-0.11 -- 0.052),-26 (13 -- -6.4)
New Jersey,718 (142 -- 2924),Unsure,0.58 (0.23 -- 1.1),-0.12 (-0.25 -- 0.019),-5.5 (36 -- -2.8)
New Mexico,732 (279 -- 2083),Unsure,1 (0.77 -- 1.5),0.0099 (-0.067 -- 0.12),70 (5.9 -- -10)
New York,828067 (126431 -- 5555730),Likely decreasing,0.78 (0.55 -- 1),-0.064 (-0.13 -- 0.0032),-11 (220 -- -5.2)
North Carolina,9014 (4266 -- 29040),Likely increasing,1.1 (0.86 -- 1.4),0.037 (-0.039 -- 0.11),19 (6.3 -- -18)
North Dakota,110 (42 -- 257),Unsure,0.88 (0.64 -- 1.1),-0.034 (-0.11 -- 0.039),-20 (18 -- -6.6)
Northern Mariana Islands,4 (0 -- 120),Unsure,1.2 (0.76 -- 3.6),0.058 (-0.069 -- 0.58),12 (1.2 -- -10)
Ohio,1206 (239 -- 5283),Unsure,0.79 (0.28 -- 1.7),-0.06 (-0.23 -- 0.18),-11 (3.9 -- -3.1)
Oklahoma,325 (89 -- 1166),Unsure,0.93 (0.48 -- 1.6),-0.02 (-0.16 -- 0.15),-35 (4.6 -- -4.5)
Oregon,2473 (651 -- 11116),Unsure,2 (1.2 -- 3.5),0.24 (0.052 -- 0.57),2.9 (1.2 -- 13)
Pennsylvania,1995 (741 -- 5833),Unsure,0.91 (0.56 -- 1.4),-0.026 (-0.13 -- 0.12),-26 (6 -- -5.3)
Puerto Rico,35 (3 -- 389),Unsure,0.99 (0.37 -- 2.5),-0.0032 (-0.2 -- 0.37),-220 (1.9 -- -3.5)
Rhode Island,684 (246 -- 2585),Unsure,1.1 (0.73 -- 2),0.027 (-0.077 -- 0.25),26 (2.8 -- -8.9)
South Carolina,3793 (1421 -- 12806),Unsure,1.3 (0.96 -- 2.1),0.09 (-0.011 -- 0.27),7.7 (2.6 -- -61)
South Dakota,208 (50 -- 902),Unsure,0.94 (0.46 -- 1.8),-0.017 (-0.16 -- 0.2),-40 (3.5 -- -4.2)
Tennessee,2790 (1278 -- 7080),Likely increasing,1.1 (0.83 -- 1.4),0.015 (-0.047 -- 0.091),47 (7.6 -- -15)
Texas,8174 (2410 -- 24527),Unsure,0.96 (0.53 -- 1.4),-0.01 (-0.14 -- 0.11),-67 (6.3 -- -4.9)
US,1654240 (658598 -- 4132320),Unsure,0.93 (0.73 -- 1.2),-0.02 (-0.079 -- 0.045),-34 (15 -- -8.8)
Utah,2495 (948 -- 6775),Likely increasing,1.2 (0.79 -- 1.7),0.058 (-0.06 -- 0.17),12 (4 -- -12)
Vermont,203 (38 -- 1244),Unsure,1.7 (0.89 -- 3.4),0.18 (-0.029 -- 0.54),3.9 (1.3 -- -24)
Virgin Islands,0 (0 -- 2),Likely decreasing,0.83 (0.46 -- 1.6),-0.048 (-0.16 -- 0.15),-14 (4.6 -- -4.3)
Virginia,3034 (1111 -- 7296),Unsure,0.88 (0.56 -- 1.2),-0.034 (-0.13 -- 0.058),-21 (12 -- -5.3)
Washington,1543 (599 -- 3968),Unsure,1.1 (0.72 -- 1.5),0.017 (-0.08 -- 0.13),40 (5.3 -- -8.7)
West Virginia,81 (11 -- 317),Unsure,0.91 (0.41 -- 1.4),-0.025 (-0.18 -- 0.094),-28 (7.4 -- -3.8)
Wisconsin,1141 (344 -- 2784),Unsure,0.87 (0.48 -- 1.1),-0.036 (-0.15 -- 0.035),-19 (20 -- -4.5)
Wyoming,34 (13 -- 87),Unsure,0.96 (0.75 -- 1.2),-0.012 (-0.073 -- 0.059),-57 (12 -- -9.6)
