region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
North Dakota,0.88 (0.64 -- 1.1),0.88,0.88,0.16,0.64,0.79,0.84,0.91,0.96,1.1,Effective reproduction no.,Unsure
Virginia,0.88 (0.56 -- 1.2),0.88,0.89,0.21,0.56,0.77,0.84,0.93,1,1.2,Effective reproduction no.,Unsure
Missouri,0.87 (0.41 -- 1.5),0.87,0.91,0.36,0.41,0.67,0.8,0.96,1.1,1.5,Effective reproduction no.,Unsure
Wisconsin,0.87 (0.48 -- 1.1),0.87,0.85,0.2,0.48,0.73,0.82,0.91,0.98,1.1,Effective reproduction no.,Unsure
District of Columbia,0.86 (0.58 -- 1.3),0.86,0.88,0.22,0.58,0.75,0.82,0.9,0.97,1.3,Effective reproduction no.,Unsure
Montana,0.85 (0.29 -- 1.8),0.85,0.92,0.46,0.29,0.6,0.75,0.97,1.2,1.8,Effective reproduction no.,Unsure
Louisiana,0.84 (0.34 -- 1.8),0.84,0.93,0.51,0.34,0.58,0.73,0.95,1.1,1.8,Effective reproduction no.,Unsure
Minnesota,0.83 (0.61 -- 1.1),0.83,0.85,0.17,0.61,0.75,0.8,0.87,0.93,1.1,Effective reproduction no.,Unsure
Virgin Islands,0.83 (0.46 -- 1.6),0.83,0.91,0.5,0.46,0.71,0.79,0.87,0.96,1.6,Effective reproduction no.,Likely decreasing
Massachusetts,0.81 (0.65 -- 1),0.81,0.82,0.13,0.65,0.74,0.78,0.84,0.88,1,Effective reproduction no.,Unsure
Nebraska,0.81 (0.44 -- 1.2),0.81,0.8,0.22,0.44,0.68,0.76,0.85,0.93,1.2,Effective reproduction no.,Unsure
Ohio,0.79 (0.28 -- 1.7),0.79,0.85,0.47,0.28,0.57,0.72,0.86,1,1.7,Effective reproduction no.,Unsure
New York,0.78 (0.55 -- 1),0.78,0.78,0.14,0.55,0.69,0.74,0.81,0.86,1,Effective reproduction no.,Likely decreasing
Guam,0.77 (0.2 -- 1.5),0.77,0.79,0.44,0.2,0.5,0.66,0.87,1,1.5,Effective reproduction no.,Unsure
Connecticut,0.76 (0.41 -- 1.3),0.76,0.79,0.28,0.41,0.62,0.7,0.8,0.91,1.3,Effective reproduction no.,Unsure
Illinois,0.75 (0.47 -- 1.1),0.75,0.77,0.21,0.47,0.64,0.71,0.79,0.87,1.1,Effective reproduction no.,Unsure
Indiana,0.73 (0.35 -- 1.3),0.73,0.78,0.31,0.35,0.56,0.66,0.8,0.95,1.3,Effective reproduction no.,Unsure
Colorado,0.72 (0.38 -- 1.2),0.72,0.74,0.26,0.38,0.57,0.66,0.78,0.87,1.2,Effective reproduction no.,Unsure
Maryland,0.72 (0.43 -- 1.1),0.72,0.73,0.2,0.43,0.6,0.67,0.77,0.86,1.1,Effective reproduction no.,Unsure
Delaware,0.68 (0.4 -- 1.1),0.68,0.71,0.23,0.4,0.56,0.64,0.73,0.81,1.1,Effective reproduction no.,Unsure
New Jersey,0.58 (0.23 -- 1.1),0.58,0.61,0.33,0.23,0.42,0.52,0.64,0.74,1.1,Effective reproduction no.,Unsure
Michigan,0.57 (0.23 -- 1.1),0.57,0.6,0.28,0.23,0.42,0.52,0.64,0.74,1.1,Effective reproduction no.,Unsure
Virgin Islands,0 (0 -- 2),0,1,12,0,0,0,0,0,2,New confirmed cases by infection date,Likely decreasing
