region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
Maryland,2255 (1397 -- 3564),2255,2334,659,1397,1884,2102,2406,2693,3564,New confirmed cases by infection date,Unsure
Rhode Island,1598 (907 -- 3229),1598,1770,765,907,1262,1467,1758,2077,3229,New confirmed cases by infection date,Likely increasing
West Virginia,1507 (859 -- 2993),1507,1659,685,859,1188,1375,1666,1947,2993,New confirmed cases by infection date,Unsure
Wyoming,1319 (595 -- 3086),1319,1533,1043,595,963,1161,1480,1778,3086,New confirmed cases by infection date,Unsure
Puerto Rico,1270 (542 -- 3317),1270,1575,1333,542,923,1129,1455,1844,3317,New confirmed cases by infection date,Unsure
Oregon,1151 (728 -- 1780),1151,1187,331,728,955,1078,1229,1370,1780,New confirmed cases by infection date,Unsure
Alaska,895 (527 -- 1457),895,925,284,527,731,830,951,1083,1457,New confirmed cases by infection date,Unsure
New Hampshire,621 (278 -- 1314),621,696,392,278,448,547,686,845,1314,New confirmed cases by infection date,Unsure
Guam,574 (81 -- 3966),574,1321,4464,81,262,426,757,1232,3966,New confirmed cases by infection date,Unsure
Delaware,562 (305 -- 1090),562,618,316,305,443,516,618,723,1090,New confirmed cases by infection date,Unsure
Hawaii,281 (131 -- 599),281,313,180,131,205,249,312,371,599,New confirmed cases by infection date,Unsure
District of Columbia,239 (135 -- 419),239,252,89,135,191,220,258,298,419,New confirmed cases by infection date,Unsure
Maine,131 (68 -- 228),131,137,54,68,102,121,142,162,228,New confirmed cases by infection date,Unsure
Vermont,48 (13 -- 127),48,56,40,13,30,40,55,71,127,New confirmed cases by infection date,Unsure
Wisconsin,3.8 (2.2 -- 7.4),3.8,4.2,1.6,2.2,3,3.5,4.3,5.1,7.4,Effective reproduction no.,Unsure
Northern Mariana Islands,3 (1 -- 16),3,5,8,1,2,2,4,6,16,New confirmed cases by infection date,Unsure
Arizona,1.2 (0.94 -- 1.6),1.2,1.2,0.19,0.94,1.1,1.2,1.2,1.3,1.6,Effective reproduction no.,Unsure
Colorado,1.2 (1 -- 1.5),1.2,1.2,0.17,1,1.1,1.2,1.2,1.3,1.5,Effective reproduction no.,Unsure
Illinois,1.2 (1.1 -- 1.4),1.2,1.2,0.094,1.1,1.1,1.2,1.2,1.3,1.4,Effective reproduction no.,Unsure
Michigan,1.2 (1.1 -- 1.4),1.2,1.2,0.11,1.1,1.1,1.2,1.2,1.3,1.4,Effective reproduction no.,Likely increasing
Mississippi,1.2 (1.1 -- 1.6),1.2,1.3,0.17,1.1,1.2,1.2,1.3,1.3,1.6,Effective reproduction no.,Unsure
New Mexico,1.2 (1 -- 1.4),1.2,1.2,0.14,1,1.1,1.2,1.2,1.3,1.4,Effective reproduction no.,Unsure
Ohio,1.2 (0.99 -- 1.3),1.2,1.2,0.11,0.99,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Unsure
Alaska,1.1 (0.88 -- 1.2),1.1,1.1,0.1,0.88,1,1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Connecticut,1.1 (0.98 -- 1.4),1.1,1.1,0.14,0.98,1.1,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing
Florida,1.1 (0.92 -- 1.2),1.1,1.1,0.093,0.92,1,1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Guam,1.1 (0.49 -- 2.1),1.1,1.2,0.58,0.49,0.84,1,1.2,1.4,2.1,Effective reproduction no.,Unsure
Idaho,1.1 (0.94 -- 1.4),1.1,1.1,0.13,0.94,1.1,1.1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Indiana,1.1 (0.95 -- 1.3),1.1,1.1,0.1,0.95,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Unsure
Massachusetts,1.1 (0.95 -- 1.2),1.1,1.1,0.089,0.95,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Minnesota,1.1 (0.77 -- 1.4),1.1,1.1,0.2,0.77,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Montana,1.1 (0.92 -- 1.3),1.1,1.1,0.13,0.92,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Unsure
Nebraska,1.1 (0.98 -- 1.3),1.1,1.1,0.095,0.98,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing
Nevada,1.1 (0.9 -- 1.3),1.1,1.1,0.14,0.9,1,1,1.1,1.2,1.3,Effective reproduction no.,Unsure
New Hampshire,1.1 (0.88 -- 1.4),1.1,1.1,0.16,0.88,1,1.1,1.2,1.2,1.4,Effective reproduction no.,Unsure
New Jersey,1.1 (0.98 -- 1.3),1.1,1.1,0.1,0.98,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Unsure
North Carolina,1.1 (0.93 -- 1.3),1.1,1.1,0.11,0.93,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Unsure
North Dakota,1.1 (1.1 -- 1.2),1.1,1.1,0.07,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Increasing
Northern Mariana Islands,1.1 (0.8 -- 1.6),1.1,1.1,0.26,0.8,0.98,1,1.1,1.2,1.6,Effective reproduction no.,Unsure
Pennsylvania,1.1 (0.94 -- 1.2),1.1,1.1,0.071,0.94,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Rhode Island,1.1 (0.99 -- 1.3),1.1,1.1,0.1,0.99,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Likely increasing
South Dakota,1.1 (0.83 -- 1.5),1.1,1.1,0.2,0.83,1,1.1,1.2,1.2,1.5,Effective reproduction no.,Likely increasing
Tennessee,1.1 (0.98 -- 1.3),1.1,1.1,0.1,0.98,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Unsure
US,1.1 (1 -- 1.2),1.1,1.1,0.066,1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Unsure
Washington,1.1 (0.9 -- 1.3),1.1,1.1,0.11,0.9,1,1.1,1.1,1.1,1.3,Effective reproduction no.,Unsure
West Virginia,1.1 (0.94 -- 1.4),1.1,1.2,0.15,0.94,1.1,1.1,1.2,1.2,1.4,Effective reproduction no.,Unsure
Wyoming,1.1 (0.89 -- 1.5),1.1,1.2,0.21,0.89,1.1,1.1,1.2,1.2,1.5,Effective reproduction no.,Unsure
Alabama,1 (0.94 -- 1.2),1,1,0.079,0.94,0.99,1,1,1.1,1.2,Effective reproduction no.,Unsure
Arkansas,1 (0.85 -- 1.2),1,1,0.098,0.85,0.94,0.98,1,1,1.2,Effective reproduction no.,Unsure
Delaware,1 (0.86 -- 1.2),1,1,0.11,0.86,0.98,1,1,1.1,1.2,Effective reproduction no.,Unsure
District of Columbia,1 (0.86 -- 1.2),1,1,0.091,0.86,0.99,1,1,1.1,1.2,Effective reproduction no.,Unsure
Georgia,1 (0.95 -- 1.2),1,1,0.068,0.95,0.99,1,1,1.1,1.2,Effective reproduction no.,Unsure
Iowa,1 (0.68 -- 1.4),1,1,0.21,0.68,0.92,0.99,1.1,1.1,1.4,Effective reproduction no.,Unsure
Kansas,1 (0.86 -- 1.2),1,1,0.11,0.86,0.97,1,1,1,1.2,Effective reproduction no.,Unsure
Kentucky,1 (0.84 -- 1.2),1,1,0.099,0.84,0.97,1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Louisiana,1 (0.84 -- 1.2),1,1,0.11,0.84,0.95,0.98,1,1.1,1.2,Effective reproduction no.,Unsure
Maine,1 (0.85 -- 1.1),1,1,0.086,0.85,0.96,0.99,1,1,1.1,Effective reproduction no.,Unsure
Maryland,1 (0.84 -- 1.1),1,1,0.09,0.84,0.96,1,1,1.1,1.1,Effective reproduction no.,Unsure
Missouri,1 (0.94 -- 1.2),1,1.1,0.097,0.94,1,1,1,1.1,1.2,Effective reproduction no.,Unsure
Puerto Rico,1 (0.76 -- 1.3),1,1,0.19,0.76,0.94,0.98,1,1.1,1.3,Effective reproduction no.,Unsure
South Carolina,1 (0.83 -- 1.3),1,1,0.14,0.83,0.95,0.99,1,1.1,1.3,Effective reproduction no.,Unsure
Texas,1 (0.85 -- 1.3),1,1,0.15,0.85,0.96,0.99,1,1.1,1.3,Effective reproduction no.,Unsure
Utah,1 (0.84 -- 1.3),1,1,0.13,0.84,0.96,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Vermont,1 (0.59 -- 1.3),1,0.99,0.24,0.59,0.85,0.96,1.1,1.1,1.3,Effective reproduction no.,Unsure
Virgin Islands,1 (0 -- 9),1,4,34,0,0,1,1,3,9,New confirmed cases by infection date,Likely decreasing
Virginia,1 (0.85 -- 1.1),1,1,0.093,0.85,0.98,1,1,1.1,1.1,Effective reproduction no.,Unsure
California,0.99 (0.86 -- 1.1),0.99,0.99,0.082,0.86,0.95,0.97,1,1,1.1,Effective reproduction no.,Unsure
New York,0.97 (0.8 -- 1.2),0.97,0.98,0.12,0.8,0.9,0.94,0.99,1,1.2,Effective reproduction no.,Unsure
Oregon,0.97 (0.83 -- 1.1),0.97,0.97,0.08,0.83,0.92,0.96,0.99,1,1.1,Effective reproduction no.,Unsure
Oklahoma,0.96 (0.82 -- 1.1),0.96,0.96,0.079,0.82,0.91,0.94,0.98,1,1.1,Effective reproduction no.,Unsure
Hawaii,0.9 (0.67 -- 1.1),0.9,0.9,0.14,0.67,0.81,0.87,0.93,0.98,1.1,Effective reproduction no.,Unsure
Virgin Islands,0.76 (0.47 -- 1.4),0.76,0.84,0.41,0.47,0.65,0.73,0.81,0.91,1.4,Effective reproduction no.,Likely decreasing
