Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Tennessee,835 (220 -- 5809),Stable,0.99 (0.73 -- 1.5),-0.0034 (-0.079 -- 0.13),-200 (5.2 -- -8.8)
Texas,5304 (3062 -- 10222),Stable,1 (0.9 -- 1.2),5.5e-05 (-0.027 -- 0.053),13000 (13 -- -26)
US,50316 (30887 -- 85643),Likely increasing,1 (0.9 -- 1.2),0.011 (-0.027 -- 0.056),64 (12 -- -25)
Utah,1431 (727 -- 2598),Stable,1 (0.82 -- 1.1),0.0053 (-0.05 -- 0.039),130 (18 -- -14)
Vermont,8 (3 -- 29),Likely decreasing,0.85 (0.61 -- 1.2),-0.042 (-0.11 -- 0.059),-17 (12 -- -6.1)
Virgin Islands,38 (8 -- 140),Likely decreasing,0.97 (0.65 -- 1.3),-0.0071 (-0.1 -- 0.074),-98 (9.4 -- -6.8)
Virginia,730 (368 -- 1542),Likely increasing,1 (0.83 -- 1.3),0.013 (-0.047 -- 0.079),54 (8.7 -- -15)
Washington,1010 (415 -- 2178),Likely decreasing,0.9 (0.69 -- 1),-0.029 (-0.089 -- 0.0052),-24 (130 -- -7.8)
West Virginia,102 (33 -- 454),Likely decreasing,0.85 (0.62 -- 1.3),-0.042 (-0.11 -- 0.072),-17 (9.6 -- -6.2)
Wisconsin,181 (71 -- 869),Likely decreasing,0.88 (0.68 -- 1.4),-0.033 (-0.093 -- 0.095),-21 (7.3 -- -7.5)
Wyoming,265 (156 -- 471),Stable,1 (0.91 -- 1.1),-0.00023 (-0.025 -- 0.034),-3000 (20 -- -27)
