region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
Mississippi,1.1 (0.78 -- 1.5),1.1,1.1,0.23,0.78,0.97,1,1.1,1.2,1.5,Effective reproduction no.,Unsure
Nebraska,1.1 (0.78 -- 1.4),1.1,1.1,0.18,0.78,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing
New Hampshire,1.1 (0.51 -- 2.1),1.1,1.2,0.59,0.51,0.94,1,1.1,1.3,2.1,Effective reproduction no.,Unsure
New York,1.1 (0.74 -- 1.6),1.1,1.2,0.29,0.74,1,1.1,1.2,1.3,1.6,Effective reproduction no.,Unsure
Oregon,1.1 (0.91 -- 1.6),1.1,1.2,0.23,0.91,1.1,1.1,1.2,1.2,1.6,Effective reproduction no.,Likely increasing
Pennsylvania,1.1 (0.75 -- 1.4),1.1,1.1,0.2,0.75,1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing
Rhode Island,1.1 (0.9 -- 1.6),1.1,1.2,0.29,0.9,1.1,1.1,1.2,1.2,1.6,Effective reproduction no.,Likely increasing
South Dakota,1.1 (0.76 -- 1.4),1.1,1.1,0.22,0.76,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing
Utah,1.1 (0.57 -- 1.3),1.1,1,0.24,0.57,0.93,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
Washington,1.1 (0.78 -- 1.4),1.1,1.1,0.23,0.78,1,1,1.1,1.1,1.4,Effective reproduction no.,Unsure
Alabama,1 (0.54 -- 1.3),1,0.98,0.27,0.54,0.87,0.97,1,1.1,1.3,Effective reproduction no.,Unsure
California,1 (0.66 -- 1.3),1,1,0.21,0.66,0.92,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Delaware,1 (0.75 -- 1.6),1,1.1,0.33,0.75,0.97,1,1.1,1.1,1.6,Effective reproduction no.,Unsure
District of Columbia,1 (0.51 -- 1.6),1,1.1,0.45,0.51,0.93,1,1.1,1.1,1.6,Effective reproduction no.,Unsure
Georgia,1 (0.7 -- 1.3),1,0.99,0.18,0.7,0.93,0.98,1,1.1,1.3,Effective reproduction no.,Unsure
Idaho,1 (0.65 -- 1.4),1,1,0.25,0.65,0.91,1,1.1,1.1,1.4,Effective reproduction no.,Unsure
Kansas,1 (0.74 -- 2.4),1,1.3,1,0.74,0.95,0.99,1,1.1,2.4,Effective reproduction no.,Unsure
Louisiana,1 (0.7 -- 1.3),1,1,0.17,0.7,0.95,1,1,1.1,1.3,Effective reproduction no.,Unsure
New Jersey,1 (0.49 -- 1.3),1,0.99,0.26,0.49,0.86,0.98,1.1,1.1,1.3,Effective reproduction no.,Unsure
New Mexico,1 (0.67 -- 1.4),1,1,0.23,0.67,0.89,0.96,1.1,1.2,1.4,Effective reproduction no.,Unsure
North Carolina,1 (0.84 -- 1.3),1,1.1,0.2,0.84,0.99,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Oklahoma,1 (0.84 -- 1.3),1,1,0.15,0.84,0.99,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
Puerto Rico,1 (0.6 -- 1.4),1,1,0.24,0.6,0.9,1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Tennessee,1 (0.78 -- 1.2),1,1,0.14,0.78,0.99,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
US,1 (0.82 -- 1.2),1,1,0.12,0.82,0.97,1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Arkansas,0.99 (0.75 -- 1.2),0.99,0.98,0.15,0.75,0.94,0.98,1,1,1.2,Effective reproduction no.,Unsure
Montana,0.99 (0.53 -- 1.4),0.99,0.98,0.3,0.53,0.82,0.93,1,1.1,1.4,Effective reproduction no.,Unsure
South Carolina,0.99 (0.76 -- 1.3),0.99,1,0.18,0.76,0.94,0.98,1,1,1.3,Effective reproduction no.,Unsure
Missouri,0.98 (0.69 -- 1.3),0.98,0.98,0.2,0.69,0.9,0.96,1,1,1.3,Effective reproduction no.,Unsure
Guam,0.97 (0.46 -- 1.3),0.97,0.94,0.3,0.46,0.84,0.93,0.99,1,1.3,Effective reproduction no.,Unsure
Texas,0.96 (0.51 -- 1.3),0.96,0.94,0.24,0.51,0.79,0.91,1,1.1,1.3,Effective reproduction no.,Unsure
Maine,0.95 (0.1 -- 1.7),0.95,0.9,0.57,0.1,0.48,0.78,1.1,1.2,1.7,Effective reproduction no.,Unsure
Virginia,0.95 (0.038 -- 1.4),0.95,0.87,0.42,0.038,0.69,0.89,1,1.1,1.4,Effective reproduction no.,Unsure
West Virginia,0.91 (0.38 -- 1.5),0.91,0.93,0.37,0.38,0.7,0.84,0.99,1.1,1.5,Effective reproduction no.,Unsure
North Dakota,0.89 (0.44 -- 1.2),0.89,0.86,0.24,0.44,0.74,0.84,0.94,1,1.2,Effective reproduction no.,Unsure
Wisconsin,0.88 (0.35 -- 1.3),0.88,0.86,0.29,0.35,0.7,0.82,0.93,1,1.3,Effective reproduction no.,Unsure
Virgin Islands,0.76 (0.032 -- 1.5),0.76,0.76,0.62,0.032,0.38,0.63,0.86,0.97,1.5,Effective reproduction no.,Unsure
Wyoming,0.72 (0.087 -- 1.6),0.72,0.78,0.58,0.087,0.39,0.6,0.87,1.1,1.6,Effective reproduction no.,Unsure
Virgin Islands,0 (0 -- 46),0,58,1232,0,0,0,1,4,46,New confirmed cases by infection date,Unsure
