Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Rhode Island,14863 (471 -- 981397),Unsure,1.9 (0.88 -- 5.3),0.22 (-0.034 -- 0.87),3.1 (0.8 -- -20)
South Carolina,2829 (675 -- 14826),Unsure,0.93 (0.61 -- 1.5),-0.018 (-0.11 -- 0.12),-38 (5.6 -- -6.1)
South Dakota,140 (12 -- 686),Unsure,0.96 (0.56 -- 1.3),-0.01 (-0.13 -- 0.078),-69 (8.9 -- -5.3)
Tennessee,6028 (2065 -- 14256),Likely increasing,1 (0.82 -- 1.2),0.014 (-0.05 -- 0.051),51 (14 -- -14)
Texas,12125 (2037 -- 65046),Unsure,0.84 (0.48 -- 1.3),-0.044 (-0.16 -- 0.083),-16 (8.3 -- -4.4)
US,90146 (43970 -- 214246),Unsure,0.98 (0.77 -- 1.3),-0.0051 (-0.065 -- 0.067),-140 (10 -- -11)
Utah,157 (8 -- 1055),Unsure,0.82 (0.36 -- 1.2),-0.051 (-0.2 -- 0.059),-14 (12 -- -3.5)
Vermont,0 (0 -- 100),Unsure,0.73 (0.013 -- 1.9),-0.076 (-0.36 -- 0.23),-9.1 (3 -- -1.9)
Virgin Islands,85 (0 -- 4802),Unsure,1.1 (0.18 -- 2.6),0.019 (-0.28 -- 0.38),37 (1.8 -- -2.5)
Virginia,3693 (1232 -- 21317),Unsure,1 (0.84 -- 1.5),0.011 (-0.044 -- 0.13),64 (5.2 -- -16)
Washington,902 (62 -- 4111),Unsure,0.89 (0.47 -- 1.2),-0.03 (-0.16 -- 0.043),-23 (16 -- -4.2)
West Virginia,1491 (119 -- 10670),Likely increasing,1.1 (0.59 -- 1.7),0.036 (-0.12 -- 0.18),19 (3.8 -- -5.7)
Wisconsin,597 (77 -- 4331),Unsure,0.94 (0.44 -- 1.7),-0.016 (-0.17 -- 0.17),-44 (4 -- -4.1)
Wyoming,54 (0 -- 577),Unsure,0.97 (0.27 -- 1.4),-0.0077 (-0.23 -- 0.1),-90 (6.8 -- -3)
