region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
New Jersey,623 (134 -- 9008),623,5326,79809,134,333,475,831,1623,9008,New confirmed cases by infection date,Unsure
Puerto Rico,602 (41 -- 4086),602,1241,3039,41,256,435,792,1266,4086,New confirmed cases by infection date,Unsure
Wisconsin,597 (77 -- 4331),597,1287,2899,77,266,448,800,1299,4331,New confirmed cases by infection date,Unsure
Colorado,465 (89 -- 2217),465,898,3518,89,272,380,563,769,2217,New confirmed cases by infection date,Unsure
Kansas,458 (62 -- 1985),458,778,2350,62,240,365,580,818,1985,New confirmed cases by infection date,Unsure
Nebraska,429 (63 -- 3240),429,1207,4867,63,229,335,549,856,3240,New confirmed cases by infection date,Unsure
North Dakota,271 (17 -- 1599),271,593,3135,17,120,208,342,500,1599,New confirmed cases by infection date,Unsure
Montana,250 (11 -- 3015),250,1952,24528,11,85,172,357,669,3015,New confirmed cases by infection date,Unsure
Utah,157 (8 -- 1055),157,306,727,8,62,110,212,330,1055,New confirmed cases by infection date,Unsure
South Dakota,140 (12 -- 686),140,285,1357,12,63,106,176,252,686,New confirmed cases by infection date,Unsure
Alaska,136 (8 -- 1064),136,614,8541,8,56,100,176,287,1064,New confirmed cases by infection date,Unsure
Minnesota,118 (1 -- 1405),118,349,739,1,28,72,184,384,1405,New confirmed cases by infection date,Unsure
Delaware,103 (4 -- 1830),103,1546,18655,4,45,75,140,247,1830,New confirmed cases by infection date,Likely decreasing
Virgin Islands,85 (0 -- 4802),85,2319,19980,0,15,47,147,381,4802,New confirmed cases by infection date,Unsure
Guam,63 (2 -- 2557),63,1716,20052,2,17,39,97,228,2557,New confirmed cases by infection date,Unsure
District of Columbia,61 (3 -- 498),61,154,582,3,30,48,81,130,498,New confirmed cases by infection date,Unsure
Wyoming,54 (0 -- 577),54,232,1603,0,13,33,81,141,577,New confirmed cases by infection date,Unsure
Maine,36 (0 -- 362),36,159,1822,0,10,24,50,88,362,New confirmed cases by infection date,Unsure
New Hampshire,34 (3 -- 232),34,138,1777,3,17,27,43,64,232,New confirmed cases by infection date,Likely decreasing
Connecticut,32 (1 -- 231),32,92,1061,1,15,25,41,64,231,New confirmed cases by infection date,Likely decreasing
Rhode Island,1.9 (0.88 -- 5.3),1.9,2.3,1.5,0.88,1.3,1.6,2.2,2.7,5.3,Effective reproduction no.,Unsure
Hawaii,1.3 (0.87 -- 2.6),1.3,1.5,0.66,0.87,1.2,1.2,1.4,1.6,2.6,Effective reproduction no.,Likely increasing
New York,1.3 (0.86 -- 2.9),1.3,1.5,0.83,0.86,1,1.2,1.4,1.6,2.9,Effective reproduction no.,Unsure
Alabama,1.1 (0.73 -- 2.3),1.1,1.2,0.62,0.73,0.95,1,1.1,1.3,2.3,Effective reproduction no.,Unsure
Arkansas,1.1 (0.85 -- 1.7),1.1,1.2,0.27,0.85,1,1.1,1.2,1.2,1.7,Effective reproduction no.,Likely increasing
Georgia,1.1 (0.67 -- 1.4),1.1,1.1,0.29,0.67,0.92,1,1.1,1.1,1.4,Effective reproduction no.,Unsure
Iowa,1.1 (0.87 -- 1.4),1.1,1.1,0.18,0.87,1,1.1,1.1,1.1,1.4,Effective reproduction no.,Likely increasing
Michigan,1.1 (0.88 -- 1.8),1.1,1.2,0.36,0.88,1,1.1,1.2,1.3,1.8,Effective reproduction no.,Unsure
Virgin Islands,1.1 (0.18 -- 2.6),1.1,1.2,0.82,0.18,0.7,0.96,1.2,1.5,2.6,Effective reproduction no.,Unsure
West Virginia,1.1 (0.59 -- 1.7),1.1,1.1,0.4,0.59,0.96,1.1,1.2,1.2,1.7,Effective reproduction no.,Likely increasing
Alaska,1 (0.55 -- 1.5),1,1,0.32,0.55,0.92,1,1.1,1.1,1.5,Effective reproduction no.,Unsure
Kentucky,1 (0.82 -- 1.3),1,1,0.15,0.82,1,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
Massachusetts,1 (0.8 -- 1.3),1,1,0.18,0.8,0.95,0.99,1.1,1.1,1.3,Effective reproduction no.,Unsure
Mississippi,1 (0.75 -- 1.3),1,1,0.23,0.75,0.93,0.98,1,1.1,1.3,Effective reproduction no.,Unsure
Missouri,1 (0.79 -- 1.7),1,1.1,0.43,0.79,0.99,1,1.1,1.2,1.7,Effective reproduction no.,Unsure
Nebraska,1 (0.63 -- 1.5),1,1,0.32,0.63,0.91,0.97,1,1.1,1.5,Effective reproduction no.,Unsure
New Mexico,1 (0.74 -- 1.5),1,1,0.28,0.74,0.93,0.98,1,1.1,1.5,Effective reproduction no.,Unsure
North Dakota,1 (0.52 -- 1.3),1,0.98,0.28,0.52,0.86,0.96,1,1.1,1.3,Effective reproduction no.,Unsure
Oklahoma,1 (0.71 -- 1.3),1,1,0.2,0.71,0.93,0.99,1.1,1.1,1.3,Effective reproduction no.,Unsure
Oregon,1 (0.77 -- 1.5),1,1.1,0.43,0.77,0.97,1,1.1,1.1,1.5,Effective reproduction no.,Unsure
Tennessee,1 (0.82 -- 1.2),1,1,0.12,0.82,0.99,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Virginia,1 (0.84 -- 1.5),1,1.1,0.3,0.84,0.99,1,1.1,1.2,1.5,Effective reproduction no.,Unsure
California,0.98 (0.77 -- 1.2),0.98,0.98,0.15,0.77,0.9,0.95,1,1,1.2,Effective reproduction no.,Unsure
Colorado,0.98 (0.69 -- 1.4),0.98,1,0.28,0.69,0.9,0.95,1,1.1,1.4,Effective reproduction no.,Unsure
Idaho,0.98 (0.41 -- 1.8),0.98,1,0.45,0.41,0.76,0.9,1.1,1.2,1.8,Effective reproduction no.,Unsure
Maryland,0.98 (0.82 -- 1.3),0.98,1,0.18,0.82,0.94,0.97,0.99,1,1.3,Effective reproduction no.,Unsure
Ohio,0.98 (0.65 -- 1.3),0.98,0.98,0.24,0.65,0.88,0.95,1,1,1.3,Effective reproduction no.,Unsure
US,0.98 (0.77 -- 1.3),0.98,0.99,0.16,0.77,0.91,0.96,1,1.1,1.3,Effective reproduction no.,Unsure
Guam,0.97 (0.25 -- 3.2),0.97,1.2,1.1,0.25,0.67,0.86,1.1,1.4,3.2,Effective reproduction no.,Unsure
Illinois,0.97 (0.62 -- 1.3),0.97,0.97,0.22,0.62,0.86,0.94,1,1.1,1.3,Effective reproduction no.,Unsure
Indiana,0.97 (0.67 -- 1.2),0.97,0.95,0.17,0.67,0.86,0.93,0.99,1,1.2,Effective reproduction no.,Unsure
Kansas,0.97 (0.62 -- 1.3),0.97,0.96,0.23,0.62,0.86,0.94,1,1,1.3,Effective reproduction no.,Unsure
Louisiana,0.97 (0.58 -- 1.2),0.97,0.95,0.24,0.58,0.83,0.92,1,1,1.2,Effective reproduction no.,Unsure
New Jersey,0.97 (0.7 -- 1.9),0.97,1.1,0.49,0.7,0.85,0.91,1,1.2,1.9,Effective reproduction no.,Unsure
North Carolina,0.97 (0.6 -- 1.4),0.97,0.97,0.26,0.6,0.85,0.92,1,1.1,1.4,Effective reproduction no.,Unsure
Wyoming,0.97 (0.27 -- 1.4),0.97,0.92,0.4,0.27,0.73,0.9,1,1.1,1.4,Effective reproduction no.,Unsure
Montana,0.96 (0.45 -- 1.7),0.96,1,0.49,0.45,0.77,0.9,1,1.1,1.7,Effective reproduction no.,Unsure
Pennsylvania,0.96 (0.65 -- 1.1),0.96,0.94,0.16,0.65,0.88,0.94,0.98,1,1.1,Effective reproduction no.,Unsure
South Dakota,0.96 (0.56 -- 1.3),0.96,0.95,0.27,0.56,0.85,0.93,0.99,1,1.3,Effective reproduction no.,Unsure
Wisconsin,0.94 (0.44 -- 1.7),0.94,0.99,0.39,0.44,0.76,0.87,1,1.2,1.7,Effective reproduction no.,Unsure
District of Columbia,0.93 (0.42 -- 1.4),0.93,0.94,0.31,0.42,0.83,0.9,0.97,1,1.4,Effective reproduction no.,Unsure
South Carolina,0.93 (0.61 -- 1.5),0.93,0.98,0.31,0.61,0.81,0.89,0.98,1.1,1.5,Effective reproduction no.,Unsure
Delaware,0.92 (0.47 -- 1.7),0.92,0.99,0.49,0.47,0.83,0.89,0.96,1,1.7,Effective reproduction no.,Likely decreasing
Maine,0.92 (0.35 -- 1.4),0.92,0.9,0.38,0.35,0.73,0.86,0.96,1,1.4,Effective reproduction no.,Unsure
New Hampshire,0.89 (0.52 -- 1.3),0.89,0.9,0.28,0.52,0.81,0.87,0.91,0.97,1.3,Effective reproduction no.,Likely decreasing
Washington,0.89 (0.47 -- 1.2),0.89,0.86,0.25,0.47,0.73,0.84,0.94,1,1.2,Effective reproduction no.,Unsure
Arizona,0.84 (0.45 -- 1.4),0.84,0.87,0.33,0.45,0.69,0.79,0.89,0.99,1.4,Effective reproduction no.,Unsure
Puerto Rico,0.84 (0.37 -- 1.3),0.84,0.85,0.32,0.37,0.67,0.78,0.9,1,1.3,Effective reproduction no.,Unsure
Texas,0.84 (0.48 -- 1.3),0.84,0.86,0.29,0.48,0.7,0.79,0.89,0.99,1.3,Effective reproduction no.,Unsure
Connecticut,0.83 (0.36 -- 1.2),0.83,0.81,0.25,0.36,0.72,0.8,0.85,0.9,1.2,Effective reproduction no.,Likely decreasing
Nevada,0.83 (0.28 -- 1.2),0.83,0.8,0.32,0.28,0.62,0.76,0.88,0.97,1.2,Effective reproduction no.,Unsure
Florida,0.82 (0.53 -- 1.2),0.82,0.84,0.21,0.53,0.71,0.78,0.86,0.93,1.2,Effective reproduction no.,Unsure
Utah,0.82 (0.36 -- 1.2),0.82,0.82,0.28,0.36,0.67,0.77,0.88,0.96,1.2,Effective reproduction no.,Unsure
Vermont,0.73 (0.013 -- 1.9),0.73,0.81,0.92,0.013,0.3,0.55,0.86,1,1.9,Effective reproduction no.,Unsure
Minnesota,0.59 (0.12 -- 1.1),0.59,0.61,0.33,0.12,0.38,0.51,0.68,0.82,1.1,Effective reproduction no.,Unsure
Vermont,0 (0 -- 100),0,233,4197,0,0,0,0,3,100,New confirmed cases by infection date,Unsure
