Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Massachusetts,2078 (934 -- 5816),Unsure,1 (0.86 -- 1.2),0.00028 (-0.04 -- 0.064),2500 (11 -- -17)
Michigan,1268 (126 -- 5685),Unsure,0.96 (0.55 -- 1.3),-0.012 (-0.13 -- 0.078),-58 (8.9 -- -5.2)
Minnesota,1183 (252 -- 5588),Unsure,0.99 (0.65 -- 1.4),-0.0023 (-0.1 -- 0.11),-300 (6.1 -- -6.8)
Mississippi,1599 (331 -- 6873),Unsure,0.9 (0.62 -- 1.3),-0.027 (-0.11 -- 0.076),-25 (9.1 -- -6.3)
Missouri,5492 (1833 -- 26691),Likely increasing,1.1 (0.83 -- 1.4),0.019 (-0.048 -- 0.11),36 (6.1 -- -15)
Montana,557 (92 -- 2732),Unsure,1 (0.61 -- 1.3),0.0094 (-0.11 -- 0.088),74 (7.8 -- -6.2)
Nebraska,774 (147 -- 5668),Unsure,1 (0.72 -- 1.5),0.0098 (-0.081 -- 0.12),71 (5.8 -- -8.5)
Nevada,853 (118 -- 4838),Unsure,0.89 (0.5 -- 1.4),-0.03 (-0.15 -- 0.093),-23 (7.5 -- -4.7)
New Hampshire,15 (0 -- 149),Likely decreasing,0.88 (0.37 -- 1.3),-0.034 (-0.19 -- 0.082),-20 (8.4 -- -3.6)
New Jersey,421 (31 -- 2402),Unsure,0.91 (0.43 -- 1.4),-0.024 (-0.18 -- 0.098),-29 (7 -- -3.9)
New Mexico,501 (174 -- 1519),Likely decreasing,0.97 (0.8 -- 1.2),-0.0089 (-0.057 -- 0.053),-77 (13 -- -12)
New York,4151 (623 -- 35989),Unsure,1.1 (0.64 -- 1.6),0.025 (-0.1 -- 0.17),28 (4.2 -- -6.6)
North Carolina,5047 (1702 -- 14255),Unsure,0.99 (0.78 -- 1.1),-0.0023 (-0.064 -- 0.04),-300 (17 -- -11)
North Dakota,2841 (712 -- 15759),Likely increasing,1.2 (0.88 -- 1.8),0.065 (-0.033 -- 0.21),11 (3.3 -- -21)
Ohio,2230 (231 -- 7039),Unsure,0.95 (0.56 -- 1.1),-0.013 (-0.13 -- 0.038),-55 (18 -- -5.3)
Oklahoma,1915 (591 -- 9097),Unsure,1 (0.81 -- 1.4),0.0019 (-0.053 -- 0.1),360 (6.6 -- -13)
Oregon,425 (90 -- 1638),Unsure,0.95 (0.69 -- 1.2),-0.014 (-0.088 -- 0.057),-51 (12 -- -7.9)
Pennsylvania,3739 (796 -- 14365),Unsure,1 (0.66 -- 1.3),0.0059 (-0.099 -- 0.08),120 (8.7 -- -7)
Puerto Rico,1011 (33 -- 5503),Unsure,0.92 (0.33 -- 1.3),-0.023 (-0.21 -- 0.089),-30 (7.8 -- -3.3)
Rhode Island,528 (34 -- 6868),Unsure,1 (0.52 -- 1.7),0.011 (-0.14 -- 0.17),64 (4 -- -4.9)
South Carolina,3481 (904 -- 10834),Likely decreasing,0.94 (0.7 -- 1.1),-0.018 (-0.087 -- 0.024),-39 (29 -- -7.9)
South Dakota,524 (3 -- 4284),Unsure,1.1 (0.2 -- 1.6),0.016 (-0.26 -- 0.15),44 (4.7 -- -2.7)
Tennessee,3007 (905 -- 8412),Unsure,0.96 (0.71 -- 1.2),-0.0097 (-0.083 -- 0.044),-72 (16 -- -8.4)
Texas,17234 (4735 -- 71683),Unsure,0.96 (0.74 -- 1.4),-0.012 (-0.075 -- 0.095),-57 (7.3 -- -9.3)
US,111562 (55499 -- 207026),Unsure,0.97 (0.81 -- 1.1),-0.0073 (-0.053 -- 0.036),-95 (19 -- -13)
Utah,217 (50 -- 2556),Unsure,0.95 (0.74 -- 1.7),-0.013 (-0.074 -- 0.17),-52 (4 -- -9.4)
Vermont,0 (0 -- 7),Likely decreasing,0.27 (0.00018 -- 2.2),-0.23 (-0.4 -- 0.29),-3 (2.4 -- -1.7)
Virgin Islands,10 (0 -- 918),Unsure,0.86 (0.083 -- 2.6),-0.04 (-0.32 -- 0.37),-17 (1.9 -- -2.2)
Virginia,6222 (1523 -- 25394),Likely increasing,1.1 (0.73 -- 1.4),0.02 (-0.077 -- 0.11),35 (6.4 -- -9)
Washington,727 (77 -- 4609),Unsure,0.93 (0.51 -- 1.3),-0.02 (-0.15 -- 0.091),-34 (7.6 -- -4.7)
West Virginia,858 (97 -- 5857),Unsure,0.96 (0.57 -- 1.4),-0.01 (-0.13 -- 0.11),-68 (6.4 -- -5.5)
Wisconsin,4784 (1405 -- 24937),Unsure,1.2 (0.96 -- 1.8),0.048 (-0.012 -- 0.19),14 (3.6 -- -56)
Wyoming,37 (0 -- 436),Unsure,0.93 (0.29 -- 1.4),-0.019 (-0.23 -- 0.095),-37 (7.3 -- -3)
