region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
Montana,548 (183 -- 1371),548,634,389,183,364,467,638,805,1371,New confirmed cases by infection date,Likely increasing
District of Columbia,377 (172 -- 771),377,411,196,172,279,336,415,499,771,New confirmed cases by infection date,Unsure
South Dakota,355 (211 -- 746),355,401,198,211,282,327,390,463,746,New confirmed cases by infection date,Unsure
Hawaii,310 (112 -- 1215),310,491,936,112,206,265,369,501,1215,New confirmed cases by infection date,Likely increasing
Wyoming,205 (88 -- 469),205,234,133,88,151,183,234,280,469,New confirmed cases by infection date,Unsure
New Hampshire,116 (53 -- 243),116,128,63,53,84,102,130,155,243,New confirmed cases by infection date,Unsure
Maine,76 (45 -- 157),76,85,45,45,61,69,82,95,157,New confirmed cases by infection date,Likely decreasing
Vermont,28 (5 -- 83),28,35,31,5,17,23,32,43,83,New confirmed cases by infection date,Unsure
Guam,18 (3 -- 283),18,108,852,3,9,14,25,44,283,New confirmed cases by infection date,Unsure
Virgin Islands,17 (1 -- 163),17,43,89,1,6,12,25,43,163,New confirmed cases by infection date,Unsure
Oklahoma,1.3 (1 -- 2.3),1.3,1.5,0.42,1,1.2,1.3,1.4,1.6,2.3,Effective reproduction no.,Likely increasing
Alaska,1.2 (0.89 -- 1.6),1.2,1.2,0.24,0.89,1.1,1.2,1.2,1.3,1.6,Effective reproduction no.,Increasing
Connecticut,1.2 (0.9 -- 1.5),1.2,1.2,0.21,0.9,1.1,1.1,1.2,1.3,1.5,Effective reproduction no.,Unsure
Hawaii,1.2 (0.9 -- 2),1.2,1.3,0.43,0.9,1.1,1.2,1.3,1.5,2,Effective reproduction no.,Likely increasing
Maryland,1.2 (0.95 -- 1.4),1.2,1.2,0.15,0.95,1.1,1.1,1.2,1.2,1.4,Effective reproduction no.,Unsure
Missouri,1.2 (1.1 -- 1.4),1.2,1.2,0.12,1.1,1.2,1.2,1.2,1.3,1.4,Effective reproduction no.,Likely increasing
New Jersey,1.2 (0.98 -- 1.8),1.2,1.3,0.26,0.98,1.1,1.1,1.2,1.3,1.8,Effective reproduction no.,Unsure
Puerto Rico,1.2 (0.69 -- 1.6),1.2,1.2,0.29,0.69,0.98,1.1,1.2,1.3,1.6,Effective reproduction no.,Unsure
Rhode Island,1.2 (0.89 -- 1.7),1.2,1.3,0.26,0.89,1.1,1.2,1.3,1.4,1.7,Effective reproduction no.,Unsure
Alabama,1.1 (0.88 -- 1.1),1.1,1.1,0.087,0.88,1,1.1,1.1,1.1,1.1,Effective reproduction no.,Likely increasing
Delaware,1.1 (0.74 -- 1.6),1.1,1.1,0.25,0.74,0.92,1,1.1,1.2,1.6,Effective reproduction no.,Unsure
District of Columbia,1.1 (0.78 -- 1.3),1.1,1.1,0.17,0.78,0.96,1,1.1,1.2,1.3,Effective reproduction no.,Unsure
Guam,1.1 (0.67 -- 3),1.1,1.4,0.86,0.67,0.91,1,1.2,1.5,3,Effective reproduction no.,Unsure
Idaho,1.1 (0.62 -- 1.4),1.1,1.1,0.26,0.62,0.91,1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing
Illinois,1.1 (0.89 -- 1.5),1.1,1.1,0.18,0.89,1,1.1,1.2,1.2,1.5,Effective reproduction no.,Unsure
Indiana,1.1 (0.87 -- 1.2),1.1,1.1,0.11,0.87,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Kentucky,1.1 (0.9 -- 1.3),1.1,1.1,0.13,0.9,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing
Louisiana,1.1 (0.89 -- 1.3),1.1,1.1,0.13,0.89,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing
Massachusetts,1.1 (0.96 -- 1.3),1.1,1.1,0.12,0.96,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Unsure
Michigan,1.1 (0.69 -- 1.6),1.1,1.1,0.28,0.69,0.9,0.99,1.1,1.2,1.6,Effective reproduction no.,Unsure
Minnesota,1.1 (0.89 -- 1.3),1.1,1.1,0.13,0.89,0.99,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Mississippi,1.1 (0.98 -- 1.2),1.1,1.1,0.085,0.98,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Likely increasing
Nebraska,1.1 (0.94 -- 1.3),1.1,1.1,0.12,0.94,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Unsure
New Mexico,1.1 (0.91 -- 1.3),1.1,1.1,0.11,0.91,1,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
North Dakota,1.1 (0.77 -- 1.4),1.1,1.1,0.19,0.77,0.94,1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Pennsylvania,1.1 (0.91 -- 1.3),1.1,1.1,0.12,0.91,1,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
South Dakota,1.1 (0.95 -- 1.2),1.1,1.1,0.097,0.95,1,1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Tennessee,1.1 (0.95 -- 1.2),1.1,1.1,0.086,0.95,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Increasing
Virginia,1.1 (0.84 -- 1.4),1.1,1.1,0.16,0.84,0.98,1,1.1,1.2,1.4,Effective reproduction no.,Unsure
West Virginia,1.1 (0.7 -- 1.4),1.1,1.1,0.23,0.7,0.92,1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Arkansas,1 (0.89 -- 1.2),1,1,0.11,0.89,0.99,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Colorado,1 (0.77 -- 1.2),1,1,0.14,0.77,0.95,1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Montana,1 (0.71 -- 1.3),1,1,0.18,0.71,0.91,0.99,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
Nevada,1 (0.77 -- 1.3),1,1,0.17,0.77,0.94,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
New Hampshire,1 (0.78 -- 1.3),1,1,0.16,0.78,0.94,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
North Carolina,1 (0.94 -- 1.1),1,1,0.051,0.94,1,1,1,1,1.1,Effective reproduction no.,Likely increasing
Northern Mariana Islands,1 (0 -- 14),1,4,9,0,0,1,2,3,14,New confirmed cases by infection date,Unsure
Northern Mariana Islands,1 (0.49 -- 1.8),1,1.1,0.42,0.49,0.91,0.99,1.1,1.2,1.8,Effective reproduction no.,Unsure
Washington,1 (0.78 -- 1.1),1,0.98,0.11,0.78,0.92,0.97,1,1.1,1.1,Effective reproduction no.,Unsure
Wyoming,1 (0.74 -- 1.4),1,1,0.2,0.74,0.94,1,1.1,1.1,1.4,Effective reproduction no.,Unsure
Iowa,0.99 (0.78 -- 1.1),0.99,0.98,0.11,0.78,0.91,0.96,1,1,1.1,Effective reproduction no.,Unsure
Kansas,0.99 (0.73 -- 1.3),0.99,0.99,0.18,0.73,0.88,0.95,1,1.1,1.3,Effective reproduction no.,Unsure
Vermont,0.98 (0.53 -- 1.3),0.98,0.96,0.24,0.53,0.85,0.94,1,1.1,1.3,Effective reproduction no.,Unsure
Wisconsin,0.98 (0.7 -- 1.3),0.98,0.99,0.19,0.7,0.88,0.94,1,1.1,1.3,Effective reproduction no.,Unsure
Arizona,0.97 (0.74 -- 1.3),0.97,0.99,0.19,0.74,0.87,0.93,1,1.1,1.3,Effective reproduction no.,Unsure
New York,0.97 (0.83 -- 1.1),0.97,0.97,0.08,0.83,0.92,0.95,0.99,1,1.1,Effective reproduction no.,Unsure
Maine,0.96 (0.87 -- 1.2),0.96,0.99,0.13,0.87,0.94,0.95,0.97,1,1.2,Effective reproduction no.,Likely decreasing
Georgia,0.95 (0.77 -- 1.2),0.95,0.96,0.12,0.77,0.88,0.92,0.98,1,1.2,Effective reproduction no.,Unsure
Oregon,0.95 (0.59 -- 1.4),0.95,0.97,0.27,0.59,0.8,0.89,1,1.1,1.4,Effective reproduction no.,Unsure
US,0.93 (0.8 -- 1),0.93,0.93,0.075,0.8,0.88,0.91,0.95,0.98,1,Effective reproduction no.,Unsure
California,0.91 (0.71 -- 1.1),0.91,0.9,0.11,0.71,0.83,0.88,0.94,0.97,1.1,Effective reproduction no.,Unsure
Florida,0.9 (0.71 -- 1.1),0.9,0.91,0.13,0.71,0.82,0.87,0.93,0.98,1.1,Effective reproduction no.,Unsure
Utah,0.9 (0.71 -- 1.1),0.9,0.89,0.11,0.71,0.83,0.87,0.92,0.96,1.1,Effective reproduction no.,Unsure
South Carolina,0.89 (0.66 -- 1.1),0.89,0.88,0.13,0.66,0.8,0.86,0.92,0.97,1.1,Effective reproduction no.,Unsure
Ohio,0.85 (0.61 -- 1.1),0.85,0.85,0.14,0.61,0.76,0.82,0.89,0.94,1.1,Effective reproduction no.,Unsure
Texas,0.83 (0.61 -- 1),0.83,0.83,0.13,0.61,0.75,0.8,0.86,0.91,1,Effective reproduction no.,Unsure
Virgin Islands,0.67 (0.2 -- 1.3),0.67,0.71,0.38,0.2,0.44,0.59,0.77,0.91,1.3,Effective reproduction no.,Unsure
