Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Pennsylvania,4956 (1196 -- 14160),Likely decreasing,0.98 (0.69 -- 1.2),-0.0068 (-0.089 -- 0.048),-100 (15 -- -7.8)
Puerto Rico,178 (12 -- 1466),Likely decreasing,0.76 (0.34 -- 1.3),-0.069 (-0.21 -- 0.084),-10 (8.2 -- -3.3)
Rhode Island,18 (0 -- 219),Likely decreasing,0.73 (0.15 -- 1.2),-0.077 (-0.28 -- 0.054),-9 (13 -- -2.5)
South Carolina,1226 (333 -- 6050),Likely decreasing,0.96 (0.75 -- 1.3),-0.0098 (-0.069 -- 0.082),-71 (8.5 -- -10)
South Dakota,193 (6 -- 1457),Stable,0.97 (0.38 -- 1.4),-0.0091 (-0.19 -- 0.11),-76 (6.2 -- -3.6)
Tennessee,1637 (518 -- 7732),Stable,1 (0.79 -- 1.4),-0.00055 (-0.059 -- 0.1),-1200 (6.9 -- -12)
Texas,4216 (2008 -- 10762),Likely decreasing,0.97 (0.81 -- 1.2),-0.0077 (-0.053 -- 0.061),-90 (11 -- -13)
US,68073 (44448 -- 129878),Likely decreasing,0.98 (0.93 -- 1.1),-0.0048 (-0.021 -- 0.037),-140 (19 -- -34)
Utah,362 (6 -- 3723),Likely decreasing,0.92 (0.27 -- 1.6),-0.022 (-0.23 -- 0.15),-32 (4.7 -- -3)
Vermont,7 (0 -- 101),Likely decreasing,0.8 (0.2 -- 1.3),-0.057 (-0.26 -- 0.079),-12 (8.7 -- -2.6)
Virgin Islands,0 (0 -- 12),Likely decreasing,0.36 (0.00026 -- 2.2),-0.2 (-0.39 -- 0.3),-3.5 (2.3 -- -1.8)
Virginia,815 (63 -- 2154),Likely decreasing,0.92 (0.45 -- 1.1),-0.023 (-0.17 -- 0.027),-31 (26 -- -4.1)
Washington,1381 (533 -- 3230),Stable,1 (0.82 -- 1.2),0.0039 (-0.05 -- 0.049),180 (14 -- -14)
West Virginia,284 (18 -- 1606),Likely decreasing,0.91 (0.44 -- 1.2),-0.026 (-0.17 -- 0.059),-27 (12 -- -4.1)
Wisconsin,1592 (320 -- 8474),Stable,1 (0.69 -- 1.5),0.0026 (-0.088 -- 0.12),270 (6 -- -7.8)
Wyoming,79 (6 -- 2358),Stable,1 (0.58 -- 2),0.0068 (-0.12 -- 0.24),100 (2.8 -- -5.6)
