region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
North Carolina,1 (0.96 -- 1.3),1,1.1,0.12,0.96,0.99,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Northern Mariana Islands,1 (0.75 -- 1.5),1,1.1,0.25,0.75,0.95,1,1.1,1.1,1.5,Effective reproduction no.,Unsure
Oklahoma,1 (0.89 -- 1.2),1,1,0.12,0.89,0.96,1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Puerto Rico,1 (0.56 -- 1.3),1,0.98,0.23,0.56,0.88,0.99,1,1.1,1.3,Effective reproduction no.,Unsure
South Dakota,1 (0.61 -- 1.2),1,0.98,0.19,0.61,0.88,0.96,1,1.1,1.2,Effective reproduction no.,Unsure
Tennessee,1 (0.94 -- 1.2),1,1,0.078,0.94,0.99,1,1,1.1,1.2,Effective reproduction no.,Unsure
US,1 (0.93 -- 1.1),1,1,0.045,0.93,0.99,1,1,1,1.1,Effective reproduction no.,Unsure
Wisconsin,1 (0.79 -- 1.2),1,1,0.12,0.79,0.92,0.97,1,1.1,1.2,Effective reproduction no.,Unsure
California,0.99 (0.87 -- 1.2),0.99,1,0.092,0.87,0.95,0.97,1,1,1.2,Effective reproduction no.,Likely decreasing
Minnesota,0.98 (0.61 -- 1.3),0.98,0.96,0.21,0.61,0.82,0.92,1,1.1,1.3,Effective reproduction no.,Unsure
Virginia,0.98 (0.93 -- 1.1),0.98,0.99,0.045,0.93,0.97,0.98,0.99,1,1.1,Effective reproduction no.,Likely decreasing
Colorado,0.97 (0.73 -- 1.2),0.97,0.97,0.14,0.73,0.89,0.94,1,1.1,1.2,Effective reproduction no.,Unsure
District of Columbia,0.97 (0.9 -- 1),0.97,0.97,0.048,0.9,0.95,0.96,0.97,0.98,1,Effective reproduction no.,Likely decreasing
Nevada,0.97 (0.66 -- 1.2),0.97,0.96,0.17,0.66,0.84,0.93,1,1.1,1.2,Effective reproduction no.,Unsure
Texas,0.97 (0.7 -- 1.1),0.97,0.95,0.14,0.7,0.89,0.95,0.99,1,1.1,Effective reproduction no.,Unsure
Florida,0.96 (0.85 -- 1.1),0.96,0.96,0.068,0.85,0.92,0.95,0.97,1,1.1,Effective reproduction no.,Likely decreasing
West Virginia,0.96 (0.77 -- 1.1),0.96,0.96,0.11,0.77,0.89,0.93,0.98,1,1.1,Effective reproduction no.,Unsure
Arizona,0.95 (0.73 -- 1.2),0.95,0.96,0.17,0.73,0.86,0.92,0.99,1,1.2,Effective reproduction no.,Unsure
Louisiana,0.95 (0.8 -- 1.1),0.95,0.96,0.1,0.8,0.91,0.93,0.97,1,1.1,Effective reproduction no.,Likely decreasing
Arkansas,0.94 (0.71 -- 1.1),0.94,0.92,0.12,0.71,0.85,0.91,0.96,1,1.1,Effective reproduction no.,Unsure
South Carolina,0.94 (0.74 -- 1.1),0.94,0.94,0.12,0.74,0.87,0.91,0.97,1,1.1,Effective reproduction no.,Unsure
Georgia,0.93 (0.86 -- 0.99),0.93,0.93,0.041,0.86,0.91,0.93,0.94,0.95,0.99,Effective reproduction no.,Decreasing
Hawaii,0.9 (0.54 -- 1.2),0.9,0.89,0.2,0.54,0.77,0.85,0.94,1,1.2,Effective reproduction no.,Unsure
Iowa,0.84 (0.45 -- 1.1),0.84,0.83,0.23,0.45,0.68,0.78,0.9,0.97,1.1,Effective reproduction no.,Unsure
Virgin Islands,0.62 (0.16 -- 1),0.62,0.62,0.31,0.16,0.43,0.55,0.69,0.78,1,Effective reproduction no.,Unsure
