Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Louisiana,1925 (1049 -- 3748),Likely decreasing,0.95 (0.8 -- 1.1),-0.014 (-0.056 -- 0.031),-49 (22 -- -12)
Maine,149 (79 -- 295),Unsure,1 (0.85 -- 1.2),0.0078 (-0.042 -- 0.046),89 (15 -- -16)
Maryland,2427 (1470 -- 4492),Unsure,1 (0.89 -- 1.3),0.0053 (-0.03 -- 0.073),130 (9.5 -- -23)
Massachusetts,3275 (2021 -- 5804),Likely increasing,1.1 (1 -- 1.3),0.031 (0.0036 -- 0.079),22 (8.8 -- 190)
Michigan,4957 (3310 -- 8051),Likely increasing,1 (0.99 -- 1.1),0.009 (-0.0037 -- 0.037),77 (19 -- -190)
Minnesota,3934 (1545 -- 7767),Unsure,0.98 (0.61 -- 1.3),-0.0051 (-0.11 -- 0.071),-140 (9.8 -- -6.1)
Mississippi,2227 (1265 -- 4174),Unsure,1 (0.86 -- 1.2),0.0011 (-0.04 -- 0.051),660 (14 -- -17)
Missouri,6361 (3900 -- 10939),Unsure,1 (0.91 -- 1.1),0.0028 (-0.025 -- 0.029),250 (24 -- -27)
Montana,2085 (1061 -- 3564),Unsure,1.2 (0.87 -- 1.3),0.043 (-0.037 -- 0.09),16 (7.7 -- -19)
Nebraska,2689 (1653 -- 4860),Likely increasing,1.1 (0.95 -- 1.2),0.025 (-0.013 -- 0.065),28 (11 -- -55)
Nevada,1846 (784 -- 3660),Unsure,0.97 (0.66 -- 1.2),-0.0069 (-0.1 -- 0.055),-100 (13 -- -6.9)
New Hampshire,390 (197 -- 1026),Unsure,1.2 (1 -- 1.6),0.047 (-0.0011 -- 0.16),15 (4.4 -- -610)
New Jersey,3476 (1829 -- 7712),Unsure,1.1 (0.93 -- 1.3),0.027 (-0.02 -- 0.091),25 (7.6 -- -34)
New Mexico,1393 (643 -- 2662),Unsure,1.1 (0.83 -- 1.4),0.04 (-0.049 -- 0.1),17 (6.8 -- -14)
New York,7153 (4948 -- 10980),Unsure,1.2 (1.1 -- 1.4),0.055 (0.024 -- 0.098),12 (7.1 -- 29)
North Carolina,5995 (3836 -- 11578),Unsure,1 (0.96 -- 1.3),0.0089 (-0.011 -- 0.076),78 (9.1 -- -65)
North Dakota,1944 (1232 -- 3023),Likely increasing,1.1 (0.94 -- 1.1),0.017 (-0.018 -- 0.039),41 (18 -- -39)
Northern Mariana Islands,2 (0 -- 11),Unsure,1 (0.75 -- 1.5),0.0057 (-0.072 -- 0.12),120 (5.7 -- -9.7)
Ohio,5795 (3731 -- 9216),Unsure,1.1 (0.97 -- 1.3),0.033 (-0.0093 -- 0.081),21 (8.5 -- -75)
Oklahoma,4899 (3022 -- 9171),Unsure,1 (0.89 -- 1.2),0.0088 (-0.03 -- 0.062),79 (11 -- -23)
Oregon,1322 (859 -- 2020),Unsure,1.1 (0.93 -- 1.2),0.016 (-0.02 -- 0.046),44 (15 -- -35)
Pennsylvania,7654 (4722 -- 14210),Unsure,1.2 (1 -- 1.4),0.045 (0.013 -- 0.12),15 (5.9 -- 54)
Puerto Rico,1502 (373 -- 4175),Unsure,1 (0.56 -- 1.3),0.0041 (-0.13 -- 0.079),170 (8.8 -- -5.3)
Rhode Island,798 (457 -- 1577),Unsure,1.1 (0.91 -- 1.3),0.014 (-0.025 -- 0.072),49 (9.6 -- -27)
South Carolina,2873 (1436 -- 5349),Unsure,0.94 (0.74 -- 1.1),-0.016 (-0.075 -- 0.028),-43 (24 -- -9.3)
South Dakota,1674 (620 -- 3446),Unsure,1 (0.61 -- 1.2),0.0028 (-0.11 -- 0.066),250 (11 -- -6.1)
Tennessee,5808 (3678 -- 9987),Unsure,1 (0.94 -- 1.2),0.0062 (-0.017 -- 0.045),110 (15 -- -40)
Texas,17794 (7701 -- 33475),Unsure,0.97 (0.7 -- 1.1),-0.0078 (-0.088 -- 0.036),-89 (19 -- -7.9)
US,167438 (123680 -- 231946),Unsure,1 (0.93 -- 1.1),0.0042 (-0.019 -- 0.021),170 (32 -- -37)
Utah,5329 (3209 -- 9897),Unsure,1.1 (0.89 -- 1.4),0.017 (-0.031 -- 0.11),40 (6.5 -- -22)
Vermont,152 (37 -- 948),Unsure,1.8 (1.1 -- 3.4),0.19 (0.031 -- 0.53),3.6 (1.3 -- 22)
Virgin Islands,2 (0 -- 14),Unsure,0.62 (0.16 -- 1),-0.11 (-0.28 -- 0.0031),-6.3 (220 -- -2.5)
Virginia,3020 (2159 -- 4277),Likely decreasing,0.98 (0.93 -- 1.1),-0.0047 (-0.02 -- 0.017),-150 (41 -- -35)
Washington,2250 (1500 -- 3554),Unsure,1.1 (0.93 -- 1.2),0.015 (-0.019 -- 0.048),46 (14 -- -36)
West Virginia,641 (347 -- 1181),Unsure,0.96 (0.77 -- 1.1),-0.011 (-0.066 -- 0.033),-62 (21 -- -10)
Wisconsin,10236 (5686 -- 17620),Unsure,1 (0.79 -- 1.2),8.9e-05 (-0.059 -- 0.05),7800 (14 -- -12)
Wyoming,940 (417 -- 2050),Unsure,1.2 (0.91 -- 1.5),0.05 (-0.026 -- 0.12),14 (5.7 -- -27)
