region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
Wisconsin,4072 (1974 -- 8958),4072,4591,2340,1974,3099,3658,4562,5473,8958,New confirmed cases by infection date,Unsure
Minnesota,4028 (2050 -- 7806),4028,4389,1929,2050,3037,3626,4474,5302,7806,New confirmed cases by infection date,Unsure
Mississippi,3937 (2350 -- 7003),3937,4214,1505,2350,3216,3657,4288,4917,7003,New confirmed cases by infection date,Likely increasing
Pennsylvania,3443 (1863 -- 6184),3443,3660,1391,1863,2740,3156,3722,4333,6184,New confirmed cases by infection date,Unsure
Maryland,3106 (1704 -- 5811),3106,3342,1372,1704,2433,2850,3413,3913,5811,New confirmed cases by infection date,Unsure
Oklahoma,2994 (1396 -- 6473),2994,3389,1913,1396,2194,2671,3368,4076,6473,New confirmed cases by infection date,Unsure
Kansas,2912 (815 -- 7553),2912,3381,2411,815,1879,2479,3319,4246,7553,New confirmed cases by infection date,Unsure
Michigan,2888 (949 -- 8522),2888,3580,3276,949,1858,2418,3316,4385,8522,New confirmed cases by infection date,Unsure
Indiana,2882 (1741 -- 5126),2882,3091,1136,1741,2323,2643,3114,3608,5126,New confirmed cases by infection date,Unsure
Missouri,2864 (1466 -- 5333),2864,3054,1210,1466,2236,2608,3137,3677,5333,New confirmed cases by infection date,Unsure
Arkansas,2861 (1255 -- 7478),2861,3425,2322,1255,2061,2531,3233,4023,7478,New confirmed cases by infection date,Unsure
Iowa,2852 (1643 -- 5382),2852,3103,1222,1643,2258,2619,3124,3652,5382,New confirmed cases by infection date,Unsure
Utah,2695 (1716 -- 4563),2695,2879,907,1716,2266,2527,2935,3343,4563,New confirmed cases by infection date,Unsure
New York,2623 (1596 -- 4319),2623,2737,857,1596,2143,2420,2818,3177,4319,New confirmed cases by infection date,Unsure
Colorado,2526 (1396 -- 4726),2526,2726,1109,1396,1993,2312,2761,3210,4726,New confirmed cases by infection date,Unsure
Kentucky,1951 (1074 -- 4247),1951,2234,1133,1074,1501,1756,2172,2614,4247,New confirmed cases by infection date,Likely increasing
New Mexico,1449 (790 -- 2758),1449,1566,634,790,1134,1324,1592,1853,2758,New confirmed cases by infection date,Unsure
Oregon,1432 (491 -- 4117),1432,1760,1257,491,979,1251,1666,2178,4117,New confirmed cases by infection date,Unsure
Puerto Rico,1285 (387 -- 5858),1285,1956,2134,387,781,1076,1570,2280,5858,New confirmed cases by infection date,Unsure
Nebraska,1213 (633 -- 2710),1213,1383,785,633,921,1091,1342,1599,2710,New confirmed cases by infection date,Unsure
Massachusetts,1168 (697 -- 1988),1168,1238,441,697,949,1082,1262,1433,1988,New confirmed cases by infection date,Unsure
West Virginia,1053 (399 -- 3118),1053,1303,1002,399,710,907,1228,1535,3118,New confirmed cases by infection date,Likely increasing
New Jersey,1042 (589 -- 1947),1042,1124,430,589,838,961,1138,1318,1947,New confirmed cases by infection date,Unsure
North Dakota,878 (390 -- 2178),878,1027,642,390,630,776,987,1223,2178,New confirmed cases by infection date,Unsure
Montana,691 (299 -- 1561),691,791,463,299,496,613,781,970,1561,New confirmed cases by infection date,Likely increasing
Alaska,656 (229 -- 2301),656,932,1295,229,432,556,772,1060,2301,New confirmed cases by infection date,Likely increasing
Connecticut,497 (213 -- 1263),497,599,398,213,362,437,572,722,1263,New confirmed cases by infection date,Unsure
Virgin Islands,472 (69 -- 3626),472,1034,1987,69,224,360,637,1002,3626,New confirmed cases by infection date,Unsure
District of Columbia,368 (170 -- 863),368,427,256,170,264,324,416,515,863,New confirmed cases by infection date,Unsure
Hawaii,228 (67 -- 921),228,336,435,67,135,186,277,384,921,New confirmed cases by infection date,Unsure
Delaware,225 (49 -- 725),225,286,244,49,124,182,273,371,725,New confirmed cases by infection date,Unsure
South Dakota,209 (134 -- 356),209,222,73,134,173,195,224,252,356,New confirmed cases by infection date,Likely decreasing
Wyoming,162 (57 -- 403),162,189,119,57,109,138,187,236,403,New confirmed cases by infection date,Unsure
Rhode Island,142 (74 -- 436),142,189,178,74,107,127,161,206,436,New confirmed cases by infection date,Likely decreasing
New Hampshire,78 (41 -- 175),78,89,45,41,60,70,86,105,175,New confirmed cases by infection date,Unsure
Maine,58 (22 -- 126),58,64,33,22,41,51,66,80,126,New confirmed cases by infection date,Unsure
Vermont,34 (8 -- 213),34,65,174,8,19,27,43,64,213,New confirmed cases by infection date,Unsure
Guam,14 (0 -- 80),14,25,42,0,3,9,21,33,80,New confirmed cases by infection date,Unsure
Virgin Islands,1.9 (0.99 -- 3.5),1.9,2,0.77,0.99,1.5,1.8,2.1,2.3,3.5,Effective reproduction no.,Unsure
Puerto Rico,1.5 (1.1 -- 2.3),1.5,1.6,0.38,1.1,1.3,1.4,1.6,1.7,2.3,Effective reproduction no.,Unsure
Alaska,1.4 (0.92 -- 2.3),1.4,1.5,0.49,0.92,1.2,1.3,1.5,1.7,2.3,Effective reproduction no.,Likely increasing
North Dakota,1.4 (1.1 -- 1.9),1.4,1.4,0.27,1.1,1.3,1.4,1.5,1.6,1.9,Effective reproduction no.,Unsure
District of Columbia,1.3 (0.97 -- 1.7),1.3,1.3,0.22,0.97,1.1,1.2,1.3,1.4,1.7,Effective reproduction no.,Unsure
Idaho,1.3 (0.86 -- 1.7),1.3,1.3,0.28,0.86,1.1,1.2,1.3,1.4,1.7,Effective reproduction no.,Likely increasing
Montana,1.3 (1 -- 1.6),1.3,1.3,0.2,1,1.2,1.3,1.3,1.4,1.6,Effective reproduction no.,Likely increasing
Virginia,1.3 (1 -- 1.7),1.3,1.3,0.21,1,1.2,1.2,1.3,1.4,1.7,Effective reproduction no.,Unsure
West Virginia,1.3 (0.96 -- 1.7),1.3,1.3,0.22,0.96,1.1,1.2,1.3,1.4,1.7,Effective reproduction no.,Likely increasing
Colorado,1.2 (0.96 -- 1.4),1.2,1.2,0.15,0.96,1.1,1.1,1.2,1.3,1.4,Effective reproduction no.,Unsure
Hawaii,1.2 (0.82 -- 2.1),1.2,1.3,0.41,0.82,1.1,1.2,1.3,1.5,2.1,Effective reproduction no.,Unsure
Louisiana,1.2 (0.93 -- 1.3),1.2,1.2,0.13,0.93,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Likely increasing
Maryland,1.2 (0.96 -- 1.4),1.2,1.2,0.15,0.96,1.1,1.1,1.2,1.3,1.4,Effective reproduction no.,Unsure
Tennessee,1.2 (0.97 -- 1.4),1.2,1.2,0.15,0.97,1.1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing
Washington,1.2 (1 -- 1.3),1.2,1.2,0.098,1,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Likely increasing
Alabama,1.1 (1.1 -- 1.3),1.1,1.1,0.065,1.1,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Increasing
Arkansas,1.1 (0.78 -- 1.5),1.1,1.1,0.22,0.78,0.94,1,1.1,1.2,1.5,Effective reproduction no.,Unsure
California,1.1 (0.99 -- 1.2),1.1,1.1,0.075,0.99,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Likely increasing
Connecticut,1.1 (0.86 -- 1.5),1.1,1.1,0.2,0.86,0.99,1.1,1.1,1.2,1.5,Effective reproduction no.,Unsure
Florida,1.1 (0.88 -- 1.4),1.1,1.1,0.16,0.88,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing
Georgia,1.1 (0.9 -- 1.3),1.1,1.1,0.13,0.9,1,1.1,1.2,1.2,1.3,Effective reproduction no.,Unsure
Illinois,1.1 (0.83 -- 1.3),1.1,1.1,0.16,0.83,0.98,1,1.1,1.2,1.3,Effective reproduction no.,Unsure
Indiana,1.1 (0.97 -- 1.3),1.1,1.1,0.092,0.97,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Unsure
Iowa,1.1 (0.95 -- 1.3),1.1,1.1,0.1,0.95,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Unsure
Kansas,1.1 (0.68 -- 1.5),1.1,1.1,0.27,0.68,0.96,1.1,1.2,1.3,1.5,Effective reproduction no.,Unsure
Kentucky,1.1 (0.98 -- 1.4),1.1,1.1,0.13,0.98,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing
Massachusetts,1.1 (0.97 -- 1.4),1.1,1.1,0.13,0.97,1.1,1.1,1.2,1.2,1.4,Effective reproduction no.,Unsure
Michigan,1.1 (0.67 -- 1.6),1.1,1.1,0.3,0.67,0.9,1,1.1,1.2,1.6,Effective reproduction no.,Unsure
Minnesota,1.1 (0.88 -- 1.5),1.1,1.2,0.18,0.88,1,1.1,1.2,1.3,1.5,Effective reproduction no.,Unsure
Mississippi,1.1 (0.92 -- 1.2),1.1,1.1,0.086,0.92,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Missouri,1.1 (0.87 -- 1.3),1.1,1.1,0.12,0.87,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Unsure
Nebraska,1.1 (0.95 -- 1.4),1.1,1.1,0.16,0.95,1.1,1.1,1.2,1.2,1.4,Effective reproduction no.,Unsure
Nevada,1.1 (0.81 -- 1.3),1.1,1.1,0.17,0.81,0.99,1.1,1.1,1.2,1.3,Effective reproduction no.,Unsure
New Mexico,1.1 (0.94 -- 1.3),1.1,1.1,0.12,0.94,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Unsure
North Carolina,1.1 (1 -- 1.3),1.1,1.1,0.094,1,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Increasing
Ohio,1.1 (0.89 -- 1.4),1.1,1.1,0.16,0.89,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Oklahoma,1.1 (0.84 -- 1.5),1.1,1.1,0.21,0.84,1,1.1,1.1,1.2,1.5,Effective reproduction no.,Unsure
Oregon,1.1 (0.64 -- 1.6),1.1,1.1,0.31,0.64,0.89,1,1.1,1.3,1.6,Effective reproduction no.,Unsure
Texas,1.1 (0.84 -- 1.3),1.1,1.1,0.15,0.84,0.98,1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing
US,1.1 (0.97 -- 1.2),1.1,1.1,0.084,0.97,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Vermont,1.1 (0.66 -- 2.1),1.1,1.2,0.49,0.66,0.91,1,1.1,1.3,2.1,Effective reproduction no.,Unsure
Wisconsin,1.1 (0.82 -- 1.5),1.1,1.1,0.22,0.82,0.99,1.1,1.2,1.2,1.5,Effective reproduction no.,Unsure
New Jersey,1 (0.82 -- 1.2),1,1,0.12,0.82,0.95,0.98,1,1.1,1.2,Effective reproduction no.,Unsure
New York,1 (0.83 -- 1.2),1,1,0.11,0.83,0.94,0.99,1,1.1,1.2,Effective reproduction no.,Unsure
Pennsylvania,1 (0.82 -- 1.2),1,1,0.12,0.82,0.96,1,1.1,1.1,1.2,Effective reproduction no.,Unsure
South Carolina,1 (0.8 -- 1.3),1,1,0.16,0.8,0.95,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Utah,1 (0.89 -- 1.2),1,1,0.092,0.89,0.97,1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Wyoming,1 (0.73 -- 1.4),1,1,0.2,0.73,0.94,1,1.1,1.2,1.4,Effective reproduction no.,Unsure
South Dakota,0.98 (0.89 -- 1.1),0.98,0.99,0.072,0.89,0.96,0.97,0.99,1,1.1,Effective reproduction no.,Likely decreasing
New Hampshire,0.97 (0.8 -- 1.3),0.97,0.99,0.14,0.8,0.9,0.94,1,1.1,1.3,Effective reproduction no.,Unsure
Northern Mariana Islands,0.97 (0.61 -- 2.6),0.97,1.2,0.72,0.61,0.86,0.92,1,1.2,2.6,Effective reproduction no.,Unsure
Guam,0.92 (0.24 -- 1.3),0.92,0.85,0.35,0.24,0.61,0.8,1,1.1,1.3,Effective reproduction no.,Unsure
Rhode Island,0.92 (0.82 -- 1.3),0.92,0.97,0.18,0.82,0.88,0.9,0.94,1,1.3,Effective reproduction no.,Likely decreasing
Maine,0.86 (0.58 -- 1.1),0.86,0.84,0.15,0.58,0.75,0.82,0.89,0.94,1.1,Effective reproduction no.,Unsure
Arizona,0.84 (0.58 -- 1.1),0.84,0.84,0.16,0.58,0.74,0.8,0.88,0.94,1.1,Effective reproduction no.,Unsure
Delaware,0.77 (0.38 -- 1.2),0.77,0.78,0.25,0.38,0.61,0.71,0.83,0.94,1.2,Effective reproduction no.,Unsure
Northern Mariana Islands,0 (0 -- 14),0,5,30,0,0,0,0,1,14,New confirmed cases by infection date,Unsure
