Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Nebraska,1406 (1215 -- 1727),Unsure,0.8 (0.7 -- 0.8),-0.06 (-0.08 -- -0.05),-11.8 (-15.2 -- -8.6)
Nevada,810 (696 -- 1051),Unsure,0.8 (0.7 -- 0.8),-0.07 (-0.09 -- -0.05),-10.5 (-13.6 -- -7.5)
New Hampshire,402 (351 -- 500),Unsure,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-92.5 (94.1 -- -21.6)
New Jersey,1665 (1149 -- 2654),Unsure,0.7 (0.6 -- 0.8),-0.08 (-0.13 -- -0.05),-8.4 (-12.6 -- -5.4)
New Mexico,893 (638 -- 1351),Unsure,0.7 (0.6 -- 0.8),-0.08 (-0.12 -- -0.06),-8.6 (-12.6 -- -5.7)
New York,3058 (2603 -- 4000),Unsure,0.8 (0.7 -- 0.8),-0.06 (-0.09 -- -0.05),-10.9 (-14.1 -- -7.7)
North Carolina,1007 (880 -- 1274),Unsure,0.7 (0.6 -- 0.7),-0.1 (-0.13 -- -0.08),-6.9 (-8.5 -- -5.5)
North Dakota,403 (349 -- 499),Unsure,0.8 (0.7 -- 0.9),-0.06 (-0.09 -- -0.05),-11 (-14.4 -- -8)
Ohio,3878 (3315 -- 5132),Unsure,0.8 (0.7 -- 0.8),-0.07 (-0.1 -- -0.05),-10.4 (-13.2 -- -7.3)
Oklahoma,803 (702 -- 998),Unsure,0.7 (0.7 -- 0.8),-0.07 (-0.1 -- -0.06),-9.6 (-11.5 -- -7.2)
Oregon,607 (523 -- 773),Unsure,0.8 (0.7 -- 0.8),-0.06 (-0.09 -- -0.05),-10.8 (-13.8 -- -7.7)
Pennsylvania,19010 (15674 -- 24800),Unsure,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-69.5 (104.5 -- -19.6)
Puerto Rico,407 (340 -- 556),Unsure,0.7 (0.6 -- 0.8),-0.09 (-0.11 -- -0.07),-8.1 (-10.2 -- -6.1)
Rhode Island,402 (347 -- 506),Unsure,0.9 (0.8 -- 1),-0.03 (-0.06 -- -0.02),-20.3 (-40.5 -- -12)
South Carolina,1611 (1433 -- 1925),Unsure,0.9 (0.8 -- 0.9),-0.03 (-0.05 -- -0.02),-21.2 (-34.1 -- -13.4)
South Dakota,601 (524 -- 727),Unsure,0.8 (0.7 -- 0.9),-0.06 (-0.08 -- -0.04),-11.7 (-16.4 -- -8.9)
Tennessee,1806 (1594 -- 2225),Unsure,0.7 (0.7 -- 0.8),-0.07 (-0.09 -- -0.06),-9.7 (-12.1 -- -7.4)
Texas,20075 (17723 -- 23478),Unsure,0.9 (0.9 -- 1),-0.02 (-0.04 -- -0.01),-29.4 (-64.7 -- -17.7)
US,307228 (228525 -- 442218),Unsure,0.9 (0.7 -- 1),-0.03 (-0.07 -- 0),-23.7 (-388.4 -- -9.5)
Utah,200 (174 -- 242),Unsure,0.7 (0.6 -- 0.8),-0.1 (-0.12 -- -0.08),-7 (-8.9 -- -5.8)
Virginia,401 (342 -- 497),Unsure,0.6 (0.5 -- 0.7),-0.11 (-0.13 -- -0.09),-6.4 (-7.9 -- -5.2)
Washington,2005 (1776 -- 2401),Unsure,0.9 (0.8 -- 0.9),-0.04 (-0.06 -- -0.03),-18.4 (-27.6 -- -12.6)
West Virginia,606 (516 -- 773),Unsure,0.8 (0.7 -- 0.9),-0.05 (-0.07 -- -0.04),-14 (-19.7 -- -9.4)
Wisconsin,1603 (1398 -- 1905),Likely decreasing,0.8 (0.7 -- 0.8),-0.07 (-0.09 -- -0.06),-10 (-12.5 -- -8.1)
Wyoming,400 (340 -- 467),Unsure,0.8 (0.8 -- 0.9),-0.05 (-0.07 -- -0.04),-13.8 (-19.2 -- -10.5)
