region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
West Virginia,4333 (924 -- 19333),4333,7015,14332,924,2644,3591,5161,7094,19333,New confirmed cases by infection date,Likely increasing
Rhode Island,3920 (1518 -- 11806),3920,5199,6036,1518,2679,3405,4507,5804,11806,New confirmed cases by infection date,Likely increasing
New Hampshire,2866 (399 -- 19179),2866,6146,15805,399,1475,2202,3738,6040,19179,New confirmed cases by infection date,Unsure
Alaska,1950 (348 -- 27295),1950,12827,129811,348,962,1469,2753,4779,27295,New confirmed cases by infection date,Likely increasing
Montana,1949 (357 -- 13382),1949,7434,118297,357,1031,1533,2539,3900,13382,New confirmed cases by infection date,Unsure
Puerto Rico,1694 (247 -- 8779),1694,3010,8696,247,838,1337,2132,3189,8779,New confirmed cases by infection date,Unsure
Maine,1366 (74 -- 9460),1366,6440,70155,74,522,1008,1817,2899,9460,New confirmed cases by infection date,Unsure
Vermont,1097 (7 -- 22536),1097,12575,136390,7,274,665,1703,3164,22536,New confirmed cases by infection date,Unsure
District of Columbia,840 (125 -- 5413),840,2237,12160,125,440,643,1062,1609,5413,New confirmed cases by infection date,Unsure
Delaware,772 (152 -- 4725),772,1439,2417,152,448,624,958,1408,4725,New confirmed cases by infection date,Unsure
Hawaii,232 (0 -- 7130),232,3480,34260,0,32,113,437,1038,7130,New confirmed cases by infection date,Unsure
Guam,12 (0 -- 192),12,66,310,0,1,6,21,44,192,New confirmed cases by infection date,Unsure
California,1.3 (1 -- 1.7),1.3,1.3,0.21,1,1.2,1.2,1.3,1.4,1.7,Effective reproduction no.,Unsure
Pennsylvania,1.3 (0.96 -- 5.7),1.3,2.4,2,0.96,1.2,1.2,1.3,3.6,5.7,Effective reproduction no.,Increasing
Alaska,1.2 (0.86 -- 2),1.2,1.3,0.43,0.86,1.1,1.2,1.3,1.4,2,Effective reproduction no.,Likely increasing
Arizona,1.2 (0.88 -- 1.8),1.2,1.3,0.39,0.88,1.1,1.1,1.2,1.3,1.8,Effective reproduction no.,Likely increasing
Arkansas,1.2 (0.97 -- 1.7),1.2,1.3,0.23,0.97,1.1,1.2,1.3,1.4,1.7,Effective reproduction no.,Unsure
Nevada,1.2 (0.82 -- 1.5),1.2,1.2,0.25,0.82,1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing
New Hampshire,1.2 (0.6 -- 1.7),1.2,1.2,0.34,0.6,1,1.1,1.2,1.3,1.7,Effective reproduction no.,Unsure
New York,1.2 (0.99 -- 1.6),1.2,1.2,0.2,0.99,1.1,1.2,1.2,1.3,1.6,Effective reproduction no.,Increasing
Vermont,1.2 (0.17 -- 2.5),1.2,1.2,0.85,0.17,0.77,1,1.3,1.5,2.5,Effective reproduction no.,Unsure
Wyoming,1.2 (0.63 -- 3),1.2,1.4,0.91,0.63,1,1.1,1.3,1.5,3,Effective reproduction no.,Likely increasing
Alabama,1.1 (0.81 -- 1.3),1.1,1.1,0.18,0.81,1,1.1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
Colorado,1.1 (0.87 -- 1.5),1.1,1.2,0.24,0.87,1.1,1.1,1.2,1.2,1.5,Effective reproduction no.,Likely increasing
Connecticut,1.1 (0.93 -- 1.3),1.1,1.1,0.13,0.93,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Increasing
District of Columbia,1.1 (0.66 -- 1.6),1.1,1.1,0.32,0.66,0.99,1.1,1.1,1.2,1.6,Effective reproduction no.,Unsure
Idaho,1.1 (0.91 -- 1.5),1.1,1.1,0.19,0.91,1.1,1.1,1.1,1.2,1.5,Effective reproduction no.,Likely increasing
Indiana,1.1 (0.94 -- 1.2),1.1,1.1,0.084,0.94,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Increasing
Iowa,1.1 (0.86 -- 1.4),1.1,1.1,0.21,0.86,1.1,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing
Kansas,1.1 (0.65 -- 1.8),1.1,1.1,0.44,0.65,0.96,1,1.1,1.2,1.8,Effective reproduction no.,Unsure
Kentucky,1.1 (0.89 -- 1.2),1.1,1.1,0.12,0.89,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Louisiana,1.1 (0.91 -- 1.4),1.1,1.1,0.31,0.91,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing
Maine,1.1 (0.53 -- 1.6),1.1,1.1,0.46,0.53,0.9,1,1.2,1.2,1.6,Effective reproduction no.,Unsure
Maryland,1.1 (0.74 -- 1.2),1.1,1,0.17,0.74,0.95,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Massachusetts,1.1 (0.93 -- 1.3),1.1,1.1,0.12,0.93,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing
Michigan,1.1 (0.83 -- 1.4),1.1,1.1,0.22,0.83,1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing
Minnesota,1.1 (0.9 -- 1.3),1.1,1.1,0.16,0.9,1,1.1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
Mississippi,1.1 (0.95 -- 1.5),1.1,1.2,0.2,0.95,1.1,1.1,1.2,1.2,1.5,Effective reproduction no.,Likely increasing
Nebraska,1.1 (0.85 -- 1.4),1.1,1.1,0.19,0.85,1.1,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing
New Jersey,1.1 (0.94 -- 1.3),1.1,1.1,0.12,0.94,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Increasing
New Mexico,1.1 (0.75 -- 1.6),1.1,1.1,0.32,0.75,0.96,1,1.1,1.2,1.6,Effective reproduction no.,Likely increasing
Ohio,1.1 (0.62 -- 1.4),1.1,1,0.26,0.62,0.91,1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Oklahoma,1.1 (0.95 -- 1.4),1.1,1.1,0.16,0.95,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing
Oregon,1.1 (0.66 -- 1.4),1.1,1.1,0.23,0.66,0.99,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing
Rhode Island,1.1 (0.91 -- 1.4),1.1,1.1,0.18,0.91,1.1,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing
South Carolina,1.1 (0.9 -- 1.6),1.1,1.2,0.26,0.9,1,1.1,1.2,1.2,1.6,Effective reproduction no.,Unsure
Tennessee,1.1 (0.93 -- 1.5),1.1,1.1,0.21,0.93,1,1.1,1.1,1.2,1.5,Effective reproduction no.,Likely increasing
Texas,1.1 (0.79 -- 1.5),1.1,1.1,0.3,0.79,0.97,1,1.1,1.2,1.5,Effective reproduction no.,Unsure
US,1.1 (1 -- 1.2),1.1,1.1,0.073,1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Increasing
Utah,1.1 (0.86 -- 1.4),1.1,1.1,0.18,0.86,1,1.1,1.1,1.1,1.4,Effective reproduction no.,Likely increasing
Virginia,1.1 (0.81 -- 1.5),1.1,1.1,0.24,0.81,1,1.1,1.1,1.2,1.5,Effective reproduction no.,Unsure
Washington,1.1 (0.7 -- 1.4),1.1,1.1,0.22,0.7,0.98,1,1.1,1.1,1.4,Effective reproduction no.,Likely increasing
West Virginia,1.1 (0.71 -- 1.5),1.1,1.1,0.28,0.71,0.98,1.1,1.1,1.2,1.5,Effective reproduction no.,Likely increasing
Delaware,1 (0.74 -- 1.5),1,1.1,0.25,0.74,0.98,1,1.1,1.1,1.5,Effective reproduction no.,Unsure
Florida,1 (0.6 -- 1.4),1,1,0.27,0.6,0.89,0.98,1.1,1.2,1.4,Effective reproduction no.,Unsure
Georgia,1 (0.62 -- 1.2),1,0.97,0.19,0.62,0.88,0.96,1,1.1,1.2,Effective reproduction no.,Unsure
Illinois,1 (0.8 -- 1.2),1,1,0.15,0.8,0.95,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Missouri,1 (0.72 -- 1.4),1,1,0.25,0.72,0.95,1,1,1.1,1.4,Effective reproduction no.,Unsure
North Carolina,1 (0.88 -- 1.2),1,1.1,0.15,0.88,1,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
North Dakota,1 (0.82 -- 1.3),1,1.1,0.2,0.82,0.97,1,1,1.1,1.3,Effective reproduction no.,Unsure
South Dakota,1 (0.61 -- 1.4),1,1,0.26,0.61,0.91,1,1.1,1.1,1.4,Effective reproduction no.,Unsure
Wisconsin,1 (0.67 -- 1.5),1,1.1,0.28,0.67,0.95,1,1.1,1.1,1.5,Effective reproduction no.,Unsure
Montana,0.99 (0.64 -- 1.5),0.99,1,0.34,0.64,0.87,0.95,1,1.1,1.5,Effective reproduction no.,Unsure
Puerto Rico,0.92 (0.51 -- 1.3),0.92,0.93,0.3,0.51,0.77,0.87,0.98,1.1,1.3,Effective reproduction no.,Unsure
Hawaii,0.8 (0.074 -- 2),0.8,0.89,0.77,0.074,0.41,0.64,0.94,1.2,2,Effective reproduction no.,Unsure
Guam,0.75 (0.16 -- 1.3),0.75,0.75,0.43,0.16,0.5,0.66,0.82,0.93,1.3,Effective reproduction no.,Unsure
Virgin Islands,0.46 (0.0018 -- 2.2),0.46,0.7,1.1,0.0018,0.11,0.31,0.62,0.86,2.2,Effective reproduction no.,Likely decreasing
Virgin Islands,0 (0 -- 18),0,172,3679,0,0,0,0,0,18,New confirmed cases by infection date,Likely decreasing
