region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
Massachusetts,0.82 (0.43 -- 1.4),0.82,0.86,0.33,0.43,0.65,0.76,0.88,1,1.4,Effective reproduction no.,Unsure
Utah,0.82 (0.25 -- 2.1),0.82,0.96,0.67,0.25,0.54,0.71,0.94,1.2,2.1,Effective reproduction no.,Unsure
Montana,0.8 (0.14 -- 3.9),0.8,1.3,1.3,0.14,0.43,0.64,1,1.6,3.9,Effective reproduction no.,Unsure
Arkansas,0.78 (0.28 -- 1.2),0.78,0.77,0.3,0.28,0.59,0.7,0.85,0.96,1.2,Effective reproduction no.,Unsure
Delaware,0.72 (0.31 -- 1.2),0.72,0.74,0.29,0.31,0.56,0.67,0.78,0.89,1.2,Effective reproduction no.,Unsure
New Jersey,0.72 (0.23 -- 2),0.72,0.85,0.6,0.23,0.47,0.61,0.83,1,2,Effective reproduction no.,Unsure
South Dakota,0.71 (0.3 -- 1.6),0.71,0.8,0.44,0.3,0.52,0.64,0.79,0.96,1.6,Effective reproduction no.,Unsure
Rhode Island,0.69 (0.37 -- 1.2),0.69,0.73,0.28,0.37,0.55,0.64,0.75,0.85,1.2,Effective reproduction no.,Unsure
Puerto Rico,0.64 (0.17 -- 2.2),0.64,0.84,0.78,0.17,0.41,0.55,0.75,0.97,2.2,Effective reproduction no.,Unsure
Guam,0.62 (0.17 -- 2),0.62,0.8,0.78,0.17,0.43,0.54,0.71,0.89,2,Effective reproduction no.,Likely decreasing
Indiana,0.57 (0.2 -- 1.3),0.57,0.63,0.34,0.2,0.4,0.5,0.65,0.8,1.3,Effective reproduction no.,Unsure
North Carolina,0.56 (0.2 -- 1.2),0.56,0.61,0.32,0.2,0.39,0.5,0.64,0.77,1.2,Effective reproduction no.,Unsure
New York,0.55 (0.17 -- 1.6),0.55,0.68,0.52,0.17,0.35,0.47,0.65,0.84,1.6,Effective reproduction no.,Unsure
Colorado,0.5 (0.19 -- 1),0.5,0.53,0.26,0.19,0.34,0.44,0.56,0.67,1,Effective reproduction no.,Unsure
Michigan,0.48 (0.081 -- 1.6),0.48,0.61,0.51,0.081,0.26,0.39,0.58,0.8,1.6,Effective reproduction no.,Unsure
Hawaii,0.45 (0.058 -- 1.9),0.45,0.62,0.68,0.058,0.23,0.36,0.54,0.74,1.9,Effective reproduction no.,Unsure
Northern Mariana Islands,0.19 (0.0012 -- 1.5),0.19,0.44,0.86,0.0012,0.044,0.12,0.28,0.51,1.5,Effective reproduction no.,Likely decreasing
Guam,0 (0 -- 10),0,4,44,0,0,0,0,1,10,New confirmed cases by infection date,Likely decreasing
Hawaii,0 (0 -- 20),0,5,24,0,0,0,1,2,20,New confirmed cases by infection date,Unsure
Northern Mariana Islands,0 (0 -- 0),0,0,5,0,0,0,0,0,0,New confirmed cases by infection date,Likely decreasing
