Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Indiana,1051 (223 -- 4211),Unsure,0.57 (0.2 -- 1.3),-0.13 (-0.26 -- 0.07),-5.4 (9.9 -- -2.7)
Iowa,2643 (511 -- 10958),Unsure,1 (0.41 -- 1.9),0.0072 (-0.18 -- 0.23),97 (3.1 -- -3.8)
Kansas,1120 (155 -- 6128),Unsure,0.93 (0.3 -- 1.9),-0.021 (-0.22 -- 0.23),-33 (3 -- -3.1)
Kentucky,890 (174 -- 5605),Unsure,1.1 (0.5 -- 2.3),0.019 (-0.15 -- 0.3),37 (2.3 -- -4.6)
Louisiana,2139 (300 -- 13615),Unsure,1 (0.36 -- 2.4),0.009 (-0.2 -- 0.34),77 (2 -- -3.4)
Maine,109 (29 -- 694),Unsure,1 (0.64 -- 2.1),0.0017 (-0.11 -- 0.26),420 (2.7 -- -6.5)
Maryland,5697 (1912 -- 16883),Likely increasing,1.1 (0.64 -- 1.8),0.034 (-0.11 -- 0.2),20 (3.5 -- -6.5)
Massachusetts,4642 (1379 -- 14816),Unsure,0.82 (0.43 -- 1.4),-0.052 (-0.17 -- 0.11),-13 (6.2 -- -4)
Michigan,964 (76 -- 9396),Unsure,0.48 (0.081 -- 1.6),-0.16 (-0.32 -- 0.15),-4.4 (4.6 -- -2.2)
Minnesota,4775 (1066 -- 15894),Likely increasing,1.4 (0.61 -- 2.2),0.096 (-0.11 -- 0.3),7.2 (2.3 -- -6.1)
Mississippi,1328 (237 -- 10397),Unsure,1 (0.43 -- 3.1),0.014 (-0.17 -- 0.48),50 (1.5 -- -4)
Missouri,2448 (349 -- 21545),Unsure,1.5 (0.51 -- 4.2),0.14 (-0.15 -- 0.7),5.1 (0.99 -- -4.7)
Montana,1 (0 -- 103),Unsure,0.8 (0.14 -- 3.9),-0.056 (-0.29 -- 0.65),-12 (1.1 -- -2.4)
Nebraska,3864 (1024 -- 11203),Likely increasing,1.3 (0.78 -- 1.8),0.084 (-0.063 -- 0.2),8.3 (3.5 -- -11)
Nevada,526 (58 -- 4226),Unsure,0.94 (0.29 -- 2.2),-0.016 (-0.22 -- 0.28),-42 (2.5 -- -3.1)
New Hampshire,502 (71 -- 4413),Unsure,1.1 (0.45 -- 2.4),0.02 (-0.17 -- 0.34),34 (2 -- -4.1)
New Jersey,5035 (754 -- 34911),Unsure,0.72 (0.23 -- 2),-0.079 (-0.25 -- 0.24),-8.8 (2.8 -- -2.8)
New Mexico,923 (175 -- 5311),Unsure,1.1 (0.54 -- 2),0.017 (-0.14 -- 0.25),42 (2.7 -- -5)
New York,6006 (842 -- 45743),Unsure,0.55 (0.17 -- 1.6),-0.13 (-0.28 -- 0.16),-5.2 (4.3 -- -2.5)
North Carolina,539 (106 -- 1944),Unsure,0.56 (0.2 -- 1.2),-0.13 (-0.26 -- 0.045),-5.3 (15 -- -2.6)
North Dakota,228 (31 -- 791),Unsure,1 (0.4 -- 1.4),0.0048 (-0.18 -- 0.11),140 (6.5 -- -3.8)
Northern Mariana Islands,0 (0 -- 0),Likely decreasing,0.19 (0.0012 -- 1.5),-0.27 (-0.4 -- 0.12),-2.6 (5.9 -- -1.8)
Ohio,3603 (457 -- 32342),Unsure,1.2 (0.32 -- 3.6),0.052 (-0.21 -- 0.57),13 (1.2 -- -3.2)
Oklahoma,886 (159 -- 5306),Unsure,1.4 (0.58 -- 3.1),0.095 (-0.13 -- 0.49),7.3 (1.4 -- -5.5)
Oregon,343 (70 -- 1752),Unsure,1.1 (0.55 -- 2.2),0.038 (-0.13 -- 0.28),18 (2.4 -- -5.1)
Pennsylvania,5069 (1248 -- 19057),Unsure,0.96 (0.45 -- 1.9),-0.011 (-0.17 -- 0.21),-62 (3.3 -- -4.1)
Puerto Rico,20 (1 -- 388),Unsure,0.64 (0.17 -- 2.2),-0.1 (-0.28 -- 0.28),-6.6 (2.4 -- -2.5)
Rhode Island,470 (124 -- 1575),Unsure,0.69 (0.37 -- 1.2),-0.089 (-0.19 -- 0.063),-7.8 (11 -- -3.6)
South Carolina,564 (81 -- 3094),Unsure,0.87 (0.3 -- 1.9),-0.038 (-0.22 -- 0.23),-18 (3 -- -3.1)
South Dakota,92 (18 -- 502),Unsure,0.71 (0.3 -- 1.6),-0.083 (-0.22 -- 0.16),-8.4 (4.4 -- -3.1)
Tennessee,3193 (351 -- 29268),Unsure,1.1 (0.33 -- 2.9),0.023 (-0.21 -- 0.43),30 (1.6 -- -3.3)
Texas,9441 (2506 -- 36096),Unsure,1.3 (0.65 -- 2.5),0.092 (-0.11 -- 0.36),7.5 (1.9 -- -6.6)
US,85884 (24022 -- 331355),Unsure,0.89 (0.41 -- 1.8),-0.031 (-0.18 -- 0.21),-22 (3.3 -- -3.8)
Utah,439 (63 -- 2882),Unsure,0.82 (0.25 -- 2.1),-0.053 (-0.24 -- 0.26),-13 (2.6 -- -2.9)
Vermont,63 (3 -- 683),Unsure,1.4 (0.36 -- 3.9),0.098 (-0.2 -- 0.64),7 (1.1 -- -3.5)
Virgin Islands,3 (0 -- 47),Unsure,0.93 (0.44 -- 2.3),-0.018 (-0.17 -- 0.31),-38 (2.3 -- -4.1)
Virginia,5947 (2302 -- 16531),Likely increasing,1.2 (0.75 -- 1.8),0.05 (-0.073 -- 0.21),14 (3.3 -- -9.5)
Washington,2168 (443 -- 12043),Unsure,1.3 (0.62 -- 2.5),0.074 (-0.11 -- 0.35),9.4 (2 -- -6.3)
West Virginia,115 (19 -- 1181),Unsure,1 (0.5 -- 2.6),0.013 (-0.15 -- 0.38),52 (1.8 -- -4.6)
Wisconsin,2204 (401 -- 9975),Unsure,1.1 (0.48 -- 2.2),0.034 (-0.16 -- 0.28),21 (2.4 -- -4.4)
Wyoming,50 (3 -- 293),Unsure,0.9 (0.24 -- 1.7),-0.027 (-0.25 -- 0.18),-26 (3.9 -- -2.8)
