region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
Maine,81 (26 -- 172),81,90,54,26,57,72,92,111,172,New confirmed cases by infection date,Unsure
New Hampshire,67 (30 -- 150),67,76,48,30,49,60,76,91,150,New confirmed cases by infection date,Unsure
Rhode Island,64 (15 -- 154),64,72,48,15,39,54,74,94,154,New confirmed cases by infection date,Decreasing
Guam,60 (18 -- 302),60,106,187,18,35,50,73,105,302,New confirmed cases by infection date,Likely increasing
Vermont,18 (3 -- 81),18,29,48,3,9,14,22,33,81,New confirmed cases by infection date,Unsure
Virgin Islands,1.8 (0.89 -- 3.5),1.8,1.9,0.9,0.89,1.4,1.6,2,2.3,3.5,Effective reproduction no.,Unsure
Puerto Rico,1.5 (1.1 -- 2.7),1.5,1.7,0.54,1.1,1.3,1.4,1.6,1.9,2.7,Effective reproduction no.,Unsure
Idaho,1.4 (0.97 -- 2),1.4,1.4,0.34,0.97,1.2,1.3,1.4,1.6,2,Effective reproduction no.,Likely increasing
Delaware,1.3 (0.89 -- 1.8),1.3,1.3,0.3,0.89,1.1,1.2,1.3,1.5,1.8,Effective reproduction no.,Unsure
West Virginia,1.3 (1 -- 1.9),1.3,1.3,0.3,1,1.2,1.2,1.3,1.5,1.9,Effective reproduction no.,Unsure
Alaska,1.2 (0.68 -- 1.8),1.2,1.2,0.36,0.68,1,1.1,1.3,1.4,1.8,Effective reproduction no.,Unsure
Georgia,1.2 (0.93 -- 1.4),1.2,1.2,0.14,0.93,1.1,1.2,1.2,1.3,1.4,Effective reproduction no.,Unsure
Guam,1.2 (0.89 -- 1.8),1.2,1.3,0.29,0.89,1.1,1.2,1.3,1.4,1.8,Effective reproduction no.,Likely increasing
Indiana,1.2 (0.99 -- 1.4),1.2,1.2,0.14,0.99,1.1,1.1,1.2,1.2,1.4,Effective reproduction no.,Unsure
Kansas,1.2 (0.74 -- 1.7),1.2,1.2,0.3,0.74,1,1.1,1.2,1.4,1.7,Effective reproduction no.,Unsure
Louisiana,1.2 (1 -- 1.5),1.2,1.2,0.15,1,1.1,1.2,1.3,1.3,1.5,Effective reproduction no.,Unsure
Montana,1.2 (0.69 -- 1.8),1.2,1.2,0.36,0.69,1,1.1,1.3,1.4,1.8,Effective reproduction no.,Unsure
Nevada,1.2 (0.94 -- 1.5),1.2,1.2,0.17,0.94,1.1,1.2,1.3,1.3,1.5,Effective reproduction no.,Unsure
Alabama,1.1 (1 -- 1.2),1.1,1.1,0.051,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Increasing
Arizona,1.1 (0.83 -- 1.4),1.1,1.1,0.19,0.83,0.99,1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing
California,1.1 (1.1 -- 1.3),1.1,1.2,0.075,1.1,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Increasing
Connecticut,1.1 (0.86 -- 1.8),1.1,1.2,0.31,0.86,1,1.1,1.2,1.3,1.8,Effective reproduction no.,Unsure
Florida,1.1 (0.83 -- 1.4),1.1,1.1,0.17,0.83,1,1.1,1.2,1.3,1.4,Effective reproduction no.,Unsure
Hawaii,1.1 (0.66 -- 1.9),1.1,1.2,0.44,0.66,0.88,1,1.2,1.3,1.9,Effective reproduction no.,Unsure
Iowa,1.1 (0.8 -- 1.4),1.1,1.1,0.18,0.8,0.98,1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Kentucky,1.1 (0.98 -- 1.4),1.1,1.1,0.16,0.98,1,1,1.1,1.1,1.4,Effective reproduction no.,Likely increasing
Massachusetts,1.1 (0.89 -- 1.3),1.1,1.1,0.11,0.89,0.98,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Michigan,1.1 (0.63 -- 1.6),1.1,1.1,0.31,0.63,0.92,1,1.2,1.3,1.6,Effective reproduction no.,Unsure
Minnesota,1.1 (0.8 -- 1.4),1.1,1.1,0.21,0.8,0.97,1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Mississippi,1.1 (0.86 -- 1.2),1.1,1.1,0.11,0.86,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Missouri,1.1 (0.88 -- 1.3),1.1,1.1,0.12,0.88,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Unsure
New Mexico,1.1 (0.98 -- 1.4),1.1,1.2,0.14,0.98,1.1,1.1,1.2,1.2,1.4,Effective reproduction no.,Unsure
North Carolina,1.1 (0.96 -- 1.1),1.1,1.1,0.055,0.96,1,1,1.1,1.1,1.1,Effective reproduction no.,Increasing
North Dakota,1.1 (0.87 -- 1.5),1.1,1.1,0.21,0.87,1,1.1,1.2,1.3,1.5,Effective reproduction no.,Unsure
Oklahoma,1.1 (0.74 -- 1.4),1.1,1.1,0.21,0.74,0.95,1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Oregon,1.1 (0.67 -- 1.7),1.1,1.1,0.32,0.67,0.92,1,1.2,1.3,1.7,Effective reproduction no.,Unsure
Pennsylvania,1.1 (0.94 -- 1.3),1.1,1.1,0.11,0.94,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Unsure
South Carolina,1.1 (0.88 -- 1.4),1.1,1.1,0.15,0.88,1,1.1,1.2,1.2,1.4,Effective reproduction no.,Unsure
Tennessee,1.1 (0.96 -- 1.4),1.1,1.2,0.15,0.96,1.1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing
Texas,1.1 (0.85 -- 1.3),1.1,1.1,0.15,0.85,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing
Washington,1.1 (1 -- 1.4),1.1,1.2,0.1,1,1.1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing
Wisconsin,1.1 (0.79 -- 1.5),1.1,1.2,0.25,0.79,1,1.1,1.2,1.3,1.5,Effective reproduction no.,Unsure
Wyoming,1.1 (0.79 -- 1.4),1.1,1.1,0.2,0.79,1,1.1,1.2,1.2,1.4,Effective reproduction no.,Unsure
Maryland,1 (0.82 -- 1.2),1,1,0.13,0.82,0.94,0.99,1,1.1,1.2,Effective reproduction no.,Unsure
New Jersey,1 (0.87 -- 1.3),1,1,0.13,0.87,0.97,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
New York,1 (0.86 -- 1.2),1,1,0.1,0.86,0.97,1,1,1.1,1.2,Effective reproduction no.,Unsure
Ohio,1 (0.71 -- 1.3),1,1,0.18,0.71,0.91,0.99,1.1,1.1,1.3,Effective reproduction no.,Unsure
Virginia,1 (0.74 -- 1.2),1,1,0.16,0.74,0.92,0.98,1,1.1,1.2,Effective reproduction no.,Unsure
Nebraska,0.99 (0.7 -- 1.3),0.99,1,0.2,0.7,0.88,0.95,1,1.1,1.3,Effective reproduction no.,Unsure
Arkansas,0.98 (0.72 -- 1.3),0.98,0.98,0.18,0.72,0.88,0.95,1,1.1,1.3,Effective reproduction no.,Unsure
US,0.98 (0.82 -- 1.1),0.98,0.98,0.093,0.82,0.92,0.96,1,1,1.1,Effective reproduction no.,Unsure
Utah,0.98 (0.79 -- 1.1),0.98,0.98,0.12,0.79,0.91,0.95,1,1.1,1.1,Effective reproduction no.,Unsure
South Dakota,0.97 (0.87 -- 1.1),0.97,0.98,0.078,0.87,0.95,0.97,0.98,1,1.1,Effective reproduction no.,Likely decreasing
District of Columbia,0.95 (0.8 -- 1.2),0.95,0.97,0.13,0.8,0.89,0.93,0.98,1,1.2,Effective reproduction no.,Unsure
Illinois,0.93 (0.64 -- 1.2),0.93,0.93,0.18,0.64,0.81,0.89,0.98,1.1,1.2,Effective reproduction no.,Unsure
Maine,0.93 (0.57 -- 1.2),0.93,0.91,0.19,0.57,0.81,0.89,0.96,1,1.2,Effective reproduction no.,Unsure
Colorado,0.92 (0.53 -- 1.2),0.92,0.9,0.22,0.53,0.76,0.86,0.97,1.1,1.2,Effective reproduction no.,Unsure
Vermont,0.92 (0.51 -- 1.6),0.92,0.96,0.36,0.51,0.75,0.86,0.99,1.1,1.6,Effective reproduction no.,Unsure
New Hampshire,0.89 (0.72 -- 1.1),0.89,0.9,0.14,0.72,0.83,0.87,0.92,0.97,1.1,Effective reproduction no.,Unsure
Northern Mariana Islands,0.82 (0.27 -- 1.5),0.82,0.83,0.45,0.27,0.59,0.73,0.89,0.98,1.5,Effective reproduction no.,Unsure
Rhode Island,0.79 (0.5 -- 0.94),0.79,0.77,0.14,0.5,0.7,0.76,0.82,0.86,0.94,Effective reproduction no.,Decreasing
Northern Mariana Islands,0 (0 -- 1),0,0,4,0,0,0,0,0,1,New confirmed cases by infection date,Unsure
