Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Kentucky,3230 (1670 -- 7644),Likely increasing,1.2 (1 -- 1.4),0.043 (-0.00081 -- 0.11),16 (6.1 -- -860)
Louisiana,16712 (9160 -- 30647),Likely increasing,1.2 (0.98 -- 1.4),0.047 (-0.0058 -- 0.097),15 (7.1 -- -120)
Maine,163 (59 -- 1500),Unsure,1.2 (0.88 -- 3.3),0.065 (-0.034 -- 0.51),11 (1.4 -- -21)
Maryland,5048 (2742 -- 9775),Unsure,1.2 (0.97 -- 1.5),0.056 (-0.0073 -- 0.13),12 (5.5 -- -95)
Massachusetts,964 (551 -- 1614),Unsure,1 (0.85 -- 1.2),0.01 (-0.042 -- 0.055),68 (13 -- -17)
Michigan,3636 (1364 -- 10170),Unsure,1.1 (0.7 -- 1.6),0.022 (-0.085 -- 0.16),31 (4.5 -- -8.2)
Minnesota,4024 (2279 -- 7685),Unsure,1.1 (0.92 -- 1.3),0.029 (-0.022 -- 0.09),24 (7.7 -- -31)
Mississippi,5439 (3291 -- 9868),Likely increasing,1.1 (0.99 -- 1.3),0.03 (-0.0032 -- 0.072),23 (9.7 -- -210)
Missouri,4815 (2593 -- 9405),Likely increasing,1.2 (0.98 -- 1.3),0.042 (-0.0062 -- 0.089),17 (7.8 -- -110)
Montana,915 (401 -- 1728),Increasing,1.3 (0.95 -- 1.4),0.068 (-0.014 -- 0.1),10 (6.9 -- -51)
Nebraska,1020 (529 -- 1879),Unsure,1.1 (0.84 -- 1.2),0.017 (-0.044 -- 0.062),42 (11 -- -16)
Nevada,6553 (2906 -- 14999),Likely increasing,1.1 (0.87 -- 1.4),0.034 (-0.037 -- 0.1),20 (6.6 -- -19)
New Hampshire,144 (68 -- 344),Unsure,1.1 (0.91 -- 1.5),0.034 (-0.026 -- 0.14),20 (5 -- -27)
New Jersey,839 (420 -- 1508),Likely decreasing,0.95 (0.73 -- 1.1),-0.013 (-0.078 -- 0.031),-52 (23 -- -8.8)
New Mexico,1319 (689 -- 2309),Unsure,1.1 (0.83 -- 1.2),0.015 (-0.047 -- 0.056),45 (12 -- -15)
New York,2073 (1230 -- 3228),Unsure,0.94 (0.75 -- 1.1),-0.016 (-0.073 -- 0.024),-43 (29 -- -9.5)
North Carolina,7563 (5403 -- 10639),Likely increasing,1 (0.95 -- 1.1),0.012 (-0.013 -- 0.029),60 (24 -- -51)
North Dakota,638 (287 -- 1411),Unsure,1.2 (0.84 -- 1.6),0.052 (-0.045 -- 0.14),13 (4.8 -- -16)
Northern Mariana Islands,2 (0 -- 41),Unsure,1.1 (0.65 -- 2.3),0.037 (-0.1 -- 0.33),19 (2.1 -- -6.7)
Ohio,6092 (3384 -- 11384),Unsure,0.96 (0.75 -- 1.2),-0.01 (-0.07 -- 0.051),-69 (13 -- -9.9)
Oklahoma,2112 (691 -- 5045),Unsure,0.91 (0.56 -- 1.2),-0.026 (-0.13 -- 0.044),-27 (16 -- -5.3)
Oregon,1516 (473 -- 4321),Unsure,1 (0.59 -- 1.5),0.00059 (-0.12 -- 0.14),1200 (5 -- -5.7)
Pennsylvania,3891 (2345 -- 6638),Unsure,1.1 (0.89 -- 1.2),0.015 (-0.031 -- 0.061),46 (11 -- -23)
Puerto Rico,2295 (691 -- 7640),Unsure,1.4 (0.97 -- 1.9),0.11 (-0.0072 -- 0.23),6.3 (3.1 -- -96)
Rhode Island,424 (144 -- 1796),Unsure,1.2 (0.88 -- 1.8),0.043 (-0.033 -- 0.2),16 (3.5 -- -21)
South Carolina,7493 (3768 -- 15169),Unsure,0.99 (0.77 -- 1.2),-0.0035 (-0.064 -- 0.058),-200 (12 -- -11)
South Dakota,231 (147 -- 412),Unsure,0.99 (0.9 -- 1.1),-0.0031 (-0.028 -- 0.029),-220 (24 -- -25)
Tennessee,13418 (6436 -- 27571),Likely increasing,1.1 (0.89 -- 1.3),0.032 (-0.03 -- 0.079),22 (8.7 -- -23)
Texas,54324 (29329 -- 105067),Unsure,1 (0.86 -- 1.3),0.012 (-0.04 -- 0.069),56 (10 -- -17)
US,262738 (187417 -- 380465),Unsure,1 (0.87 -- 1.1),0.00083 (-0.037 -- 0.034),830 (20 -- -19)
Utah,2620 (1612 -- 4384),Unsure,1 (0.86 -- 1.2),0.0015 (-0.041 -- 0.047),450 (15 -- -17)
Vermont,50 (14 -- 268),Unsure,1.1 (0.69 -- 2),0.034 (-0.09 -- 0.25),20 (2.7 -- -7.7)
Virgin Islands,196 (20 -- 1658),Unsure,1.3 (0.54 -- 2.2),0.075 (-0.14 -- 0.29),9.3 (2.4 -- -5)
Virginia,5491 (2831 -- 10716),Unsure,1.1 (0.83 -- 1.4),0.028 (-0.047 -- 0.1),24 (6.7 -- -15)
Washington,4692 (2778 -- 8145),Likely increasing,1.1 (0.93 -- 1.2),0.024 (-0.02 -- 0.058),28 (12 -- -34)
West Virginia,729 (203 -- 2013),Unsure,1.1 (0.7 -- 1.4),0.027 (-0.088 -- 0.11),25 (6.5 -- -7.9)
Wisconsin,5025 (2503 -- 11048),Unsure,1.1 (0.83 -- 1.5),0.028 (-0.049 -- 0.13),25 (5.5 -- -14)
Wyoming,174 (83 -- 427),Unsure,1.1 (0.81 -- 1.5),0.015 (-0.053 -- 0.12),46 (5.9 -- -13)
