region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
New Mexico,1.1 (0.83 -- 1.2),1.1,1,0.12,0.83,0.98,1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Northern Mariana Islands,1.1 (0.65 -- 2.3),1.1,1.3,0.57,0.65,0.99,1.1,1.2,1.5,2.3,Effective reproduction no.,Unsure
Pennsylvania,1.1 (0.89 -- 1.2),1.1,1.1,0.11,0.89,1,1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Tennessee,1.1 (0.89 -- 1.3),1.1,1.1,0.13,0.89,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing
Vermont,1.1 (0.69 -- 2),1.1,1.2,0.43,0.69,0.98,1.1,1.2,1.4,2,Effective reproduction no.,Unsure
Virginia,1.1 (0.83 -- 1.4),1.1,1.1,0.17,0.83,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Washington,1.1 (0.93 -- 1.2),1.1,1.1,0.092,0.93,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
West Virginia,1.1 (0.7 -- 1.4),1.1,1.1,0.23,0.7,0.95,1.1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Wisconsin,1.1 (0.83 -- 1.5),1.1,1.1,0.21,0.83,0.99,1.1,1.2,1.2,1.5,Effective reproduction no.,Unsure
Wyoming,1.1 (0.81 -- 1.5),1.1,1.1,0.22,0.81,0.96,1,1.1,1.2,1.5,Effective reproduction no.,Unsure
Arkansas,1 (0.9 -- 1.2),1,1,0.1,0.9,0.99,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Georgia,1 (0.79 -- 1.2),1,1,0.13,0.79,0.92,0.98,1,1.1,1.2,Effective reproduction no.,Unsure
Guam,1 (0 -- 24),1,9,120,0,0,1,2,5,24,New confirmed cases by infection date,Unsure
Illinois,1 (0.81 -- 1.3),1,1.1,0.17,0.81,0.94,1,1.1,1.2,1.3,Effective reproduction no.,Unsure
Kansas,1 (0.73 -- 1.3),1,1,0.19,0.73,0.91,0.97,1.1,1.1,1.3,Effective reproduction no.,Unsure
Massachusetts,1 (0.85 -- 1.2),1,1,0.11,0.85,0.97,1,1.1,1.1,1.2,Effective reproduction no.,Unsure
North Carolina,1 (0.95 -- 1.1),1,1,0.05,0.95,1,1,1.1,1.1,1.1,Effective reproduction no.,Likely increasing
Oregon,1 (0.59 -- 1.5),1,1,0.3,0.59,0.84,0.93,1.1,1.2,1.5,Effective reproduction no.,Unsure
Texas,1 (0.86 -- 1.3),1,1.1,0.13,0.86,0.97,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
US,1 (0.87 -- 1.1),1,1,0.082,0.87,0.95,0.98,1,1.1,1.1,Effective reproduction no.,Unsure
Utah,1 (0.86 -- 1.2),1,1,0.1,0.86,0.95,0.98,1,1.1,1.2,Effective reproduction no.,Unsure
South Carolina,0.99 (0.77 -- 1.2),0.99,0.99,0.14,0.77,0.9,0.95,1,1.1,1.2,Effective reproduction no.,Unsure
South Dakota,0.99 (0.9 -- 1.1),0.99,1,0.066,0.9,0.97,0.98,1,1,1.1,Effective reproduction no.,Unsure
Florida,0.97 (0.75 -- 1.2),0.97,0.98,0.14,0.75,0.89,0.94,1,1.1,1.2,Effective reproduction no.,Unsure
Hawaii,0.96 (0.51 -- 1.5),0.96,0.98,0.31,0.51,0.8,0.9,1,1.1,1.5,Effective reproduction no.,Unsure
Ohio,0.96 (0.75 -- 1.2),0.96,0.97,0.14,0.75,0.88,0.93,1,1.1,1.2,Effective reproduction no.,Unsure
New Jersey,0.95 (0.73 -- 1.1),0.95,0.94,0.12,0.73,0.88,0.93,0.97,1,1.1,Effective reproduction no.,Likely decreasing
New York,0.94 (0.75 -- 1.1),0.94,0.93,0.11,0.75,0.87,0.92,0.97,1,1.1,Effective reproduction no.,Unsure
Delaware,0.93 (0.6 -- 1.5),0.93,0.97,0.29,0.6,0.79,0.88,0.99,1.1,1.5,Effective reproduction no.,Unsure
Oklahoma,0.91 (0.56 -- 1.2),0.91,0.89,0.19,0.56,0.78,0.86,0.95,1,1.2,Effective reproduction no.,Unsure
Arizona,0.87 (0.64 -- 1.1),0.87,0.87,0.15,0.64,0.78,0.83,0.9,0.96,1.1,Effective reproduction no.,Unsure
Guam,0.66 (0.2 -- 1.5),0.66,0.73,0.51,0.2,0.45,0.58,0.74,0.89,1.5,Effective reproduction no.,Unsure
