region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
Montana,551 (253 -- 1200),551,616,296,253,415,500,623,759,1200,New confirmed cases by infection date,Unsure
Puerto Rico,457 (132 -- 1450),457,600,638,132,287,383,548,739,1450,New confirmed cases by infection date,Unsure
Rhode Island,424 (136 -- 1204),424,527,435,136,264,360,504,652,1204,New confirmed cases by infection date,Unsure
Alaska,331 (150 -- 731),331,369,195,150,245,295,367,441,731,New confirmed cases by infection date,Unsure
New Mexico,277 (124 -- 541),277,298,131,124,208,250,307,365,541,New confirmed cases by infection date,Unsure
Guam,156 (8 -- 1435),156,381,719,8,55,107,217,430,1435,New confirmed cases by infection date,Unsure
District of Columbia,151 (80 -- 281),151,162,66,80,118,138,164,192,281,New confirmed cases by infection date,Unsure
New Hampshire,128 (66 -- 359),128,161,110,66,92,112,148,191,359,New confirmed cases by infection date,Unsure
Maine,118 (53 -- 246),118,132,69,53,88,106,133,161,246,New confirmed cases by infection date,Unsure
Wyoming,82 (31 -- 170),82,88,45,31,56,73,92,110,170,New confirmed cases by infection date,Unsure
Virgin Islands,27 (2 -- 251),27,141,1779,2,11,20,40,67,251,New confirmed cases by infection date,Unsure
Vermont,22 (5 -- 47),22,23,14,5,14,19,25,30,47,New confirmed cases by infection date,Unsure
Maryland,1.2 (0.96 -- 1.5),1.2,1.2,0.17,0.96,1.1,1.1,1.2,1.3,1.5,Effective reproduction no.,Unsure
West Virginia,1.2 (0.84 -- 1.5),1.2,1.2,0.21,0.84,1.1,1.1,1.2,1.3,1.5,Effective reproduction no.,Unsure
Colorado,1.1 (0.89 -- 1.4),1.1,1.1,0.15,0.89,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Delaware,1.1 (0.94 -- 1.7),1.1,1.2,0.25,0.94,1,1.1,1.1,1.3,1.7,Effective reproduction no.,Unsure
Massachusetts,1.1 (1 -- 1.3),1.1,1.1,0.092,1,1,1.1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
Michigan,1.1 (0.95 -- 1.3),1.1,1.1,0.097,0.95,1,1.1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
Missouri,1.1 (0.85 -- 1.4),1.1,1.1,0.16,0.85,0.99,1,1.1,1.2,1.4,Effective reproduction no.,Unsure
New Hampshire,1.1 (0.94 -- 1.5),1.1,1.1,0.2,0.94,1,1,1.1,1.2,1.5,Effective reproduction no.,Unsure
New York,1.1 (0.99 -- 1.2),1.1,1.1,0.057,0.99,1,1,1.1,1.1,1.2,Effective reproduction no.,Unsure
North Dakota,1.1 (0.79 -- 1.3),1.1,1.1,0.15,0.79,0.97,1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing
Oklahoma,1.1 (0.83 -- 1.3),1.1,1.1,0.15,0.83,0.98,1,1.1,1.2,1.3,Effective reproduction no.,Unsure
Pennsylvania,1.1 (0.96 -- 1.2),1.1,1.1,0.086,0.96,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
South Dakota,1.1 (0.75 -- 1.3),1.1,1.1,0.16,0.75,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing
Utah,1.1 (0.94 -- 1.2),1.1,1.1,0.088,0.94,1,1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Wisconsin,1.1 (0.98 -- 1.4),1.1,1.1,0.13,0.98,1.1,1.1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Alaska,1 (0.77 -- 1.3),1,1,0.18,0.77,0.93,0.98,1.1,1.1,1.3,Effective reproduction no.,Unsure
Arizona,1 (0.81 -- 1.3),1,1,0.16,0.81,0.93,0.98,1.1,1.1,1.3,Effective reproduction no.,Unsure
Arkansas,1 (0.91 -- 1.2),1,1,0.095,0.91,0.98,1,1,1.1,1.2,Effective reproduction no.,Unsure
Connecticut,1 (0.85 -- 1.2),1,1,0.1,0.85,0.97,1,1,1,1.2,Effective reproduction no.,Unsure
Illinois,1 (0.96 -- 1.1),1,1,0.047,0.96,1,1,1,1.1,1.1,Effective reproduction no.,Likely increasing
Maine,1 (0.8 -- 1.2),1,1,0.14,0.8,0.97,1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Minnesota,1 (0.83 -- 1.1),1,1,0.092,0.83,0.97,1,1,1.1,1.1,Effective reproduction no.,Unsure
Montana,1 (0.72 -- 1.2),1,0.99,0.15,0.72,0.9,0.96,1,1.1,1.2,Effective reproduction no.,Unsure
New Jersey,1 (0.92 -- 1.3),1,1,0.12,0.92,0.98,1,1,1.1,1.3,Effective reproduction no.,Unsure
Northern Mariana Islands,1 (0 -- 6),1,2,9,0,0,0,1,2,6,New confirmed cases by infection date,Unsure
Ohio,1 (0.79 -- 1.1),1,0.99,0.11,0.79,0.94,0.98,1,1.1,1.1,Effective reproduction no.,Unsure
South Carolina,1 (0.74 -- 1.2),1,1,0.15,0.74,0.92,0.98,1.1,1.1,1.2,Effective reproduction no.,Unsure
Tennessee,1 (0.85 -- 1.3),1,1,0.13,0.85,0.96,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Virginia,0.99 (0.79 -- 1.2),0.99,0.99,0.11,0.79,0.92,0.97,1,1.1,1.2,Effective reproduction no.,Unsure
Louisiana,0.98 (0.74 -- 1.4),0.98,1,0.2,0.74,0.88,0.94,1,1.1,1.4,Effective reproduction no.,Unsure
Florida,0.97 (0.78 -- 1.2),0.97,0.97,0.12,0.78,0.89,0.94,1,1,1.2,Effective reproduction no.,Unsure
Indiana,0.97 (0.81 -- 1.1),0.97,0.97,0.087,0.81,0.92,0.96,0.99,1,1.1,Effective reproduction no.,Unsure
Vermont,0.97 (0.57 -- 1.1),0.97,0.93,0.16,0.57,0.88,0.94,0.99,1,1.1,Effective reproduction no.,Unsure
Northern Mariana Islands,0.96 (0.59 -- 1.6),0.96,1,0.44,0.59,0.85,0.93,1,1.1,1.6,Effective reproduction no.,Unsure
Rhode Island,0.96 (0.66 -- 1.3),0.96,0.96,0.19,0.66,0.85,0.92,1,1.1,1.3,Effective reproduction no.,Unsure
Kentucky,0.95 (0.7 -- 1.1),0.95,0.93,0.13,0.7,0.85,0.91,0.97,1,1.1,Effective reproduction no.,Unsure
Oregon,0.95 (0.86 -- 1.1),0.95,0.96,0.071,0.86,0.92,0.94,0.97,1,1.1,Effective reproduction no.,Unsure
Washington,0.95 (0.82 -- 1.1),0.95,0.96,0.09,0.82,0.9,0.93,0.97,1,1.1,Effective reproduction no.,Unsure
Nevada,0.94 (0.81 -- 1.2),0.94,0.96,0.11,0.81,0.88,0.92,0.97,1,1.2,Effective reproduction no.,Unsure
Mississippi,0.93 (0.69 -- 1.2),0.93,0.93,0.17,0.69,0.85,0.9,0.96,1,1.2,Effective reproduction no.,Unsure
District of Columbia,0.92 (0.72 -- 1.1),0.92,0.92,0.12,0.72,0.85,0.9,0.94,0.98,1.1,Effective reproduction no.,Unsure
US,0.91 (0.76 -- 1),0.91,0.9,0.078,0.76,0.87,0.9,0.93,0.96,1,Effective reproduction no.,Unsure
Wyoming,0.9 (0.67 -- 1),0.9,0.88,0.12,0.67,0.82,0.87,0.93,0.96,1,Effective reproduction no.,Unsure
Georgia,0.89 (0.73 -- 1),0.89,0.88,0.091,0.73,0.83,0.87,0.91,0.94,1,Effective reproduction no.,Unsure
Idaho,0.89 (0.69 -- 1.1),0.89,0.89,0.13,0.69,0.82,0.86,0.92,0.96,1.1,Effective reproduction no.,Unsure
California,0.87 (0.72 -- 1),0.87,0.87,0.097,0.72,0.82,0.86,0.89,0.93,1,Effective reproduction no.,Unsure
New Mexico,0.86 (0.6 -- 1),0.86,0.85,0.14,0.6,0.77,0.83,0.89,0.93,1,Effective reproduction no.,Unsure
Alabama,0.85 (0.54 -- 1.1),0.85,0.83,0.16,0.54,0.73,0.81,0.89,0.94,1.1,Effective reproduction no.,Unsure
Hawaii,0.85 (0.51 -- 1.3),0.85,0.86,0.23,0.51,0.73,0.8,0.9,0.99,1.3,Effective reproduction no.,Unsure
Nebraska,0.85 (0.32 -- 1),0.85,0.78,0.22,0.32,0.65,0.79,0.9,0.96,1,Effective reproduction no.,Unsure
Kansas,0.83 (0.59 -- 1.1),0.83,0.82,0.14,0.59,0.74,0.79,0.86,0.92,1.1,Effective reproduction no.,Unsure
Puerto Rico,0.83 (0.51 -- 1.2),0.83,0.84,0.22,0.51,0.7,0.78,0.87,0.96,1.2,Effective reproduction no.,Unsure
Iowa,0.82 (0.45 -- 1.1),0.82,0.81,0.21,0.45,0.67,0.76,0.88,0.96,1.1,Effective reproduction no.,Unsure
Texas,0.81 (0.63 -- 0.96),0.81,0.8,0.11,0.63,0.74,0.78,0.83,0.87,0.96,Effective reproduction no.,Unsure
Virgin Islands,0.78 (0.26 -- 1.9),0.78,0.9,0.69,0.26,0.56,0.7,0.88,1,1.9,Effective reproduction no.,Unsure
Guam,0.77 (0.22 -- 1.5),0.77,0.8,0.38,0.22,0.52,0.68,0.88,1,1.5,Effective reproduction no.,Unsure
North Carolina,0.7 (0.5 -- 0.89),0.7,0.7,0.12,0.5,0.62,0.67,0.72,0.78,0.89,Effective reproduction no.,Unsure
