region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
Maryland,2049 (1129 -- 4220),2049,2283,1046,1129,1591,1877,2266,2682,4220,New confirmed cases by infection date,Unsure
Pennsylvania,2013 (1209 -- 3353),2013,2109,679,1209,1646,1856,2166,2445,3353,New confirmed cases by infection date,Unsure
Louisiana,2009 (1038 -- 4312),2009,2268,1170,1038,1553,1806,2230,2696,4312,New confirmed cases by infection date,Unsure
Nevada,1758 (1016 -- 3363),1758,1924,775,1016,1412,1619,1918,2240,3363,New confirmed cases by infection date,Unsure
New York,1722 (1182 -- 2512),1722,1772,410,1182,1487,1625,1825,2016,2512,New confirmed cases by infection date,Unsure
Arkansas,1621 (970 -- 2758),1621,1706,567,970,1305,1503,1744,2005,2758,New confirmed cases by infection date,Unsure
Washington,1451 (873 -- 2597),1451,1555,566,873,1179,1346,1575,1800,2597,New confirmed cases by infection date,Unsure
Arizona,1385 (714 -- 3034),1385,1565,782,714,1070,1256,1554,1837,3034,New confirmed cases by infection date,Unsure
Hawaii,1331 (394 -- 3387),1331,1581,1255,394,812,1112,1585,2065,3387,New confirmed cases by infection date,Likely increasing
Utah,1305 (837 -- 2099),1305,1371,420,837,1060,1206,1409,1594,2099,New confirmed cases by infection date,Unsure
Colorado,1146 (626 -- 2430),1146,1304,717,626,895,1046,1269,1529,2430,New confirmed cases by infection date,Unsure
Puerto Rico,1122 (305 -- 4101),1122,1544,1651,305,684,940,1376,1849,4101,New confirmed cases by infection date,Unsure
Guam,953 (152 -- 8593),953,2876,10643,152,468,730,1270,2090,8593,New confirmed cases by infection date,Likely increasing
South Dakota,951 (587 -- 1791),951,1049,421,587,779,877,1039,1207,1791,New confirmed cases by infection date,Unsure
Massachusetts,942 (630 -- 1435),942,976,259,630,787,878,1001,1124,1435,New confirmed cases by infection date,Unsure
North Dakota,942 (486 -- 2029),942,1059,517,486,718,853,1057,1253,2029,New confirmed cases by infection date,Unsure
Oregon,869 (489 -- 1647),869,942,382,489,670,787,956,1119,1647,New confirmed cases by infection date,Unsure
New Jersey,855 (394 -- 1745),855,941,471,394,623,762,971,1164,1745,New confirmed cases by infection date,Unsure
Idaho,810 (216 -- 2742),810,1070,1087,216,490,675,979,1309,2742,New confirmed cases by infection date,Unsure
Rhode Island,649 (199 -- 2138),649,889,1187,199,424,551,760,1016,2138,New confirmed cases by infection date,Unsure
New Mexico,631 (303 -- 1505),631,730,431,303,453,554,707,867,1505,New confirmed cases by infection date,Unsure
Connecticut,608 (259 -- 2419),608,919,1217,259,412,527,715,972,2419,New confirmed cases by infection date,Unsure
Nebraska,501 (267 -- 833),501,520,180,267,390,453,542,624,833,New confirmed cases by infection date,Unsure
Montana,341 (181 -- 715),341,380,180,181,261,308,380,454,715,New confirmed cases by infection date,Unsure
Alaska,300 (140 -- 696),300,343,185,140,220,267,338,417,696,New confirmed cases by infection date,Unsure
West Virginia,254 (114 -- 498),254,273,128,114,185,227,286,333,498,New confirmed cases by infection date,Unsure
Delaware,190 (73 -- 394),190,205,100,73,137,166,210,254,394,New confirmed cases by infection date,Unsure
Virgin Islands,185 (26 -- 1253),185,386,799,26,93,141,246,398,1253,New confirmed cases by infection date,Unsure
District of Columbia,182 (88 -- 394),182,206,107,88,137,163,204,248,394,New confirmed cases by infection date,Unsure
Wyoming,154 (79 -- 343),154,176,102,79,117,138,170,207,343,New confirmed cases by infection date,Unsure
Maine,112 (58 -- 269),112,131,86,58,82,99,125,153,269,New confirmed cases by infection date,Unsure
New Hampshire,77 (37 -- 205),77,97,119,37,57,69,86,106,205,New confirmed cases by infection date,Unsure
Vermont,33 (15 -- 89),33,40,27,15,23,29,38,47,89,New confirmed cases by infection date,Unsure
Guam,1.7 (0.87 -- 3.4),1.7,1.9,0.86,0.87,1.4,1.5,1.8,2.1,3.4,Effective reproduction no.,Likely increasing
South Dakota,1.2 (1.1 -- 1.4),1.2,1.2,0.12,1.1,1.1,1.2,1.2,1.3,1.4,Effective reproduction no.,Unsure
Connecticut,1.1 (0.82 -- 1.8),1.1,1.1,0.32,0.82,0.96,1,1.1,1.2,1.8,Effective reproduction no.,Unsure
Hawaii,1.1 (0.67 -- 1.4),1.1,1.1,0.24,0.67,0.9,1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing
Illinois,1.1 (0.86 -- 1.3),1.1,1.1,0.14,0.86,0.98,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Indiana,1.1 (0.95 -- 1.5),1.1,1.2,0.19,0.95,1,1.1,1.2,1.2,1.5,Effective reproduction no.,Unsure
Iowa,1.1 (0.91 -- 1.4),1.1,1.1,0.14,0.91,1,1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Kansas,1.1 (0.82 -- 1.3),1.1,1.1,0.14,0.82,0.97,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Kentucky,1.1 (0.85 -- 1.4),1.1,1.1,0.16,0.85,0.99,1,1.1,1.1,1.4,Effective reproduction no.,Unsure
Maine,1.1 (0.93 -- 1.4),1.1,1.1,0.16,0.93,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Michigan,1.1 (0.87 -- 1.5),1.1,1.1,0.21,0.87,1,1,1.1,1.2,1.5,Effective reproduction no.,Unsure
Minnesota,1.1 (0.91 -- 1.3),1.1,1.1,0.13,0.91,1,1,1.1,1.2,1.3,Effective reproduction no.,Unsure
New Mexico,1.1 (0.81 -- 1.5),1.1,1.1,0.23,0.81,0.96,1,1.1,1.2,1.5,Effective reproduction no.,Unsure
North Carolina,1.1 (0.97 -- 1.3),1.1,1.1,0.1,0.97,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Unsure
North Dakota,1.1 (0.86 -- 1.5),1.1,1.1,0.19,0.86,1,1.1,1.2,1.3,1.5,Effective reproduction no.,Unsure
Virgin Islands,1.1 (0.46 -- 1.9),1.1,1.1,0.47,0.46,0.84,0.98,1.2,1.4,1.9,Effective reproduction no.,Unsure
Alaska,1 (0.77 -- 1.4),1,1,0.19,0.77,0.91,0.97,1,1.1,1.4,Effective reproduction no.,Unsure
Colorado,1 (0.81 -- 1.3),1,1,0.19,0.81,0.93,0.98,1.1,1.1,1.3,Effective reproduction no.,Unsure
Maryland,1 (0.79 -- 1.3),1,1,0.17,0.79,0.91,0.97,1,1.1,1.3,Effective reproduction no.,Unsure
Massachusetts,1 (0.86 -- 1.2),1,1,0.092,0.86,0.94,0.98,1,1.1,1.2,Effective reproduction no.,Unsure
Rhode Island,1 (0.69 -- 1.5),1,1.1,0.27,0.69,0.91,0.99,1.1,1.1,1.5,Effective reproduction no.,Unsure
Vermont,1 (0.83 -- 1.3),1,1,0.15,0.83,0.97,1,1,1.1,1.3,Effective reproduction no.,Unsure
New Hampshire,0.98 (0.79 -- 1.4),0.98,1,0.24,0.79,0.91,0.95,1,1.1,1.4,Effective reproduction no.,Unsure
Wyoming,0.98 (0.76 -- 1.2),0.98,0.98,0.15,0.76,0.91,0.96,1,1.1,1.2,Effective reproduction no.,Unsure
Oklahoma,0.97 (0.8 -- 1.3),0.97,1,0.2,0.8,0.89,0.94,1,1.1,1.3,Effective reproduction no.,Unsure
Utah,0.97 (0.86 -- 1.1),0.97,0.98,0.082,0.86,0.93,0.96,0.99,1,1.1,Effective reproduction no.,Unsure
Mississippi,0.96 (0.8 -- 1.3),0.96,1,0.18,0.8,0.89,0.93,1,1.1,1.3,Effective reproduction no.,Unsure
New York,0.96 (0.84 -- 1.1),0.96,0.96,0.074,0.84,0.92,0.95,0.98,1,1.1,Effective reproduction no.,Unsure
Ohio,0.96 (0.81 -- 1.2),0.96,0.97,0.11,0.81,0.9,0.94,0.99,1,1.2,Effective reproduction no.,Unsure
Missouri,0.95 (0.76 -- 1.2),0.95,0.96,0.13,0.76,0.88,0.93,0.98,1,1.2,Effective reproduction no.,Unsure
Montana,0.95 (0.76 -- 1.2),0.95,0.97,0.14,0.76,0.88,0.93,0.99,1,1.2,Effective reproduction no.,Unsure
Virginia,0.94 (0.76 -- 1.2),0.94,0.95,0.13,0.76,0.87,0.91,0.97,1,1.2,Effective reproduction no.,Unsure
California,0.93 (0.74 -- 1.1),0.93,0.92,0.1,0.74,0.86,0.91,0.95,0.98,1.1,Effective reproduction no.,Unsure
Oregon,0.93 (0.78 -- 1.1),0.93,0.93,0.096,0.78,0.88,0.91,0.95,0.98,1.1,Effective reproduction no.,Unsure
Puerto Rico,0.93 (0.53 -- 1.4),0.93,0.95,0.28,0.53,0.79,0.87,0.99,1.1,1.4,Effective reproduction no.,Unsure
District of Columbia,0.92 (0.69 -- 1.2),0.92,0.94,0.17,0.69,0.83,0.89,0.96,1,1.2,Effective reproduction no.,Unsure
Georgia,0.92 (0.75 -- 1.1),0.92,0.93,0.12,0.75,0.85,0.89,0.94,0.98,1.1,Effective reproduction no.,Unsure
Pennsylvania,0.92 (0.75 -- 1.1),0.92,0.92,0.11,0.75,0.86,0.9,0.95,0.98,1.1,Effective reproduction no.,Unsure
Tennessee,0.92 (0.73 -- 1.2),0.92,0.93,0.14,0.73,0.85,0.89,0.95,1,1.2,Effective reproduction no.,Unsure
US,0.92 (0.8 -- 1.1),0.92,0.92,0.078,0.8,0.87,0.9,0.94,0.97,1.1,Effective reproduction no.,Unsure
Wisconsin,0.92 (0.69 -- 1.1),0.92,0.91,0.13,0.69,0.84,0.89,0.95,1,1.1,Effective reproduction no.,Unsure
South Carolina,0.91 (0.74 -- 1.1),0.91,0.92,0.13,0.74,0.84,0.88,0.93,0.98,1.1,Effective reproduction no.,Unsure
New Jersey,0.9 (0.68 -- 1.1),0.9,0.9,0.13,0.68,0.82,0.87,0.93,0.98,1.1,Effective reproduction no.,Unsure
Arkansas,0.89 (0.77 -- 1),0.89,0.89,0.075,0.77,0.84,0.88,0.91,0.93,1,Effective reproduction no.,Unsure
Washington,0.89 (0.75 -- 1.1),0.89,0.9,0.095,0.75,0.84,0.87,0.91,0.95,1.1,Effective reproduction no.,Unsure
Alabama,0.88 (0.71 -- 1.1),0.88,0.89,0.12,0.71,0.82,0.86,0.91,0.95,1.1,Effective reproduction no.,Unsure
Nevada,0.88 (0.72 -- 1.1),0.88,0.89,0.1,0.72,0.82,0.86,0.9,0.95,1.1,Effective reproduction no.,Unsure
Delaware,0.87 (0.62 -- 1),0.87,0.86,0.13,0.62,0.79,0.85,0.9,0.94,1,Effective reproduction no.,Unsure
Northern Mariana Islands,0.87 (0.27 -- 1.4),0.87,0.85,0.35,0.27,0.63,0.78,0.94,1,1.4,Effective reproduction no.,Unsure
West Virginia,0.87 (0.63 -- 1.1),0.87,0.86,0.15,0.63,0.78,0.84,0.9,0.95,1.1,Effective reproduction no.,Unsure
Nebraska,0.86 (0.7 -- 1),0.86,0.86,0.1,0.7,0.8,0.84,0.89,0.93,1,Effective reproduction no.,Unsure
Idaho,0.85 (0.5 -- 1.3),0.85,0.87,0.25,0.5,0.72,0.81,0.9,0.99,1.3,Effective reproduction no.,Unsure
Louisiana,0.85 (0.68 -- 1.1),0.85,0.87,0.14,0.68,0.78,0.82,0.87,0.93,1.1,Effective reproduction no.,Unsure
Texas,0.85 (0.61 -- 1),0.85,0.84,0.13,0.61,0.76,0.82,0.88,0.93,1,Effective reproduction no.,Unsure
Arizona,0.79 (0.62 -- 0.99),0.79,0.8,0.12,0.62,0.72,0.76,0.81,0.86,0.99,Effective reproduction no.,Unsure
Florida,0.78 (0.6 -- 0.95),0.78,0.78,0.11,0.6,0.72,0.76,0.81,0.85,0.95,Effective reproduction no.,Unsure
Northern Mariana Islands,0 (0 -- 6),0,1,4,0,0,0,1,2,6,New confirmed cases by infection date,Unsure
