Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Idaho,4 (1 -- 8),Unsure,1.2 (0.7 -- 1.8),0.06 (-0.08 -- 0.21),11.4 (3.2 -- -9.1)
Illinois,33 (18 -- 48),Unsure,1.2 (0.8 -- 1.5),0.04 (-0.04 -- 0.14),16.4 (5 -- -15.7)
Indiana,14 (7 -- 23),Unsure,1 (0.7 -- 1.5),0.01 (-0.1 -- 0.11),81.6 (6 -- -7.1)
Iowa,12 (6 -- 21),Likely increasing,1.2 (0.8 -- 1.6),0.06 (-0.03 -- 0.18),11.5 (3.9 -- -21.1)
Kansas,7 (3 -- 12),Unsure,1 (0.7 -- 1.2),0 (-0.07 -- 0.06),-409 (12 -- -9.7)
Kentucky,9 (3 -- 16),Unsure,1.2 (0.7 -- 1.6),0.04 (-0.09 -- 0.15),16.3 (4.5 -- -7.9)
Louisiana,16 (9 -- 23),Unsure,1 (0.8 -- 1.3),0.01 (-0.05 -- 0.08),114.9 (8.4 -- -13.1)
Maine,0 (0 -- 1),Unsure,1 (0.6 -- 1.2),-0.01 (-0.1 -- 0.07),-79.5 (9.6 -- -6.7)
Maryland,3 (1 -- 6),Decreasing,0.7 (0.4 -- 1),-0.08 (-0.16 -- 0),-8.7 (185.3 -- -4.3)
Massachusetts,13 (7 -- 21),Unsure,0.9 (0.7 -- 1.2),-0.02 (-0.09 -- 0.06),-34.3 (11.3 -- -7.4)
Michigan,11 (3 -- 22),Unsure,1 (0.6 -- 1.4),-0.01 (-0.12 -- 0.12),-122.6 (5.8 -- -5.9)
Minnesota,12 (5 -- 19),Unsure,1.2 (0.8 -- 1.7),0.05 (-0.05 -- 0.17),14 (4 -- -13.1)
Mississippi,13 (6 -- 22),Unsure,0.9 (0.6 -- 1.3),-0.02 (-0.11 -- 0.07),-36.1 (9.8 -- -6.6)
Missouri,25 (10 -- 43),Unsure,1.1 (0.7 -- 1.4),0.02 (-0.07 -- 0.1),43.8 (7.1 -- -9.3)
Montana,2 (1 -- 4),Unsure,0.9 (0.7 -- 1.2),-0.02 (-0.09 -- 0.05),-45.2 (13.3 -- -7.3)
Nebraska,7 (2 -- 16),Likely increasing,1.2 (0.9 -- 1.7),0.05 (-0.03 -- 0.18),14.5 (3.9 -- -21.5)
Nevada,7 (3 -- 12),Unsure,1 (0.7 -- 1.5),0.01 (-0.09 -- 0.14),83.8 (5 -- -7.7)
New Hampshire,0 (0 -- 1),Unsure,1.1 (0.6 -- 1.6),0.02 (-0.07 -- 0.17),40.1 (4 -- -9.5)
New Jersey,5 (2 -- 9),Unsure,0.9 (0.7 -- 1.3),-0.01 (-0.1 -- 0.08),-46.5 (8.4 -- -7.1)
New Mexico,3 (2 -- 6),Unsure,1 (0.7 -- 1.4),0 (-0.08 -- 0.1),234.5 (7.3 -- -8.3)
New York,13 (3 -- 32),Unsure,1.1 (0.6 -- 1.8),0.04 (-0.11 -- 0.21),17.3 (3.3 -- -6.2)
North Carolina,26 (13 -- 40),Unsure,0.9 (0.6 -- 1.3),-0.02 (-0.11 -- 0.07),-43.6 (9.5 -- -6.6)
North Dakota,7 (3 -- 12),Unsure,1.1 (0.8 -- 1.5),0.04 (-0.06 -- 0.12),19.4 (5.6 -- -11.3)
Ohio,26 (7 -- 55),Unsure,1.1 (0.6 -- 1.8),0.04 (-0.11 -- 0.22),19.7 (3.2 -- -6)
Oklahoma,5 (2 -- 9),Likely decreasing,0.8 (0.5 -- 1.2),-0.06 (-0.16 -- 0.05),-11.4 (15.1 -- -4.3)
Oregon,5 (2 -- 9),Unsure,1.2 (0.7 -- 1.8),0.06 (-0.08 -- 0.21),11.7 (3.4 -- -8.3)
Pennsylvania,26 (9 -- 57),Unsure,1.2 (0.6 -- 1.9),0.05 (-0.1 -- 0.22),13.4 (3.1 -- -6.6)
Puerto Rico,6 (3 -- 10),Unsure,1 (0.7 -- 1.4),0.01 (-0.08 -- 0.12),66.3 (5.7 -- -8.9)
Rhode Island,1 (0 -- 3),Likely decreasing,0.8 (0.4 -- 1.2),-0.06 (-0.17 -- 0.04),-12.2 (15.6 -- -4.1)
South Carolina,20 (11 -- 31),Unsure,1.1 (0.8 -- 1.4),0.02 (-0.06 -- 0.12),28.8 (6 -- -10.9)
South Dakota,5 (1 -- 8),Likely increasing,1.2 (0.8 -- 1.5),0.05 (-0.05 -- 0.12),14.8 (5.9 -- -14.8)
Tennessee,39 (20 -- 63),Likely increasing,1.3 (0.9 -- 1.8),0.09 (-0.03 -- 0.21),7.5 (3.3 -- -25.6)
Texas,75 (38 -- 125),Unsure,0.9 (0.6 -- 1.2),-0.03 (-0.13 -- 0.06),-23 (11.9 -- -5.5)
US,728 (524 -- 1003),Unsure,1 (0.8 -- 1.3),0 (-0.06 -- 0.08),141.4 (8.7 -- -11.6)
Utah,6 (2 -- 14),Likely increasing,1.6 (0.9 -- 2.5),0.15 (-0.03 -- 0.36),4.7 (1.9 -- -21.6)
Virginia,15 (7 -- 27),Likely decreasing,0.8 (0.5 -- 1.1),-0.06 (-0.16 -- 0.02),-10.8 (35.6 -- -4.2)
Washington,4 (1 -- 9),Unsure,0.8 (0.4 -- 1.3),-0.06 (-0.18 -- 0.08),-12 (8.6 -- -3.8)
West Virginia,4 (2 -- 6),Unsure,0.9 (0.7 -- 1.1),-0.02 (-0.1 -- 0.03),-39.9 (22.3 -- -7.3)
Wisconsin,20 (8 -- 36),Likely increasing,1.5 (0.9 -- 2.1),0.12 (-0.02 -- 0.28),5.6 (2.5 -- -45.2)
