region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
Colorado,1.1 (0.67 -- 1.5),1.1,1.1,0.27,0.67,0.93,1,1.1,1.2,1.5,Effective reproduction no.,Likely increasing
Delaware,1.1 (0.83 -- 1.7),1.1,1.2,0.33,0.83,1,1.1,1.2,1.3,1.7,Effective reproduction no.,Likely increasing
District of Columbia,1.1 (0.8 -- 1.6),1.1,1.1,0.3,0.8,1,1.1,1.1,1.2,1.6,Effective reproduction no.,Likely increasing
Indiana,1.1 (0.92 -- 1.2),1.1,1.1,0.1,0.92,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Iowa,1.1 (0.93 -- 1.6),1.1,1.2,0.25,0.93,1.1,1.1,1.2,1.3,1.6,Effective reproduction no.,Likely increasing
Kansas,1.1 (0.52 -- 1.7),1.1,1.1,0.43,0.52,0.91,1,1.1,1.2,1.7,Effective reproduction no.,Unsure
Kentucky,1.1 (0.95 -- 1.3),1.1,1.1,0.15,0.95,1,1.1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
Louisiana,1.1 (0.84 -- 1.3),1.1,1.1,0.14,0.84,1,1.1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
Maine,1.1 (0.64 -- 1.8),1.1,1.2,0.43,0.64,0.98,1.1,1.2,1.3,1.8,Effective reproduction no.,Likely increasing
Maryland,1.1 (0.85 -- 1.3),1.1,1.1,0.16,0.85,1,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
Massachusetts,1.1 (0.92 -- 1.2),1.1,1.1,0.1,0.92,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Michigan,1.1 (0.73 -- 1.4),1.1,1.1,0.23,0.73,0.94,1,1.1,1.1,1.4,Effective reproduction no.,Likely increasing
Mississippi,1.1 (0.86 -- 1.3),1.1,1.1,0.14,0.86,1,1.1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
Missouri,1.1 (0.84 -- 1.7),1.1,1.1,0.3,0.84,0.99,1,1.1,1.2,1.7,Effective reproduction no.,Unsure
Nevada,1.1 (0.78 -- 1.5),1.1,1.1,0.23,0.78,1,1.1,1.1,1.2,1.5,Effective reproduction no.,Likely increasing
New Hampshire,1.1 (0.63 -- 1.7),1.1,1.1,0.36,0.63,0.94,1.1,1.2,1.3,1.7,Effective reproduction no.,Unsure
New Jersey,1.1 (0.71 -- 1.2),1.1,1,0.17,0.71,0.95,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
North Carolina,1.1 (0.92 -- 1.4),1.1,1.1,0.16,0.92,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing
Ohio,1.1 (0.71 -- 1.2),1.1,1,0.21,0.71,0.94,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Oklahoma,1.1 (0.86 -- 1.2),1.1,1.1,0.12,0.86,1,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Oregon,1.1 (0.7 -- 1.3),1.1,1.1,0.19,0.7,0.99,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing
Rhode Island,1.1 (0.87 -- 1.4),1.1,1.1,0.16,0.87,1.1,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing
South Carolina,1.1 (0.84 -- 1.5),1.1,1.1,0.2,0.84,1,1,1.1,1.2,1.5,Effective reproduction no.,Unsure
Tennessee,1.1 (0.98 -- 1.6),1.1,1.2,0.23,0.98,1.1,1.1,1.2,1.3,1.6,Effective reproduction no.,Likely increasing
Texas,1.1 (0.87 -- 1.4),1.1,1.1,0.19,0.87,1,1.1,1.1,1.1,1.4,Effective reproduction no.,Likely increasing
US,1.1 (0.9 -- 1.1),1.1,1,0.088,0.9,1,1,1.1,1.1,1.1,Effective reproduction no.,Likely increasing
Utah,1.1 (0.75 -- 1.2),1.1,1,0.18,0.75,0.97,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Vermont,1.1 (0.17 -- 2.2),1.1,1.1,0.67,0.17,0.72,0.98,1.2,1.3,2.2,Effective reproduction no.,Unsure
Virginia,1.1 (0.87 -- 1.5),1.1,1.2,0.23,0.87,1,1.1,1.2,1.2,1.5,Effective reproduction no.,Unsure
West Virginia,1.1 (0.82 -- 1.4),1.1,1.1,0.19,0.82,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing
Alaska,1 (0.38 -- 1.4),1,0.97,0.31,0.38,0.82,0.97,1.1,1.1,1.4,Effective reproduction no.,Unsure
Connecticut,1 (0.13 -- 1.2),1,0.84,0.42,0.13,0.21,0.97,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Idaho,1 (0.66 -- 1.2),1,1,0.19,0.66,0.95,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Nebraska,1 (0.56 -- 1.3),1,0.99,0.24,0.56,0.89,0.98,1.1,1.1,1.3,Effective reproduction no.,Unsure
New Mexico,1 (0.69 -- 1.4),1,1,0.23,0.69,0.91,0.97,1,1.1,1.4,Effective reproduction no.,Unsure
Pennsylvania,1 (0.7 -- 1.4),1,1,0.22,0.7,0.91,0.99,1.1,1.2,1.4,Effective reproduction no.,Unsure
Puerto Rico,1 (0.74 -- 1.7),1,1.1,0.33,0.74,0.95,1,1.1,1.2,1.7,Effective reproduction no.,Unsure
Wisconsin,1 (0.83 -- 1.3),1,1.1,0.16,0.83,0.99,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Washington,0.99 (0.59 -- 1.3),0.99,0.96,0.21,0.59,0.87,0.95,1,1.1,1.3,Effective reproduction no.,Unsure
Minnesota,0.98 (0.76 -- 1.2),0.98,0.98,0.14,0.76,0.9,0.95,1,1,1.2,Effective reproduction no.,Unsure
Georgia,0.96 (0.54 -- 1.2),0.96,0.93,0.22,0.54,0.82,0.92,1,1,1.2,Effective reproduction no.,Unsure
North Dakota,0.95 (0.64 -- 1.1),0.95,0.93,0.17,0.64,0.85,0.91,0.98,1,1.1,Effective reproduction no.,Unsure
Florida,0.94 (0.52 -- 1.5),0.94,0.97,0.36,0.52,0.79,0.89,0.99,1.1,1.5,Effective reproduction no.,Unsure
South Dakota,0.94 (0.52 -- 1.3),0.94,0.93,0.27,0.52,0.8,0.89,0.99,1.1,1.3,Effective reproduction no.,Unsure
Montana,0.92 (0.5 -- 1.3),0.92,0.93,0.34,0.5,0.78,0.87,0.96,1,1.3,Effective reproduction no.,Unsure
Illinois,0.91 (0.59 -- 1.1),0.91,0.9,0.17,0.59,0.8,0.87,0.94,1,1.1,Effective reproduction no.,Unsure
Wyoming,0.89 (0.21 -- 1.6),0.89,0.9,0.49,0.21,0.6,0.79,0.99,1.1,1.6,Effective reproduction no.,Unsure
Guam,0.82 (0.33 -- 1.3),0.82,0.83,0.42,0.33,0.63,0.76,0.88,0.95,1.3,Effective reproduction no.,Unsure
Hawaii,0.47 (0.023 -- 1.7),0.47,0.65,0.81,0.023,0.19,0.35,0.6,0.86,1.7,Effective reproduction no.,Unsure
Virgin Islands,0.4 (0.00046 -- 2.2),0.4,0.67,1,0.00046,0.074,0.24,0.58,0.84,2.2,Effective reproduction no.,Likely decreasing
Virgin Islands,0 (0 -- 12),0,338,10415,0,0,0,0,0,12,New confirmed cases by infection date,Likely decreasing
