Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Pennsylvania,59837 (14485 -- 220347),Unsure,1 (0.7 -- 1.4),0.0091 (-0.088 -- 0.1),76 (6.9 -- -7.9)
Puerto Rico,2576 (714 -- 15523),Unsure,1 (0.74 -- 1.7),0.013 (-0.073 -- 0.17),52 (4 -- -9.5)
Rhode Island,6040 (2226 -- 21206),Likely increasing,1.1 (0.87 -- 1.4),0.034 (-0.035 -- 0.1),20 (6.8 -- -20)
South Carolina,8094 (2426 -- 36765),Unsure,1.1 (0.84 -- 1.5),0.021 (-0.047 -- 0.12),32 (5.8 -- -15)
South Dakota,2270 (204 -- 12092),Unsure,0.94 (0.52 -- 1.3),-0.016 (-0.15 -- 0.08),-43 (8.7 -- -4.7)
Tennessee,31096 (12365 -- 146071),Likely increasing,1.1 (0.98 -- 1.6),0.04 (-0.0057 -- 0.16),17 (4.4 -- -120)
Texas,34364 (14769 -- 109969),Likely increasing,1.1 (0.87 -- 1.4),0.019 (-0.037 -- 0.11),37 (6.2 -- -19)
US,495103 (289744 -- 807016),Likely increasing,1.1 (0.9 -- 1.1),0.014 (-0.028 -- 0.04),49 (17 -- -24)
Utah,3308 (930 -- 9295),Likely increasing,1.1 (0.75 -- 1.2),0.014 (-0.072 -- 0.065),48 (11 -- -9.6)
Vermont,883 (4 -- 12576),Unsure,1.1 (0.17 -- 2.2),0.025 (-0.27 -- 0.29),28 (2.4 -- -2.5)
Virgin Islands,0 (0 -- 12),Likely decreasing,0.4 (0.00046 -- 2.2),-0.19 (-0.39 -- 0.31),-3.7 (2.3 -- -1.8)
Virginia,9522 (3260 -- 38993),Unsure,1.1 (0.87 -- 1.5),0.036 (-0.038 -- 0.14),19 (4.9 -- -18)
Washington,2844 (368 -- 10252),Unsure,0.99 (0.59 -- 1.3),-0.0025 (-0.12 -- 0.07),-280 (10 -- -5.7)
West Virginia,5264 (1691 -- 16115),Likely increasing,1.1 (0.82 -- 1.4),0.029 (-0.049 -- 0.11),24 (6.1 -- -14)
Wisconsin,17285 (5286 -- 70741),Unsure,1 (0.83 -- 1.3),0.011 (-0.049 -- 0.085),66 (8.2 -- -14)
Wyoming,778 (5 -- 15320),Unsure,0.89 (0.21 -- 1.6),-0.03 (-0.26 -- 0.16),-23 (4.5 -- -2.7)
