Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Montana,3985 (396 -- 78082),Likely increasing,1.3 (0.7 -- 2.5),0.076 (-0.088 -- 0.35),9.1 (2 -- -7.8)
Nebraska,772 (142 -- 15791),Stable,1.1 (0.75 -- 2.1),0.014 (-0.072 -- 0.26),48 (2.6 -- -9.6)
Nevada,1460 (379 -- 7213),Stable,0.99 (0.74 -- 1.5),-0.0032 (-0.073 -- 0.12),-220 (5.7 -- -9.4)
New Hampshire,83 (1 -- 934),Likely decreasing,0.82 (0.21 -- 1.5),-0.051 (-0.26 -- 0.14),-13 (5 -- -2.7)
New Jersey,4211 (2319 -- 10147),Likely decreasing,0.96 (0.86 -- 1.2),-0.011 (-0.039 -- 0.042),-60 (17 -- -18)
New Mexico,270 (74 -- 1245),Likely decreasing,0.9 (0.66 -- 1.3),-0.029 (-0.098 -- 0.078),-24 (8.9 -- -7.1)
New York,8692 (3558 -- 20222),Likely decreasing,0.96 (0.74 -- 1.1),-0.01 (-0.072 -- 0.036),-68 (19 -- -9.6)
North Carolina,1284 (252 -- 7147),Likely decreasing,0.88 (0.58 -- 1.3),-0.033 (-0.12 -- 0.071),-21 (9.8 -- -5.6)
North Dakota,49 (5 -- 479),Likely decreasing,0.93 (0.57 -- 1.5),-0.019 (-0.13 -- 0.13),-37 (5.4 -- -5.5)
Ohio,7095970 (774961 -- 21330200),Increasing,6.9 (3.2 -- 9.7),1.1 (0.51 -- 1.7),0.6 (0.41 -- 1.4)
Oklahoma,1666190 (18310 -- 149048000),Likely increasing,2.9 (0.79 -- 7.9),0.44 (-0.06 -- 1.3),1.6 (0.53 -- -12)
Oregon,592 (134 -- 6861),Likely decreasing,0.95 (0.69 -- 1.6),-0.014 (-0.089 -- 0.17),-49 (4.2 -- -7.8)
Pennsylvania,3955 (1329 -- 21949),Stable,0.98 (0.79 -- 1.5),-0.0046 (-0.06 -- 0.12),-150 (5.9 -- -12)
Puerto Rico,721 (93 -- 8107),Likely increasing,1.1 (0.54 -- 2),0.026 (-0.14 -- 0.24),26 (2.9 -- -5.1)
Rhode Island,137 (14 -- 751),Likely decreasing,0.89 (0.47 -- 1.2),-0.03 (-0.16 -- 0.066),-23 (11 -- -4.3)
South Carolina,2208 (605 -- 16414),Likely decreasing,0.91 (0.74 -- 1.3),-0.025 (-0.075 -- 0.09),-28 (7.7 -- -9.2)
South Dakota,98 (18 -- 844),Likely decreasing,0.92 (0.64 -- 1.4),-0.023 (-0.1 -- 0.11),-30 (6.2 -- -6.7)
Tennessee,1065 (72 -- 10977),Likely decreasing,0.87 (0.37 -- 1.4),-0.036 (-0.2 -- 0.11),-19 (6.5 -- -3.5)
Texas,7159 (2387 -- 27234),Likely decreasing,0.91 (0.65 -- 1.3),-0.026 (-0.1 -- 0.074),-26 (9.4 -- -6.9)
US,151311 (66929 -- 497951),Stable,1 (0.82 -- 1.4),0.005 (-0.05 -- 0.1),140 (6.8 -- -14)
Utah,412 (57 -- 1339),Likely decreasing,0.92 (0.53 -- 1.2),-0.022 (-0.14 -- 0.052),-32 (13 -- -4.8)
Vermont,53 (3 -- 290),Likely decreasing,0.92 (0.49 -- 1.2),-0.023 (-0.15 -- 0.048),-31 (15 -- -4.6)
Virgin Islands,0 (0 -- 153),Likely decreasing,0.77 (0.03 -- 2),-0.064 (-0.35 -- 0.25),-11 (2.8 -- -2)
Virginia,116 (0 -- 48977),Likely decreasing,0.21 (0.0019 -- 2.8),-0.26 (-0.39 -- 0.41),-2.7 (1.7 -- -1.8)
Washington,794 (155 -- 5697),Likely decreasing,0.92 (0.63 -- 1.4),-0.022 (-0.11 -- 0.098),-31 (7 -- -6.4)
West Virginia,723 (17 -- 10276),Likely decreasing,0.93 (0.29 -- 1.8),-0.019 (-0.23 -- 0.21),-36 (3.4 -- -3.1)
Wisconsin,507 (164 -- 1891),Likely decreasing,0.92 (0.71 -- 1.2),-0.022 (-0.084 -- 0.054),-31 (13 -- -8.2)
Wyoming,40 (0 -- 755),Likely decreasing,0.9 (0.37 -- 1.5),-0.028 (-0.19 -- 0.13),-25 (5.4 -- -3.6)
