Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Michigan,1967 (483 -- 9089),Likely decreasing,0.87 (0.63 -- 1.3),-0.035 (-0.11 -- 0.068),-20 (10 -- -6.5)
Minnesota,620 (283 -- 1723),Likely decreasing,0.88 (0.76 -- 1.1),-0.033 (-0.068 -- 0.037),-21 (19 -- -10)
Mississippi,1586 (321 -- 21942),Likely decreasing,0.93 (0.63 -- 1.9),-0.021 (-0.11 -- 0.22),-33 (3.2 -- -6.4)
Missouri,4806 (852 -- 17818),Likely decreasing,0.96 (0.63 -- 1.2),-0.012 (-0.11 -- 0.043),-57 (16 -- -6.3)
Montana,110 (3 -- 2641),Likely decreasing,0.8 (0.32 -- 1.7),-0.058 (-0.21 -- 0.19),-12 (3.7 -- -3.2)
Nebraska,727 (197 -- 5521),Stable,0.97 (0.74 -- 1.5),-0.0087 (-0.073 -- 0.13),-80 (5.5 -- -9.5)
Nevada,1217 (126 -- 4645),Likely decreasing,0.82 (0.44 -- 1.1),-0.05 (-0.17 -- 0.019),-14 (36 -- -4)
New Hampshire,200 (20 -- 1763),Likely decreasing,0.81 (0.46 -- 1.4),-0.054 (-0.16 -- 0.093),-13 (7.4 -- -4.3)
New Jersey,7117 (1167 -- 39542),Stable,0.95 (0.52 -- 1.5),-0.012 (-0.14 -- 0.14),-56 (5 -- -4.8)
New Mexico,1821 (618 -- 5148),Likely decreasing,0.94 (0.75 -- 1.2),-0.018 (-0.073 -- 0.042),-39 (16 -- -9.6)
New York,15492 (7529 -- 31365),Likely decreasing,0.92 (0.77 -- 1.1),-0.022 (-0.065 -- 0.024),-31 (28 -- -11)
North Carolina,3241 (525 -- 15466),Likely decreasing,0.84 (0.5 -- 1.2),-0.046 (-0.15 -- 0.057),-15 (12 -- -4.7)
North Dakota,83 (13 -- 1506),Likely decreasing,0.9 (0.6 -- 1.6),-0.028 (-0.12 -- 0.16),-25 (4.2 -- -5.9)
Ohio,179 (2 -- 9896),Decreasing,0.068 (0.0019 -- 0.79),-0.33 (-0.39 -- -0.057),-2.1 (-12 -- -1.8)
Oklahoma,4768 (1467 -- 34690),Stable,1 (0.77 -- 1.7),0.0025 (-0.065 -- 0.19),280 (3.7 -- -11)
Oregon,649 (83 -- 2304),Likely decreasing,0.91 (0.58 -- 1.2),-0.024 (-0.12 -- 0.049),-29 (14 -- -5.6)
Pennsylvania,5122 (1425 -- 22544),Likely decreasing,0.88 (0.64 -- 1.3),-0.032 (-0.11 -- 0.072),-21 (9.6 -- -6.6)
Puerto Rico,1765 (577 -- 10339),Stable,1 (0.83 -- 1.5),0.0093 (-0.047 -- 0.14),74 (5 -- -15)
Rhode Island,41 (2 -- 216),Decreasing,0.64 (0.26 -- 0.96),-0.11 (-0.23 -- -0.012),-6.6 (-60 -- -3)
South Carolina,3571 (347 -- 26712),Likely decreasing,0.84 (0.45 -- 1.2),-0.046 (-0.17 -- 0.058),-15 (12 -- -4.2)
South Dakota,365 (71 -- 2825),Likely decreasing,0.92 (0.66 -- 1.5),-0.024 (-0.098 -- 0.13),-29 (5.5 -- -7)
Tennessee,2762 (432 -- 41973),Likely decreasing,0.84 (0.51 -- 1.8),-0.044 (-0.15 -- 0.21),-16 (3.3 -- -4.7)
Texas,29609 (7359 -- 273088),Stable,1 (0.67 -- 1.9),0.0034 (-0.094 -- 0.21),210 (3.3 -- -7.4)
US,236447 (110873 -- 668263),Stable,0.98 (0.79 -- 1.3),-0.0052 (-0.059 -- 0.081),-130 (8.5 -- -12)
Utah,2295 (711 -- 33021),Likely increasing,1.1 (0.87 -- 2.1),0.022 (-0.037 -- 0.27),31 (2.6 -- -19)
Vermont,187 (31 -- 1650),Stable,0.99 (0.67 -- 1.6),-0.0014 (-0.096 -- 0.14),-500 (4.8 -- -7.2)
Virgin Islands,0 (0 -- 185),Likely decreasing,0.73 (0.015 -- 2.5),-0.077 (-0.36 -- 0.36),-9 (1.9 -- -1.9)
Virginia,429013 (32353 -- 6710960),Likely increasing,1.8 (0.76 -- 3.5),0.19 (-0.07 -- 0.56),3.6 (1.2 -- -9.8)
Washington,3547 (379 -- 22619),Likely decreasing,0.97 (0.59 -- 1.4),-0.0071 (-0.12 -- 0.096),-97 (7.2 -- -5.8)
West Virginia,345 (53 -- 1761),Likely decreasing,0.81 (0.47 -- 1.2),-0.055 (-0.16 -- 0.044),-13 (16 -- -4.3)
Wisconsin,1806 (523 -- 13076),Likely decreasing,0.93 (0.7 -- 1.5),-0.02 (-0.088 -- 0.13),-35 (5.2 -- -7.9)
Wyoming,33 (0 -- 501),Likely decreasing,0.81 (0.32 -- 1.4),-0.054 (-0.21 -- 0.1),-13 (6.9 -- -3.3)
