Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Maryland,7816 (2317 -- 19921),Unsure,1.1 (0.75 -- 1.3),0.023 (-0.071 -- 0.085),31 (8.2 -- -9.8)
Massachusetts,10198 (4911 -- 26503),Likely increasing,1.1 (0.97 -- 1.3),0.025 (-0.0078 -- 0.087),28 (8 -- -89)
Michigan,60765 (18808 -- 205960),Likely increasing,1.2 (0.84 -- 1.4),0.045 (-0.045 -- 0.11),15 (6.1 -- -15)
Minnesota,14355 (5262 -- 31985),Likely increasing,1.1 (0.84 -- 1.2),0.021 (-0.045 -- 0.063),34 (11 -- -15)
Mississippi,3731 (1371 -- 11471),Unsure,1.1 (0.83 -- 1.3),0.016 (-0.048 -- 0.088),42 (7.9 -- -14)
Missouri,6825 (2155 -- 46846),Unsure,1 (0.84 -- 1.5),0.0078 (-0.045 -- 0.14),88 (4.9 -- -15)
Montana,1044 (115 -- 7080),Unsure,0.91 (0.5 -- 1.3),-0.025 (-0.15 -- 0.085),-28 (8.2 -- -4.6)
Nebraska,10855 (3351 -- 64124),Likely increasing,1.1 (0.91 -- 1.5),0.039 (-0.024 -- 0.13),18 (5.4 -- -29)
Nevada,7383 (1670 -- 30858),Unsure,1.2 (0.75 -- 1.5),0.041 (-0.069 -- 0.14),17 (5.1 -- -10)
New Hampshire,5463 (651 -- 83019),Likely increasing,1.4 (0.78 -- 2.7),0.11 (-0.061 -- 0.39),6.6 (1.8 -- -11)
New Jersey,11215 (2897 -- 26946),Likely increasing,1.1 (0.73 -- 1.3),0.034 (-0.079 -- 0.085),21 (8.2 -- -8.8)
New Mexico,2678 (463 -- 9193),Unsure,0.92 (0.52 -- 1.2),-0.023 (-0.14 -- 0.063),-30 (11 -- -4.8)
New York,26319 (6337 -- 167020),Unsure,1.2 (0.81 -- 1.7),0.05 (-0.055 -- 0.19),14 (3.7 -- -13)
North Carolina,8964 (4021 -- 38963),Likely increasing,1.1 (0.91 -- 1.5),0.016 (-0.026 -- 0.13),42 (5.5 -- -27)
North Dakota,3141 (756 -- 14841),Unsure,1 (0.75 -- 1.3),0.0015 (-0.073 -- 0.08),460 (8.7 -- -9.5)
Ohio,26758 (7748 -- 95223),Likely increasing,1.2 (0.82 -- 1.5),0.046 (-0.051 -- 0.14),15 (4.9 -- -14)
Oklahoma,5070 (2393 -- 18532),Likely increasing,1.1 (0.96 -- 1.5),0.021 (-0.012 -- 0.12),33 (5.9 -- -56)
Oregon,8334 (2536 -- 41619),Likely increasing,1.2 (0.94 -- 1.6),0.053 (-0.016 -- 0.16),13 (4.3 -- -44)
Pennsylvania,41692 (12394 -- 126939),Likely increasing,1.2 (0.87 -- 1.5),0.05 (-0.036 -- 0.13),14 (5.2 -- -19)
Puerto Rico,2193 (442 -- 6943),Unsure,1 (0.65 -- 1.3),0.0096 (-0.1 -- 0.081),72 (8.6 -- -6.8)
Rhode Island,3069 (1275 -- 11954),Likely increasing,1.1 (0.96 -- 1.5),0.038 (-0.011 -- 0.13),18 (5.3 -- -62)
South Carolina,7250 (2550 -- 59389),Unsure,1.1 (0.92 -- 1.8),0.034 (-0.022 -- 0.21),20 (3.3 -- -32)
South Dakota,6469 (870 -- 27847),Likely increasing,1.1 (0.65 -- 1.3),0.021 (-0.1 -- 0.089),33 (7.8 -- -6.8)
Tennessee,12473 (5488 -- 35938),Likely increasing,1.1 (0.88 -- 1.3),0.016 (-0.033 -- 0.079),42 (8.8 -- -21)
Texas,29055 (8323 -- 104305),Unsure,1 (0.73 -- 1.4),0.0087 (-0.077 -- 0.11),80 (6.2 -- -9)
US,488555 (304146 -- 920626),Increasing,1.1 (1 -- 1.3),0.037 (0.0094 -- 0.088),19 (7.9 -- 74)
Utah,3592 (785 -- 13386),Likely increasing,1.1 (0.78 -- 2.3),0.02 (-0.064 -- 0.31),35 (2.2 -- -11)
Vermont,1106 (17 -- 50804),Unsure,1.3 (0.23 -- 3.2),0.073 (-0.25 -- 0.51),9.5 (1.4 -- -2.8)
Virgin Islands,0 (0 -- 26),Likely decreasing,0.49 (0.0029 -- 1.8),-0.15 (-0.38 -- 0.2),-4.5 (3.5 -- -1.8)
Virginia,2656 (828 -- 9256),Unsure,1 (0.74 -- 1.4),0.009 (-0.074 -- 0.096),77 (7.2 -- -9.4)
Washington,6528 (1670 -- 35233),Likely increasing,1.1 (0.81 -- 1.5),0.027 (-0.054 -- 0.13),25 (5.3 -- -13)
West Virginia,2213 (411 -- 11478),Unsure,1 (0.64 -- 1.5),0.012 (-0.1 -- 0.14),60 (5 -- -6.6)
Wisconsin,11998 (2058 -- 73905),Unsure,1 (0.65 -- 1.6),0.0085 (-0.1 -- 0.15),81 (4.7 -- -6.8)
Wyoming,1939 (58 -- 35435),Unsure,1.1 (0.44 -- 2.2),0.022 (-0.17 -- 0.29),32 (2.4 -- -4.1)
