region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
North Carolina,8964 (4021 -- 38963),8964,14446,22223,4021,6450,7901,10593,14204,38963,New confirmed cases by infection date,Likely increasing
Oregon,8334 (2536 -- 41619),8334,14268,23610,2536,5025,6803,10419,15016,41619,New confirmed cases by infection date,Likely increasing
Kansas,8069 (1444 -- 119529),8069,75279,997957,1444,3926,6000,10963,20461,119529,New confirmed cases by infection date,Unsure
Maryland,7816 (2317 -- 19921),7816,9124,6413,2317,5085,6706,9171,11401,19921,New confirmed cases by infection date,Unsure
Nevada,7383 (1670 -- 30858),7383,11252,19009,1670,4552,6160,9076,12516,30858,New confirmed cases by infection date,Unsure
South Carolina,7250 (2550 -- 59389),7250,19119,81416,2550,4346,5761,9392,14140,59389,New confirmed cases by infection date,Unsure
Missouri,6825 (2155 -- 46846),6825,16309,62007,2155,4281,5687,8449,12168,46846,New confirmed cases by infection date,Unsure
Washington,6528 (1670 -- 35233),6528,14075,76333,1670,3860,5342,8079,11979,35233,New confirmed cases by infection date,Likely increasing
South Dakota,6469 (870 -- 27847),6469,9682,13984,870,3482,5163,7713,11040,27847,New confirmed cases by infection date,Likely increasing
New Hampshire,5463 (651 -- 83019),5463,27187,161344,651,2237,3814,7614,14265,83019,New confirmed cases by infection date,Likely increasing
Oklahoma,5070 (2393 -- 18532),5070,7841,16316,2393,3671,4516,5755,7432,18532,New confirmed cases by infection date,Likely increasing
Kentucky,4969 (2369 -- 12765),4969,6263,6684,2369,3718,4426,5661,7031,12765,New confirmed cases by infection date,Likely increasing
Louisiana,4526 (1901 -- 13533),4526,5804,4923,1901,3202,3991,5264,6964,13533,New confirmed cases by infection date,Unsure
Mississippi,3731 (1371 -- 11471),3731,4905,5444,1371,2617,3305,4300,5616,11471,New confirmed cases by infection date,Unsure
Idaho,3669 (1190 -- 11537),3669,4867,5562,1190,2498,3192,4252,5434,11537,New confirmed cases by infection date,Likely increasing
Utah,3592 (785 -- 13386),3592,4965,5298,785,2181,3010,4276,5989,13386,New confirmed cases by infection date,Likely increasing
North Dakota,3141 (756 -- 14841),3141,5368,11533,756,1780,2540,3954,6467,14841,New confirmed cases by infection date,Unsure
Rhode Island,3069 (1275 -- 11954),3069,4847,11889,1275,2103,2645,3587,4782,11954,New confirmed cases by infection date,Likely increasing
New Mexico,2678 (463 -- 9193),2678,3557,3990,463,1423,2150,3257,4655,9193,New confirmed cases by infection date,Unsure
Virginia,2656 (828 -- 9256),2656,3793,8164,828,1758,2269,3188,4255,9256,New confirmed cases by infection date,Unsure
West Virginia,2213 (411 -- 11478),2213,4533,19620,411,1219,1824,2756,3817,11478,New confirmed cases by infection date,Unsure
Puerto Rico,2193 (442 -- 6943),2193,2938,5479,442,1342,1847,2600,3451,6943,New confirmed cases by infection date,Unsure
Wyoming,1939 (58 -- 35435),1939,29465,484096,58,615,1285,2826,5013,35435,New confirmed cases by infection date,Unsure
Alaska,1216 (187 -- 26303),1216,16519,180834,187,567,897,1722,3171,26303,New confirmed cases by infection date,Unsure
Vermont,1106 (17 -- 50804),1106,15012,79231,17,289,693,1898,4490,50804,New confirmed cases by infection date,Unsure
Hawaii,1102 (6 -- 35382),1102,10083,61047,6,264,658,1815,3938,35382,New confirmed cases by infection date,Unsure
District of Columbia,1075 (192 -- 8532),1075,2859,14338,192,532,810,1437,2323,8532,New confirmed cases by infection date,Unsure
Montana,1044 (115 -- 7080),1044,2076,4409,115,463,808,1359,2137,7080,New confirmed cases by infection date,Unsure
Maine,960 (25 -- 7242),960,2506,9215,25,316,680,1319,2102,7242,New confirmed cases by infection date,Unsure
Delaware,643 (139 -- 3342),643,1461,5865,139,376,524,777,1092,3342,New confirmed cases by infection date,Unsure
Guam,16 (0 -- 217),16,125,1547,0,2,8,29,62,217,New confirmed cases by infection date,Unsure
New Hampshire,1.4 (0.78 -- 2.7),1.4,1.5,0.64,0.78,1.1,1.3,1.5,1.7,2.7,Effective reproduction no.,Likely increasing
California,1.3 (1 -- 1.9),1.3,1.4,0.32,1,1.2,1.3,1.4,1.5,1.9,Effective reproduction no.,Unsure
Vermont,1.3 (0.23 -- 3.2),1.3,1.4,0.97,0.23,0.92,1.1,1.4,1.7,3.2,Effective reproduction no.,Unsure
Alaska,1.2 (0.77 -- 2.3),1.2,1.3,0.6,0.77,1,1.1,1.2,1.4,2.3,Effective reproduction no.,Unsure
Arizona,1.2 (0.71 -- 2),1.2,1.3,0.46,0.71,1,1.1,1.2,1.4,2,Effective reproduction no.,Unsure
Connecticut,1.2 (1 -- 1.4),1.2,1.2,0.12,1,1.1,1.2,1.2,1.2,1.4,Effective reproduction no.,Increasing
District of Columbia,1.2 (0.77 -- 1.9),1.2,1.2,0.36,0.77,1,1.1,1.2,1.3,1.9,Effective reproduction no.,Unsure
Michigan,1.2 (0.84 -- 1.4),1.2,1.2,0.19,0.84,1.1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing
Nevada,1.2 (0.75 -- 1.5),1.2,1.2,0.25,0.75,1,1.1,1.2,1.3,1.5,Effective reproduction no.,Unsure
New York,1.2 (0.81 -- 1.7),1.2,1.3,0.54,0.81,1.1,1.1,1.2,1.3,1.7,Effective reproduction no.,Unsure
Ohio,1.2 (0.82 -- 1.5),1.2,1.2,0.25,0.82,1.1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing
Oregon,1.2 (0.94 -- 1.6),1.2,1.2,0.24,0.94,1.1,1.2,1.2,1.3,1.6,Effective reproduction no.,Likely increasing
Pennsylvania,1.2 (0.87 -- 1.5),1.2,1.2,0.2,0.87,1.1,1.2,1.2,1.3,1.5,Effective reproduction no.,Likely increasing
Alabama,1.1 (0.94 -- 1.8),1.1,1.2,0.35,0.94,1.1,1.1,1.2,1.3,1.8,Effective reproduction no.,Likely increasing
Arkansas,1.1 (0.97 -- 1.8),1.1,1.2,0.29,0.97,1,1.1,1.2,1.3,1.8,Effective reproduction no.,Unsure
Colorado,1.1 (0.72 -- 1.4),1.1,1.1,0.2,0.72,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing
Florida,1.1 (0.76 -- 1.7),1.1,1.2,0.37,0.76,1,1.1,1.2,1.3,1.7,Effective reproduction no.,Unsure
Georgia,1.1 (0.87 -- 1.5),1.1,1.2,0.25,0.87,1,1.1,1.1,1.2,1.5,Effective reproduction no.,Unsure
Hawaii,1.1 (0.18 -- 2.6),1.1,1.2,0.83,0.18,0.76,1,1.3,1.5,2.6,Effective reproduction no.,Unsure
Idaho,1.1 (0.83 -- 1.4),1.1,1.1,0.19,0.83,1,1.1,1.1,1.1,1.4,Effective reproduction no.,Likely increasing
Illinois,1.1 (0.91 -- 1.3),1.1,1.1,0.14,0.91,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing
Indiana,1.1 (0.95 -- 1.2),1.1,1.1,0.09,0.95,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Increasing
Iowa,1.1 (0.94 -- 1.3),1.1,1.1,0.13,0.94,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing
Kansas,1.1 (0.78 -- 2.1),1.1,1.2,0.52,0.78,1,1.1,1.2,1.3,2.1,Effective reproduction no.,Unsure
Kentucky,1.1 (0.92 -- 1.3),1.1,1.1,0.15,0.92,1,1.1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
Louisiana,1.1 (0.87 -- 1.3),1.1,1.1,0.14,0.87,1,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Maine,1.1 (0.4 -- 1.7),1.1,1.1,0.44,0.4,0.83,1,1.2,1.2,1.7,Effective reproduction no.,Unsure
Maryland,1.1 (0.75 -- 1.3),1.1,1.1,0.19,0.75,0.97,1,1.1,1.2,1.3,Effective reproduction no.,Unsure
Massachusetts,1.1 (0.97 -- 1.3),1.1,1.1,0.12,0.97,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing
Minnesota,1.1 (0.84 -- 1.2),1.1,1.1,0.14,0.84,0.99,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Mississippi,1.1 (0.83 -- 1.3),1.1,1.1,0.17,0.83,1,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Nebraska,1.1 (0.91 -- 1.5),1.1,1.2,0.21,0.91,1.1,1.1,1.2,1.2,1.5,Effective reproduction no.,Likely increasing
New Jersey,1.1 (0.73 -- 1.3),1.1,1.1,0.18,0.73,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing
North Carolina,1.1 (0.91 -- 1.5),1.1,1.1,0.2,0.91,1,1,1.1,1.1,1.5,Effective reproduction no.,Likely increasing
Oklahoma,1.1 (0.96 -- 1.5),1.1,1.1,0.2,0.96,1,1.1,1.1,1.2,1.5,Effective reproduction no.,Likely increasing
Rhode Island,1.1 (0.96 -- 1.5),1.1,1.2,0.21,0.96,1.1,1.1,1.2,1.2,1.5,Effective reproduction no.,Likely increasing
South Carolina,1.1 (0.92 -- 1.8),1.1,1.2,0.35,0.92,1,1.1,1.2,1.3,1.8,Effective reproduction no.,Unsure
South Dakota,1.1 (0.65 -- 1.3),1.1,1,0.22,0.65,0.96,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
Tennessee,1.1 (0.88 -- 1.3),1.1,1.1,0.18,0.88,1,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
US,1.1 (1 -- 1.3),1.1,1.2,0.11,1,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Increasing
Utah,1.1 (0.78 -- 2.3),1.1,1.2,0.44,0.78,0.99,1.1,1.1,1.1,2.3,Effective reproduction no.,Likely increasing
Washington,1.1 (0.81 -- 1.5),1.1,1.1,0.26,0.81,1,1.1,1.1,1.2,1.5,Effective reproduction no.,Likely increasing
Wyoming,1.1 (0.44 -- 2.2),1.1,1.2,0.65,0.44,0.85,1,1.1,1.3,2.2,Effective reproduction no.,Unsure
Delaware,1 (0.76 -- 1.4),1,1.1,0.26,0.76,0.97,1,1.1,1.1,1.4,Effective reproduction no.,Unsure
Missouri,1 (0.84 -- 1.5),1,1.1,0.28,0.84,0.98,1,1.1,1.1,1.5,Effective reproduction no.,Unsure
North Dakota,1 (0.75 -- 1.3),1,1,0.21,0.75,0.92,0.98,1,1.1,1.3,Effective reproduction no.,Unsure
Puerto Rico,1 (0.65 -- 1.3),1,1,0.23,0.65,0.9,0.99,1.1,1.1,1.3,Effective reproduction no.,Unsure
Texas,1 (0.73 -- 1.4),1,1,0.23,0.73,0.93,1,1.1,1.1,1.4,Effective reproduction no.,Unsure
Virginia,1 (0.74 -- 1.4),1,1,0.23,0.74,0.97,1,1.1,1.1,1.4,Effective reproduction no.,Unsure
West Virginia,1 (0.64 -- 1.5),1,1.1,0.33,0.64,0.9,0.99,1.1,1.2,1.5,Effective reproduction no.,Unsure
Wisconsin,1 (0.65 -- 1.6),1,1.1,0.31,0.65,0.9,0.98,1.1,1.2,1.6,Effective reproduction no.,Unsure
New Mexico,0.92 (0.52 -- 1.2),0.92,0.9,0.23,0.52,0.76,0.86,0.96,1,1.2,Effective reproduction no.,Unsure
Montana,0.91 (0.5 -- 1.3),0.91,0.91,0.28,0.5,0.77,0.86,0.96,1,1.3,Effective reproduction no.,Unsure
Guam,0.74 (0.12 -- 1.1),0.74,0.72,0.5,0.12,0.46,0.64,0.82,0.92,1.1,Effective reproduction no.,Unsure
Virgin Islands,0.49 (0.0029 -- 1.8),0.49,0.66,0.86,0.0029,0.15,0.33,0.64,0.88,1.8,Effective reproduction no.,Likely decreasing
Virgin Islands,0 (0 -- 26),0,221,4967,0,0,0,0,0,26,New confirmed cases by infection date,Likely decreasing
