Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Louisiana,3245 (1504 -- 7237),Unsure,1.1 (0.82 -- 1.4),0.021 (-0.051 -- 0.097),34 (7.1 -- -14)
Maine,65 (27 -- 156),Unsure,0.87 (0.63 -- 1.1),-0.037 (-0.11 -- 0.036),-19 (19 -- -6.5)
Maryland,1016 (581 -- 1956),Unsure,0.82 (0.69 -- 0.98),-0.051 (-0.09 -- -0.005),-13 (-140 -- -7.7)
Massachusetts,676 (396 -- 1314),Unsure,0.96 (0.8 -- 1.2),-0.01 (-0.056 -- 0.058),-69 (12 -- -12)
Michigan,2127 (540 -- 11201),Unsure,1.4 (0.87 -- 2.6),0.095 (-0.036 -- 0.37),7.3 (1.9 -- -19)
Minnesota,1595 (806 -- 3635),Unsure,1.1 (0.83 -- 1.5),0.024 (-0.048 -- 0.13),29 (5.2 -- -14)
Mississippi,3082 (1668 -- 9271),Likely increasing,1.2 (1 -- 1.7),0.044 (0.0083 -- 0.19),16 (3.7 -- 83)
Missouri,1202 (709 -- 2328),Unsure,1.1 (0.97 -- 1.3),0.023 (-0.0091 -- 0.082),31 (8.5 -- -76)
Montana,202 (49 -- 936),Unsure,1.5 (0.83 -- 2.7),0.12 (-0.049 -- 0.39),5.7 (1.8 -- -14)
Nebraska,501 (199 -- 1510),Unsure,0.95 (0.67 -- 1.4),-0.013 (-0.097 -- 0.12),-54 (5.9 -- -7.2)
Nevada,1865 (896 -- 4626),Unsure,1.2 (0.97 -- 1.5),0.045 (-0.0085 -- 0.12),15 (5.6 -- -81)
New Hampshire,75 (25 -- 177),Unsure,0.83 (0.59 -- 1),-0.05 (-0.12 -- 0.0016),-14 (430 -- -5.7)
New Jersey,891 (529 -- 1711),Likely decreasing,0.87 (0.76 -- 1.1),-0.035 (-0.068 -- 0.032),-20 (22 -- -10)
New Mexico,499 (271 -- 1007),Unsure,0.98 (0.83 -- 1.2),-0.0054 (-0.047 -- 0.051),-130 (13 -- -15)
New York,2234 (1393 -- 3965),Likely decreasing,0.96 (0.83 -- 1.2),-0.012 (-0.047 -- 0.055),-57 (13 -- -15)
North Carolina,6316 (4077 -- 9394),Likely increasing,1.1 (0.94 -- 1.1),0.019 (-0.017 -- 0.034),37 (21 -- -42)
North Dakota,98 (44 -- 282),Unsure,0.94 (0.72 -- 1.3),-0.017 (-0.081 -- 0.089),-42 (7.7 -- -8.5)
Northern Mariana Islands,0 (0 -- 2),Unsure,0.78 (0.097 -- 1.2),-0.063 (-0.31 -- 0.059),-11 (12 -- -2.2)
Ohio,3880 (1798 -- 10131),Unsure,1.2 (0.87 -- 1.9),0.066 (-0.035 -- 0.22),11 (3.2 -- -20)
Oklahoma,3885 (1888 -- 8520),Unsure,1.5 (1.2 -- 1.9),0.12 (0.044 -- 0.22),5.7 (3.2 -- 16)
Oregon,1084 (233 -- 3075),Unsure,1.1 (0.56 -- 1.5),0.029 (-0.13 -- 0.13),24 (5.2 -- -5.4)
Pennsylvania,1913 (1188 -- 3484),Likely decreasing,0.98 (0.89 -- 1.2),-0.0064 (-0.032 -- 0.052),-110 (13 -- -22)
Puerto Rico,39 (12 -- 141),Unsure,0.97 (0.64 -- 1.3),-0.0095 (-0.1 -- 0.085),-73 (8.2 -- -6.6)
Rhode Island,272 (110 -- 791),Unsure,0.98 (0.68 -- 1.5),-0.0064 (-0.094 -- 0.13),-110 (5.2 -- -7.3)
South Carolina,7099 (3500 -- 14244),Unsure,1.3 (1 -- 1.5),0.067 (0.0016 -- 0.13),10 (5.3 -- 450)
South Dakota,193 (34 -- 940),Unsure,0.91 (0.35 -- 1.9),-0.025 (-0.2 -- 0.23),-28 (3 -- -3.4)
Tennessee,2836 (1697 -- 5564),Likely increasing,1 (0.92 -- 1.2),0.012 (-0.023 -- 0.055),58 (13 -- -30)
Texas,43841 (23377 -- 96572),Likely increasing,1.4 (1.2 -- 1.9),0.11 (0.052 -- 0.22),6.1 (3.1 -- 13)
US,215237 (151892 -- 319956),Unsure,1.3 (1.1 -- 1.4),0.07 (0.038 -- 0.11),9.9 (6.2 -- 18)
Utah,2604 (1391 -- 4941),Likely increasing,1.1 (0.96 -- 1.3),0.034 (-0.012 -- 0.081),20 (8.5 -- -58)
Vermont,9 (0 -- 69),Unsure,0.69 (0.22 -- 1.7),-0.089 (-0.26 -- 0.17),-7.8 (4.1 -- -2.7)
Virgin Islands,3 (0 -- 48),Unsure,1.3 (0.8 -- 2.9),0.073 (-0.058 -- 0.44),9.5 (1.6 -- -12)
Virginia,1778 (1012 -- 4029),Unsure,0.92 (0.78 -- 1.3),-0.022 (-0.063 -- 0.069),-31 (10 -- -11)
Washington,1603 (780 -- 3164),Unsure,1 (0.79 -- 1.3),0.01 (-0.06 -- 0.069),66 (10 -- -12)
West Virginia,132 (64 -- 353),Unsure,1 (0.87 -- 1.4),0.0058 (-0.036 -- 0.093),120 (7.4 -- -19)
Wisconsin,1297 (663 -- 3599),Unsure,1 (0.84 -- 1.5),0.0096 (-0.046 -- 0.13),72 (5.2 -- -15)
Wyoming,147 (58 -- 469),Unsure,1.2 (0.97 -- 1.7),0.053 (-0.0088 -- 0.18),13 (4 -- -79)
