region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
Georgia,1.1 (1 -- 1.4),1.1,1.1,0.12,1,1.1,1.1,1.2,1.2,1.4,Effective reproduction no.,Unsure
Louisiana,1.1 (0.82 -- 1.4),1.1,1.1,0.17,0.82,0.98,1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Minnesota,1.1 (0.83 -- 1.5),1.1,1.1,0.22,0.83,0.98,1,1.1,1.2,1.5,Effective reproduction no.,Unsure
Missouri,1.1 (0.97 -- 1.3),1.1,1.1,0.13,0.97,1,1.1,1.1,1.1,1.3,Effective reproduction no.,Unsure
North Carolina,1.1 (0.94 -- 1.1),1.1,1.1,0.058,0.94,1,1.1,1.1,1.1,1.1,Effective reproduction no.,Likely increasing
Oregon,1.1 (0.56 -- 1.5),1.1,1.1,0.29,0.56,0.89,1,1.2,1.3,1.5,Effective reproduction no.,Unsure
Utah,1.1 (0.96 -- 1.3),1.1,1.1,0.12,0.96,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing
Colorado,1 (0.87 -- 1.5),1,1.1,0.22,0.87,0.96,1,1.1,1.2,1.5,Effective reproduction no.,Unsure
Illinois,1 (0.82 -- 1.3),1,1,0.17,0.82,0.92,0.96,1,1.1,1.3,Effective reproduction no.,Unsure
Iowa,1 (0.74 -- 1.7),1,1.1,0.28,0.74,0.92,0.99,1.1,1.2,1.7,Effective reproduction no.,Unsure
Tennessee,1 (0.92 -- 1.2),1,1,0.1,0.92,1,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Washington,1 (0.79 -- 1.3),1,1,0.15,0.79,0.96,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
West Virginia,1 (0.87 -- 1.4),1,1.1,0.16,0.87,0.97,1,1,1.1,1.4,Effective reproduction no.,Unsure
Wisconsin,1 (0.84 -- 1.5),1,1.1,0.25,0.84,0.95,0.99,1.1,1.2,1.5,Effective reproduction no.,Unsure
Kentucky,0.99 (0.79 -- 1.1),0.99,0.97,0.1,0.79,0.93,0.97,1,1,1.1,Effective reproduction no.,Unsure
New Mexico,0.98 (0.83 -- 1.2),0.98,0.99,0.12,0.83,0.93,0.96,1,1,1.2,Effective reproduction no.,Unsure
Pennsylvania,0.98 (0.89 -- 1.2),0.98,1,0.098,0.89,0.93,0.96,1,1,1.2,Effective reproduction no.,Likely decreasing
Rhode Island,0.98 (0.68 -- 1.5),0.98,1,0.3,0.68,0.85,0.93,1,1.1,1.5,Effective reproduction no.,Unsure
Puerto Rico,0.97 (0.64 -- 1.3),0.97,0.98,0.2,0.64,0.87,0.93,1,1.1,1.3,Effective reproduction no.,Unsure
Massachusetts,0.96 (0.8 -- 1.2),0.96,0.98,0.13,0.8,0.89,0.94,0.99,1,1.2,Effective reproduction no.,Unsure
New York,0.96 (0.83 -- 1.2),0.96,0.98,0.12,0.83,0.9,0.93,0.98,1,1.2,Effective reproduction no.,Likely decreasing
Nebraska,0.95 (0.67 -- 1.4),0.95,0.99,0.26,0.67,0.83,0.9,1,1.1,1.4,Effective reproduction no.,Unsure
North Dakota,0.94 (0.72 -- 1.3),0.94,0.97,0.21,0.72,0.86,0.91,0.98,1,1.3,Effective reproduction no.,Unsure
Indiana,0.93 (0.75 -- 1),0.93,0.92,0.09,0.75,0.87,0.91,0.94,0.97,1,Effective reproduction no.,Unsure
Virginia,0.92 (0.78 -- 1.3),0.92,0.96,0.16,0.78,0.86,0.89,0.95,1,1.3,Effective reproduction no.,Unsure
South Dakota,0.91 (0.35 -- 1.9),0.91,0.99,0.54,0.35,0.67,0.82,1,1.2,1.9,Effective reproduction no.,Unsure
Maine,0.87 (0.63 -- 1.1),0.87,0.88,0.16,0.63,0.78,0.83,0.9,0.96,1.1,Effective reproduction no.,Unsure
New Jersey,0.87 (0.76 -- 1.1),0.87,0.9,0.12,0.76,0.83,0.86,0.9,0.94,1.1,Effective reproduction no.,Likely decreasing
District of Columbia,0.83 (0.68 -- 1),0.83,0.84,0.098,0.68,0.78,0.81,0.85,0.89,1,Effective reproduction no.,Unsure
New Hampshire,0.83 (0.59 -- 1),0.83,0.82,0.13,0.59,0.74,0.79,0.85,0.9,1,Effective reproduction no.,Unsure
Alaska,0.82 (0.44 -- 1.4),0.82,0.86,0.33,0.44,0.65,0.75,0.89,1,1.4,Effective reproduction no.,Unsure
Maryland,0.82 (0.69 -- 0.98),0.82,0.82,0.092,0.69,0.77,0.8,0.84,0.87,0.98,Effective reproduction no.,Unsure
Northern Mariana Islands,0.78 (0.097 -- 1.2),0.78,0.74,0.49,0.097,0.47,0.67,0.86,0.96,1.2,Effective reproduction no.,Unsure
Connecticut,0.73 (0.52 -- 0.9),0.73,0.72,0.12,0.52,0.65,0.7,0.76,0.8,0.9,Effective reproduction no.,Likely decreasing
Vermont,0.69 (0.22 -- 1.7),0.69,0.79,0.57,0.22,0.48,0.61,0.77,0.92,1.7,Effective reproduction no.,Unsure
Northern Mariana Islands,0 (0 -- 2),0,0,6,0,0,0,0,0,2,New confirmed cases by infection date,Unsure
