Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Kentucky,21 (0 -- 970),Likely decreasing,0.49 (0.056 -- 1.3),-0.15 (-0.33 -- 0.089),-4.5 (7.8 -- -2.1)
Louisiana,819 (313 -- 4196),Stable,0.99 (0.83 -- 1.4),-0.0024 (-0.048 -- 0.11),-290 (6.5 -- -14)
Maine,101 (5 -- 626),Likely decreasing,0.92 (0.47 -- 1.3),-0.023 (-0.16 -- 0.082),-30 (8.5 -- -4.3)
Maryland,178 (4 -- 11744),Likely decreasing,0.77 (0.29 -- 2.3),-0.065 (-0.23 -- 0.3),-11 (2.3 -- -3.1)
Massachusetts,230 (37 -- 834),Likely decreasing,0.88 (0.57 -- 1.2),-0.035 (-0.13 -- 0.042),-20 (16 -- -5.4)
Michigan,1360 (295 -- 5613),Likely decreasing,0.86 (0.6 -- 1.1),-0.038 (-0.12 -- 0.023),-18 (30 -- -5.9)
Minnesota,725 (239 -- 2400),Likely decreasing,0.96 (0.75 -- 1.3),-0.011 (-0.072 -- 0.07),-66 (9.9 -- -9.7)
Mississippi,308 (48 -- 1475),Likely decreasing,0.96 (0.61 -- 1.3),-0.012 (-0.11 -- 0.08),-56 (8.7 -- -6.1)
Missouri,565 (43 -- 3497),Likely decreasing,0.88 (0.44 -- 1.3),-0.035 (-0.17 -- 0.069),-20 (10 -- -4.1)
Montana,152 (3 -- 1102),Likely decreasing,0.94 (0.32 -- 1.4),-0.015 (-0.21 -- 0.1),-45 (6.6 -- -3.2)
Nebraska,23 (0 -- 247),Likely decreasing,0.82 (0.26 -- 1.2),-0.053 (-0.24 -- 0.061),-13 (11 -- -2.9)
Nevada,407 (58 -- 2011),Likely decreasing,0.96 (0.55 -- 1.3),-0.01 (-0.13 -- 0.087),-68 (7.9 -- -5.2)
New Hampshire,75 (8 -- 654),Likely decreasing,0.9 (0.53 -- 1.3),-0.027 (-0.14 -- 0.085),-26 (8.1 -- -4.9)
New Jersey,1485 (464 -- 12044),Stable,1 (0.82 -- 1.8),0.012 (-0.05 -- 0.2),57 (3.4 -- -14)
New Mexico,289 (18 -- 2035),Likely decreasing,0.91 (0.51 -- 1.4),-0.025 (-0.15 -- 0.099),-27 (7 -- -4.7)
New York,447 (80 -- 1167),Decreasing,0.82 (0.53 -- 0.99),-0.051 (-0.14 -- -0.0034),-14 (-200 -- -5)
North Carolina,1305 (291 -- 3669),Likely decreasing,0.95 (0.66 -- 1.1),-0.014 (-0.099 -- 0.031),-48 (23 -- -7)
North Dakota,90 (10 -- 936),Stable,0.97 (0.58 -- 1.5),-0.0082 (-0.12 -- 0.13),-85 (5.3 -- -5.6)
Ohio,637613 (9343 -- 19650700),Likely increasing,2.9 (0.5 -- 7.6),0.44 (-0.15 -- 1.2),1.6 (0.57 -- -4.6)
Oklahoma,320 (0 -- 10154),Likely decreasing,0.85 (0.19 -- 1.9),-0.041 (-0.27 -- 0.22),-17 (3.2 -- -2.6)
Oregon,72 (2 -- 731),Likely decreasing,0.74 (0.27 -- 1.3),-0.074 (-0.23 -- 0.076),-9.3 (9.1 -- -3)
Pennsylvania,905 (181 -- 7002),Likely decreasing,0.85 (0.57 -- 1.4),-0.043 (-0.13 -- 0.11),-16 (6.2 -- -5.5)
Puerto Rico,46 (3 -- 494),Likely decreasing,0.76 (0.39 -- 1.3),-0.069 (-0.19 -- 0.079),-10 (8.7 -- -3.6)
Rhode Island,50 (4 -- 382),Likely decreasing,0.9 (0.51 -- 1.3),-0.028 (-0.15 -- 0.088),-25 (7.9 -- -4.7)
South Carolina,430 (93 -- 3445),Likely decreasing,0.92 (0.67 -- 1.4),-0.023 (-0.095 -- 0.11),-30 (6.3 -- -7.3)
South Dakota,18 (0 -- 338),Likely decreasing,0.79 (0.24 -- 1.5),-0.06 (-0.25 -- 0.13),-12 (5.3 -- -2.8)
Tennessee,56583 (528 -- 3879640),Likely increasing,2.5 (0.92 -- 7.2),0.35 (-0.022 -- 1.2),2 (0.56 -- -31)
Texas,2321 (1237 -- 4128),Likely decreasing,0.94 (0.82 -- 1.1),-0.015 (-0.05 -- 0.016),-45 (44 -- -14)
US,27468 (13765 -- 62910),Likely decreasing,0.94 (0.81 -- 1.2),-0.018 (-0.054 -- 0.046),-39 (15 -- -13)
Utah,2574 (197 -- 114474),Likely increasing,1.4 (0.81 -- 3.7),0.11 (-0.053 -- 0.61),6.3 (1.1 -- -13)
Vermont,0 (0 -- 10),Likely decreasing,0.57 (0.021 -- 1.5),-0.13 (-0.36 -- 0.12),-5.4 (5.8 -- -1.9)
Virgin Islands,13 (0 -- 721),Stable,0.99 (0.088 -- 2),-0.0038 (-0.32 -- 0.24),-180 (2.8 -- -2.2)
Virginia,863 (308 -- 3620),Likely decreasing,0.96 (0.77 -- 1.4),-0.01 (-0.066 -- 0.099),-69 (7 -- -10)
Washington,1688 (514 -- 7567),Stable,1 (0.81 -- 1.3),0.00052 (-0.056 -- 0.085),1300 (8.2 -- -12)
West Virginia,200 (11 -- 858),Likely decreasing,0.9 (0.44 -- 1.2),-0.027 (-0.17 -- 0.043),-26 (16 -- -4)
Wisconsin,1070 (54 -- 6055),Likely decreasing,0.93 (0.44 -- 1.3),-0.019 (-0.17 -- 0.081),-37 (8.6 -- -4)
Wyoming,560 (52 -- 13876),Likely increasing,1.2 (0.72 -- 2.2),0.045 (-0.08 -- 0.28),15 (2.4 -- -8.7)
