Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Nebraska,878 (508 -- 1875),Likely decreasing,0.94 (0.82 -- 1.2),-0.018 (-0.051 -- 0.049),-39 (14 -- -14)
Nevada,1374 (737 -- 2967),Likely increasing,1 (0.8 -- 1.4),0.011 (-0.056 -- 0.11),63 (6.1 -- -12)
New Hampshire,531 (296 -- 873),Likely decreasing,0.87 (0.68 -- 1),-0.038 (-0.094 -- 0.0048),-18 (150 -- -7.3)
New Jersey,13057 (8175 -- 22191),Likely increasing,1 (0.88 -- 1.2),0.012 (-0.034 -- 0.062),59 (11 -- -20)
New Mexico,840 (447 -- 1794),Likely decreasing,0.96 (0.75 -- 1.4),-0.012 (-0.07 -- 0.11),-57 (6.4 -- -9.8)
New York,24457 (16291 -- 38543),Stable,0.99 (0.83 -- 1.2),-0.0027 (-0.047 -- 0.045),-260 (15 -- -15)
North Carolina,6480 (3778 -- 11506),Likely decreasing,0.9 (0.74 -- 1),-0.029 (-0.074 -- 0.013),-24 (54 -- -9.4)
North Dakota,329 (179 -- 645),Stable,1 (0.84 -- 1.2),0.0041 (-0.044 -- 0.062),170 (11 -- -16)
Northern Mariana Islands,0 (0 -- 5),Likely decreasing,0.93 (0.28 -- 1.3),-0.019 (-0.23 -- 0.083),-36 (8.3 -- -3)
Ohio,4767 (3238 -- 7308),Likely decreasing,0.92 (0.8 -- 1),-0.022 (-0.056 -- 0.012),-32 (56 -- -12)
Oklahoma,3056 (1508 -- 8192),Likely increasing,1.1 (0.85 -- 1.6),0.02 (-0.042 -- 0.16),34 (4.3 -- -16)
Oregon,723 (428 -- 1189),Decreasing,0.88 (0.75 -- 0.97),-0.034 (-0.072 -- -0.0096),-20 (-73 -- -9.7)
Pennsylvania,8153 (5442 -- 13509),Stable,0.99 (0.89 -- 1.2),-0.0039 (-0.031 -- 0.046),-180 (15 -- -22)
Puerto Rico,538 (324 -- 1010),Likely decreasing,0.91 (0.83 -- 1.1),-0.024 (-0.048 -- 0.018),-28 (40 -- -14)
Rhode Island,1846 (811 -- 5273),Stable,1 (0.78 -- 1.4),0.0025 (-0.063 -- 0.1),270 (6.8 -- -11)
South Carolina,2924 (1643 -- 4957),Decreasing,0.81 (0.66 -- 0.94),-0.053 (-0.1 -- -0.015),-13 (-45 -- -6.9)
South Dakota,605 (326 -- 1156),Stable,1 (0.8 -- 1.2),0.003 (-0.057 -- 0.063),230 (11 -- -12)
Tennessee,3369 (2072 -- 6967),Likely decreasing,0.91 (0.83 -- 1.1),-0.026 (-0.048 -- 0.02),-26 (35 -- -15)
Texas,22584 (9823 -- 56637),Likely decreasing,0.96 (0.67 -- 1.3),-0.01 (-0.096 -- 0.079),-67 (8.8 -- -7.2)
US,181324 (91108 -- 319798),Likely decreasing,0.92 (0.64 -- 1.1),-0.023 (-0.11 -- 0.039),-30 (18 -- -6.6)
Utah,1369 (788 -- 2489),Likely decreasing,0.88 (0.72 -- 1.1),-0.032 (-0.081 -- 0.024),-22 (29 -- -8.6)
Vermont,528 (316 -- 1045),Likely increasing,1.1 (0.91 -- 1.4),0.017 (-0.025 -- 0.093),41 (7.4 -- -28)
Virgin Islands,38 (13 -- 128),Stable,0.98 (0.77 -- 1.3),-0.0044 (-0.064 -- 0.076),-160 (9.1 -- -11)
Virginia,4360 (2607 -- 8033),Likely decreasing,0.92 (0.78 -- 1.1),-0.022 (-0.062 -- 0.035),-31 (20 -- -11)
Washington,2779 (1266 -- 6808),Likely decreasing,0.92 (0.72 -- 1.2),-0.022 (-0.078 -- 0.049),-31 (14 -- -8.9)
West Virginia,787 (467 -- 1400),Likely decreasing,0.95 (0.79 -- 1.1),-0.014 (-0.059 -- 0.039),-50 (18 -- -12)
Wisconsin,2067 (1112 -- 4005),Likely decreasing,0.96 (0.73 -- 1.2),-0.01 (-0.077 -- 0.058),-67 (12 -- -9)
Wyoming,258 (102 -- 607),Likely decreasing,0.93 (0.63 -- 1.2),-0.02 (-0.11 -- 0.048),-34 (14 -- -6.4)
