region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
Nevada,1.1 (0.57 -- 1.6),1.1,1.1,0.32,0.57,0.92,1,1.1,1.2,1.6,Effective reproduction no.,Unsure
Ohio,1.1 (0.45 -- 1.5),1.1,1,0.31,0.45,0.91,1,1.1,1.2,1.5,Effective reproduction no.,Unsure
Oklahoma,1.1 (0.53 -- 1.5),1.1,1.1,0.32,0.53,0.88,1,1.1,1.2,1.5,Effective reproduction no.,Unsure
Oregon,1.1 (0.79 -- 1.3),1.1,1.1,0.18,0.79,1,1.1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
Puerto Rico,1.1 (0.46 -- 1.9),1.1,1.2,0.66,0.46,0.89,1.1,1.2,1.4,1.9,Effective reproduction no.,Unsure
Tennessee,1.1 (0.86 -- 1.2),1.1,1.1,0.18,0.86,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Utah,1.1 (0.71 -- 1.3),1.1,1,0.25,0.71,0.97,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Virgin Islands,1.1 (0.23 -- 2.5),1.1,1.2,0.74,0.23,0.86,1,1.2,1.4,2.5,Effective reproduction no.,Unsure
Colorado,1 (0.48 -- 1.6),1,1,0.36,0.48,0.86,0.97,1.1,1.2,1.6,Effective reproduction no.,Unsure
Florida,1 (0.72 -- 1.3),1,1,0.2,0.72,0.93,1,1.1,1.2,1.3,Effective reproduction no.,Unsure
Indiana,1 (0.77 -- 1.3),1,1,0.18,0.77,0.93,0.98,1,1.1,1.3,Effective reproduction no.,Unsure
Iowa,1 (0.46 -- 1.6),1,1,0.44,0.46,0.78,0.92,1.1,1.2,1.6,Effective reproduction no.,Unsure
Kentucky,1 (0.63 -- 1.3),1,0.98,0.21,0.63,0.89,0.97,1,1.1,1.3,Effective reproduction no.,Unsure
Michigan,1 (0.56 -- 2.1),1,1.1,0.59,0.56,0.86,0.95,1.1,1.2,2.1,Effective reproduction no.,Unsure
Missouri,1 (0.7 -- 1.3),1,1,0.22,0.7,0.96,1,1,1.1,1.3,Effective reproduction no.,Unsure
New Mexico,1 (0.63 -- 1.3),1,1,0.22,0.63,0.91,0.98,1,1.1,1.3,Effective reproduction no.,Unsure
South Carolina,1 (0.56 -- 1.4),1,1,0.25,0.56,0.87,0.98,1.1,1.2,1.4,Effective reproduction no.,Unsure
South Dakota,1 (0.74 -- 1.6),1,1.1,0.36,0.74,0.97,1,1.1,1.2,1.6,Effective reproduction no.,Unsure
Vermont,1 (0.31 -- 3.5),1,1.3,1,0.31,0.82,0.95,1.1,1.5,3.5,Effective reproduction no.,Unsure
Washington,1 (0.83 -- 1.4),1,1.1,0.25,0.83,0.99,1,1.1,1.1,1.4,Effective reproduction no.,Unsure
Wisconsin,1 (0.48 -- 1.5),1,1,0.37,0.48,0.83,0.96,1.1,1.2,1.5,Effective reproduction no.,Unsure
Maine,0.97 (0.37 -- 2.1),0.97,1.1,0.68,0.37,0.8,0.92,1,1.2,2.1,Effective reproduction no.,Unsure
North Dakota,0.97 (0.24 -- 1.8),0.97,0.99,0.52,0.24,0.71,0.89,1,1.2,1.8,Effective reproduction no.,Unsure
Wyoming,0.97 (0.074 -- 1.8),0.97,0.99,0.66,0.074,0.73,0.91,1,1.2,1.8,Effective reproduction no.,Unsure
Massachusetts,0.95 (0.83 -- 1.3),0.95,0.99,0.16,0.83,0.91,0.93,0.98,1,1.3,Effective reproduction no.,Likely decreasing
Nebraska,0.94 (0.55 -- 1.3),0.94,0.94,0.29,0.55,0.85,0.92,0.97,1,1.3,Effective reproduction no.,Unsure
Arizona,0.93 (0.42 -- 1.2),0.93,0.89,0.27,0.42,0.73,0.85,0.99,1.1,1.2,Effective reproduction no.,Unsure
Pennsylvania,0.92 (0.66 -- 1.1),0.92,0.92,0.16,0.66,0.86,0.9,0.94,0.97,1.1,Effective reproduction no.,Likely decreasing
New Hampshire,0.91 (0.61 -- 1.4),0.91,0.93,0.25,0.61,0.84,0.88,0.93,0.98,1.4,Effective reproduction no.,Likely decreasing
Rhode Island,0.91 (0.5 -- 1.8),0.91,1,0.48,0.5,0.81,0.87,0.97,1.1,1.8,Effective reproduction no.,Unsure
Delaware,0.89 (0.12 -- 1.6),0.89,0.88,0.47,0.12,0.61,0.82,0.95,1.1,1.6,Effective reproduction no.,Unsure
Connecticut,0.87 (0.46 -- 1.3),0.87,0.89,0.28,0.46,0.78,0.83,0.91,0.99,1.3,Effective reproduction no.,Likely decreasing
District of Columbia,0.86 (0.53 -- 1.1),0.86,0.85,0.23,0.53,0.78,0.84,0.88,0.91,1.1,Effective reproduction no.,Decreasing
US,0.85 (0.49 -- 1.1),0.85,0.83,0.19,0.49,0.72,0.81,0.9,0.97,1.1,Effective reproduction no.,Unsure
New Jersey,0.84 (0.46 -- 1.1),0.84,0.82,0.25,0.46,0.72,0.8,0.87,0.9,1.1,Effective reproduction no.,Decreasing
New York,0.84 (0.4 -- 1.1),0.84,0.81,0.24,0.4,0.7,0.8,0.87,0.91,1.1,Effective reproduction no.,Likely decreasing
Texas,0.8 (0.29 -- 1.3),0.8,0.79,0.32,0.29,0.58,0.73,0.86,0.98,1.3,Effective reproduction no.,Unsure
Hawaii,0.43 (0.0053 -- 2),0.43,0.66,0.96,0.0053,0.13,0.3,0.59,0.84,2,Effective reproduction no.,Likely decreasing
Hawaii,0 (0 -- 195),0,452,10422,0,0,0,1,8,195,New confirmed cases by infection date,Likely decreasing
