Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Nebraska,719 (155 -- 6331),Likely decreasing,0.92 (0.67 -- 1.4),-0.022 (-0.097 -- 0.1),-31 (6.6 -- -7.2)
Nevada,5215 (1356 -- 16276),Likely decreasing,0.96 (0.72 -- 1.2),-0.012 (-0.082 -- 0.048),-60 (15 -- -8.5)
New Hampshire,647 (57 -- 4582),Likely decreasing,0.85 (0.45 -- 1.2),-0.043 (-0.17 -- 0.05),-16 (14 -- -4.1)
New Jersey,10405 (2072 -- 48856),Likely decreasing,0.94 (0.53 -- 1.4),-0.016 (-0.14 -- 0.1),-44 (6.8 -- -4.9)
New Mexico,2149 (756 -- 5088),Likely decreasing,0.94 (0.76 -- 1.1),-0.016 (-0.068 -- 0.033),-43 (21 -- -10)
New York,38988 (17552 -- 94463),Likely decreasing,0.93 (0.78 -- 1.1),-0.02 (-0.062 -- 0.034),-35 (20 -- -11)
North Carolina,12774 (2056 -- 43458),Likely decreasing,0.97 (0.62 -- 1.2),-0.009 (-0.11 -- 0.063),-77 (11 -- -6.2)
North Dakota,53 (0 -- 363),Likely decreasing,0.79 (0.2 -- 1.2),-0.059 (-0.26 -- 0.044),-12 (16 -- -2.7)
Ohio,263549000 (22556800 -- 1192720000),Increasing,6.9 (3.4 -- 9.6),1.1 (0.55 -- 1.6),0.61 (0.44 -- 1.3)
Oklahoma,4395 (839 -- 13114),Likely decreasing,0.95 (0.58 -- 1.1),-0.014 (-0.12 -- 0.04),-51 (17 -- -5.6)
Oregon,47330 (1500 -- 4682500),Likely increasing,1.8 (0.88 -- 6.5),0.2 (-0.034 -- 1.1),3.4 (0.64 -- -20)
Pennsylvania,13623 (3505 -- 58789),Likely decreasing,0.88 (0.63 -- 1.3),-0.033 (-0.11 -- 0.076),-21 (9.1 -- -6.5)
Puerto Rico,729 (187 -- 2107),Likely decreasing,0.93 (0.69 -- 1.1),-0.018 (-0.088 -- 0.036),-39 (19 -- -7.9)
Rhode Island,2291 (671 -- 16679),Stable,1 (0.79 -- 1.5),-0.00074 (-0.061 -- 0.14),-930 (5.1 -- -11)
South Carolina,11011 (752 -- 42282),Stable,0.99 (0.5 -- 1.2),-0.0033 (-0.15 -- 0.053),-210 (13 -- -4.6)
South Dakota,513 (30 -- 3030),Likely decreasing,0.9 (0.44 -- 1.3),-0.028 (-0.17 -- 0.084),-25 (8.3 -- -4.1)
Tennessee,8316 (265 -- 30754),Likely decreasing,0.89 (0.29 -- 1.1),-0.032 (-0.23 -- 0.034),-22 (21 -- -3)
Texas,35511 (10238 -- 116366),Likely decreasing,0.92 (0.64 -- 1.3),-0.022 (-0.1 -- 0.074),-31 (9.4 -- -6.6)
US,714354 (379694 -- 2907360),Likely increasing,1 (0.93 -- 1.6),0.0065 (-0.02 -- 0.15),110 (4.7 -- -34)
Utah,1157 (155 -- 4130),Likely decreasing,0.93 (0.56 -- 1.1),-0.02 (-0.13 -- 0.039),-35 (18 -- -5.2)
Vermont,161 (21 -- 1847),Likely decreasing,0.94 (0.61 -- 1.5),-0.015 (-0.11 -- 0.12),-45 (5.6 -- -6.1)
Virgin Islands,19 (0 -- 14236),Stable,1.2 (0.12 -- 4.5),0.047 (-0.3 -- 0.74),15 (0.93 -- -2.3)
Virginia,2436 (122 -- 12799),Likely decreasing,0.77 (0.31 -- 1.1),-0.065 (-0.21 -- 0.022),-11 (32 -- -3.2)
Washington,3746 (357 -- 32320),Stable,0.99 (0.54 -- 1.5),-0.0033 (-0.14 -- 0.13),-210 (5.2 -- -5.1)
West Virginia,1130 (174 -- 4969),Likely decreasing,0.85 (0.51 -- 1.1),-0.042 (-0.15 -- 0.029),-17 (24 -- -4.7)
Wisconsin,1171 (56 -- 5612),Likely decreasing,0.78 (0.32 -- 1.1),-0.061 (-0.21 -- 0.038),-11 (18 -- -3.2)
Wyoming,118 (3 -- 1098),Likely decreasing,0.86 (0.34 -- 1.3),-0.04 (-0.2 -- 0.072),-17 (9.7 -- -3.4)
