Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Massachusetts,5690 (2907 -- 13170),Likely increasing,1 (0.92 -- 1.2),0.012 (-0.021 -- 0.05),60 (14 -- -33)
Michigan,117531 (27702 -- 661144),Likely increasing,1.4 (0.97 -- 1.9),0.094 (-0.007 -- 0.23),7.4 (3.1 -- -99)
Minnesota,17051 (7757 -- 42397),Likely increasing,1.2 (0.94 -- 1.4),0.044 (-0.016 -- 0.099),16 (7 -- -44)
Mississippi,2678 (755 -- 12127),Unsure,1.1 (0.78 -- 1.4),0.014 (-0.063 -- 0.11),50 (6.5 -- -11)
Missouri,4148 (643 -- 16692),Unsure,0.99 (0.66 -- 1.3),-0.0033 (-0.1 -- 0.071),-210 (9.7 -- -6.9)
Montana,2674 (374 -- 16139),Unsure,1.1 (0.62 -- 1.6),0.015 (-0.11 -- 0.15),46 (4.6 -- -6.2)
Nebraska,6084 (1838 -- 37419),Likely increasing,1.1 (0.93 -- 1.6),0.04 (-0.021 -- 0.15),17 (4.5 -- -34)
Nevada,6892 (1756 -- 43830),Unsure,1.3 (0.9 -- 1.9),0.067 (-0.026 -- 0.22),10 (3.2 -- -27)
New Hampshire,449 (32 -- 9445),Unsure,1.1 (0.46 -- 2.2),0.017 (-0.17 -- 0.29),41 (2.4 -- -4.2)
New Jersey,9588 (3437 -- 25447),Likely increasing,1.2 (0.91 -- 1.5),0.054 (-0.026 -- 0.13),13 (5.4 -- -27)
New Mexico,6504 (1784 -- 22264),Likely increasing,1.2 (0.8 -- 1.6),0.041 (-0.056 -- 0.15),17 (4.5 -- -12)
New York,11175 (2929 -- 71347),Likely increasing,1.1 (0.8 -- 1.6),0.028 (-0.057 -- 0.16),25 (4.4 -- -12)
North Carolina,6849 (2872 -- 21885),Unsure,1 (0.84 -- 1.3),0.011 (-0.044 -- 0.085),62 (8.1 -- -16)
North Dakota,3274 (460 -- 12822),Unsure,1 (0.58 -- 1.2),-0.00094 (-0.12 -- 0.063),-740 (11 -- -5.6)
Ohio,15673 (3723 -- 90275),Unsure,1.1 (0.77 -- 1.8),0.04 (-0.066 -- 0.19),17 (3.6 -- -11)
Oklahoma,4694 (2002 -- 66180),Likely increasing,1.1 (0.93 -- 2),0.024 (-0.02 -- 0.25),29 (2.8 -- -35)
Oregon,1877 (645 -- 7546),Likely increasing,1.1 (0.85 -- 1.4),0.02 (-0.044 -- 0.1),35 (6.9 -- -16)
Pennsylvania,36337 (10552 -- 177676),Likely increasing,1.2 (0.97 -- 1.8),0.063 (-0.0077 -- 0.2),11 (3.5 -- -89)
Puerto Rico,6444 (1589 -- 30457),Unsure,1.2 (0.85 -- 1.7),0.056 (-0.043 -- 0.17),12 (4 -- -16)
Rhode Island,1274 (393 -- 4475),Likely increasing,1.1 (0.84 -- 1.3),0.018 (-0.046 -- 0.092),39 (7.5 -- -15)
South Carolina,3182 (1204 -- 17258),Unsure,1 (0.81 -- 1.5),0.006 (-0.053 -- 0.13),120 (5.3 -- -13)
South Dakota,9464 (2630 -- 47899),Likely increasing,1.1 (0.87 -- 1.5),0.038 (-0.036 -- 0.12),18 (5.9 -- -19)
Tennessee,16921 (6670 -- 75881),Likely increasing,1.1 (0.94 -- 1.5),0.03 (-0.016 -- 0.13),23 (5.5 -- -42)
Texas,28268 (6832 -- 89602),Unsure,1.1 (0.73 -- 1.4),0.022 (-0.077 -- 0.11),31 (6.4 -- -8.9)
US,366876 (218648 -- 654199),Likely increasing,1.2 (1 -- 1.4),0.043 (0.0072 -- 0.094),16 (7.4 -- 96)
Utah,2555 (596 -- 9998),Likely increasing,1.1 (0.71 -- 1.5),0.026 (-0.083 -- 0.12),27 (5.7 -- -8.4)
Vermont,75 (0 -- 13002),Unsure,0.98 (0.16 -- 4.3),-0.0044 (-0.28 -- 0.7),-160 (0.99 -- -2.5)
Virgin Islands,1 (0 -- 77),Unsure,0.85 (0.12 -- 1.6),-0.043 (-0.3 -- 0.16),-16 (4.4 -- -2.3)
Virginia,2741 (689 -- 18091),Unsure,1 (0.65 -- 1.5),0.00074 (-0.1 -- 0.13),930 (5.5 -- -6.8)
Washington,3578 (1106 -- 19338),Unsure,1.1 (0.82 -- 1.5),0.019 (-0.052 -- 0.12),37 (5.9 -- -13)
West Virginia,3103 (282 -- 17136),Unsure,1.1 (0.53 -- 1.6),0.016 (-0.14 -- 0.15),44 (4.5 -- -4.9)
Wisconsin,8436 (1540 -- 63194),Unsure,1.1 (0.6 -- 1.8),0.016 (-0.12 -- 0.2),45 (3.5 -- -5.9)
Wyoming,3833 (303 -- 42783),Likely increasing,1.2 (0.63 -- 2),0.055 (-0.11 -- 0.25),13 (2.8 -- -6.5)
