Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Massachusetts,1226 (409 -- 2515),Decreasing,0.89 (0.65 -- 1),-0.032 (-0.1 -- 0.00052),-22 (1300 -- -6.9)
Michigan,2010 (359 -- 17335),Unsure,1.1 (0.67 -- 1.8),0.02 (-0.097 -- 0.2),34 (3.4 -- -7.2)
Minnesota,268 (52 -- 1640),Likely decreasing,0.82 (0.52 -- 1.3),-0.051 (-0.14 -- 0.076),-14 (9.1 -- -4.8)
Mississippi,3873 (1204 -- 20070),Unsure,1 (0.82 -- 1.5),0.013 (-0.051 -- 0.13),55 (5.3 -- -14)
Missouri,1136 (235 -- 31431),Unsure,1 (0.7 -- 2.5),0.005 (-0.089 -- 0.35),140 (2 -- -7.8)
Montana,1305 (102 -- 82114),Likely increasing,1.5 (0.93 -- 4),0.14 (-0.02 -- 0.64),5 (1.1 -- -35)
Nebraska,134 (0 -- 1102),Unsure,0.86 (0.27 -- 1.3),-0.039 (-0.24 -- 0.071),-18 (9.8 -- -2.9)
Nevada,2975 (469 -- 34552),Unsure,1.2 (0.77 -- 1.9),0.045 (-0.068 -- 0.22),15 (3.1 -- -10)
New Hampshire,127 (6 -- 711),Likely decreasing,0.85 (0.42 -- 1.2),-0.043 (-0.18 -- 0.044),-16 (16 -- -3.9)
New Jersey,6387 (2130 -- 38064),Unsure,1 (0.8 -- 1.6),0.0076 (-0.058 -- 0.15),91 (4.7 -- -12)
New Mexico,705 (267 -- 3094),Likely decreasing,0.96 (0.83 -- 1.3),-0.01 (-0.047 -- 0.083),-68 (8.4 -- -15)
New York,1915 (418 -- 7246),Likely decreasing,0.91 (0.57 -- 1.2),-0.024 (-0.13 -- 0.067),-29 (10 -- -5.4)
North Carolina,1765 (703 -- 5012),Unsure,0.98 (0.81 -- 1.2),-0.006 (-0.053 -- 0.052),-110 (13 -- -13)
North Dakota,92 (9 -- 2998),Unsure,0.97 (0.61 -- 2.1),-0.0075 (-0.11 -- 0.26),-93 (2.7 -- -6.1)
Ohio,3197 (1076 -- 23956),Unsure,1 (0.82 -- 1.6),0.003 (-0.052 -- 0.16),230 (4.3 -- -13)
Oklahoma,1202 (227 -- 11311),Unsure,1.2 (0.83 -- 2.1),0.063 (-0.048 -- 0.27),11 (2.6 -- -14)
Oregon,628 (97 -- 5007),Unsure,1.1 (0.68 -- 1.7),0.019 (-0.092 -- 0.18),37 (3.9 -- -7.5)
Pennsylvania,1916 (824 -- 14848),Likely decreasing,0.92 (0.79 -- 1.5),-0.023 (-0.059 -- 0.12),-31 (5.6 -- -12)
Puerto Rico,571 (53 -- 12789),Unsure,1.2 (0.74 -- 2.5),0.06 (-0.073 -- 0.35),12 (2 -- -9.4)
Rhode Island,120 (0 -- 1313),Likely decreasing,0.78 (0.16 -- 1.2),-0.062 (-0.28 -- 0.043),-11 (16 -- -2.5)
South Carolina,8932 (2255 -- 42369),Unsure,1.2 (0.82 -- 1.6),0.047 (-0.05 -- 0.15),15 (4.7 -- -14)
South Dakota,313 (56 -- 3709),Unsure,1 (0.71 -- 1.6),0.0047 (-0.084 -- 0.15),150 (4.5 -- -8.3)
Tennessee,3072 (1049 -- 13874),Likely increasing,1.1 (0.86 -- 1.4),0.018 (-0.038 -- 0.11),38 (6.4 -- -18)
Texas,63544 (23225 -- 182047),Unsure,1.3 (1 -- 1.7),0.085 (0.0039 -- 0.18),8.1 (3.8 -- 180)
US,153158 (78002 -- 330372),Unsure,1.2 (0.96 -- 1.4),0.042 (-0.011 -- 0.11),16 (6.1 -- -60)
Utah,1022 (303 -- 6658),Unsure,1.1 (0.86 -- 1.6),0.022 (-0.039 -- 0.14),32 (4.8 -- -18)
Vermont,0 (0 -- 15),Likely decreasing,0.6 (0.014 -- 1.8),-0.12 (-0.36 -- 0.2),-5.8 (3.5 -- -1.9)
Virgin Islands,0 (0 -- 3),Likely decreasing,0.17 (1.5e-05 -- 2.3),-0.28 (-0.4 -- 0.31),-2.5 (2.2 -- -1.7)
Virginia,591 (3 -- 5673),Unsure,0.72 (0.089 -- 1.3),-0.079 (-0.32 -- 0.076),-8.8 (9.2 -- -2.2)
Washington,1569 (446 -- 6523),Unsure,1 (0.76 -- 1.4),0.008 (-0.069 -- 0.1),87 (6.7 -- -10)
West Virginia,29 (2 -- 464),Likely decreasing,0.91 (0.59 -- 1.6),-0.025 (-0.12 -- 0.14),-27 (4.8 -- -5.7)
Wisconsin,483 (123 -- 4595),Unsure,0.95 (0.72 -- 1.7),-0.015 (-0.079 -- 0.18),-47 (3.9 -- -8.7)
Wyoming,2 (0 -- 310),Unsure,0.77 (0.11 -- 2),-0.065 (-0.3 -- 0.25),-11 (2.8 -- -2.3)
