region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
Pennsylvania,1.3 (1.1 -- 1.4),1.3,1.3,0.1,1.1,1.2,1.2,1.3,1.3,1.4,Effective reproduction no.,Increasing
Washington,1.3 (1 -- 1.5),1.3,1.3,0.15,1,1.2,1.2,1.3,1.4,1.5,Effective reproduction no.,Likely increasing
Arizona,1.2 (1 -- 1.4),1.2,1.2,0.1,1,1.1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing
Colorado,1.2 (0.96 -- 1.4),1.2,1.2,0.13,0.96,1.1,1.2,1.2,1.3,1.4,Effective reproduction no.,Increasing
Connecticut,1.2 (1 -- 1.4),1.2,1.2,0.13,1,1.2,1.2,1.2,1.3,1.4,Effective reproduction no.,Increasing
Delaware,1.2 (1 -- 1.5),1.2,1.2,0.15,1,1.1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing
Indiana,1.2 (1 -- 1.3),1.2,1.2,0.093,1,1.1,1.2,1.2,1.2,1.3,Effective reproduction no.,Likely increasing
Maryland,1.2 (1.1 -- 1.4),1.2,1.2,0.089,1.1,1.2,1.2,1.2,1.3,1.4,Effective reproduction no.,Unsure
Massachusetts,1.2 (1 -- 1.3),1.2,1.2,0.1,1,1.1,1.2,1.2,1.2,1.3,Effective reproduction no.,Likely increasing
Michigan,1.2 (1.1 -- 1.4),1.2,1.2,0.11,1.1,1.2,1.2,1.2,1.3,1.4,Effective reproduction no.,Likely increasing
Minnesota,1.2 (0.9 -- 1.5),1.2,1.2,0.18,0.9,1.1,1.2,1.2,1.3,1.5,Effective reproduction no.,Likely increasing
Montana,1.2 (1 -- 1.7),1.2,1.3,0.22,1,1.1,1.2,1.3,1.4,1.7,Effective reproduction no.,Likely increasing
Nebraska,1.2 (1.1 -- 1.4),1.2,1.2,0.1,1.1,1.1,1.2,1.2,1.2,1.4,Effective reproduction no.,Increasing
Nevada,1.2 (0.96 -- 1.4),1.2,1.2,0.15,0.96,1.1,1.1,1.2,1.3,1.4,Effective reproduction no.,Likely increasing
New Hampshire,1.2 (1.1 -- 1.5),1.2,1.2,0.15,1.1,1.1,1.2,1.2,1.3,1.5,Effective reproduction no.,Increasing
New Jersey,1.2 (1.1 -- 1.3),1.2,1.2,0.068,1.1,1.2,1.2,1.2,1.2,1.3,Effective reproduction no.,Increasing
Rhode Island,1.2 (1 -- 1.3),1.2,1.2,0.094,1,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Increasing
Tennessee,1.2 (1 -- 1.5),1.2,1.2,0.16,1,1.1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing
West Virginia,1.2 (1.1 -- 1.4),1.2,1.2,0.11,1.1,1.2,1.2,1.3,1.3,1.4,Effective reproduction no.,Likely increasing
Wyoming,1.2 (1 -- 1.3),1.2,1.2,0.084,1,1.1,1.2,1.2,1.2,1.3,Effective reproduction no.,Increasing
Alabama,1.1 (0.95 -- 1.3),1.1,1.1,0.12,0.95,1,1.1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Alaska,1.1 (0.99 -- 1.2),1.1,1.1,0.078,0.99,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Increasing
Arkansas,1.1 (1 -- 1.2),1.1,1.1,0.076,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
District of Columbia,1.1 (0.99 -- 1.3),1.1,1.1,0.12,0.99,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Likely increasing
Florida,1.1 (0.99 -- 1.3),1.1,1.1,0.085,0.99,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Unsure
Guam,1.1 (0.81 -- 1.8),1.1,1.2,0.32,0.81,1,1.1,1.1,1.3,1.8,Effective reproduction no.,Unsure
Hawaii,1.1 (0.88 -- 1.2),1.1,1.1,0.1,0.88,1,1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Idaho,1.1 (0.86 -- 1.3),1.1,1.1,0.13,0.86,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing
Illinois,1.1 (0.96 -- 1.3),1.1,1.1,0.091,0.96,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing
Kentucky,1.1 (0.98 -- 1.2),1.1,1.1,0.076,0.98,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Maine,1.1 (0.72 -- 1.4),1.1,1.1,0.22,0.72,0.96,1.1,1.2,1.2,1.4,Effective reproduction no.,Unsure
Mississippi,1.1 (0.95 -- 1.5),1.1,1.2,0.16,0.95,1.1,1.1,1.2,1.2,1.5,Effective reproduction no.,Unsure
Missouri,1.1 (0.96 -- 1.4),1.1,1.1,0.12,0.96,1.1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing
New Mexico,1.1 (0.87 -- 1.3),1.1,1.1,0.13,0.87,0.99,1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing
New York,1.1 (0.78 -- 1.3),1.1,1.1,0.17,0.78,0.99,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing
North Carolina,1.1 (0.91 -- 1.2),1.1,1.1,0.11,0.91,1,1,1.1,1.1,1.2,Effective reproduction no.,Unsure
North Dakota,1.1 (0.94 -- 1.2),1.1,1.1,0.068,0.94,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Oregon,1.1 (0.93 -- 1.3),1.1,1.1,0.11,0.93,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Likely increasing
Puerto Rico,1.1 (0.94 -- 1.3),1.1,1.1,0.12,0.94,1,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
South Carolina,1.1 (0.98 -- 1.2),1.1,1.1,0.083,0.98,1,1,1.1,1.1,1.2,Effective reproduction no.,Unsure
South Dakota,1.1 (0.89 -- 1.2),1.1,1.1,0.098,0.89,1,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
US,1.1 (1 -- 1.3),1.1,1.1,0.079,1,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Likely increasing
Virginia,1.1 (1 -- 1.3),1.1,1.1,0.078,1,1.1,1.1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Wisconsin,1.1 (0.92 -- 1.2),1.1,1.1,0.088,0.92,1,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Northern Mariana Islands,1 (0.65 -- 1.3),1,0.99,0.22,0.65,0.9,0.97,1,1.1,1.3,Effective reproduction no.,Unsure
Texas,1 (0.7 -- 1.2),1,1,0.17,0.7,0.93,1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Utah,1 (0.75 -- 1.3),1,1,0.16,0.75,0.94,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
Virgin Islands,0.98 (0.36 -- 1.6),0.98,0.98,0.41,0.36,0.73,0.89,1.1,1.2,1.6,Effective reproduction no.,Unsure
Georgia,0.94 (0.52 -- 1.2),0.94,0.91,0.21,0.52,0.79,0.88,0.99,1.1,1.2,Effective reproduction no.,Unsure
Iowa,0.94 (0.57 -- 1.3),0.94,0.93,0.22,0.57,0.78,0.88,1,1.1,1.3,Effective reproduction no.,Unsure
