Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Louisiana,12622 (5922 -- 35891),Unsure,1.3 (1.1 -- 1.7),0.07 (0.016 -- 0.19),9.9 (3.7 -- 44)
Maine,1136 (378 -- 2621),Unsure,1.1 (0.72 -- 1.4),0.031 (-0.081 -- 0.11),22 (6.1 -- -8.5)
Maryland,11644 (7699 -- 18310),Unsure,1.2 (1.1 -- 1.4),0.058 (0.022 -- 0.099),12 (7 -- 31)
Massachusetts,13326 (8348 -- 22040),Likely increasing,1.2 (1 -- 1.3),0.047 (0.0058 -- 0.09),15 (7.7 -- 120)
Michigan,54403 (32480 -- 99095),Likely increasing,1.2 (1.1 -- 1.4),0.058 (0.015 -- 0.1),12 (6.7 -- 45)
Minnesota,46404 (24028 -- 86392),Likely increasing,1.2 (0.9 -- 1.5),0.054 (-0.028 -- 0.12),13 (5.7 -- -25)
Mississippi,5646 (3110 -- 11796),Unsure,1.1 (0.95 -- 1.5),0.037 (-0.013 -- 0.12),19 (5.7 -- -55)
Missouri,27051 (14052 -- 57203),Likely increasing,1.1 (0.96 -- 1.4),0.038 (-0.012 -- 0.092),18 (7.5 -- -58)
Montana,7910 (4375 -- 16819),Likely increasing,1.2 (1 -- 1.7),0.066 (0.0075 -- 0.18),11 (3.9 -- 92)
Nebraska,15343 (9520 -- 27488),Increasing,1.2 (1.1 -- 1.4),0.05 (0.019 -- 0.097),14 (7.1 -- 37)
Nevada,9554 (5538 -- 17628),Likely increasing,1.2 (0.96 -- 1.4),0.048 (-0.012 -- 0.12),14 (6 -- -60)
New Hampshire,1962 (1156 -- 4718),Increasing,1.2 (1.1 -- 1.5),0.051 (0.025 -- 0.13),14 (5.3 -- 28)
New Jersey,21969 (14926 -- 35153),Increasing,1.2 (1.1 -- 1.3),0.053 (0.03 -- 0.085),13 (8.1 -- 23)
New Mexico,6309 (3538 -- 11336),Likely increasing,1.1 (0.87 -- 1.3),0.021 (-0.036 -- 0.076),34 (9.1 -- -19)
New York,25981 (12492 -- 45208),Likely increasing,1.1 (0.78 -- 1.3),0.028 (-0.064 -- 0.084),25 (8.2 -- -11)
North Carolina,11740 (7013 -- 21110),Unsure,1.1 (0.91 -- 1.2),0.014 (-0.024 -- 0.064),50 (11 -- -29)
North Dakota,6944 (4360 -- 10994),Likely increasing,1.1 (0.94 -- 1.2),0.02 (-0.016 -- 0.041),34 (17 -- -43)
Northern Mariana Islands,2 (0 -- 11),Unsure,1 (0.65 -- 1.3),0.00064 (-0.1 -- 0.08),1100 (8.7 -- -6.9)
Ohio,59624 (40085 -- 92817),Likely increasing,1.3 (1.1 -- 1.4),0.072 (0.038 -- 0.11),9.7 (6.4 -- 18)
Oklahoma,24860 (13958 -- 44356),Likely increasing,1.3 (1.1 -- 1.5),0.076 (0.019 -- 0.14),9.1 (5.1 -- 36)
Oregon,5044 (3086 -- 8356),Likely increasing,1.1 (0.93 -- 1.3),0.039 (-0.019 -- 0.08),18 (8.7 -- -37)
Pennsylvania,42753 (26284 -- 75643),Increasing,1.3 (1.1 -- 1.4),0.07 (0.034 -- 0.12),9.9 (5.9 -- 20)
Puerto Rico,2725 (1460 -- 5970),Likely increasing,1.1 (0.94 -- 1.3),0.015 (-0.018 -- 0.073),46 (9.5 -- -39)
Rhode Island,5883 (3433 -- 10390),Increasing,1.2 (1 -- 1.3),0.042 (0.0088 -- 0.087),16 (8 -- 78)
South Carolina,6614 (4114 -- 11769),Unsure,1.1 (0.98 -- 1.2),0.017 (-0.0061 -- 0.057),41 (12 -- -110)
South Dakota,7426 (4235 -- 13029),Likely increasing,1.1 (0.89 -- 1.2),0.016 (-0.03 -- 0.055),42 (13 -- -23)
Tennessee,26785 (15577 -- 61486),Likely increasing,1.2 (1 -- 1.5),0.043 (0.0093 -- 0.13),16 (5.2 -- 75)
Texas,49618 (18074 -- 105114),Unsure,1 (0.7 -- 1.2),0.013 (-0.088 -- 0.066),54 (11 -- -7.9)
US,796133 (568904 -- 1181050),Likely increasing,1.1 (1 -- 1.3),0.038 (6.3e-06 -- 0.068),18 (10 -- 110000)
Utah,13116 (6869 -- 23452),Likely increasing,1 (0.75 -- 1.3),0.013 (-0.071 -- 0.071),53 (9.7 -- -9.8)
Vermont,783 (350 -- 2218),Likely increasing,1.4 (1.1 -- 2),0.11 (0.029 -- 0.24),6.4 (2.9 -- 24)
Virgin Islands,16 (1 -- 111),Unsure,0.98 (0.36 -- 1.6),-0.0056 (-0.2 -- 0.15),-120 (4.5 -- -3.5)
Virginia,9025 (6055 -- 14530),Unsure,1.1 (1 -- 1.3),0.027 (0.0048 -- 0.07),25 (9.9 -- 150)
Washington,16129 (8943 -- 29760),Likely increasing,1.3 (1 -- 1.5),0.074 (0.012 -- 0.14),9.4 (5.1 -- 56)
West Virginia,7106 (4137 -- 14174),Likely increasing,1.2 (1.1 -- 1.4),0.062 (0.028 -- 0.12),11 (6 -- 25)
Wisconsin,32597 (18448 -- 54331),Likely increasing,1.1 (0.92 -- 1.2),0.016 (-0.023 -- 0.049),43 (14 -- -30)
Wyoming,4522 (2799 -- 8043),Increasing,1.2 (1 -- 1.3),0.043 (0.013 -- 0.077),16 (9 -- 54)
