region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
West Virginia,601 (68 -- 3581),601,1212,3409,68,277,471,776,1208,3581,New confirmed cases by infection date,Unsure
Montana,572 (122 -- 3104),572,1198,4449,122,337,464,703,1001,3104,New confirmed cases by infection date,Unsure
Oregon,559 (173 -- 2124),559,830,1063,173,368,482,677,915,2124,New confirmed cases by infection date,Unsure
New Jersey,540 (99 -- 2147),540,791,1232,99,327,457,638,851,2147,New confirmed cases by infection date,Unsure
Idaho,529 (180 -- 2310),529,852,1343,180,347,450,631,867,2310,New confirmed cases by infection date,Unsure
Virginia,490 (0 -- 6180),490,2113,10466,0,82,302,762,1592,6180,New confirmed cases by infection date,Unsure
New Mexico,406 (169 -- 1571),406,608,978,169,293,357,468,616,1571,New confirmed cases by infection date,Unsure
Hawaii,382 (17 -- 3128),382,957,2480,17,154,275,507,840,3128,New confirmed cases by infection date,Unsure
Delaware,366 (38 -- 2504),366,1319,11402,38,192,294,465,698,2504,New confirmed cases by infection date,Unsure
Arizona,362 (8 -- 1281),362,491,661,8,141,282,454,647,1281,New confirmed cases by infection date,Decreasing
Connecticut,345 (29 -- 2812),345,1626,27814,29,165,268,453,727,2812,New confirmed cases by infection date,Unsure
Rhode Island,218 (4 -- 1562),218,474,1511,4,69,156,301,462,1562,New confirmed cases by infection date,Unsure
District of Columbia,178 (33 -- 1336),178,577,5640,33,98,142,228,362,1336,New confirmed cases by infection date,Unsure
Guam,146 (0 -- 2240),146,1137,16410,0,35,88,235,424,2240,New confirmed cases by infection date,Unsure
Alaska,67 (0 -- 525),67,273,2134,0,18,46,94,159,525,New confirmed cases by infection date,Unsure
Wyoming,32 (0 -- 450),32,233,2252,0,8,21,47,87,450,New confirmed cases by infection date,Unsure
Maine,18 (0 -- 252),18,64,265,0,5,11,24,42,252,New confirmed cases by infection date,Unsure
New Hampshire,1.6 (0.89 -- 3.5),1.6,1.8,0.85,0.89,1.3,1.5,1.8,2.1,3.5,Effective reproduction no.,Unsure
Utah,1.4 (0.77 -- 2.2),1.4,1.4,0.46,0.77,1.2,1.3,1.5,1.7,2.2,Effective reproduction no.,Unsure
Florida,1.3 (0.97 -- 2.6),1.3,1.5,0.59,0.97,1.1,1.2,1.4,1.6,2.6,Effective reproduction no.,Unsure
Wisconsin,1.3 (1 -- 1.7),1.3,1.3,0.25,1,1.2,1.3,1.4,1.4,1.7,Effective reproduction no.,Unsure
North Dakota,1.2 (0.79 -- 1.5),1.2,1.2,0.23,0.79,1.1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing
South Dakota,1.2 (0.64 -- 1.9),1.2,1.2,0.44,0.64,1,1.1,1.2,1.4,1.9,Effective reproduction no.,Unsure
Arkansas,1.1 (0.71 -- 1.4),1.1,1.1,0.21,0.71,1,1,1.1,1.1,1.4,Effective reproduction no.,Likely increasing
Colorado,1.1 (0.78 -- 1.5),1.1,1.1,0.24,0.78,0.99,1,1.1,1.2,1.5,Effective reproduction no.,Unsure
Delaware,1.1 (0.61 -- 1.6),1.1,1.1,0.35,0.61,0.96,1,1.1,1.2,1.6,Effective reproduction no.,Unsure
Indiana,1.1 (0.9 -- 1.4),1.1,1.1,0.16,0.9,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Iowa,1.1 (0.85 -- 1.6),1.1,1.1,0.25,0.85,1,1.1,1.1,1.2,1.6,Effective reproduction no.,Unsure
Kansas,1.1 (0.69 -- 1.8),1.1,1.1,0.41,0.69,0.98,1,1.1,1.2,1.8,Effective reproduction no.,Unsure
Connecticut,1 (0.52 -- 1.6),1,1,0.37,0.52,0.89,0.98,1.1,1.2,1.6,Effective reproduction no.,Unsure
District of Columbia,1 (0.73 -- 1.5),1,1.1,0.28,0.73,0.94,0.99,1,1.1,1.5,Effective reproduction no.,Unsure
Illinois,1 (0.91 -- 1.1),1,1,0.083,0.91,1,1,1,1.1,1.1,Effective reproduction no.,Likely increasing
Massachusetts,1 (0.81 -- 1.2),1,1,0.13,0.81,0.96,0.99,1,1,1.2,Effective reproduction no.,Unsure
Michigan,1 (0.69 -- 1.4),1,1,0.25,0.69,0.92,0.98,1,1.1,1.4,Effective reproduction no.,Unsure
Minnesota,1 (0.73 -- 1.3),1,1,0.2,0.73,0.93,0.99,1,1.1,1.3,Effective reproduction no.,Unsure
Missouri,1 (0.75 -- 1.3),1,1,0.2,0.75,0.97,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Montana,1 (0.73 -- 1.5),1,1.1,0.27,0.73,0.95,1,1.1,1.1,1.5,Effective reproduction no.,Unsure
Nebraska,1 (0.71 -- 1.4),1,1.1,0.25,0.71,0.97,1,1.1,1.1,1.4,Effective reproduction no.,Unsure
Pennsylvania,1 (0.84 -- 1.3),1,1.1,0.18,0.84,1,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Puerto Rico,1 (0.8 -- 2.5),1,1.3,0.55,0.8,0.96,1,1.1,1.4,2.5,Effective reproduction no.,Unsure
Tennessee,1 (0.82 -- 1.2),1,1,0.12,0.82,0.97,1,1,1,1.2,Effective reproduction no.,Unsure
US,1 (0.92 -- 1.1),1,1,0.065,0.92,0.97,0.99,1,1,1.1,Effective reproduction no.,Unsure
New York,0.99 (0.42 -- 1.4),0.99,0.96,0.32,0.42,0.82,0.94,1,1.1,1.4,Effective reproduction no.,Unsure
Oklahoma,0.99 (0.86 -- 1.2),0.99,1,0.13,0.86,0.96,0.98,1,1,1.2,Effective reproduction no.,Unsure
Georgia,0.98 (0.73 -- 1.4),0.98,1,0.21,0.73,0.91,0.96,1,1.1,1.4,Effective reproduction no.,Unsure
New Mexico,0.98 (0.83 -- 1.4),0.98,1,0.18,0.83,0.95,0.97,1,1.1,1.4,Effective reproduction no.,Unsure
Oregon,0.98 (0.77 -- 1.2),0.98,0.99,0.16,0.77,0.93,0.97,1,1,1.2,Effective reproduction no.,Unsure
Idaho,0.97 (0.8 -- 1.3),0.97,1,0.17,0.8,0.93,0.95,0.99,1,1.3,Effective reproduction no.,Unsure
Maryland,0.97 (0.82 -- 1.2),0.97,1,0.14,0.82,0.94,0.96,0.99,1,1.2,Effective reproduction no.,Likely decreasing
Kentucky,0.96 (0.72 -- 1.3),0.96,0.98,0.2,0.72,0.89,0.94,0.99,1,1.3,Effective reproduction no.,Unsure
New Jersey,0.96 (0.63 -- 1.3),0.96,0.96,0.22,0.63,0.87,0.94,0.99,1,1.3,Effective reproduction no.,Unsure
Rhode Island,0.96 (0.36 -- 1.3),0.96,0.91,0.3,0.36,0.78,0.91,0.99,1,1.3,Effective reproduction no.,Unsure
Alabama,0.95 (0.73 -- 1.3),0.95,0.98,0.23,0.73,0.9,0.93,0.97,1,1.3,Effective reproduction no.,Likely decreasing
Texas,0.95 (0.74 -- 1.2),0.95,0.96,0.15,0.74,0.91,0.94,0.97,1,1.2,Effective reproduction no.,Likely decreasing
Alaska,0.94 (0.23 -- 1.3),0.94,0.89,0.38,0.23,0.73,0.88,0.98,1,1.3,Effective reproduction no.,Unsure
Hawaii,0.94 (0.39 -- 1.4),0.94,0.93,0.31,0.39,0.78,0.89,0.99,1.1,1.4,Effective reproduction no.,Unsure
Louisiana,0.94 (0.81 -- 1.2),0.94,0.96,0.14,0.81,0.91,0.93,0.95,0.99,1.2,Effective reproduction no.,Likely decreasing
North Carolina,0.94 (0.63 -- 1.1),0.94,0.91,0.15,0.63,0.84,0.91,0.97,0.99,1.1,Effective reproduction no.,Unsure
West Virginia,0.94 (0.59 -- 1.3),0.94,0.94,0.24,0.59,0.83,0.9,0.98,1,1.3,Effective reproduction no.,Unsure
Mississippi,0.93 (0.72 -- 1.1),0.93,0.93,0.14,0.72,0.88,0.91,0.94,0.97,1.1,Effective reproduction no.,Likely decreasing
Nevada,0.93 (0.74 -- 1.2),0.93,0.95,0.18,0.74,0.88,0.91,0.94,0.98,1.2,Effective reproduction no.,Likely decreasing
South Carolina,0.93 (0.72 -- 1.1),0.93,0.92,0.13,0.72,0.88,0.91,0.94,0.96,1.1,Effective reproduction no.,Likely decreasing
Wyoming,0.93 (0.29 -- 1.4),0.93,0.91,0.38,0.29,0.75,0.88,0.97,1,1.4,Effective reproduction no.,Unsure
Washington,0.92 (0.41 -- 1.3),0.92,0.9,0.29,0.41,0.8,0.88,0.94,1,1.3,Effective reproduction no.,Likely decreasing
Guam,0.91 (0.18 -- 1.7),0.91,0.93,0.57,0.18,0.63,0.82,0.98,1.1,1.7,Effective reproduction no.,Unsure
Maine,0.91 (0.33 -- 1.3),0.91,0.88,0.33,0.33,0.75,0.86,0.95,1,1.3,Effective reproduction no.,Unsure
Ohio,0.89 (0.49 -- 1.1),0.89,0.86,0.2,0.49,0.76,0.85,0.93,0.97,1.1,Effective reproduction no.,Likely decreasing
California,0.86 (0.54 -- 1),0.86,0.83,0.16,0.54,0.75,0.82,0.88,0.93,1,Effective reproduction no.,Likely decreasing
Arizona,0.81 (0.29 -- 1),0.81,0.75,0.23,0.29,0.65,0.77,0.84,0.88,1,Effective reproduction no.,Decreasing
Virginia,0.71 (0.18 -- 1.3),0.71,0.75,0.53,0.18,0.47,0.62,0.79,0.92,1.3,Effective reproduction no.,Unsure
Virgin Islands,0.47 (0.007 -- 1.6),0.47,0.61,0.7,0.007,0.16,0.33,0.61,0.82,1.6,Effective reproduction no.,Unsure
Vermont,0.23 (3.7e-05 -- 2.2),0.23,0.59,1,3.7e-05,0.019,0.1,0.39,0.77,2.2,Effective reproduction no.,Likely decreasing
Vermont,0 (0 -- 5),0,316,9155,0,0,0,0,0,5,New confirmed cases by infection date,Likely decreasing
Virgin Islands,0 (0 -- 39),0,805,34298,0,0,0,0,1,39,New confirmed cases by infection date,Unsure
