region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
New Jersey,1.9 (0.82 -- 4.5),1.9,2.2,1.3,0.82,1.3,1.7,2.2,2.7,4.5,Effective reproduction no.,Unsure
Montana,1.5 (0.46 -- 4.5),1.5,1.9,1.3,0.46,1,1.3,1.8,2.3,4.5,Effective reproduction no.,Unsure
Alaska,1.4 (0.72 -- 2.8),1.4,1.5,0.71,0.72,1.1,1.3,1.5,1.8,2.8,Effective reproduction no.,Unsure
Michigan,1.4 (0.51 -- 3.7),1.4,1.7,1.1,0.51,0.95,1.2,1.7,2.1,3.7,Effective reproduction no.,Unsure
Connecticut,1.2 (0.5 -- 2.6),1.2,1.3,0.7,0.5,0.86,1,1.3,1.6,2.6,Effective reproduction no.,Unsure
Florida,1.2 (0.56 -- 2.5),1.2,1.3,0.64,0.56,0.92,1.1,1.3,1.6,2.5,Effective reproduction no.,Unsure
Indiana,1.2 (0.54 -- 2.4),1.2,1.3,0.6,0.54,0.87,1.1,1.3,1.6,2.4,Effective reproduction no.,Unsure
Oklahoma,1.2 (0.58 -- 2.6),1.2,1.4,0.68,0.58,0.93,1.1,1.4,1.7,2.6,Effective reproduction no.,Unsure
South Carolina,1.2 (0.56 -- 2.4),1.2,1.3,0.64,0.56,0.88,1,1.3,1.6,2.4,Effective reproduction no.,Unsure
Tennessee,1.2 (0.4 -- 3.7),1.2,1.5,1.1,0.4,0.78,0.99,1.4,1.8,3.7,Effective reproduction no.,Unsure
Arkansas,1.1 (0.77 -- 1.7),1.1,1.1,0.34,0.77,0.96,1,1.1,1.2,1.7,Effective reproduction no.,Unsure
Colorado,1.1 (0.6 -- 2),1.1,1.1,0.42,0.6,0.84,0.97,1.2,1.3,2,Effective reproduction no.,Unsure
Illinois,1.1 (0.55 -- 2.4),1.1,1.3,0.59,0.55,0.87,1,1.3,1.5,2.4,Effective reproduction no.,Unsure
Kentucky,1.1 (0.59 -- 1.9),1.1,1.2,0.44,0.59,0.9,1,1.2,1.4,1.9,Effective reproduction no.,Unsure
Maine,1.1 (0.63 -- 1.5),1.1,1.1,0.31,0.63,0.91,1,1.1,1.2,1.5,Effective reproduction no.,Unsure
Missouri,1.1 (0.35 -- 3.1),1.1,1.3,0.91,0.35,0.69,0.93,1.2,1.6,3.1,Effective reproduction no.,Unsure
North Carolina,1.1 (0.54 -- 1.9),1.1,1.1,0.42,0.54,0.86,1,1.2,1.4,1.9,Effective reproduction no.,Unsure
Northern Mariana Islands,1.1 (0.26 -- 2.7),1.1,1.3,0.78,0.26,0.83,1,1.3,1.6,2.7,Effective reproduction no.,Unsure
Utah,1.1 (0.41 -- 2.5),1.1,1.2,0.73,0.41,0.77,0.95,1.2,1.5,2.5,Effective reproduction no.,Unsure
Wyoming,1.1 (0.74 -- 2.6),1.1,1.4,0.78,0.74,0.97,1.1,1.2,1.5,2.6,Effective reproduction no.,Unsure
Alabama,1 (0.58 -- 1.6),1,1,0.35,0.58,0.82,0.94,1.1,1.2,1.6,Effective reproduction no.,Unsure
Hawaii,1 (0 -- 31),1,9,41,0,0,1,2,5,31,New confirmed cases by infection date,Unsure
North Dakota,1 (0.72 -- 1.4),1,1,0.23,0.72,0.91,0.98,1.1,1.1,1.4,Effective reproduction no.,Unsure
US,1 (0.7 -- 1.5),1,1.1,0.26,0.7,0.88,0.98,1.1,1.2,1.5,Effective reproduction no.,Unsure
Vermont,1 (0 -- 27),1,8,40,0,0,0,1,4,27,New confirmed cases by infection date,Unsure
Delaware,0.99 (0.6 -- 1.5),0.99,1,0.29,0.6,0.85,0.94,1,1.2,1.5,Effective reproduction no.,Unsure
Nebraska,0.98 (0.61 -- 1.6),0.98,1,0.36,0.61,0.84,0.93,1,1.1,1.6,Effective reproduction no.,Unsure
Louisiana,0.97 (0.41 -- 2.1),0.97,1.1,0.59,0.41,0.71,0.86,1.1,1.3,2.1,Effective reproduction no.,Unsure
Maryland,0.97 (0.62 -- 1.6),0.97,1,0.33,0.62,0.81,0.91,1,1.2,1.6,Effective reproduction no.,Unsure
New Mexico,0.96 (0.53 -- 1.5),0.96,0.99,0.32,0.53,0.8,0.9,1,1.1,1.5,Effective reproduction no.,Unsure
Pennsylvania,0.96 (0.49 -- 1.8),0.96,1,0.43,0.49,0.75,0.88,1.1,1.2,1.8,Effective reproduction no.,Unsure
West Virginia,0.96 (0.48 -- 1.8),0.96,1,0.48,0.48,0.79,0.9,1,1.2,1.8,Effective reproduction no.,Unsure
Wisconsin,0.96 (0.51 -- 1.9),0.96,1.1,0.46,0.51,0.76,0.87,1.1,1.3,1.9,Effective reproduction no.,Unsure
Massachusetts,0.95 (0.59 -- 1.5),0.95,0.99,0.3,0.59,0.8,0.89,1,1.1,1.5,Effective reproduction no.,Unsure
Nevada,0.95 (0.36 -- 2.1),0.95,1.1,0.65,0.36,0.68,0.84,1.1,1.3,2.1,Effective reproduction no.,Unsure
Virginia,0.95 (0.61 -- 1.4),0.95,0.98,0.27,0.61,0.81,0.9,1,1.1,1.4,Effective reproduction no.,Unsure
California,0.94 (0.56 -- 1.4),0.94,0.96,0.28,0.56,0.79,0.89,1,1.1,1.4,Effective reproduction no.,Unsure
Idaho,0.92 (0.21 -- 3.1),0.92,1.2,0.98,0.21,0.57,0.76,1.1,1.5,3.1,Effective reproduction no.,Unsure
Minnesota,0.92 (0.48 -- 1.9),0.92,1,0.49,0.48,0.73,0.84,1,1.2,1.9,Effective reproduction no.,Unsure
Georgia,0.91 (0.44 -- 1.7),0.91,0.97,0.42,0.44,0.7,0.83,0.99,1.1,1.7,Effective reproduction no.,Unsure
Rhode Island,0.9 (0.56 -- 1.4),0.9,0.93,0.27,0.56,0.77,0.85,0.96,1.1,1.4,Effective reproduction no.,Unsure
Texas,0.89 (0.43 -- 1.6),0.89,0.94,0.38,0.43,0.69,0.81,0.97,1.1,1.6,Effective reproduction no.,Unsure
Washington,0.89 (0.46 -- 1.6),0.89,0.95,0.41,0.46,0.69,0.81,0.97,1.1,1.6,Effective reproduction no.,Unsure
District of Columbia,0.87 (0.5 -- 1.4),0.87,0.9,0.33,0.5,0.72,0.81,0.92,1,1.4,Effective reproduction no.,Unsure
Kansas,0.87 (0.32 -- 2.6),0.87,1.1,0.83,0.32,0.59,0.75,1,1.3,2.6,Effective reproduction no.,Unsure
Mississippi,0.87 (0.37 -- 1.5),0.87,0.89,0.35,0.37,0.68,0.8,0.94,1.1,1.5,Effective reproduction no.,Unsure
New York,0.83 (0.3 -- 1.9),0.83,0.92,0.51,0.3,0.56,0.71,0.94,1.2,1.9,Effective reproduction no.,Unsure
Iowa,0.82 (0.37 -- 1.7),0.82,0.9,0.46,0.37,0.61,0.73,0.9,1.1,1.7,Effective reproduction no.,Unsure
New Hampshire,0.82 (0.31 -- 1.5),0.82,0.86,0.41,0.31,0.58,0.73,0.9,1.1,1.5,Effective reproduction no.,Unsure
Guam,0.8 (0.18 -- 1.7),0.8,0.87,0.62,0.18,0.58,0.72,0.86,1.1,1.7,Effective reproduction no.,Unsure
Arizona,0.76 (0.27 -- 1.7),0.76,0.84,0.47,0.27,0.51,0.66,0.85,1,1.7,Effective reproduction no.,Unsure
Ohio,0.76 (0.21 -- 2.1),0.76,0.91,0.64,0.21,0.48,0.65,0.9,1.2,2.1,Effective reproduction no.,Unsure
Oregon,0.74 (0.32 -- 1.4),0.74,0.78,0.34,0.32,0.55,0.67,0.82,0.97,1.4,Effective reproduction no.,Unsure
Hawaii,0.72 (0.16 -- 2.1),0.72,0.87,0.68,0.16,0.44,0.6,0.85,1.1,2.1,Effective reproduction no.,Unsure
Virgin Islands,0.68 (0.079 -- 1.2),0.68,0.65,0.42,0.079,0.42,0.59,0.75,0.84,1.2,Effective reproduction no.,Likely decreasing
Vermont,0.45 (0.053 -- 2),0.45,0.69,0.9,0.053,0.22,0.34,0.57,0.82,2,Effective reproduction no.,Unsure
South Dakota,0.24 (0.024 -- 0.85),0.24,0.32,0.28,0.024,0.11,0.19,0.31,0.45,0.85,Effective reproduction no.,Unsure
Guam,0 (0 -- 13),0,4,24,0,0,0,1,2,13,New confirmed cases by infection date,Unsure
Virgin Islands,0 (0 -- 2),0,0,3,0,0,0,0,0,2,New confirmed cases by infection date,Likely decreasing
