region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
Oregon,713 (420 -- 1221),713,759,272,420,578,661,770,889,1221,New confirmed cases by infection date,Unsure
Montana,704 (347 -- 1508),704,793,409,347,536,627,783,950,1508,New confirmed cases by infection date,Unsure
West Virginia,704 (360 -- 1876),704,862,607,360,525,626,789,989,1876,New confirmed cases by infection date,Unsure
Rhode Island,639 (227 -- 1818),639,809,927,227,412,546,727,936,1818,New confirmed cases by infection date,Unsure
New Mexico,362 (190 -- 665),362,389,149,190,286,332,400,470,665,New confirmed cases by infection date,Unsure
Delaware,309 (158 -- 762),309,369,289,158,235,278,341,416,762,New confirmed cases by infection date,Unsure
Alaska,227 (100 -- 493),227,255,136,100,165,203,256,311,493,New confirmed cases by infection date,Unsure
District of Columbia,176 (86 -- 388),176,199,103,86,134,160,196,238,388,New confirmed cases by infection date,Unsure
Wyoming,130 (65 -- 261),130,142,65,65,99,118,144,170,261,New confirmed cases by infection date,Unsure
Maine,120 (60 -- 254),120,134,65,60,91,109,134,159,254,New confirmed cases by infection date,Unsure
New Hampshire,74 (38 -- 159),74,84,49,38,58,68,82,97,159,New confirmed cases by infection date,Unsure
Virgin Islands,59 (5 -- 422),59,138,510,5,25,45,83,136,422,New confirmed cases by infection date,Unsure
Vermont,34 (18 -- 76),34,39,20,18,26,31,38,46,76,New confirmed cases by infection date,Unsure
Guam,1.5 (0.8 -- 2.3),1.5,1.5,0.48,0.8,1.2,1.4,1.6,1.7,2.3,Effective reproduction no.,Unsure
South Dakota,1.4 (1.2 -- 1.8),1.4,1.4,0.2,1.2,1.3,1.3,1.4,1.5,1.8,Effective reproduction no.,Likely increasing
Alabama,1.2 (0.92 -- 1.6),1.2,1.2,0.22,0.92,1.1,1.1,1.2,1.3,1.6,Effective reproduction no.,Unsure
Iowa,1.2 (0.98 -- 1.5),1.2,1.2,0.17,0.98,1.1,1.2,1.3,1.3,1.5,Effective reproduction no.,Likely increasing
Nebraska,1.2 (0.97 -- 1.6),1.2,1.2,0.2,0.97,1.1,1.1,1.2,1.3,1.6,Effective reproduction no.,Unsure
South Carolina,1.2 (0.99 -- 1.6),1.2,1.2,0.17,0.99,1.1,1.2,1.3,1.3,1.6,Effective reproduction no.,Unsure
Maine,1.1 (0.85 -- 1.3),1.1,1.1,0.13,0.85,1,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Massachusetts,1.1 (0.96 -- 1.2),1.1,1.1,0.08,0.96,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Michigan,1.1 (0.93 -- 1.3),1.1,1.1,0.11,0.93,1,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
Minnesota,1.1 (0.97 -- 1.3),1.1,1.1,0.12,0.97,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Unsure
Montana,1.1 (0.89 -- 1.4),1.1,1.1,0.17,0.89,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Unsure
North Dakota,1.1 (0.84 -- 1.4),1.1,1.1,0.18,0.84,1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing
Ohio,1.1 (0.98 -- 1.3),1.1,1.1,0.094,0.98,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Unsure
Oklahoma,1.1 (0.92 -- 1.5),1.1,1.1,0.19,0.92,1,1.1,1.1,1.2,1.5,Effective reproduction no.,Unsure
Utah,1.1 (0.92 -- 1.2),1.1,1.1,0.095,0.92,1,1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Virginia,1.1 (0.89 -- 1.3),1.1,1.1,0.12,0.89,0.98,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
West Virginia,1.1 (0.91 -- 1.6),1.1,1.2,0.24,0.91,1,1.1,1.2,1.3,1.6,Effective reproduction no.,Unsure
Connecticut,1 (0.9 -- 1.5),1,1.1,0.22,0.9,1,1,1.1,1.2,1.5,Effective reproduction no.,Unsure
Illinois,1 (0.93 -- 1.1),1,1,0.053,0.93,0.99,1,1,1,1.1,Effective reproduction no.,Likely increasing
Indiana,1 (0.86 -- 1.2),1,1,0.12,0.86,0.97,1,1,1.1,1.2,Effective reproduction no.,Unsure
Kentucky,1 (0.79 -- 1.2),1,0.99,0.12,0.79,0.93,0.97,1,1.1,1.2,Effective reproduction no.,Unsure
Maryland,1 (0.8 -- 1.3),1,1,0.15,0.8,0.92,0.97,1,1.1,1.3,Effective reproduction no.,Unsure
Missouri,1 (0.87 -- 1.4),1,1.1,0.17,0.87,0.97,1,1.1,1.1,1.4,Effective reproduction no.,Unsure
New Jersey,1 (0.85 -- 1.3),1,1,0.14,0.85,0.95,0.98,1,1,1.3,Effective reproduction no.,Unsure
New York,1 (0.98 -- 1.2),1,1.1,0.077,0.98,1,1,1.1,1.1,1.2,Effective reproduction no.,Unsure
North Carolina,1 (0.82 -- 1.1),1,0.99,0.098,0.82,0.93,0.98,1,1.1,1.1,Effective reproduction no.,Unsure
Pennsylvania,1 (0.91 -- 1.3),1,1,0.11,0.91,0.97,1,1,1.1,1.3,Effective reproduction no.,Unsure
Rhode Island,1 (0.74 -- 1.4),1,1,0.21,0.74,0.93,0.99,1.1,1.1,1.4,Effective reproduction no.,Unsure
Tennessee,1 (0.84 -- 1.3),1,1,0.14,0.84,0.94,0.99,1,1.1,1.3,Effective reproduction no.,Unsure
US,1 (0.93 -- 1.1),1,1,0.054,0.93,0.97,0.99,1,1,1.1,Effective reproduction no.,Unsure
Vermont,1 (0.78 -- 1.3),1,1,0.14,0.78,0.96,1,1,1.1,1.3,Effective reproduction no.,Unsure
Arkansas,0.98 (0.88 -- 1.1),0.98,0.99,0.084,0.88,0.94,0.96,0.99,1,1.1,Effective reproduction no.,Unsure
Delaware,0.98 (0.83 -- 1.3),0.98,1,0.17,0.83,0.93,0.96,1,1.1,1.3,Effective reproduction no.,Unsure
Louisiana,0.97 (0.76 -- 1.3),0.97,0.99,0.17,0.76,0.88,0.93,1,1.1,1.3,Effective reproduction no.,Unsure
New Hampshire,0.97 (0.82 -- 1.2),0.97,0.99,0.15,0.82,0.92,0.96,0.99,1,1.2,Effective reproduction no.,Unsure
Wyoming,0.96 (0.76 -- 1.1),0.96,0.95,0.11,0.76,0.9,0.94,0.98,1,1.1,Effective reproduction no.,Unsure
Colorado,0.95 (0.76 -- 1.1),0.95,0.95,0.12,0.76,0.88,0.92,0.97,1,1.1,Effective reproduction no.,Unsure
District of Columbia,0.95 (0.71 -- 1.3),0.95,0.96,0.17,0.71,0.86,0.92,0.99,1.1,1.3,Effective reproduction no.,Unsure
Hawaii,0.95 (0.62 -- 1.4),0.95,0.97,0.24,0.62,0.82,0.9,1,1.1,1.4,Effective reproduction no.,Unsure
Alaska,0.94 (0.66 -- 1.3),0.94,0.95,0.18,0.66,0.84,0.9,0.98,1,1.3,Effective reproduction no.,Unsure
Oregon,0.94 (0.82 -- 1.1),0.94,0.94,0.088,0.82,0.89,0.92,0.96,0.99,1.1,Effective reproduction no.,Unsure
Kansas,0.93 (0.67 -- 1.2),0.93,0.92,0.15,0.67,0.84,0.9,0.97,1,1.2,Effective reproduction no.,Unsure
Mississippi,0.93 (0.76 -- 1.2),0.93,0.94,0.13,0.76,0.87,0.91,0.96,1,1.2,Effective reproduction no.,Unsure
California,0.92 (0.75 -- 1.1),0.92,0.91,0.095,0.75,0.86,0.9,0.94,0.97,1.1,Effective reproduction no.,Unsure
New Mexico,0.92 (0.71 -- 1.1),0.92,0.92,0.12,0.71,0.85,0.89,0.94,0.99,1.1,Effective reproduction no.,Unsure
Washington,0.92 (0.78 -- 1.1),0.92,0.93,0.11,0.78,0.87,0.9,0.94,0.98,1.1,Effective reproduction no.,Unsure
Idaho,0.9 (0.63 -- 1.3),0.9,0.93,0.22,0.63,0.8,0.86,0.93,1,1.3,Effective reproduction no.,Unsure
Northern Mariana Islands,0.9 (0.41 -- 1.4),0.9,0.89,0.33,0.41,0.7,0.83,0.96,1,1.4,Effective reproduction no.,Unsure
Wisconsin,0.9 (0.7 -- 1),0.9,0.89,0.1,0.7,0.83,0.87,0.92,0.95,1,Effective reproduction no.,Unsure
Nevada,0.89 (0.73 -- 1.1),0.89,0.89,0.11,0.73,0.83,0.86,0.91,0.95,1.1,Effective reproduction no.,Unsure
Puerto Rico,0.89 (0.53 -- 1.4),0.89,0.92,0.29,0.53,0.75,0.83,0.95,1,1.4,Effective reproduction no.,Unsure
Texas,0.89 (0.74 -- 1.1),0.89,0.89,0.1,0.74,0.83,0.87,0.91,0.95,1.1,Effective reproduction no.,Unsure
Georgia,0.88 (0.74 -- 1),0.88,0.88,0.085,0.74,0.83,0.86,0.9,0.93,1,Effective reproduction no.,Unsure
Florida,0.85 (0.71 -- 1),0.85,0.86,0.094,0.71,0.8,0.83,0.87,0.91,1,Effective reproduction no.,Unsure
Arizona,0.84 (0.67 -- 1),0.84,0.84,0.12,0.67,0.77,0.81,0.86,0.91,1,Effective reproduction no.,Unsure
Virgin Islands,0.8 (0.28 -- 1.5),0.8,0.85,0.43,0.28,0.56,0.72,0.9,1.1,1.5,Effective reproduction no.,Unsure
Northern Mariana Islands,0 (0 -- 5),0,1,3,0,0,0,1,1,5,New confirmed cases by infection date,Unsure
