Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Puerto Rico,776 (217 -- 2818),Unsure,0.89 (0.53 -- 1.4),-0.032 (-0.14 -- 0.099),-22 (7 -- -4.9)
Rhode Island,639 (227 -- 1818),Unsure,1 (0.74 -- 1.4),0.007 (-0.074 -- 0.1),100 (6.7 -- -9.4)
South Carolina,5742 (3233 -- 11460),Unsure,1.2 (0.99 -- 1.6),0.056 (-0.0031 -- 0.14),12 (4.9 -- -220)
South Dakota,2677 (1448 -- 6088),Likely increasing,1.4 (1.2 -- 1.8),0.099 (0.042 -- 0.2),7 (3.6 -- 17)
Tennessee,5841 (3119 -- 12032),Unsure,1 (0.84 -- 1.3),0.0043 (-0.047 -- 0.075),160 (9.2 -- -15)
Texas,15497 (8813 -- 28795),Unsure,0.89 (0.74 -- 1.1),-0.031 (-0.073 -- 0.017),-22 (41 -- -9.5)
US,152183 (112861 -- 210342),Unsure,1 (0.93 -- 1.1),0.0012 (-0.02 -- 0.027),580 (26 -- -35)
Utah,1715 (1098 -- 2889),Unsure,1.1 (0.92 -- 1.2),0.016 (-0.021 -- 0.058),44 (12 -- -33)
Vermont,34 (18 -- 76),Unsure,1 (0.78 -- 1.3),0.005 (-0.063 -- 0.07),140 (9.8 -- -11)
Virgin Islands,59 (5 -- 422),Unsure,0.8 (0.28 -- 1.5),-0.055 (-0.23 -- 0.14),-13 (5 -- -3)
Virginia,4046 (2495 -- 6868),Unsure,1.1 (0.89 -- 1.3),0.014 (-0.032 -- 0.07),50 (9.9 -- -22)
Washington,1431 (810 -- 2791),Unsure,0.92 (0.78 -- 1.1),-0.023 (-0.064 -- 0.028),-30 (25 -- -11)
West Virginia,704 (360 -- 1876),Unsure,1.1 (0.91 -- 1.6),0.034 (-0.024 -- 0.16),20 (4.3 -- -28)
Wisconsin,1736 (991 -- 2748),Unsure,0.9 (0.7 -- 1),-0.029 (-0.087 -- 0.0092),-24 (75 -- -7.9)
Wyoming,130 (65 -- 261),Unsure,0.96 (0.76 -- 1.1),-0.011 (-0.068 -- 0.032),-61 (22 -- -10)
