date,confirm,region
2020-06-20,23,Alaska
2020-06-21,14,Alaska
2020-06-22,11,Alaska
2020-06-23,34,Alaska
2020-06-24,23,Alaska
2020-06-25,44,Alaska
2020-06-26,29,Alaska
2020-06-27,27,Alaska
2020-06-28,32,Alaska
2020-06-29,25,Alaska
2020-06-30,47,Alaska
2020-07-01,42,Alaska
2020-07-02,50,Alaska
2020-07-03,60,Alaska
2020-07-04,55,Alaska
2020-07-05,33,Alaska
2020-07-06,28,Alaska
2020-07-07,24,Alaska
2020-07-08,51,Alaska
2020-07-09,52,Alaska
2020-07-10,54,Alaska
2020-07-11,77,Alaska
2020-07-12,116,Alaska
2020-07-13,71,Alaska
2020-07-14,60,Alaska
2020-07-15,57,Alaska
2020-07-16,78,Alaska
2020-07-17,52,Alaska
2020-07-18,77,Alaska
2020-07-19,116,Alaska
2020-07-20,140,Alaska
2020-07-21,106,Alaska
2020-07-22,107,Alaska
2020-07-23,79,Alaska
2020-07-24,66,Alaska
2020-07-25,118,Alaska
2020-07-26,233,Alaska
2020-07-27,111,Alaska
2020-07-28,135,Alaska
2020-07-29,93,Alaska
2020-07-30,122,Alaska
2020-07-31,111,Alaska
2020-08-01,150,Alaska
2020-08-02,148,Alaska
2020-08-03,78,Alaska
2020-08-04,69,Alaska
2020-08-05,59,Alaska
2020-08-06,46,Alaska
2020-08-07,68,Alaska
2020-08-08,87,Alaska
2020-08-09,100,Alaska
2020-08-10,69,Alaska
2020-08-11,55,Alaska
2020-08-12,67,Alaska
2020-08-13,101,Alaska
2020-08-14,105,Alaska
2020-08-15,85,Alaska
2020-08-16,104,Alaska
2020-08-17,50,Alaska
2020-08-18,71,Alaska
2020-08-19,77,Alaska
2020-08-20,85,Alaska
2020-08-21,72,Alaska
2020-08-22,90,Alaska
2020-08-23,67,Alaska
2020-08-24,72,Alaska
2020-08-25,36,Alaska
2020-08-26,54,Alaska
2020-08-27,89,Alaska
2020-08-28,119,Alaska
2020-08-29,97,Alaska
2020-08-30,49,Alaska
2020-08-31,38,Alaska
2020-06-08,689,Arizona
2020-06-09,618,Arizona
2020-06-10,1556,Arizona
2020-06-11,1415,Arizona
2020-06-12,1772,Arizona
2020-06-13,1621,Arizona
2020-06-14,1046,Arizona
2020-06-15,1138,Arizona
2020-06-16,2341,Arizona
2020-06-17,1752,Arizona
2020-06-18,2508,Arizona
2020-06-19,3465,Arizona
2020-06-20,3217,Arizona
2020-06-21,2464,Arizona
2020-06-22,2008,Arizona
2020-06-23,3779,Arizona
2020-06-24,1812,Arizona
2020-06-25,3091,Arizona
2020-06-26,3378,Arizona
2020-06-27,3465,Arizona
2020-06-28,3796,Arizona
2020-06-29,625,Arizona
2020-06-30,4683,Arizona
2020-07-01,4877,Arizona
2020-07-02,3340,Arizona
2020-07-03,4427,Arizona
2020-07-04,2695,Arizona
2020-07-05,3536,Arizona
2020-07-06,3352,Arizona
2020-07-07,3639,Arizona
2020-07-08,3520,Arizona
2020-07-09,4057,Arizona
2020-07-10,4221,Arizona
2020-07-11,3038,Arizona
2020-07-12,2537,Arizona
2020-07-13,1357,Arizona
2020-07-14,4273,Arizona
2020-07-15,3257,Arizona
2020-07-16,3259,Arizona
2020-07-17,3910,Arizona
2020-07-18,2742,Arizona
2020-07-19,2359,Arizona
2020-07-20,1559,Arizona
2020-07-21,3500,Arizona
2020-07-22,1926,Arizona
2020-07-23,2335,Arizona
2020-07-24,3357,Arizona
2020-07-25,3740,Arizona
2020-07-26,1973,Arizona
2020-07-27,1813,Arizona
2020-07-28,2107,Arizona
2020-07-29,2339,Arizona
2020-07-30,2525,Arizona
2020-07-31,3212,Arizona
2020-08-01,2992,Arizona
2020-08-02,1465,Arizona
2020-08-03,1030,Arizona
2020-08-04,1008,Arizona
2020-08-05,1698,Arizona
2020-08-06,1453,Arizona
2020-08-07,1397,Arizona
2020-08-08,1054,Arizona
2020-08-09,816,Arizona
2020-08-10,600,Arizona
2020-08-11,1214,Arizona
2020-08-12,706,Arizona
2020-08-13,1351,Arizona
2020-08-14,927,Arizona
2020-08-15,933,Arizona
2020-08-16,883,Arizona
2020-08-17,468,Arizona
2020-08-18,915,Arizona
2020-08-19,637,Arizona
2020-08-20,723,Arizona
2020-08-21,619,Arizona
2020-08-22,996,Arizona
2020-08-23,208,Arizona
2020-08-24,311,Arizona
2020-08-25,859,Arizona
2020-08-26,186,Arizona
2020-08-27,680,Arizona
2020-08-28,519,Arizona
2020-08-29,629,Arizona
2020-08-30,374,Arizona
2020-08-31,174,Arizona
2020-06-08,314,Arkansas
2020-06-09,340,Arkansas
2020-06-10,288,Arkansas
2020-06-11,448,Arkansas
2020-06-12,731,Arkansas
2020-06-13,548,Arkansas
2020-06-14,406,Arkansas
2020-06-15,416,Arkansas
2020-06-16,274,Arkansas
2020-06-17,415,Arkansas
2020-06-18,322,Arkansas
2020-06-19,703,Arkansas
2020-06-20,511,Arkansas
2020-06-21,419,Arkansas
2020-06-22,522,Arkansas
2020-06-23,595,Arkansas
2020-06-24,697,Arkansas
2020-06-25,687,Arkansas
2020-06-26,678,Arkansas
2020-06-27,570,Arkansas
2020-06-28,508,Arkansas
2020-06-29,439,Arkansas
2020-06-30,520,Arkansas
2020-07-01,420,Arkansas
2020-07-02,878,Arkansas
2020-07-03,547,Arkansas
2020-07-04,587,Arkansas
2020-07-05,605,Arkansas
2020-07-06,439,Arkansas
2020-07-07,259,Arkansas
2020-07-08,734,Arkansas
2020-07-09,806,Arkansas
2020-07-10,751,Arkansas
2020-07-11,1061,Arkansas
2020-07-12,503,Arkansas
2020-07-13,572,Arkansas
2020-07-14,873,Arkansas
2020-07-15,485,Arkansas
2020-07-16,817,Arkansas
2020-07-17,648,Arkansas
2020-07-18,771,Arkansas
2020-07-19,695,Arkansas
2020-07-20,699,Arkansas
2020-07-21,728,Arkansas
2020-07-22,591,Arkansas
2020-07-23,1013,Arkansas
2020-07-24,990,Arkansas
2020-07-25,732,Arkansas
2020-07-26,642,Arkansas
2020-07-27,824,Arkansas
2020-07-28,734,Arkansas
2020-07-29,787,Arkansas
2020-07-30,791,Arkansas
2020-07-31,752,Arkansas
2020-08-01,662,Arkansas
2020-08-02,637,Arkansas
2020-08-03,787,Arkansas
2020-08-04,784,Arkansas
2020-08-05,912,Arkansas
2020-08-06,735,Arkansas
2020-08-07,1011,Arkansas
2020-08-08,772,Arkansas
2020-08-09,572,Arkansas
2020-08-10,645,Arkansas
2020-08-11,383,Arkansas
2020-08-12,685,Arkansas
2020-08-13,670,Arkansas
2020-08-14,626,Arkansas
2020-08-15,0,Arkansas
2020-08-16,673,Arkansas
2020-08-17,412,Arkansas
2020-08-18,410,Arkansas
2020-08-19,729,Arkansas
2020-08-20,549,Arkansas
2020-08-21,887,Arkansas
2020-08-22,547,Arkansas
2020-08-23,375,Arkansas
2020-08-24,320,Arkansas
2020-08-25,480,Arkansas
2020-08-26,649,Arkansas
2020-08-27,722,Arkansas
2020-08-28,838,Arkansas
2020-08-29,795,Arkansas
2020-08-30,478,Arkansas
2020-08-31,368,Arkansas
2020-06-08,3159,California
2020-06-09,2865,California
2020-06-10,3034,California
2020-06-11,3724,California
2020-06-12,3220,California
2020-06-13,3375,California
2020-06-14,2315,California
2020-06-15,3377,California
2020-06-16,3235,California
2020-06-17,3837,California
2020-06-18,4335,California
2020-06-19,3729,California
2020-06-20,4381,California
2020-06-21,3414,California
2020-06-22,6108,California
2020-06-23,6712,California
2020-06-24,4547,California
2020-06-25,5088,California
2020-06-26,5732,California
2020-06-27,3848,California
2020-06-28,4795,California
2020-06-29,8159,California
2020-06-30,7772,California
2020-07-01,7263,California
2020-07-02,7869,California
2020-07-03,3964,California
2020-07-04,2381,California
2020-07-05,11786,California
2020-07-06,6354,California
2020-07-07,12977,California
2020-07-08,8548,California
2020-07-09,9924,California
2020-07-10,8401,California
2020-07-11,7876,California
2020-07-12,5782,California
2020-07-13,8814,California
2020-07-14,12854,California
2020-07-15,8674,California
2020-07-16,9821,California
2020-07-17,8553,California
2020-07-18,7486,California
2020-07-19,6161,California
2020-07-20,10964,California
2020-07-21,11435,California
2020-07-22,11981,California
2020-07-23,9487,California
2020-07-24,9412,California
2020-07-25,6267,California
2020-07-26,5836,California
2020-07-27,5833,California
2020-07-28,12641,California
2020-07-29,14151,California
2020-07-30,8021,California
2020-07-31,7622,California
2020-08-01,6057,California
2020-08-02,5562,California
2020-08-03,4676,California
2020-08-04,9834,California
2020-08-05,3921,California
2020-08-06,10733,California
2020-08-07,5475,California
2020-08-08,7574,California
2020-08-09,5358,California
2020-08-10,14485,California
2020-08-11,4715,California
2020-08-12,12430,California
2020-08-13,6608,California
2020-08-14,15117,California
2020-08-15,4893,California
2020-08-16,5879,California
2020-08-17,5542,California
2020-08-18,8725,California
2020-08-19,9134,California
2020-08-20,4993,California
2020-08-21,6633,California
2020-08-22,5535,California
2020-08-23,4845,California
2020-08-24,6281,California
2020-08-25,5471,California
2020-08-26,5972,California
2020-08-27,4817,California
2020-08-28,5564,California
2020-08-29,4653,California
2020-08-30,3913,California
2020-08-31,6524,California
2020-06-08,182,Colorado
2020-06-09,164,Colorado
2020-06-10,152,Colorado
2020-06-11,148,Colorado
2020-06-12,175,Colorado
2020-06-13,195,Colorado
2020-06-14,113,Colorado
2020-06-15,169,Colorado
2020-06-16,143,Colorado
2020-06-17,229,Colorado
2020-06-18,230,Colorado
2020-06-19,286,Colorado
2020-06-20,161,Colorado
2020-06-21,191,Colorado
2020-06-22,166,Colorado
2020-06-23,188,Colorado
2020-06-24,262,Colorado
2020-06-25,324,Colorado
2020-06-26,317,Colorado
2020-06-27,226,Colorado
2020-06-28,285,Colorado
2020-06-29,204,Colorado
2020-06-30,204,Colorado
2020-07-01,314,Colorado
2020-07-02,323,Colorado
2020-07-03,260,Colorado
2020-07-04,254,Colorado
2020-07-05,199,Colorado
2020-07-06,192,Colorado
2020-07-07,407,Colorado
2020-07-08,452,Colorado
2020-07-09,409,Colorado
2020-07-10,666,Colorado
2020-07-11,400,Colorado
2020-07-12,322,Colorado
2020-07-13,323,Colorado
2020-07-14,450,Colorado
2020-07-15,469,Colorado
2020-07-16,571,Colorado
2020-07-17,618,Colorado
2020-07-18,444,Colorado
2020-07-19,354,Colorado
2020-07-20,424,Colorado
2020-07-21,493,Colorado
2020-07-22,639,Colorado
2020-07-23,615,Colorado
2020-07-24,667,Colorado
2020-07-25,809,Colorado
2020-07-26,547,Colorado
2020-07-27,229,Colorado
2020-07-28,749,Colorado
2020-07-29,482,Colorado
2020-07-30,408,Colorado
2020-07-31,605,Colorado
2020-08-01,458,Colorado
2020-08-02,460,Colorado
2020-08-03,241,Colorado
2020-08-04,426,Colorado
2020-08-05,594,Colorado
2020-08-06,448,Colorado
2020-08-07,457,Colorado
2020-08-08,431,Colorado
2020-08-09,336,Colorado
2020-08-10,378,Colorado
2020-08-11,403,Colorado
2020-08-12,315,Colorado
2020-08-13,463,Colorado
2020-08-14,319,Colorado
2020-08-15,300,Colorado
2020-08-16,338,Colorado
2020-08-17,194,Colorado
2020-08-18,261,Colorado
2020-08-19,270,Colorado
2020-08-20,329,Colorado
2020-08-21,0,Colorado
2020-08-22,653,Colorado
2020-08-23,260,Colorado
2020-08-24,198,Colorado
2020-08-25,459,Colorado
2020-08-26,193,Colorado
2020-08-27,350,Colorado
2020-08-28,430,Colorado
2020-08-29,267,Colorado
2020-08-30,183,Colorado
2020-08-31,201,Colorado
2020-06-08,124,Connecticut
2020-06-09,87,Connecticut
2020-06-10,168,Connecticut
2020-06-11,114,Connecticut
2020-06-12,228,Connecticut
2020-06-13,305,Connecticut
2020-06-14,94,Connecticut
2020-06-15,147,Connecticut
2020-06-16,114,Connecticut
2020-06-17,80,Connecticut
2020-06-18,11,Connecticut
2020-06-19,117,Connecticut
2020-06-20,158,Connecticut
2020-06-21,40,Connecticut
2020-06-22,27,Connecticut
2020-06-23,117,Connecticut
2020-06-24,14,Connecticut
2020-06-25,81,Connecticut
2020-06-26,65,Connecticut
2020-06-27,147,Connecticut
2020-06-28,97,Connecticut
2020-06-29,59,Connecticut
2020-06-30,152,Connecticut
2020-07-01,58,Connecticut
2020-07-02,74,Connecticut
2020-07-03,71,Connecticut
2020-07-04,0,Connecticut
2020-07-05,0,Connecticut
2020-07-06,259,Connecticut
2020-07-07,57,Connecticut
2020-07-08,75,Connecticut
2020-07-09,101,Connecticut
2020-07-10,78,Connecticut
2020-07-11,0,Connecticut
2020-07-12,0,Connecticut
2020-07-13,223,Connecticut
2020-07-14,20,Connecticut
2020-07-15,106,Connecticut
2020-07-16,114,Connecticut
2020-07-17,143,Connecticut
2020-07-18,0,Connecticut
2020-07-19,0,Connecticut
2020-07-20,162,Connecticut
2020-07-21,41,Connecticut
2020-07-22,127,Connecticut
2020-07-23,9,Connecticut
2020-07-24,544,Connecticut
2020-07-25,0,Connecticut
2020-07-26,0,Connecticut
2020-07-27,207,Connecticut
2020-07-28,94,Connecticut
2020-07-29,463,Connecticut
2020-07-30,130,Connecticut
2020-07-31,140,Connecticut
2020-08-01,0,Connecticut
2020-08-02,0,Connecticut
2020-08-03,252,Connecticut
2020-08-04,48,Connecticut
2020-08-05,115,Connecticut
2020-08-06,20,Connecticut
2020-08-07,75,Connecticut
2020-08-08,0,Connecticut
2020-08-09,0,Connecticut
2020-08-10,247,Connecticut
2020-08-11,117,Connecticut
2020-08-12,22,Connecticut
2020-08-13,76,Connecticut
2020-08-14,115,Connecticut
2020-08-15,0,Connecticut
2020-08-16,0,Connecticut
2020-08-17,370,Connecticut
2020-08-18,0,Connecticut
2020-08-19,59,Connecticut
2020-08-20,118,Connecticut
2020-08-21,87,Connecticut
2020-08-22,0,Connecticut
2020-08-23,0,Connecticut
2020-08-24,492,Connecticut
2020-08-25,29,Connecticut
2020-08-26,180,Connecticut
2020-08-27,130,Connecticut
2020-08-28,145,Connecticut
2020-08-29,0,Connecticut
2020-08-30,0,Connecticut
2020-08-31,384,Connecticut
2020-06-08,30,Delaware
2020-06-09,48,Delaware
2020-06-10,36,Delaware
2020-06-11,50,Delaware
2020-06-12,67,Delaware
2020-06-13,56,Delaware
2020-06-14,35,Delaware
2020-06-15,76,Delaware
2020-06-16,63,Delaware
2020-06-17,41,Delaware
2020-06-18,55,Delaware
2020-06-19,112,Delaware
2020-06-20,70,Delaware
2020-06-21,94,Delaware
2020-06-22,45,Delaware
2020-06-23,27,Delaware
2020-06-24,42,Delaware
2020-06-25,91,Delaware
2020-06-26,37,Delaware
2020-06-27,74,Delaware
2020-06-28,135,Delaware
2020-06-29,150,Delaware
2020-06-30,98,Delaware
2020-07-01,36,Delaware
2020-07-02,221,Delaware
2020-07-03,192,Delaware
2020-07-04,73,Delaware
2020-07-05,132,Delaware
2020-07-06,165,Delaware
2020-07-07,121,Delaware
2020-07-08,48,Delaware
2020-07-09,69,Delaware
2020-07-10,121,Delaware
2020-07-11,91,Delaware
2020-07-12,61,Delaware
2020-07-13,75,Delaware
2020-07-14,90,Delaware
2020-07-15,81,Delaware
2020-07-16,64,Delaware
2020-07-17,223,Delaware
2020-07-18,92,Delaware
2020-07-19,90,Delaware
2020-07-20,105,Delaware
2020-07-21,122,Delaware
2020-07-22,46,Delaware
2020-07-23,132,Delaware
2020-07-24,278,Delaware
2020-07-25,0,Delaware
2020-07-26,115,Delaware
2020-07-27,116,Delaware
2020-07-28,70,Delaware
2020-07-29,126,Delaware
2020-07-30,87,Delaware
2020-07-31,99,Delaware
2020-08-01,89,Delaware
2020-08-02,72,Delaware
2020-08-03,106,Delaware
2020-08-04,82,Delaware
2020-08-05,159,Delaware
2020-08-06,69,Delaware
2020-08-07,80,Delaware
2020-08-08,57,Delaware
2020-08-09,73,Delaware
2020-08-10,59,Delaware
2020-08-11,65,Delaware
2020-08-12,66,Delaware
2020-08-13,202,Delaware
2020-08-14,373,Delaware
2020-08-15,56,Delaware
2020-08-16,55,Delaware
2020-08-17,85,Delaware
2020-08-18,57,Delaware
2020-08-19,50,Delaware
2020-08-20,75,Delaware
2020-08-21,52,Delaware
2020-08-22,58,Delaware
2020-08-23,67,Delaware
2020-08-24,47,Delaware
2020-08-25,20,Delaware
2020-08-26,24,Delaware
2020-08-27,0,Delaware
2020-08-28,107,Delaware
2020-08-29,266,Delaware
2020-08-30,0,Delaware
2020-08-31,86,Delaware
2020-06-08,57,District of Columbia
2020-06-09,85,District of Columbia
2020-06-10,63,District of Columbia
2020-06-11,52,District of Columbia
2020-06-12,65,District of Columbia
2020-06-13,55,District of Columbia
2020-06-14,58,District of Columbia
2020-06-15,32,District of Columbia
2020-06-16,19,District of Columbia
2020-06-17,29,District of Columbia
2020-06-18,56,District of Columbia
2020-06-19,49,District of Columbia
2020-06-20,32,District of Columbia
2020-06-21,36,District of Columbia
2020-06-22,38,District of Columbia
2020-06-23,36,District of Columbia
2020-06-24,34,District of Columbia
2020-06-25,31,District of Columbia
2020-06-26,26,District of Columbia
2020-06-27,31,District of Columbia
2020-06-28,32,District of Columbia
2020-06-29,44,District of Columbia
2020-06-30,35,District of Columbia
2020-07-01,38,District of Columbia
2020-07-02,25,District of Columbia
2020-07-03,45,District of Columbia
2020-07-04,12,District of Columbia
2020-07-05,35,District of Columbia
2020-07-06,33,District of Columbia
2020-07-07,54,District of Columbia
2020-07-08,73,District of Columbia
2020-07-09,37,District of Columbia
2020-07-10,64,District of Columbia
2020-07-11,58,District of Columbia
2020-07-12,46,District of Columbia
2020-07-13,59,District of Columbia
2020-07-14,40,District of Columbia
2020-07-15,80,District of Columbia
2020-07-16,50,District of Columbia
2020-07-17,39,District of Columbia
2020-07-18,79,District of Columbia
2020-07-19,67,District of Columbia
2020-07-20,78,District of Columbia
2020-07-21,88,District of Columbia
2020-07-22,102,District of Columbia
2020-07-23,42,District of Columbia
2020-07-24,78,District of Columbia
2020-07-25,68,District of Columbia
2020-07-26,63,District of Columbia
2020-07-27,78,District of Columbia
2020-07-28,87,District of Columbia
2020-07-29,54,District of Columbia
2020-07-30,58,District of Columbia
2020-07-31,69,District of Columbia
2020-08-01,79,District of Columbia
2020-08-02,69,District of Columbia
2020-08-03,39,District of Columbia
2020-08-04,85,District of Columbia
2020-08-05,45,District of Columbia
2020-08-06,75,District of Columbia
2020-08-07,71,District of Columbia
2020-08-08,64,District of Columbia
2020-08-09,100,District of Columbia
2020-08-10,54,District of Columbia
2020-08-11,89,District of Columbia
2020-08-12,63,District of Columbia
2020-08-13,65,District of Columbia
2020-08-14,94,District of Columbia
2020-08-15,41,District of Columbia
2020-08-16,61,District of Columbia
2020-08-17,53,District of Columbia
2020-08-18,52,District of Columbia
2020-08-19,29,District of Columbia
2020-08-20,55,District of Columbia
2020-08-21,60,District of Columbia
2020-08-22,65,District of Columbia
2020-08-23,56,District of Columbia
2020-08-24,49,District of Columbia
2020-08-25,45,District of Columbia
2020-08-26,0,District of Columbia
2020-08-27,110,District of Columbia
2020-08-28,57,District of Columbia
2020-08-29,74,District of Columbia
2020-08-30,34,District of Columbia
2020-08-31,33,District of Columbia
2020-06-08,966,Florida
2020-06-09,1096,Florida
2020-06-10,1371,Florida
2020-06-11,1698,Florida
2020-06-12,1902,Florida
2020-06-13,2581,Florida
2020-06-14,2016,Florida
2020-06-15,1758,Florida
2020-06-16,2783,Florida
2020-06-17,2610,Florida
2020-06-18,3207,Florida
2020-06-19,3822,Florida
2020-06-20,4049,Florida
2020-06-21,3494,Florida
2020-06-22,2926,Florida
2020-06-23,3286,Florida
2020-06-24,5511,Florida
2020-06-25,5004,Florida
2020-06-26,8942,Florida
2020-06-27,9585,Florida
2020-06-28,8530,Florida
2020-06-29,5266,Florida
2020-06-30,6093,Florida
2020-07-01,6563,Florida
2020-07-02,10109,Florida
2020-07-03,9488,Florida
2020-07-04,11458,Florida
2020-07-05,10059,Florida
2020-07-06,6336,Florida
2020-07-07,7347,Florida
2020-07-08,9989,Florida
2020-07-09,8935,Florida
2020-07-10,11433,Florida
2020-07-11,10360,Florida
2020-07-12,15300,Florida
2020-07-13,12624,Florida
2020-07-14,9194,Florida
2020-07-15,10181,Florida
2020-07-16,13965,Florida
2020-07-17,11466,Florida
2020-07-18,10328,Florida
2020-07-19,12478,Florida
2020-07-20,10347,Florida
2020-07-21,9440,Florida
2020-07-22,9785,Florida
2020-07-23,10249,Florida
2020-07-24,12444,Florida
2020-07-25,12199,Florida
2020-07-26,9344,Florida
2020-07-27,8892,Florida
2020-07-28,9230,Florida
2020-07-29,9446,Florida
2020-07-30,9956,Florida
2020-07-31,9007,Florida
2020-08-01,9642,Florida
2020-08-02,7104,Florida
2020-08-03,4752,Florida
2020-08-04,5446,Florida
2020-08-05,5409,Florida
2020-08-06,7650,Florida
2020-08-07,7686,Florida
2020-08-08,8502,Florida
2020-08-09,6229,Florida
2020-08-10,4155,Florida
2020-08-11,5831,Florida
2020-08-12,8109,Florida
2020-08-13,6236,Florida
2020-08-14,6148,Florida
2020-08-15,6352,Florida
2020-08-16,3779,Florida
2020-08-17,2678,Florida
2020-08-18,3838,Florida
2020-08-19,4115,Florida
2020-08-20,4555,Florida
2020-08-21,4684,Florida
2020-08-22,4311,Florida
2020-08-23,2974,Florida
2020-08-24,2258,Florida
2020-08-25,2673,Florida
2020-08-26,3220,Florida
2020-08-27,3269,Florida
2020-08-28,3815,Florida
2020-08-29,3197,Florida
2020-08-30,2583,Florida
2020-08-31,1885,Florida
2020-06-08,599,Georgia
2020-06-09,752,Georgia
2020-06-10,731,Georgia
2020-06-11,993,Georgia
2020-06-12,810,Georgia
2020-06-13,1021,Georgia
2020-06-14,877,Georgia
2020-06-15,733,Georgia
2020-06-16,664,Georgia
2020-06-17,952,Georgia
2020-06-18,882,Georgia
2020-06-19,1097,Georgia
2020-06-20,1800,Georgia
2020-06-21,892,Georgia
2020-06-22,1227,Georgia
2020-06-23,1882,Georgia
2020-06-24,1571,Georgia
2020-06-25,1714,Georgia
2020-06-26,1900,Georgia
2020-06-27,1990,Georgia
2020-06-28,2225,Georgia
2020-06-29,2207,Georgia
2020-06-30,1874,Georgia
2020-07-01,2951,Georgia
2020-07-02,3467,Georgia
2020-07-03,2784,Georgia
2020-07-04,2826,Georgia
2020-07-05,2197,Georgia
2020-07-06,1548,Georgia
2020-07-07,3406,Georgia
2020-07-08,3420,Georgia
2020-07-09,2837,Georgia
2020-07-10,4490,Georgia
2020-07-11,3184,Georgia
2020-07-12,2534,Georgia
2020-07-13,3637,Georgia
2020-07-14,3391,Georgia
2020-07-15,3875,Georgia
2020-07-16,3449,Georgia
2020-07-17,3905,Georgia
2020-07-18,4688,Georgia
2020-07-19,3249,Georgia
2020-07-20,2453,Georgia
2020-07-21,3406,Georgia
2020-07-22,3314,Georgia
2020-07-23,4305,Georgia
2020-07-24,4813,Georgia
2020-07-25,3768,Georgia
2020-07-26,2765,Georgia
2020-07-27,2890,Georgia
2020-07-28,4209,Georgia
2020-07-29,3271,Georgia
2020-07-30,3963,Georgia
2020-07-31,4066,Georgia
2020-08-01,3660,Georgia
2020-08-02,3165,Georgia
2020-08-03,2258,Georgia
2020-08-04,2513,Georgia
2020-08-05,3765,Georgia
2020-08-06,3182,Georgia
2020-08-07,4109,Georgia
2020-08-08,4423,Georgia
2020-08-09,3169,Georgia
2020-08-10,2429,Georgia
2020-08-11,3563,Georgia
2020-08-12,3565,Georgia
2020-08-13,2515,Georgia
2020-08-14,3227,Georgia
2020-08-15,3273,Georgia
2020-08-16,1862,Georgia
2020-08-17,1831,Georgia
2020-08-18,2816,Georgia
2020-08-19,2305,Georgia
2020-08-20,2759,Georgia
2020-08-21,2889,Georgia
2020-08-22,2592,Georgia
2020-08-23,1727,Georgia
2020-08-24,2304,Georgia
2020-08-25,2101,Georgia
2020-08-26,2236,Georgia
2020-08-27,2484,Georgia
2020-08-28,2298,Georgia
2020-08-29,2386,Georgia
2020-08-30,1215,Georgia
2020-08-31,1498,Georgia
2020-06-08,0,Guam
2020-06-09,1,Guam
2020-06-10,0,Guam
2020-06-11,3,Guam
2020-06-12,0,Guam
2020-06-13,0,Guam
2020-06-14,0,Guam
2020-06-15,2,Guam
2020-06-16,1,Guam
2020-06-17,2,Guam
2020-06-18,4,Guam
2020-06-19,8,Guam
2020-06-20,22,Guam
2020-06-21,0,Guam
2020-06-22,0,Guam
2020-06-23,3,Guam
2020-06-24,1,Guam
2020-06-25,5,Guam
2020-06-26,16,Guam
2020-06-27,0,Guam
2020-06-28,0,Guam
2020-06-29,6,Guam
2020-06-30,4,Guam
2020-07-01,10,Guam
2020-07-02,13,Guam
2020-07-03,0,Guam
2020-07-04,0,Guam
2020-07-05,0,Guam
2020-07-06,21,Guam
2020-07-07,2,Guam
2020-07-08,4,Guam
2020-07-09,2,Guam
2020-07-10,1,Guam
2020-07-11,2,Guam
2020-07-12,0,Guam
2020-07-13,0,Guam
2020-07-14,0,Guam
2020-07-15,1,Guam
2020-07-16,1,Guam
2020-07-17,0,Guam
2020-07-18,1,Guam
