region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
Vermont,1.5 (0.42 -- 4.8),1.5,1.9,1.5,0.42,0.9,1.2,1.8,2.4,4.8,Effective reproduction no.,Unsure
Alabama,1.3 (0.88 -- 2.4),1.3,1.4,0.53,0.88,1.1,1.2,1.4,1.6,2.4,Effective reproduction no.,Likely increasing
Missouri,1.3 (0.46 -- 3),1.3,1.4,0.83,0.46,0.86,1.1,1.5,1.8,3,Effective reproduction no.,Unsure
Washington,1.3 (0.74 -- 2.5),1.3,1.4,0.65,0.74,1,1.2,1.4,1.6,2.5,Effective reproduction no.,Unsure
Arkansas,1.2 (0.8 -- 1.7),1.2,1.2,0.3,0.8,1,1.1,1.2,1.3,1.7,Effective reproduction no.,Likely increasing
Louisiana,1.2 (0.53 -- 2.4),1.2,1.3,0.62,0.53,0.87,1.1,1.3,1.6,2.4,Effective reproduction no.,Unsure
Wisconsin,1.2 (0.67 -- 2.1),1.2,1.3,0.47,0.67,1,1.1,1.3,1.5,2.1,Effective reproduction no.,Unsure
California,1.1 (0.69 -- 1.7),1.1,1.2,0.35,0.69,0.93,1,1.2,1.3,1.7,Effective reproduction no.,Unsure
Florida,1.1 (0.53 -- 2),1.1,1.2,0.51,0.53,0.81,0.96,1.2,1.4,2,Effective reproduction no.,Unsure
Georgia,1.1 (0.61 -- 1.9),1.1,1.1,0.41,0.61,0.88,1,1.2,1.3,1.9,Effective reproduction no.,Unsure
Guam,1.1 (0.42 -- 2.3),1.1,1.2,0.68,0.42,0.82,0.99,1.2,1.5,2.3,Effective reproduction no.,Unsure
Illinois,1.1 (0.55 -- 2),1.1,1.2,0.48,0.55,0.85,1,1.2,1.4,2,Effective reproduction no.,Unsure
Maine,1.1 (0.68 -- 1.5),1.1,1.1,0.28,0.68,0.95,1,1.1,1.2,1.5,Effective reproduction no.,Unsure
Mississippi,1.1 (0.62 -- 1.8),1.1,1.1,0.39,0.62,0.91,1,1.2,1.3,1.8,Effective reproduction no.,Unsure
North Dakota,1.1 (0.78 -- 1.4),1.1,1.1,0.22,0.78,0.97,1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing
Tennessee,1.1 (0.37 -- 2.6),1.1,1.2,0.79,0.37,0.71,0.93,1.2,1.5,2.6,Effective reproduction no.,Unsure
Virginia,1.1 (0.79 -- 1.8),1.1,1.2,0.33,0.79,0.98,1.1,1.2,1.3,1.8,Effective reproduction no.,Likely increasing
West Virginia,1.1 (0.66 -- 2.1),1.1,1.2,0.52,0.66,0.95,1,1.2,1.4,2.1,Effective reproduction no.,Unsure
Delaware,1 (0.63 -- 1.5),1,1,0.29,0.63,0.85,0.95,1.1,1.2,1.5,Effective reproduction no.,Unsure
Hawaii,1 (0 -- 21),1,5,17,0,0,0,2,4,21,New confirmed cases by infection date,Unsure
Iowa,1 (0.47 -- 2),1,1.1,0.49,0.47,0.79,0.92,1.1,1.4,2,Effective reproduction no.,Unsure
Minnesota,1 (0.59 -- 1.9),1,1.1,0.44,0.59,0.85,0.95,1.1,1.3,1.9,Effective reproduction no.,Unsure
New Mexico,1 (0.68 -- 1.7),1,1.1,0.37,0.68,0.88,0.97,1.1,1.2,1.7,Effective reproduction no.,Unsure
Wyoming,1 (0.67 -- 1.6),1,1.1,0.36,0.67,0.9,0.98,1.1,1.2,1.6,Effective reproduction no.,Unsure
Nevada,0.99 (0.42 -- 2.3),0.99,1.1,0.62,0.42,0.72,0.88,1.1,1.3,2.3,Effective reproduction no.,Unsure
Rhode Island,0.98 (0.6 -- 1.4),0.98,1,0.27,0.6,0.82,0.92,1,1.1,1.4,Effective reproduction no.,Unsure
South Carolina,0.98 (0.45 -- 1.9),0.98,1,0.47,0.45,0.74,0.89,1.1,1.3,1.9,Effective reproduction no.,Unsure
Alaska,0.95 (0.41 -- 1.7),0.95,0.99,0.43,0.41,0.72,0.86,1,1.2,1.7,Effective reproduction no.,Unsure
District of Columbia,0.95 (0.62 -- 1.5),0.95,0.99,0.28,0.62,0.82,0.89,1,1.1,1.5,Effective reproduction no.,Unsure
US,0.95 (0.59 -- 1.4),0.95,0.97,0.25,0.59,0.8,0.89,1,1.1,1.4,Effective reproduction no.,Unsure
Ohio,0.92 (0.28 -- 2.3),0.92,1,0.68,0.28,0.59,0.79,1,1.3,2.3,Effective reproduction no.,Unsure
Idaho,0.9 (0.23 -- 2.6),0.9,1.1,0.84,0.23,0.57,0.76,1,1.4,2.6,Effective reproduction no.,Unsure
Maryland,0.9 (0.57 -- 1.4),0.9,0.92,0.25,0.57,0.76,0.85,0.96,1.1,1.4,Effective reproduction no.,Unsure
Kansas,0.89 (0.33 -- 2.2),0.89,1,0.66,0.33,0.63,0.78,1,1.3,2.2,Effective reproduction no.,Unsure
New Hampshire,0.89 (0.4 -- 1.7),0.89,0.94,0.4,0.4,0.69,0.81,0.97,1.1,1.7,Effective reproduction no.,Unsure
South Dakota,0.87 (0.39 -- 1.9),0.87,0.98,0.56,0.39,0.65,0.78,0.98,1.2,1.9,Effective reproduction no.,Unsure
Northern Mariana Islands,0.85 (0.053 -- 1.6),0.85,0.82,0.56,0.053,0.44,0.74,0.94,1.1,1.6,Effective reproduction no.,Unsure
Utah,0.85 (0.34 -- 1.7),0.85,0.92,0.47,0.34,0.6,0.76,0.95,1.1,1.7,Effective reproduction no.,Unsure
Nebraska,0.84 (0.5 -- 1.3),0.84,0.86,0.25,0.5,0.7,0.79,0.9,0.98,1.3,Effective reproduction no.,Unsure
North Carolina,0.83 (0.42 -- 1.5),0.83,0.87,0.34,0.42,0.64,0.75,0.9,1.1,1.5,Effective reproduction no.,Unsure
Oklahoma,0.83 (0.33 -- 1.7),0.83,0.92,0.45,0.33,0.62,0.75,0.95,1.1,1.7,Effective reproduction no.,Unsure
Connecticut,0.82 (0.31 -- 1.6),0.82,0.87,0.43,0.31,0.6,0.74,0.92,1.1,1.6,Effective reproduction no.,Unsure
New York,0.79 (0.31 -- 1.8),0.79,0.9,0.52,0.31,0.56,0.7,0.9,1.1,1.8,Effective reproduction no.,Unsure
Kentucky,0.77 (0.36 -- 1.4),0.77,0.8,0.34,0.36,0.58,0.7,0.84,0.96,1.4,Effective reproduction no.,Unsure
Texas,0.74 (0.37 -- 1.4),0.74,0.78,0.33,0.37,0.56,0.67,0.8,0.92,1.4,Effective reproduction no.,Unsure
Pennsylvania,0.71 (0.31 -- 1.3),0.71,0.74,0.29,0.31,0.54,0.65,0.78,0.89,1.3,Effective reproduction no.,Unsure
New Jersey,0.69 (0.23 -- 1.6),0.69,0.76,0.43,0.23,0.47,0.6,0.77,0.96,1.6,Effective reproduction no.,Unsure
Hawaii,0.68 (0.14 -- 1.9),0.68,0.8,0.58,0.14,0.42,0.58,0.8,1,1.9,Effective reproduction no.,Unsure
Arizona,0.67 (0.23 -- 1.6),0.67,0.77,0.47,0.23,0.46,0.59,0.77,0.97,1.6,Effective reproduction no.,Unsure
Colorado,0.65 (0.29 -- 1.1),0.65,0.67,0.26,0.29,0.49,0.59,0.72,0.82,1.1,Effective reproduction no.,Unsure
Puerto Rico,0.63 (0.1 -- 1.6),0.63,0.72,0.49,0.1,0.37,0.51,0.74,0.96,1.6,Effective reproduction no.,Unsure
Indiana,0.62 (0.27 -- 1.3),0.62,0.68,0.33,0.27,0.45,0.55,0.71,0.85,1.3,Effective reproduction no.,Unsure
Oregon,0.6 (0.25 -- 1.2),0.6,0.65,0.32,0.25,0.44,0.54,0.67,0.81,1.2,Effective reproduction no.,Unsure
Virgin Islands,0.54 (0.03 -- 1.1),0.54,0.56,0.43,0.03,0.27,0.45,0.64,0.77,1.1,Effective reproduction no.,Likely decreasing
Montana,0.44 (0.065 -- 1.5),0.44,0.58,0.49,0.065,0.23,0.35,0.56,0.79,1.5,Effective reproduction no.,Unsure
Massachusetts,0.43 (0.13 -- 0.86),0.43,0.46,0.23,0.13,0.29,0.38,0.49,0.6,0.86,Effective reproduction no.,Unsure
Michigan,0.28 (0.05 -- 1.1),0.28,0.4,0.42,0.05,0.14,0.22,0.35,0.51,1.1,Effective reproduction no.,Unsure
Montana,0 (0 -- 17),0,3,9,0,0,0,1,3,17,New confirmed cases by infection date,Unsure
Northern Mariana Islands,0 (0 -- 7),0,2,8,0,0,0,0,1,7,New confirmed cases by infection date,Unsure
Virgin Islands,0 (0 -- 0),0,0,3,0,0,0,0,0,0,New confirmed cases by infection date,Likely decreasing
